label,lh_caudalmiddlefrontal,lh_frontalpole,lh_lateralorbitofrontal,lh_medialorbitofrontal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_precentral,lh_rostralmiddlefrontal,lh_superiorfrontal,rh_caudalmiddlefrontal,rh_frontalpole,rh_lateralorbitofrontal,rh_medialorbitofrontal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_precentral,rh_rostralmiddlefrontal,rh_superiorfrontal,lh_inferiorparietal,lh_postcentral,lh_precuneus,lh_superiorparietal,lh_supramarginal,rh_inferiorparietal,rh_postcentral,rh_precuneus,rh_superiorparietal,rh_supramarginal,lh_bankssts,lh_entorhinal,lh_fusiform,lh_inferiortemporal,lh_middletemporal,lh_parahippocampal,lh_superiortemporal,lh_temporalpole,lh_transversetemporal,rh_bankssts,rh_entorhinal,rh_fusiform,rh_inferiortemporal,rh_middletemporal,rh_parahippocampal,rh_superiortemporal,rh_temporalpole,rh_transversetemporal,lh_cuneus,lh_lateraloccipital,lh_lingual,lh_pericalcarine,rh_cuneus,rh_lateraloccipital,rh_lingual,rh_pericalcarine,lh_caudalanteriorcingulate,lh_isthmuscingulate,lh_posteriorcingulate,lh_rostralanteriorcingulate,rh_caudalanteriorcingulate,rh_isthmuscingulate,rh_posteriorcingulate,rh_rostralanteriorcingulate,lh_insula,rh_insula
rh_bankssts,0.2232525862477663,0.09768634827550512,0.18359577849293487,0.16675572480747797,0.22903018797028427,0.23419665697509656,0.21756709148914344,0.24282818955934643,0.12563294006413095,0.22853484369170074,0.26854056950339467,0.27710367300898076,0.11958870640037843,0.22337753492922874,0.20938007845091033,0.2277685367967536,0.2758489049348741,0.23815319447494723,0.2883385747520709,0.18199823994491968,0.2709667551644606,0.3062956648638437,0.2725892363578003,0.23310215572264778,0.29474394111842395,0.23196306655972457,0.2523258930915291,0.41821873334480125,0.2428424380670096,0.35552235641059704,0.29409630368836936,0.32301456996705247,0.3012379074533932,0.08663934385145616,0.2564460292037424,0.2724077778966423,0.27288113722148116,0.1566946039246684,0.2922107762598195,0.01959915461410042,0.21238213864618602,1.0,0.0907547976156371,0.33473904327949,0.3496716191677855,0.37913210542130654,0.16582825173295668,0.41217213120437485,0.10982784464870336,0.2625369329200426,0.1658402899767918,0.22278720706573182,0.19410743383651555,0.08166194582558631,0.17131785986264772,0.2997080969374338,0.19773844499127366,0.013098818315346787,0.08699802701764263,0.21055899779102416,0.2124341875059469,0.0952249444909393,0.10346808955416112,0.19211446781106015,0.22364713470507588,0.11964451351076098,0.1184403022141855,0.13347816052672298
rh_entorhinal,0.050294985867949185,0.027497945775879693,0.06922917627252625,0.07764760921140632,0.03812051962084049,0.031125498695813526,0.05016178244724423,0.05007145416454344,0.005538092814788175,0.04463302324165409,0.06346901758454694,0.09052356397238687,0.032926328243784754,0.16842693548513088,0.10434700131670613,0.018283269607274628,0.0406749861714959,0.061545484606479205,0.04873321995547628,0.040694017107383115,0.05098086492941943,0.08395288399867044,0.06593064840015088,0.06952616960936195,0.06890453957765102,0.03202759927809677,0.0692336746836256,0.08208972637014557,0.04070774599142591,0.0578927984177613,0.033987918339801255,0.05931395953647746,0.0715633392052472,0.38476241484532875,0.11314063058951458,0.12267126056730408,0.13233644361294092,0.06387383225548535,0.08786940848101496,-0.005659516551558707,0.05658972404907695,0.0907547976156371,1.0,0.19050280779761516,0.15000972422208864,0.11592685730662051,0.04463050886367008,0.0830173703818699,0.21155598523096822,0.0909955378791984,0.09227428559945194,0.05496041881262995,0.1082828127658147,0.06088191643708634,0.05844091269820409,0.04889826814980689,0.09135321379591466,0.03029574204268657,0.06784161424561617,0.035662090476318305,0.05376814943604901,0.069124720682483,0.0493247423249774,0.025308865051613175,0.08288521111581575,0.07575936146712574,0.1392393483168652,0.15891847407257198
rh_fusiform,0.24981593839174124,0.04735980130845785,0.2785574084291411,0.15685192422799285,0.2822993043183728,0.26848514189732037,0.20778734889765257,0.21316080673707083,0.24789092367507654,0.26213828141994006,0.2639811104628858,0.24235054339993317,0.06412192539368836,0.24881783003305444,0.22817694185972942,0.304013480010098,0.27433993090584374,0.22894735123630403,0.23100796420882008,0.23271181557075066,0.2601310025793155,0.31994506845635523,0.30172175446014166,0.1972177680370336,0.34684647376525324,0.24825915800631285,0.23928526847268555,0.39042997842519417,0.1813120681986477,0.4124157812196911,0.3182113489801125,0.25766573166004636,0.22636442915400015,0.20511098764295993,0.5150521347440455,0.38917657578126547,0.28870992357439396,0.2711681741365864,0.3516319053406624,0.1813684955072399,0.2635985961661919,0.33473904327949,0.19050280779761516,1.0,0.4969595900530266,0.3404532833784221,0.32566059717402496,0.4125107528925286,0.28283087568355353,0.26048820551542484,0.2033266176690288,0.3397711210433625,0.27743905167381144,0.1814430890507514,0.2554001089172672,0.43253486636039357,0.3404654522396604,0.09163983454155035,0.057338132631696764,0.2200345134643373,0.17165496062294586,0.12689648658482483,0.079570941758326,0.22710632428376462,0.20213302092488777,0.12178849293293646,0.18425497268244354,0.21436574448202217
rh_inferiortemporal,0.2883125298405707,0.0992231738942306,0.2353362240325231,0.16051341489089205,0.27511808204153104,0.2893524749597404,0.2342245543637076,0.2543042337173105,0.22563730138175778,0.2694785880091409,0.30724676956736097,0.31681828097474574,0.11075069206689915,0.2997974371882854,0.24539828663605445,0.24908886802340133,0.3105969693001009,0.26259354668343327,0.2987868361634722,0.22869964076677654,0.2976241051363779,0.33452645668867553,0.34453151728405546,0.2470687872797773,0.3162883978152442,0.2600485630407985,0.32678034189877436,0.4029061792495745,0.22630782600065527,0.32671339326989624,0.2975050613190247,0.3623951482999657,0.2620381164107037,0.19448445127465028,0.4162099791902761,0.5090286153048716,0.4265497296717167,0.2075494356055301,0.41495181354165367,0.11371338972503435,0.23594874310110542,0.3496716191677855,0.15000972422208864,0.4969595900530266,1.0,0.5943436479048463,0.20738011536795137,0.47259661583010615,0.2644330505119669,0.24749801525082812,0.23210787986924314,0.32974451728159193,0.28387307092409847,0.18239254667448923,0.22509135752080672,0.3867020862139078,0.2926650740575258,0.10010168446665166,0.09888308576167719,0.18437488541177924,0.16497635220870427,0.13315401610671188,0.10924196201723939,0.17790551970722523,0.19588958338252538,0.10862934077118225,0.21595343242834497,0.2256450716656011
rh_middletemporal,0.2678554297021828,0.12247187967988062,0.15592254311184095,0.09399031849176284,0.2708366323159991,0.27752656924822594,0.2290696729372679,0.26759041433611785,0.20594649121802452,0.2660074126938155,0.3201062438355393,0.32175735490309615,0.11606581475260909,0.2382633696794972,0.21691316469451546,0.22105118593305864,0.3343628673138491,0.26862292678437266,0.3565174309361627,0.23251822027409338,0.3128835681538757,0.3395203818496106,0.38642184480931124,0.24427470377142965,0.3027098462618787,0.28219003566516665,0.3939105668871358,0.4276629902183988,0.23139587424348804,0.29108137875623824,0.29396903312052813,0.4589531775316892,0.2713926858847126,0.15030335666635755,0.3183411092159399,0.4486608259211296,0.5126568270514125,0.16237546754592525,0.44182361719466373,0.07757583819814162,0.23059065066714876,0.37913210542130654,0.11592685730662051,0.3404532833784221,0.5943436479048463,1.0,0.14426980023043215,0.5766828423198201,0.1836452487151664,0.2401392361668684,0.1885666962645765,0.3229073875694017,0.2332501033299353,0.14097166010363604,0.2065557525915705,0.3576143786830235,0.22727439843323924,0.07085762729657377,0.07984668244575129,0.17443819656759946,0.15864065358182391,0.10763924544140675,0.09675939542739234,0.16580826183509878,0.1831982003652605,0.10470632178740999,0.15905678030961112,0.15929453162528834
rh_parahippocampal,0.11268742926888217,0.0007885814115246331,0.13918328578332947,0.06483012058787212,0.14809188812102028,0.14846621259809845,0.07118997989534077,0.08017641938280617,0.13742394228865099,0.09625686332468822,0.12711498731295418,0.08858109899195396,0.01405847895506303,0.09526174221568146,0.08020928526904367,0.1669711069766963,0.15445657412199132,0.11114850944631932,0.11066854585436282,0.09224586352690801,0.10263460392384144,0.14149084045689436,0.13960676736164787,0.06928011481169835,0.16034902190170777,0.10074540567718349,0.09445316266132316,0.1622898344434686,0.07002164790471951,0.20170275356240722,0.12590564088421535,0.08549612742230708,0.08604112695841709,0.07757345756758405,0.24159473325846237,0.18116605984671347,0.12856400525507464,0.32723391585209877,0.1904003507797278,0.0966181685770428,0.1647674976170458,0.16582825173295668,0.04463050886367008,0.32566059717402496,0.20738011536795137,0.14426980023043215,1.0,0.23607310656369151,0.11425845655639179,0.1419661443442142,0.0439503667570829,0.14248062160072253,0.08842787906713219,0.07157378971598553,0.08363590473068984,0.17923970529988348,0.16385476469713484,0.02650182107528033,0.016831066113698872,0.1680461073530517,0.10260121920447103,0.050970488334939085,0.04324703468854958,0.18877807174211164,0.15798280141138218,0.06345598729420031,0.10369805256873096,0.12242726584487988
rh_superiortemporal,0.3095589287807879,0.09243865638098575,0.25188388579024956,0.08212557705220003,0.3332481455130875,0.3412838610320364,0.2451185711454663,0.3128876664655134,0.286844729120889,0.3204694753465327,0.38305678633129236,0.3365401667581645,0.09822175946895843,0.2493786029770875,0.22251201989302172,0.3519267100217557,0.44788387965042553,0.34647977137235436,0.4656548536159266,0.3192032063091141,0.3940433401618542,0.4362307597333571,0.36275431932218527,0.24888174159961973,0.3261791421454543,0.3028120640372016,0.34029729633062217,0.4456555368032237,0.2548852093831613,0.3881459772966842,0.3662736894963278,0.4268792885021891,0.24435925467522787,0.1266673321953866,0.365409015980559,0.39537507957873025,0.40302035765313227,0.23173626912848463,0.5216357300056099,0.13696153341706493,0.30247783382601356,0.41217213120437485,0.0830173703818699,0.4125107528925286,0.47259661583010615,0.5766828423198201,0.23607310656369151,1.0,0.2130778850704931,0.3719028451763114,0.16879545549783267,0.3324114778721553,0.20457212395347674,0.13600325885096406,0.21941583341231305,0.3871108119336,0.22780950840441502,0.06219150953377554,0.0481518869815917,0.22862376644501234,0.1832916401174073,0.061149575392151816,0.10498477060786462,0.23309364959852588,0.24160407719724894,0.11207246396657758,0.14219710687284887,0.14681807548200332
rh_temporalpole,0.13173517705422025,0.024093158936000326,0.19022156531474904,0.10149423657761387,0.12566560043496627,0.1236719232757467,0.12112627473520238,0.090303604784729,0.12910187245858504,0.14457362005485128,0.11645089026250442,0.10376216624892609,0.03128756418597144,0.1865249158933644,0.12675600646088744,0.12055495044399578,0.11384221049179807,0.13105966139766365,0.10633256459285301,0.13748294994602273,0.12778387245937778,0.13930386473779696,0.11216590485473456,0.1008519231458535,0.14471178068589283,0.11432863061385172,0.10048211215147082,0.12783529625162227,0.06787114207959258,0.13720605439948405,0.12743260208852414,0.09830206405126239,0.08690674131362028,0.23860233796483846,0.252563047899953,0.22427606296235209,0.16899747502199552,0.10238902044167761,0.2032613997842758,0.2835104211254643,0.10719913680417745,0.10982784464870336,0.21155598523096822,0.28283087568355353,0.2644330505119669,0.1836452487151664,0.11425845655639179,0.2130778850704931,1.0,0.10097256904998256,0.10832479511912507,0.14359788804135973,0.1200876413327761,0.11384116940047621,0.14162794578113483,0.1555956251005985,0.14037429156415224,0.10286827574169245,0.05540535247574041,0.053608801591651566,0.06481097181744806,0.09400888659478045,0.055062238656969784,0.03109321616038472,0.06375777439502432,0.0998494424722777,0.12649542809229491,0.14739805812162968
rh_transversetemporal,0.18177269418151693,0.10746502861088278,0.19147640878491795,0.13395568331469057,0.22591793830594828,0.19984886213549896,0.17138646264270807,0.21613221631062618,0.15012539296515628,0.19072931282481348,0.2153697936707012,0.2126075681026868,0.09786962691734506,0.20535973648446096,0.15171994738560016,0.2624823192052399,0.23200257679695516,0.20430126611438285,0.23319823778492318,0.18674451672690356,0.2154977142195793,0.2550013538947515,0.21820610697850057,0.23976884834236506,0.23456471885716523,0.1922425786598276,0.21310211745279434,0.2706786011223779,0.21070308753184902,0.2766871107211767,0.2263897203688818,0.18527850103351587,0.19782728760741844,0.0979587457176182,0.21524135854750034,0.22692181285792404,0.21186081708001014,0.1514050053394339,0.3059064643024033,0.025842343070799762,0.3390825985234132,0.2625369329200426,0.0909955378791984,0.26048820551542484,0.24749801525082812,0.2401392361668684,0.1419661443442142,0.3719028451763114,0.10097256904998256,1.0,0.21544450782695607,0.2525215035081379,0.23753961407686927,0.16951779501684616,0.2447518078235247,0.2774837890073193,0.23627836705585556,0.1232752408681305,0.0632541945691338,0.15111705316734844,0.14793997512345106,0.10216318600936553,0.1031367052704747,0.16001971035618442,0.19473522204332552,0.0900579693224461,0.1602288504583093,0.1787718779014319
lh_cuneus,0.209341991644972,0.09108908081544793,0.1363600468412166,0.1001837733214305,0.280138484761232,0.1227134031566113,0.14086442815993516,0.1520439118228293,0.17400169727105974,0.16792139998917754,0.18626207323405758,0.22632441422099203,0.09191302313591185,0.16561951974041916,0.11296407375037841,0.2422976374900039,0.09870486302419015,0.13667822865116674,0.1305212823699211,0.18219013199831988,0.18867239394232266,0.19555876644477302,0.2714999381266045,0.34146074290745126,0.3184316482216725,0.3592759740379877,0.24050657073044793,0.28898911325633925,0.2850576471924556,0.29506883498469394,0.3262453333192298,0.22224465095020585,0.18524493685726107,0.1445524921902348,0.1746330461111101,0.1990941113264135,0.19904496495948212,0.058316521279822835,0.21207710031323393,0.026704858286004392,0.20114486733577733,0.1658402899767918,0.09227428559945194,0.2033266176690288,0.23210787986924314,0.1885666962645765,0.0439503667570829,0.16879545549783267,0.10832479511912507,0.21544450782695607,1.0,0.42161426611556035,0.5116145595114691,0.5087280627612382,0.535132877732448,0.37909057694269455,0.45482274385268423,0.384020248060853,0.03982344747321624,0.0946854099523748,0.07855142837091786,0.06302897271771915,0.051580716266497365,0.08567438315945167,0.1034304506125998,0.03166208954758555,0.10499282485559304,0.08695612878400329
lh_lateraloccipital,0.34289486017578313,0.07549771532508809,0.2215999066505299,0.11767400224466702,0.44407258786170273,0.3101623262556071,0.2300270503367982,0.28603843857392425,0.3959371455023644,0.34799023917186783,0.3294265403077601,0.2599531026286556,0.04552806949834478,0.1672683010773654,0.14693904731530602,0.3840627415858281,0.20671441862000675,0.18590952272127548,0.20855970729945655,0.3138709021592979,0.2553309703704663,0.26590633888452986,0.5652571272351681,0.3416244995014406,0.5218105884648192,0.578699725465541,0.4098627988916838,0.4546195480226119,0.257715414915889,0.44649564453270846,0.4930943284698906,0.3059594183920491,0.28592909588659415,0.12090479433725089,0.45304542821353416,0.43312210609425444,0.3700319659101719,0.18345494137086185,0.40660722297753116,0.13876406843441888,0.31671316472382627,0.22278720706573182,0.05496041881262995,0.3397711210433625,0.32974451728159193,0.3229073875694017,0.14248062160072253,0.3324114778721553,0.14359788804135973,0.2525215035081379,0.42161426611556035,1.0,0.42129727735215794,0.37333004138785936,0.47147836868973353,0.7054138979811454,0.42429281977876554,0.33090043748434295,0.07086350743684898,0.17676286004852662,0.15575981237184924,0.10704405974960253,0.056401983195929054,0.14729103070165478,0.1362160433796995,0.05942501511596008,0.1385038867245023,0.10824001169935908
lh_lingual,0.20940653979869264,0.08184728351459904,0.17307526544576995,0.11489806478539842,0.2575275889425283,0.17552649500004258,0.15750719059330934,0.18893916996427806,0.19000483240247268,0.197295943773887,0.19754387278266017,0.22566046608120213,0.08333629115731354,0.18214886828443003,0.12791595358048877,0.23160767062631096,0.14511469340277577,0.13858718447749455,0.14995033538125005,0.16912450190173325,0.19305655745838926,0.21169438264715967,0.2819951636592749,0.3346196124790973,0.30065432561266947,0.3023816201827004,0.24209396501091407,0.28857648619794996,0.2854283966467639,0.29673165072858404,0.28218083680199707,0.23226533333109636,0.23131429212915788,0.15619493200992196,0.2992353890835688,0.26705017837261075,0.24993077676323003,0.14055485694035266,0.2568007287128752,0.048271140308117896,0.21926708399828473,0.19410743383651555,0.1082828127658147,0.27743905167381144,0.28387307092409847,0.2332501033299353,0.08842787906713219,0.20457212395347674,0.1200876413327761,0.23753961407686927,0.5116145595114691,0.42129727735215794,1.0,0.48999604778947653,0.4401551609701655,0.38523224378578635,0.6072744071053483,0.3816591758930697,0.04743510909356806,0.14196093190605902,0.09090178144719298,0.07446606503480953,0.061824838145145306,0.12294926538777415,0.12126745763466593,0.014945151868730806,0.12996936742504553,0.10149688207916438
lh_pericalcarine,0.1329776547371625,0.0200327179070728,0.10502976719636233,0.04585125761905396,0.22263075833092175,0.08159738087517897,0.0790569408246872,0.10680012786998044,0.2079088337829476,0.12825409227932355,0.08221635831263968,0.1701108359674128,0.026992979564877548,0.09794972330245313,0.06408571363344576,0.24596524030437314,0.08380684092719373,0.07932949020623752,0.0845452508241813,0.20183821509012165,0.14984029832203546,0.14051634125832652,0.15747796441558268,0.2641364586761295,0.1966699815762652,0.25242227509354487,0.11173527642176964,0.2340413850652204,0.23070796035408025,0.24353127702593233,0.28418474658350384,0.14897294911730039,0.08849295177637641,0.10693797321904552,0.13285025059337568,0.1439982235350454,0.13548411040359015,0.060257345386995675,0.15126148500856723,0.05998758013510456,0.15386530225079817,0.08166194582558631,0.06088191643708634,0.1814430890507514,0.18239254667448923,0.14097166010363604,0.07157378971598553,0.13600325885096406,0.11384116940047621,0.16951779501684616,0.5087280627612382,0.37333004138785936,0.48999604778947653,1.0,0.45745653551636095,0.3748042242619746,0.4481289938063554,0.5409499124356598,0.03063968263043923,0.040669221226045944,0.029597930678735417,0.014254829486360898,0.032680343184413325,0.055792034186933244,0.08859104234563257,0.009977458457321363,0.056118310391481324,0.039169512916642786
rh_cuneus,0.2184632178680537,0.059024092850487715,0.14439317638046065,0.09089488308270535,0.34243119238389874,0.16442855049819946,0.14197805755854848,0.16548920095106043,0.25323919951571905,0.20827449343604953,0.18774810269909614,0.21060774088758796,0.06107325173409816,0.14392787776334542,0.12002891007854281,0.3339212605471734,0.14765431998789996,0.14236810750236345,0.1546925995023918,0.2480209604711777,0.21499822822176282,0.21755421621353066,0.30002057011035577,0.3238812699649886,0.3780085226266672,0.4061784261223123,0.23691563920482045,0.3411910162083074,0.2855985082067899,0.40394100316328957,0.4250983430655421,0.21962091386092986,0.15430026434311872,0.10881543143705277,0.24896390722135855,0.22739822461092965,0.2128502334312126,0.08122485454003087,0.24886238812902015,0.08418218907393137,0.23609184901209532,0.17131785986264772,0.05844091269820409,0.2554001089172672,0.22509135752080672,0.2065557525915705,0.08363590473068984,0.21941583341231305,0.14162794578113483,0.2447518078235247,0.535132877732448,0.47147836868973353,0.4401551609701655,0.45745653551636095,1.0,0.501179621901241,0.5218112050425617,0.48960006381996674,0.04221493479117871,0.11072799688544775,0.09023390072371903,0.057054443349661976,0.03802078637154719,0.09580968548994216,0.12221600118213052,0.036550383211121716,0.08232796195635135,0.09327146536034474
rh_lateraloccipital,0.30787921721518363,0.053417721147002765,0.23809625320082364,0.11857736919106623,0.41047509518840386,0.2844718098384231,0.21834452128753912,0.2629257862442556,0.37847985678416035,0.32873909333995627,0.27501253294619005,0.2814095410763154,0.05108343797020922,0.1715339877963137,0.18869887487712061,0.429906212105383,0.24951620662272214,0.2186658658095955,0.23651325787259952,0.35700455737588666,0.30100952758428656,0.30895788479908703,0.45382805603043147,0.2944512752816528,0.4636969641881374,0.5009993801031121,0.326875862081656,0.5610510613525184,0.2573347764712309,0.513902419853715,0.5634896770156277,0.3128321507753767,0.2171233973285659,0.11836607355344461,0.40492636835248547,0.3610705721713923,0.30383835326674763,0.1662205701629748,0.3537663718073163,0.1409686246735663,0.31383667739515203,0.2997080969374338,0.04889826814980689,0.43253486636039357,0.3867020862139078,0.3576143786830235,0.17923970529988348,0.3871108119336,0.1555956251005985,0.2774837890073193,0.37909057694269455,0.7054138979811454,0.38523224378578635,0.3748042242619746,0.501179621901241,1.0,0.45497326334720894,0.3317957500106918,0.05311406044749103,0.1580870537097714,0.14023952395312497,0.08451368564646129,0.08522215490982862,0.18664476126167592,0.16680180822928511,0.07914063480292248,0.11720240256707555,0.13070333567413173
rh_lingual,0.225036240099999,0.05309208517604448,0.17076771783637548,0.10926716830546811,0.2983869795747302,0.17557742298908174,0.15864194878207358,0.17864779087805296,0.22100992083681378,0.21777632104885178,0.20793238759282306,0.21491345655255156,0.05658489774747398,0.16471359243014033,0.11695332248938137,0.27260206567596634,0.14039078756332002,0.13893322948535394,0.14544669642956987,0.19545650502090342,0.1847932112015183,0.21487892523098703,0.2905369417502706,0.3145418346524305,0.33661380140935654,0.32021208352812536,0.22838605673306012,0.3107081065145949,0.2730281522695021,0.3199302402114742,0.31037386319774174,0.21734472187663612,0.20360407110403692,0.15020592399221827,0.2929612955574789,0.27733573225632646,0.2483175588714663,0.14241140800436114,0.2665160765490165,0.07884769923742288,0.24430127087101014,0.19773844499127366,0.09135321379591466,0.3404654522396604,0.2926650740575258,0.22727439843323924,0.16385476469713484,0.22780950840441502,0.14037429156415224,0.23627836705585556,0.45482274385268423,0.42429281977876554,0.6072744071053483,0.4481289938063554,0.5218112050425617,0.45497326334720894,1.0,0.48971658338100943,0.036433261744062535,0.1546333910766827,0.09963698759787738,0.06462987167907122,0.047570766240225604,0.1312383530407949,0.11297234401206054,0.03382673861367414,0.11239443741317397,0.10396792770465267
rh_pericalcarine,0.11991437037997732,-0.001722351552194339,0.08735704898960475,0.039412410259054086,0.21502800759992333,0.08958353627765789,0.062270822922720424,0.07547724342661605,0.22163396304687788,0.11673218791237307,0.07069424336089247,0.10815038867532815,-0.016591242444135432,0.03071193288683323,0.004026585035111245,0.19292838840628124,0.015384944318278774,0.019861504131184815,0.028598408087996352,0.1782422339998862,0.06969776126219966,0.05001447048288202,0.14127204989271638,0.20703452825872407,0.19732922570935327,0.24063217141730708,0.11385150298964342,0.1435244827630754,0.1643633503817426,0.14433858473688774,0.20918343802104794,0.0721095361103452,0.07302120365652479,0.07033969955925592,0.13725687258262345,0.11814787064240942,0.1267120902836597,0.0459100451182906,0.12949572700114664,0.08983299192191187,0.14222056970861757,0.013098818315346787,0.03029574204268657,0.09163983454155035,0.10010168446665166,0.07085762729657377,0.02650182107528033,0.06219150953377554,0.10286827574169245,0.1232752408681305,0.384020248060853,0.33090043748434295,0.3816591758930697,0.5409499124356598,0.48960006381996674,0.3317957500106918,0.48971658338100943,1.0,0.01124316460342717,0.024863157721610372,0.0050445742917538255,0.008718413496079531,0.008793994944619778,-0.00027896215437087633,0.02137140940539047,-0.023159749547971013,0.03400145658858761,0.015764927174967382
lh_caudalanteriorcingulate,0.10985950744885495,0.0911631561781218,0.08716459753498422,0.16250087829949827,0.04533714348568839,0.10982649506780469,0.07451467338939903,0.10037395339333519,0.03300105342274017,0.10292200152369604,0.11612717379203016,0.06253625971819952,0.0861914977346726,0.11889432327875228,0.13304313032709722,0.027386619470396154,0.07116392912591221,0.053388829521675625,0.04471681963719489,0.0313751892446476,0.07110111958968354,0.08721696265790688,0.06602824320698991,0.03573771254142559,0.08949169347421095,0.04119592827822592,0.08308077577607037,0.05490010264149003,0.011678539263517888,0.0575084327955442,0.022473453011794795,0.0448718546170492,0.08027834141586232,0.06939129666401216,0.09580324641689855,0.11072004544736291,0.08491382077599732,0.051934700708046184,0.12550443917171142,0.025992675475041888,0.0944231449923739,0.08699802701764263,0.06784161424561617,0.057338132631696764,0.09888308576167719,0.07984668244575129,0.016831066113698872,0.0481518869815917,0.05540535247574041,0.0632541945691338,0.03982344747321624,0.07086350743684898,0.04743510909356806,0.03063968263043923,0.04221493479117871,0.05311406044749103,0.036433261744062535,0.01124316460342717,1.0,0.13055463669526457,0.287494092629985,0.30064530810369205,0.2905758051647297,0.018328957522653126,0.14369559429468734,0.17981176752785827,0.17175963387704882,0.18788094981299208
lh_isthmuscingulate,0.19131872957806584,0.07486482644663284,0.15577610745914566,0.11327910083406317,0.24272352386586027,0.21596027093878511,0.16229180501666252,0.18913308162938008,0.12517897905753547,0.17961989398425046,0.25926131240802697,0.12472982666864707,0.06387151535970148,0.11838365212455548,0.0846518164801367,0.19881204953363596,0.18138822177190367,0.143087008146764,0.14829890815111224,0.0901021147268622,0.10903518060210096,0.190695476363324,0.22996076477813762,0.16666074084550173,0.3291913089035444,0.19118133545767388,0.19791325500050122,0.20944502854892497,0.11025950362296207,0.244136757848078,0.1574013964202058,0.12324088521993759,0.1993110650380438,0.05489385906552338,0.26081600701096247,0.21648886018047478,0.18499893920503158,0.20621020173594984,0.25182638827912945,0.05114744221140286,0.17524502126461544,0.21055899779102416,0.035662090476318305,0.2200345134643373,0.18437488541177924,0.17443819656759946,0.1680461073530517,0.22862376644501234,0.053608801591651566,0.15111705316734844,0.0946854099523748,0.17676286004852662,0.14196093190605902,0.040669221226045944,0.11072799688544775,0.1580870537097714,0.1546333910766827,0.024863157721610372,0.13055463669526457,1.0,0.2957541209535804,0.11991218468232064,0.04979267588383438,0.23920208091569586,0.15685634626990042,0.03923317018355342,0.11630215290631142,0.10312443448485417
lh_posteriorcingulate,0.23969256071403006,0.08501271449925592,0.167858692169244,0.1526711780387322,0.2718649316701039,0.21606316593978298,0.1701187760299687,0.21242231444703427,0.12801925450131058,0.21421524431222483,0.29152099300787254,0.19657462845578672,0.08719509257630952,0.13264283156317577,0.12202618395138023,0.1843345897930545,0.15611057594574804,0.14499710786369038,0.14797991161793597,0.10962229841417034,0.1359702869948475,0.21533901822086265,0.22879329776036153,0.15502831559228872,0.2964454969792192,0.20000065471726644,0.20005767346365738,0.19911711406422794,0.10652281869711011,0.20836538985281208,0.16522678424592213,0.13530578955938077,0.196231983084531,0.0678207092450788,0.2034909575378565,0.1900734566941994,0.19037686427354902,0.1265185350086209,0.22657853484472834,0.03539202702766514,0.15749172186178445,0.2124341875059469,0.05376814943604901,0.17165496062294586,0.16497635220870427,0.15864065358182391,0.10260121920447103,0.1832916401174073,0.06481097181744806,0.14793997512345106,0.07855142837091786,0.15575981237184924,0.09090178144719298,0.029597930678735417,0.09023390072371903,0.14023952395312497,0.09963698759787738,0.0050445742917538255,0.287494092629985,0.2957541209535804,1.0,0.1263779621345978,0.152349520784068,0.1513489051634136,0.2933256786971864,0.08036607492035065,0.12212413305589942,0.10785420407998123
lh_rostralanteriorcingulate,0.11039726003013649,0.10309071196347007,0.13399225782965163,0.29150664022261985,0.029998120639823593,0.14981532861808647,0.09935925005587957,0.09331228539560867,0.04201604485690956,0.1241742543976518,0.12945028117187854,0.05783588124172352,0.10844176663158508,0.19781420405547392,0.2550797432399249,0.015921623722511925,0.09731172842607026,0.07532787733294691,0.06049345986877461,0.035701321813464186,0.08908871906487277,0.08668747284680009,0.08131550498594724,0.0513887427506091,0.10173957588740548,0.03134058342251909,0.07539530953489836,0.03892945359658644,0.016617270904070437,0.04534766267939456,-0.003334632205924457,0.037510418459525074,0.11643487471666714,0.05379082435368957,0.1653601506343873,0.14677041943411862,0.11274061768947015,0.0780607835309825,0.17473978741992124,0.02782225221959808,0.11661233555594987,0.0952249444909393,0.069124720682483,0.12689648658482483,0.13315401610671188,0.10763924544140675,0.050970488334939085,0.061149575392151816,0.09400888659478045,0.10216318600936553,0.06302897271771915,0.10704405974960253,0.07446606503480953,0.014254829486360898,0.057054443349661976,0.08451368564646129,0.06462987167907122,0.008718413496079531,0.30064530810369205,0.11991218468232064,0.1263779621345978,1.0,0.17253528912554086,0.03465243458945277,0.08705539362193834,0.30634380658419086,0.2689887940906736,0.321053102835418
