method	trait_arm	discovery_ancestry	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	global_slope	within_stratum	EURlike	5665	4676	0.0065518870527711	0.0127083624370349	0.606184648474001			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	global_slope	within_stratum	EURlike	5665	4676	0.0316230067796395	0.0128884205173722	0.0141747778727805			8	0.113398222982244
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	global_slope	within_stratum	EURlike	5665	4676	0.0185729473191737	0.0131973567212619	0.159388925420453			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	global_slope	within_stratum	EURlike	5665	4676	0.0161520568837742	0.0133260879111126	0.225540810551482			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	global_slope	within_stratum	EURlike	5665	4676	0.022151168121258	0.0133396796551765	0.0968621858145657			8	0.774897486516526
CT	SCZ25_EAS	EAS	SCZ25EAS	1	global_slope	within_stratum	EURlike	5665	4676	0.0238314819549434	0.0133490037271921	0.0742745817666327			8	0.594196654133062
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	global_slope	within_stratum	EURlike	5665	4676	0.0105232214123725	0.0127436261711505	0.408974314069711			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	global_slope	within_stratum	EURlike	5665	4676	0.0055504257789883	0.0127476242556037	0.663283042816198			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	global_slope	within_stratum	cluster1	1623	1397	-0.0083128035153138	0.02404819144562	0.72963537587521			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	global_slope	within_stratum	cluster1	1623	1397	-0.0064210949628722	0.0244011365437161	0.792471775151216			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	global_slope	within_stratum	cluster1	1623	1397	-0.0355835985387119	0.0257817001852275	0.167728445524726			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	global_slope	within_stratum	cluster1	1623	1397	-0.0511651201504625	0.0261591352331144	0.0506522238943672			8	0.405217791154937
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	global_slope	within_stratum	cluster1	1623	1397	-0.0341050211195049	0.0262313450179793	0.193735398086187			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	global_slope	within_stratum	cluster1	1623	1397	-0.0314626537493344	0.0262997448952804	0.231754970456799			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	global_slope	within_stratum	cluster1	1623	1397	-0.0392674426489275	0.0243253551547893	0.106669083648529			8	0.853352669188235
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	global_slope	within_stratum	cluster1	1623	1397	-0.0398103696049344	0.0251716536737792	0.113951244010583			8	0.911609952084661
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	global_slope	within_stratum	cluster2	928	824	-0.01540852803945	0.0327968062474214	0.638598916869659			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	global_slope	within_stratum	cluster2	928	824	0.0124211571195929	0.0358344363615727	0.728954298106671			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	global_slope	within_stratum	cluster2	928	824	0.0569508695674484	0.0397068273789709	0.151840348343149			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	global_slope	within_stratum	cluster2	928	824	0.0797832339288973	0.0404510537070345	0.0488740858100834			8	0.390992686480667
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	global_slope	within_stratum	cluster2	928	824	0.061107161387878	0.0411204719631651	0.137615944432006			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	global_slope	within_stratum	cluster2	928	824	0.0620319300479878	0.0412722099961702	0.133193081685869			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	global_slope	within_stratum	cluster2	928	824	0.018412356635613	0.0320314449966447	0.565567505921164			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	global_slope	within_stratum	cluster2	928	824	-0.003648208741444	0.0317367883845901	0.908509310394341			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	global_slope	within_stratum	cluster3	380	329	0.0530775893335138	0.0520578717480627	0.308598055629143			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	global_slope	within_stratum	cluster3	380	329	0.0187467284958128	0.0734170304542511	0.798603781303865			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	global_slope	within_stratum	cluster3	380	329	0.0431870313598525	0.101458726725996	0.670615119623815			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	global_slope	within_stratum	cluster3	380	329	0.0671264655419654	0.110304607510791	0.543206081974735			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	global_slope	within_stratum	cluster3	380	329	-0.0266532947155275	0.113789410742663	0.814937118744441			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	global_slope	within_stratum	cluster3	380	329	-0.0353607649313981	0.112445016101184	0.753344738930401			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	global_slope	within_stratum	cluster3	380	329	0.0183546748060902	0.050681548167422	0.717443941582322			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	global_slope	within_stratum	cluster3	380	329	-0.110464596858842	0.051032308903708	0.0310748819612331			8	0.248599055689865
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.247119252059568	4.13628143771348	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.568095624830723	2.02082521080956	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.872651933255273	0.702346317186311	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.914702435986566	0.518979091870278	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.864505607928126	0.736843661576131	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.836699261927799	0.853221572819166	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.775483428152282	1.10659019125524	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.368499513137407	3.15390375423885	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC1	pooled_stratumFE	all	8596	7198	0.016482207553106	0.0108475411244034	0.128689825972259			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC1	pooled_stratumFE	all	8596	7198	0.0285394148783129	0.0111812339721289	0.0107152797253628			8	0.0857222378029021
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC1	pooled_stratumFE	all	8596	7198	0.0249976838302907	0.0116424451974025	0.0318135279654777			8	0.254508223723821
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC1	pooled_stratumFE	all	8596	7198	0.0191292155395377	0.0117891906885747	0.104712017540603			8	0.837696140324822
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC1	pooled_stratumFE	all	8596	7198	0.0131514664330249	0.011809341773207	0.265462379224151			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC1	pooled_stratumFE	all	8596	7198	0.0141992649690454	0.0118204997707817	0.229692702672073			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC1	pooled_stratumFE	all	8596	7198	0.0056969247547348	0.0108595725812825	0.599875871735386			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC1	pooled_stratumFE	all	8596	7198	0.0041020306167103	0.0109162040129178	0.707094257959287			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC1	within_stratum	EURanchor	4308	3601	0.0179918714807549	0.0152186545542958	0.237186266848947			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC1	within_stratum	EURanchor	4308	3601	0.0423600200987724	0.0152533860127418	0.0055105251155244			8	0.0440842009241954
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC1	within_stratum	EURanchor	4308	3601	0.0377762716975226	0.0153313852696753	0.0137824228936837			8	0.11025938314947
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC1	within_stratum	EURanchor	4308	3601	0.0274079680441897	0.0153462554031351	0.0741798697943985			8	0.593438958355188
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC1	within_stratum	EURanchor	4308	3601	0.0103023276620245	0.0153710095877075	0.502741321484831			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC1	within_stratum	EURanchor	4308	3601	0.0115924022703517	0.0153658211981254	0.450637331772966			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC1	within_stratum	EURanchor	4308	3601	0.0138501510350643	0.0152181057596818	0.362818573692142			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC1	within_stratum	EURanchor	4308	3601	0.0214781287639905	0.0152172880320395	0.158195104453491			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC1	within_stratum	EURlike	5665	4676	0.0145119204929342	0.0133114405981962	0.275681091288898			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC1	within_stratum	EURlike	5665	4676	0.0393653522390679	0.0134918076826524	0.0035407762615881			8	0.0283262100927049
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC1	within_stratum	EURlike	5665	4676	0.030658013574378	0.0138153409536217	0.0265201223264407			8	0.212160978611526
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC1	within_stratum	EURlike	5665	4676	0.0200398368158512	0.0139578373900152	0.15113460068888			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC1	within_stratum	EURlike	5665	4676	0.0116064878683306	0.0139714671064342	0.406164657925275			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC1	within_stratum	EURlike	5665	4676	0.0135694572716193	0.0139800878650594	0.331778063708586			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC1	within_stratum	EURlike	5665	4676	0.0110017766117908	0.0133513308697766	0.409964224351861			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC1	within_stratum	EURlike	5665	4676	0.0179178432753389	0.0133528516716579	0.179693649699543			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC1	within_stratum	cluster1	1623	1397	0.0301787589392277	0.025092856636079	0.229281490703802			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC1	within_stratum	cluster1	1623	1397	-0.0009274183772215	0.0254662192279279	0.970954047838018			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC1	within_stratum	cluster1	1623	1397	-0.0076417225834418	0.0269206044382947	0.776554566128443			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC1	within_stratum	cluster1	1623	1397	-0.0054815827644032	0.0273312261588294	0.841067729142497			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC1	within_stratum	cluster1	1623	1397	-0.0009149546374327	0.0273894458907927	0.973355556634399			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC1	within_stratum	cluster1	1623	1397	-0.0013125568373799	0.0274585067696555	0.961880506653146			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC1	within_stratum	cluster1	1623	1397	-0.0140601418962057	0.0254044682390789	0.580031870845849			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC1	within_stratum	cluster1	1623	1397	-0.0160254737055391	0.0262841356522919	0.542147312150507			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC1	within_stratum	cluster2	928	824	-0.0364830855396774	0.0340701727057698	0.28453221902726			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC1	within_stratum	cluster2	928	824	-0.021983956439354	0.0371683533688471	0.55435197378422			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC1	within_stratum	cluster2	928	824	0.0032779906080833	0.0412885167101991	0.936737965701747			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC1	within_stratum	cluster2	928	824	0.0233781986930048	0.0421849473318663	0.579588880159377			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC1	within_stratum	cluster2	928	824	0.0222223978596706	0.0427588600108578	0.603388444308852			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC1	within_stratum	cluster2	928	824	0.0216630763224176	0.0428881081749505	0.613605572712237			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC1	within_stratum	cluster2	928	824	-0.0128816559607685	0.0330401638740558	0.696717081846324			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC1	within_stratum	cluster2	928	824	-0.02810699364583	0.032871826604129	0.392748577653514			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC1	within_stratum	cluster3	380	329	0.0797283420380562	0.0533882284392219	0.136202170813157			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC1	within_stratum	cluster3	380	329	0.0579944206004125	0.0755623552975883	0.443287226938436			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC1	within_stratum	cluster3	380	329	0.129177143277976	0.104423200719322	0.216884188205429			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC1	within_stratum	cluster3	380	329	0.147712214538917	0.113455840400483	0.193769464620299			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC1	within_stratum	cluster3	380	329	0.0523334983590028	0.117152642243795	0.655350311863297			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC1	within_stratum	cluster3	380	329	0.0166631330197177	0.115748198435641	0.885611834974723			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC1	within_stratum	cluster3	380	329	0.0242795646690975	0.0519804593147475	0.640715395617294			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC1	within_stratum	cluster3	380	329	-0.0397404195400916	0.0528373844029221	0.452463216374062			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.558897212605643	2.06563033320344	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.873111910587514	0.700391286809463	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.665524999429903	1.57300993999888	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.661284093560118	1.59165225149991	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.599359188512721	1.87216088805872	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.666620402350272	1.56820505330325	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.792756036744234	1.03511490146775	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.492142531202155	2.40802493847878	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0257406887255742	0.0109931346068595	0.0192287936686875			8	0.1538303493495
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0255178249290857	0.011335905088407	0.0244079660700128			8	0.195263728560102
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0239467221017116	0.0118032814626914	0.0425089739856414			8	0.340071791885131
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0252932044510166	0.0119476369454867	0.0342892205182369			8	0.274313764145895
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0165771141514513	0.0119702826794174	0.166134076314834			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0178758920284017	0.011981657959107	0.13575366821588			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0118524082785246	0.011005861521507	0.281548321979775			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0045811095488002	0.0110636411251079	0.678834359704212			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0259805790534121	0.0155036204235378	0.093857784717515			8	0.75086227774012
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0372804725288184	0.0155552426697024	0.0165902487889535			8	0.132721990311628
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0283499897064437	0.0156399861025962	0.0699574361505729			8	0.559659489204583
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0352538420426568	0.0156385863194021	0.0242306048071096			8	0.193844838456876
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0177087341328129	0.0156733356842142	0.258599872108872			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0203137838164295	0.0156685779366629	0.194888083931065			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0263049667865096	0.0154970078476088	0.089691805716914			8	0.717534445735312
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0104472536497249	0.0155050853174571	0.500479018872184			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC2	within_stratum	EURlike	5665	4676	-0.0206244923875894	0.0135050328650096	0.126776963748537			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC2	within_stratum	EURlike	5665	4676	-0.0334899696238137	0.0136934247341785	0.0144891478556595			8	0.115913182845276
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC2	within_stratum	EURlike	5665	4676	-0.0194727757077796	0.0140233285845324	0.165012416097993			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC2	within_stratum	EURlike	5665	4676	-0.0204470779444215	0.0141613606473576	0.148835211125169			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC2	within_stratum	EURlike	5665	4676	-0.0103937220634406	0.0141782325715087	0.46354402672121			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC2	within_stratum	EURlike	5665	4676	-0.0132915872135835	0.014187250058449	0.348868356455606			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC2	within_stratum	EURlike	5665	4676	-0.0133778751610444	0.013545102624747	0.323366174420259			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC2	within_stratum	EURlike	5665	4676	-0.007250333707828	0.01354951533539	0.59260326930592			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC2	within_stratum	cluster1	1623	1397	-0.0266730080085546	0.0253911410518614	0.293657313066551			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC2	within_stratum	cluster1	1623	1397	0.0009990621724137	0.0257675177644155	0.969076983608729			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC2	within_stratum	cluster1	1623	1397	-0.0206400794862101	0.0272403520811035	0.448744101979107			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC2	within_stratum	cluster1	1623	1397	-0.0287313002300722	0.0276437219594028	0.298804997347031			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC2	within_stratum	cluster1	1623	1397	-0.0292175859668925	0.0276985906638008	0.291659569772635			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC2	within_stratum	cluster1	1623	1397	-0.029626163411648	0.0277658884892308	0.286134868264535			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC2	within_stratum	cluster1	1623	1397	-0.0055270397587604	0.0256929111246559	0.829701796993324			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC2	within_stratum	cluster1	1623	1397	0.0052060708395873	0.0265888780213764	0.844792733295088			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC2	within_stratum	cluster2	928	824	-0.0256267383803289	0.0345238671206478	0.45810206155794			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC2	within_stratum	cluster2	928	824	-0.0045902374216176	0.0376579439506005	0.903010602307979			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC2	within_stratum	cluster2	928	824	-0.0285863451184527	0.0418141701881334	0.494368153035027			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC2	within_stratum	cluster2	928	824	-0.023239953093109	0.0427330532319057	0.586684055046093			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC2	within_stratum	cluster2	928	824	-0.0016349515224185	0.043320519519816	0.969902578280346			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC2	within_stratum	cluster2	928	824	0.0062633205845392	0.0434506496494034	0.88541544466397			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC2	within_stratum	cluster2	928	824	0.0140180545192689	0.0334688156681861	0.675432003030746			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC2	within_stratum	cluster2	928	824	0.0184517458889113	0.0333064445675329	0.579714855853355			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC2	within_stratum	cluster3	380	329	-0.0875197502296975	0.0534627044658932	0.10249023789832			8	0.819921903186557
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC2	within_stratum	cluster3	380	329	-0.0563414297936161	0.0752535072542133	0.454548734500203			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC2	within_stratum	cluster3	380	329	-0.127402328715596	0.103813261833693	0.2205730464229			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC2	within_stratum	cluster3	380	329	-0.112483234177489	0.113089415607989	0.320595004358816			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC2	within_stratum	cluster3	380	329	-0.0836676891147348	0.116763270947164	0.474117518813645			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC2	within_stratum	cluster3	380	329	-0.0540981174911066	0.115474731243586	0.639724275437448			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC2	within_stratum	cluster3	380	329	-0.0311018358892117	0.0522177392750375	0.551798896711125			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC2	within_stratum	cluster3	380	329	-0.0627274075966049	0.0526786419585853	0.234540789703607			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.975416568648667	0.213285653007915	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.798128648816588	1.01290797132242	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.298349199063491	3.67841147807485	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.102340388845868	6.19853983702342	3.0	8	0.818723110766947
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0598693503409292	7.4117690788662	3.0	8	0.478954802727434
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0662671587324143	7.18371137348368	3.0	8	0.530137269859315
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.755775353011838	1.18845182415316	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.133916526945161	5.58025462192018	3.0	8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p001	slope_PC3	pooled_stratumFE	all	8596	7198	0.0151269384812759	0.0108943171157216	0.165016872656663			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p01	slope_PC3	pooled_stratumFE	all	8596	7198	0.009351036738466	0.0112391703554074	0.405430514020032			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p05	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0092342561863621	0.0117017182814143	0.430054621814484			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p1	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0059367812878413	0.0118417621120553	0.616143141756042			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	0p5	slope_PC3	pooled_stratumFE	all	8596	7198	0.0025473661676205	0.0118637577576309	0.829992188130792			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1	slope_PC3	pooled_stratumFE	all	8596	7198	0.0035038350864878	0.011875487749831	0.767964809875561			8	1.0
CT	SCZ25_EAS	EAS	SCZ25EAS	1e-5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0206722987884831	0.0109028586283895	0.0579886292281739			8	0.463909033825391
CT	SCZ25_EAS	EAS	SCZ25EAS	5e-8	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0319513410653074	0.0109565410806986	0.0035527565504343			8	0.028422052403475
