entrez	set	symbol
56992	MDD_pool	KIF15
56999	MDD_pool	ADAMTS9
5702	MDD_pool	PSMC3
57060	MDD_pool	PCBP4
57118	MDD_pool	CAMK1D
57120	MDD_pool	GOPC
57162	MDD_pool	PELI1
57169	MDD_pool	ZNFX1
57176	MDD_pool	VARS2
57178	MDD_pool	ZMIZ1
5727	MDD_pool	PTCH1
57282	MDD_pool	SLC4A10
5733	MDD_pool	PTGER3
57332	MDD_pool	CBX8
57337	MDD_pool	SENP7
57338	MDD_pool	JPH3
5740	MDD_pool	PTGIS
57412	MDD_pool	AS3MT
57451	MDD_pool	TENM2
57456	MDD_pool	KIAA1143
57459	MDD_pool	GATAD2B
5746	MDD_pool	PTH2R
57468	MDD_pool	SLC12A5
57473	MDD_pool	ZNF512B
57478	MDD_pool	USP31
57492	MDD_pool	ARID1B
57497	MDD_pool	LRFN2
575	MDD_pool	ADGRB1
57507	MDD_pool	ZNF608
57528	MDD_pool	KCTD16
57545	MDD_pool	CC2D2A
57551	MDD_pool	TAOK1
57580	MDD_pool	PREX1
57586	MDD_pool	SYT13
576	MDD_pool	ADGRB2
57605	MDD_pool	PITPNM2
57616	MDD_pool	TSHZ3
57624	MDD_pool	NYAP2
57642	MDD_pool	COL20A1
57646	MDD_pool	USP28
57684	MDD_pool	ZBTB26
57688	MDD_pool	ZSWIM6
57706	MDD_pool	DENND1A
57708	MDD_pool	MIER1
57713	MDD_pool	SFMBT2
57720	MDD_pool	GPR107
57727	MDD_pool	NCOA5
57787	MDD_pool	MARK4
57795	MDD_pool	BRINP2
578	MDD_pool	BAK1
5781	MDD_pool	PTPN11
5784	MDD_pool	PTPN14
5788	MDD_pool	PTPRC
5789	MDD_pool	PTPRD
5793	MDD_pool	PTPRG
5795	MDD_pool	PTPRJ
5799	MDD_pool	PTPRN2
58155	MDD_pool	PTBP2
58473	MDD_pool	PLEKHB1
58499	MDD_pool	ZNF462
58512	MDD_pool	DLGAP3
58517	MDD_pool	RBM25
5860	MDD_pool	QDPR
5865	MDD_pool	RAB3B
5866	MDD_pool	RAB3IL1
5870	MDD_pool	RAB6A
5874	MDD_pool	RAB27B
5881	MDD_pool	RAC3
5888	MDD_pool	RAD51
590	MDD_pool	BCHE
5905	MDD_pool	RANGAP1
59067	MDD_pool	IL21
5933	MDD_pool	RBL1
59336	MDD_pool	PRDM13
59341	MDD_pool	TRPV4
59344	MDD_pool	ALOXE3
5937	MDD_pool	RBMS1
5954	MDD_pool	RCN1
5985	MDD_pool	RFC5
5986	MDD_pool	RFNG
5987	MDD_pool	TRIM27
5988	MDD_pool	RFPL1
5991	MDD_pool	RFX3
6000	MDD_pool	RGS7
6015	MDD_pool	RING1
60412	MDD_pool	EXOC4
60492	MDD_pool	CCDC90B
60494	MDD_pool	CCDC81
605	MDD_pool	BCL7A
60675	MDD_pool	PROK2
6092	MDD_pool	ROBO2
6098	MDD_pool	ROS1
6185	MDD_pool	RPN2
6229	MDD_pool	RPS24
6249	MDD_pool	CLIP1
6257	MDD_pool	RXRB
627	MDD_pool	BDNF
629	MDD_pool	CFB
6293	MDD_pool	VPS52
6299	MDD_pool	SALL1
6300	MDD_pool	MAPK12
6302	MDD_pool	TSPAN31
6304	MDD_pool	SATB1
6310	MDD_pool	ATXN1
63891	MDD_pool	RNF123
63916	MDD_pool	ELMO2
63925	MDD_pool	ZNF335
63929	MDD_pool	XPNPEP3
63935	MDD_pool	PCIF1
63950	MDD_pool	DMRTA2
63973	MDD_pool	NEUROG2
6405	MDD_pool	SEMA3F
64062	MDD_pool	RBM26
64067	MDD_pool	NPAS3
64080	MDD_pool	RBKS
64116	MDD_pool	SLC39A8
64118	MDD_pool	DUS1L
64131	MDD_pool	XYLT1
64215	MDD_pool	DNAJC1
64240	MDD_pool	ABCG5
64241	MDD_pool	ABCG8
642446	MDD_pool	TRIM64B
64288	MDD_pool	ZSCAN31
6433	MDD_pool	SFSWAP
64333	MDD_pool	ARHGAP9
643338	MDD_pool	C15orf62
643376	MDD_pool	BTBD18
643847	MDD_pool	PGA4
64405	MDD_pool	CDH22
644150	MDD_pool	WIPF3
64420	MDD_pool	SUSD1
64425	MDD_pool	POLR1E
64426	MDD_pool	SUDS3
6444	MDD_pool	SGCD
644672	MDD_pool	CLDN25
64478	MDD_pool	CSMD1
644994	MDD_pool	SMIM23
645369	MDD_pool	TMEM200C
646424	MDD_pool	SPINK8
646450	MDD_pool	ARIH2OS
646498	MDD_pool	CIMIP7
64708	MDD_pool	COPS7B
647286	MDD_pool	RD3L
6474	MDD_pool	SHOX2
64754	MDD_pool	SMYD3
64768	MDD_pool	IPPK
64794	MDD_pool	DDX31
64795	MDD_pool	RMND5A
64839	MDD_pool	FBXL17
6489	MDD_pool	ST8SIA1
64900	MDD_pool	LPIN3
64901	MDD_pool	RANBP17
6491	MDD_pool	STIL
6492	MDD_pool	SIM1
64925	MDD_pool	CCDC71
64943	MDD_pool	NT5DC2
64963	MDD_pool	MRPS11
65010	MDD_pool	SLC26A6
65123	MDD_pool	INTS3
6519	MDD_pool	SLC3A1
6520	MDD_pool	SLC3A2
6530	MDD_pool	SLC6A2
653361	MDD_pool	NCF1
653720	MDD_pool	GOLGA8M
6543	MDD_pool	SLC8A2
6568	MDD_pool	SLC17A1
6576	MDD_pool	SLC25A1
6585	MDD_pool	SLIT1
659	MDD_pool	BMPR2
66000	MDD_pool	TMEM108
66037	MDD_pool	BOLL
6608	MDD_pool	SMO
6621	MDD_pool	SNAPC4
6622	MDD_pool	SNCA
6643	MDD_pool	SNX2
6660	MDD_pool	SOX5
6664	MDD_pool	SOX11
6667	MDD_pool	SP1
6670	MDD_pool	SP3
6671	MDD_pool	SP4
6688	MDD_pool	SPI1
6710	MDD_pool	SPTB
6714	MDD_pool	SRC
6721	MDD_pool	SREBF2
673	MDD_pool	BRAF
6733	MDD_pool	SRPK2
6749	MDD_pool	SSRP1
6767	MDD_pool	ST13
6772	MDD_pool	STAT1
6780	MDD_pool	STAU1
6787	MDD_pool	NEK4
6793	MDD_pool	STK10
6833	MDD_pool	ABCC8
6844	MDD_pool	VAMP2
6854	MDD_pool	SYN2
6868	MDD_pool	ADAM17
6879	MDD_pool	TAF7
6886	MDD_pool	TAL1
6892	MDD_pool	TAPBP
6902	MDD_pool	TBCA
6925	MDD_pool	TCF4
6934	MDD_pool	TCF7L2
6941	MDD_pool	TCF19
6942	MDD_pool	TCF20
696	MDD_pool	BTN1A1
6988	MDD_pool	TCTA
6992	MDD_pool	PPP1R11
7008	MDD_pool	TEF
7010	MDD_pool	TEK
7013	MDD_pool	TERF1
7014	MDD_pool	TERF2
7021	MDD_pool	TFAP2B
7025	MDD_pool	NR2F1
7026	MDD_pool	NR2F2
7046	MDD_pool	TGFBR1
7047	MDD_pool	TGM4
7067	MDD_pool	THRA
7086	MDD_pool	TKT
7091	MDD_pool	TLE4
7093	MDD_pool	TLL2
7099	MDD_pool	TLR4
710	MDD_pool	SERPING1
7124	MDD_pool	TNF
7134	MDD_pool	TNNC1
7150	MDD_pool	TOP1
7158	MDD_pool	TP53BP1
7165	MDD_pool	TPD52L2
7187	MDD_pool	TRAF3
7226	MDD_pool	TRPM2
727851	MDD_pool	RGPD8
728	MDD_pool	C5AR1
728194	MDD_pool	RSPH10B2
7290	MDD_pool	HIRA
729020	MDD_pool	RPEL1
7299	MDD_pool	TYR
729993	MDD_pool	SHISA9
7318	MDD_pool	UBA7
7322	MDD_pool	UBE2D2
7324	MDD_pool	UBE2E1
7332	MDD_pool	UBE2L3
7357	MDD_pool	UGCG
7360	MDD_pool	UGP2
7368	MDD_pool	UGT8
7375	MDD_pool	USP4
7384	MDD_pool	UQCRC1
7399	MDD_pool	USH2A
7414	MDD_pool	VCL
7417	MDD_pool	VDAC2
7439	MDD_pool	BEST1
744	MDD_pool	MPPED2
7444	MDD_pool	VRK2
745	MDD_pool	MYRF
746	MDD_pool	TMEM258
747	MDD_pool	DAGLA
7490	MDD_pool	WT1
7517	MDD_pool	XRCC3
7532	MDD_pool	YWHAG
7535	MDD_pool	ZAP70
7559	MDD_pool	ZNF12
7584	MDD_pool	ZNF35
7597	MDD_pool	ZBTB25
763	MDD_pool	CA5A
767	MDD_pool	CA8
7704	MDD_pool	ZBTB16
7709	MDD_pool	ZBTB17
7718	MDD_pool	ZNF165
7726	MDD_pool	TRIM26
7738	MDD_pool	ZNF184
7741	MDD_pool	ZSCAN26
7745	MDD_pool	ZKSCAN8
7746	MDD_pool	ZSCAN9
775	MDD_pool	CACNA1C
777	MDD_pool	CACNA1E
7776	MDD_pool	ZNF236
7786	MDD_pool	MAP3K12
780	MDD_pool	DDR1
781	MDD_pool	CACNA2D1
783	MDD_pool	CACNB2
785	MDD_pool	CACNB4
7866	MDD_pool	IFRD2
7867	MDD_pool	MAPKAPK3
7869	MDD_pool	SEMA3B
788	MDD_pool	SLC25A20
78991	MDD_pool	PCYOX1L
79004	MDD_pool	CUEDC2
79012	MDD_pool	CAMKV
79036	MDD_pool	KXD1
79038	MDD_pool	ZFYVE21
79058	MDD_pool	ASPSCR1
79066	MDD_pool	METTL16
79068	MDD_pool	FTO
79087	MDD_pool	ALG12
7916	MDD_pool	PRRC2A
7917	MDD_pool	BAG6
79176	MDD_pool	FBXL15
7919	MDD_pool	DDX39B
79192	MDD_pool	IRX1
7922	MDD_pool	SLC39A7
7923	MDD_pool	HSD17B8
79269	MDD_pool	DCAF10
7932	MDD_pool	OR2H2
7936	MDD_pool	NELFE
7940	MDD_pool	LST1
79582	MDD_pool	SPAG16
79587	MDD_pool	CARS2
79634	MDD_pool	SCRN3
7965	MDD_pool	AIMP2
79665	MDD_pool	DHX40
79674	MDD_pool	VEPH1
79676	MDD_pool	OGFOD2
79692	MDD_pool	ZNF322
79696	MDD_pool	ZC2HC1C
79712	MDD_pool	GTDC1
79714	MDD_pool	CCDC51
79718	MDD_pool	TBL1XR1
79720	MDD_pool	VPS37B
79739	MDD_pool	TTLL7
79740	MDD_pool	ZBBX
79750	MDD_pool	ZNF385D
79776	MDD_pool	ZFHX4
79797	MDD_pool	ZNF408
79829	MDD_pool	NAA40
79832	MDD_pool	QSER1
79834	MDD_pool	PEAK1
79837	MDD_pool	PIP4K2C
79841	MDD_pool	AGBL2
79869	MDD_pool	CPSF7
79879	MDD_pool	CCDC134
79897	MDD_pool	RPP21
79946	MDD_pool	C10orf95
79969	MDD_pool	ATAT1
80031	MDD_pool	SEMA6D
80055	MDD_pool	PGAP1
80059	MDD_pool	LRRTM4
80169	MDD_pool	CTC1
8019	MDD_pool	BRD3
80196	MDD_pool	RNF34
80204	MDD_pool	FBXO11
80219	MDD_pool	COQ10B
8028	MDD_pool	MLLT10
80303	MDD_pool	EFHD1
80305	MDD_pool	TRABD
80317	MDD_pool	ZKSCAN3
80323	MDD_pool	CCDC68
80331	MDD_pool	DNAJC5
80333	MDD_pool	KCNIP4
80335	MDD_pool	WDR82
80345	MDD_pool	ZSCAN16
80352	MDD_pool	RNF39
80381	MDD_pool	CD276
80727	MDD_pool	TTYH3
80731	MDD_pool	THSD7B
80742	MDD_pool	PRR3
80816	MDD_pool	ASXL3
80975	MDD_pool	TMPRSS5
8099	MDD_pool	CDK2AP1
81031	MDD_pool	SLC2A10
8106	MDD_pool	PABPN1
81341	MDD_pool	OR10W1
814	MDD_pool	CAMK4
8140	MDD_pool	SLC7A5
81569	MDD_pool	ACTL8
81603	MDD_pool	TRIM8
81624	MDD_pool	DIAPH3
81693	MDD_pool	AMN
81696	MDD_pool	OR5V1
81697	MDD_pool	OR2B2
8178	MDD_pool	ELL
81797	MDD_pool	OR12D3
818	MDD_pool	CAMK2G
81873	MDD_pool	ARPC5L
81930	MDD_pool	KIF18A
820	MDD_pool	CAMP
8218	MDD_pool	CLTCL1
8314	MDD_pool	BAP1
8339	MDD_pool	H2BC8
8343	MDD_pool	H2BC7
83449	MDD_pool	PMFBP1
83451	MDD_pool	ABHD11
83464	MDD_pool	APH1B
83694	MDD_pool	RPS6KL1
83697	MDD_pool	SLC4A9
83698	MDD_pool	CALN1
8372	MDD_pool	HYAL3
83729	MDD_pool	INHBE
83741	MDD_pool	TFAP2D
83744	MDD_pool	ZNF484
83746	MDD_pool	L3MBTL2
8379	MDD_pool	MAD1L1
83862	MDD_pool	TMEM120A
83875	MDD_pool	BCO2
83879	MDD_pool	CDCA7
83892	MDD_pool	KCTD10
83933	MDD_pool	HDAC10
83943	MDD_pool	IMMP2L
83989	MDD_pool	ARB2A
83992	MDD_pool	CTTNBP2
84126	MDD_pool	ATRIP
84159	MDD_pool	ARID5B
84163	MDD_pool	GTF2IRD2
84172	MDD_pool	POLR1B
84181	MDD_pool	CHD6
84186	MDD_pool	ZCCHC7
84239	MDD_pool	ATP13A4
84251	MDD_pool	SGIP1
84253	MDD_pool	GARNL3
84260	MDD_pool	TCHP
84271	MDD_pool	POLDIP3
84274	MDD_pool	COQ5
84276	MDD_pool	NICN1
8428	MDD_pool	STK24
84300	MDD_pool	UQCC2
84314	MDD_pool	TMEM107
84315	MDD_pool	MON1A
84324	MDD_pool	SARNP
84364	MDD_pool	ARFGAP2
84418	MDD_pool	CYSTM1
84433	MDD_pool	CARD11
84435	MDD_pool	ADGRA1
84456	MDD_pool	L3MBTL3
84465	MDD_pool	MEGF11
8449	MDD_pool	DHX16
84524	MDD_pool	ZC3H8
84530	MDD_pool	SRRM4
84539	MDD_pool	MCHR2
84547	MDD_pool	PGBD1
84614	MDD_pool	ZBTB37
8462	MDD_pool	KLF11
84623	MDD_pool	KIRREL3
84660	MDD_pool	CCDC62
84667	MDD_pool	HES7
84678	MDD_pool	KDM2B
84688	MDD_pool	SPMIP6
84693	MDD_pool	MCEE
84709	MDD_pool	MGARP
84733	MDD_pool	CBX2
84747	MDD_pool	UNC119B
84779	MDD_pool	NAA11
84836	MDD_pool	ABHD14B
84844	MDD_pool	PHF5A
84871	MDD_pool	AGBL4
84876	MDD_pool	ORAI1
84894	MDD_pool	LINGO1
84915	MDD_pool	FAM222A
8492	MDD_pool	PRSS12
84957	MDD_pool	RELT
84966	MDD_pool	IGSF21
84986	MDD_pool	ARHGAP19
84991	MDD_pool	RBM17
8500	MDD_pool	PPFIA1
8501	MDD_pool	SLC43A1
8504	MDD_pool	PEX3
8509	MDD_pool	NDST2
8520	MDD_pool	HAT1
8525	MDD_pool	DGKZ
8527	MDD_pool	DGKD
8534	MDD_pool	CHST1
8535	MDD_pool	CBX4
85358	MDD_pool	SHANK3
85366	MDD_pool	MYLK2
85378	MDD_pool	TUBGCP6
8543	MDD_pool	LMO4
85442	MDD_pool	KNDC1
85445	MDD_pool	CNTNAP4
85451	MDD_pool	UNK
8550	MDD_pool	MAPKAPK5
8567	MDD_pool	MADD
8603	MDD_pool	FAM193A
8604	MDD_pool	SLC25A12
8609	MDD_pool	KLF7
862	MDD_pool	RUNX1T1
8624	MDD_pool	PSMG1
8637	MDD_pool	EIF4EBP3
8638	MDD_pool	OASL
8641	MDD_pool	PCDHGB4
8645	MDD_pool	KCNK5
8655	MDD_pool	DYNLL1
8692	MDD_pool	HYAL2
8697	MDD_pool	CDC23
8701	MDD_pool	DNAH11
8715	MDD_pool	NOL4
8729	MDD_pool	GBF1
874	MDD_pool	CBR3
8766	MDD_pool	RAB11A
8780	MDD_pool	RIOK3
8787	MDD_pool	RGS9
881	MDD_pool	CCIN
8816	MDD_pool	DCAF5
8817	MDD_pool	FGF18
8821	MDD_pool	INPP4B
8831	MDD_pool	SYNGAP1
8843	MDD_pool	HCAR3
8850	MDD_pool	KAT2B
8859	MDD_pool	WHR1
8870	MDD_pool	IER3
8872	MDD_pool	CDC123
892	MDD_pool	CCNC
8925	MDD_pool	HERC1
8927	MDD_pool	BSN
8929	MDD_pool	PHOX2B
89795	MDD_pool	NAV3
89796	MDD_pool	NAV1
89797	MDD_pool	NAV2
89846	MDD_pool	FGD3
89849	MDD_pool	ATG16L2
89870	MDD_pool	TRIM15
89894	MDD_pool	TMEM116
89910	MDD_pool	UBE3B
90139	MDD_pool	TSPAN18
90187	MDD_pool	EMILIN3
9022	MDD_pool	CLIC3
90226	MDD_pool	UCN2
9025	MDD_pool	RNF8
9026	MDD_pool	HIP1R
9066	MDD_pool	SYT7
9079	MDD_pool	LDB2
90956	MDD_pool	ADCK2
90993	MDD_pool	CREB3L1
91147	MDD_pool	TMEM67
91252	MDD_pool	SLC39A13
9132	MDD_pool	KCNQ4
9136	MDD_pool	RRP9
9138	MDD_pool	ARHGEF1
91392	MDD_pool	ZNF502
91526	MDD_pool	ANKRD44
91584	MDD_pool	PLXNA4
9162	MDD_pool	DGKI
91687	MDD_pool	CENPL
91750	MDD_pool	LIN52
91752	MDD_pool	ZNF804A
91754	MDD_pool	NEK9
91828	MDD_pool	EXOC3L4
9183	MDD_pool	ZW10
91869	MDD_pool	RFT1
91949	MDD_pool	COG7
92017	MDD_pool	SNX29
9202	MDD_pool	ZMYM4
9212	MDD_pool	AURKB
92196	MDD_pool	DAPL1
9221	MDD_pool	NOLC1
9223	MDD_pool	MAGI1
9229	MDD_pool	DLGAP1
9246	MDD_pool	UBE2L6
9252	MDD_pool	RPS6KA5
929	MDD_pool	CD14
92935	MDD_pool	MARS2
9312	MDD_pool	KCNB2
9315	MDD_pool	NREP
93166	MDD_pool	PRDM6
93377	MDD_pool	OPALIN
9348	MDD_pool	NDST3
9350	MDD_pool	CER1
9353	MDD_pool	SLIT2
9355	MDD_pool	LHX2
9358	MDD_pool	ITGBL1
93664	MDD_pool	CADPS2
9369	MDD_pool	NRXN3
9371	MDD_pool	KIF3B
9378	MDD_pool	NRXN1
9380	MDD_pool	GRHPR
93986	MDD_pool	FOXP2
94026	MDD_pool	POM121L2
9404	MDD_pool	LPXN
9406	MDD_pool	ZRANB2
9409	MDD_pool	PEX16
9415	MDD_pool	FADS2
9420	MDD_pool	CYP7B1
9425	MDD_pool	CDYL
9465	MDD_pool	AKAP7
9478	MDD_pool	CABP1
9479	MDD_pool	MAPK8IP1
9495	MDD_pool	AKAP5
9518	MDD_pool	GDF15
9520	MDD_pool	NPEPPS
9522	MDD_pool	SCAMP1
9529	MDD_pool	BAG5
9530	MDD_pool	BAG4
9541	MDD_pool	CIRSR
9553	MDD_pool	MRPL33
9568	MDD_pool	GABBR2
9569	MDD_pool	GTF2IRD1
9575	MDD_pool	CLOCK
9578	MDD_pool	CDC42BPB
958	MDD_pool	CD40
961	MDD_pool	CD47
9612	MDD_pool	NCOR2
9620	MDD_pool	CELSR1
9628	MDD_pool	RGS6
9649	MDD_pool	RALGPS1
9650	MDD_pool	MTFR1
9653	MDD_pool	HS2ST1
9656	MDD_pool	MDC1
9666	MDD_pool	DZIP3
9669	MDD_pool	EIF5B
9677	MDD_pool	PPIP5K1
9690	MDD_pool	UBE3C
9693	MDD_pool	RAPGEF2
97	MDD_pool	ACYP1
9705	MDD_pool	ST18
9708	MDD_pool	PCDHGA8
9732	MDD_pool	DOCK4
9735	MDD_pool	KNTC1
9744	MDD_pool	ACAP1
9745	MDD_pool	ZNF536
9752	MDD_pool	PCDHA9
9753	MDD_pool	ZSCAN12
9760	MDD_pool	TOX
9761	MDD_pool	MLEC
9776	MDD_pool	ATG13
9777	MDD_pool	TM9SF4
9783	MDD_pool	RIMS3
9793	MDD_pool	CKAP5
9798	MDD_pool	IST1
9807	MDD_pool	IP6K1
9828	MDD_pool	ARHGEF17
9833	MDD_pool	MELK
9836	MDD_pool	LCMT2
9859	MDD_pool	CEP170
9863	MDD_pool	MAGI2
9870	MDD_pool	AREL1
9871	MDD_pool	SEC24D
9898	MDD_pool	UBAP2L
9908	MDD_pool	G3BP2
9919	MDD_pool	SEC16A
9921	MDD_pool	RNF10
9925	MDD_pool	ZBTB5
993	MDD_pool	CDC25A
9931	MDD_pool	HELZ
9936	MDD_pool	CD302
995	MDD_pool	CDC25C
9951	MDD_pool	HS3ST4
9958	MDD_pool	USP15
996	MDD_pool	CDC27
9960	MDD_pool	USP3
9978	MDD_pool	RBX1
10005	MDD_pool_not_hc	ACOT8
100101267	MDD_pool_not_hc	POM121C
10011	MDD_pool_not_hc	SRA1
100127983	MDD_pool_not_hc	C8orf88
100128327	MDD_pool_not_hc	TRAPPC3L
100130733	MDD_pool_not_hc	LRRC70
100130890	MDD_pool_not_hc	TSTD3P
100131017	MDD_pool_not_hc	ZNF316
100131390	MDD_pool_not_hc	SP9
1002	MDD_pool_not_hc	CDH4
10021	MDD_pool_not_hc	HCN4
10023	MDD_pool_not_hc	FRAT1
100271849	MDD_pool_not_hc	MEF2B
1005	MDD_pool_not_hc	CDH7
100506243	MDD_pool_not_hc	KRBOX1
100507436	MDD_pool_not_hc	MICA
100507679	MDD_pool_not_hc	MUC22
100526664	MDD_pool_not_hc	LY75-CD302
100526767	MDD_pool_not_hc	RNF103-CHMP3
100529063	MDD_pool_not_hc	BCL2L2-PABPN1
100529241	MDD_pool_not_hc	HSPE1-MOB4
1006	MDD_pool_not_hc	CDH8
10060	MDD_pool_not_hc	ABCC9
10062	MDD_pool_not_hc	NR1H3
10076	MDD_pool_not_hc	PTPRU
10079	MDD_pool_not_hc	ATP9A
1008	MDD_pool_not_hc	CDH10
10098	MDD_pool_not_hc	TSPAN5
101059953	MDD_pool_not_hc	NPIPA8
10106	MDD_pool_not_hc	CTDSP2
10107	MDD_pool_not_hc	TRIM10
10121	MDD_pool_not_hc	ACTR1A
10125	MDD_pool_not_hc	RASGRP1
10128	MDD_pool_not_hc	LRPPRC
10130	MDD_pool_not_hc	PDIA6
10158	MDD_pool_not_hc	PDZK1IP1
10160	MDD_pool_not_hc	FARP1
10164	MDD_pool_not_hc	CHST4
10165	MDD_pool_not_hc	SLC25A13
10168	MDD_pool_not_hc	ZNF197
10180	MDD_pool_not_hc	RBM6
10181	MDD_pool_not_hc	RBM5
1019	MDD_pool_not_hc	CDK4
10190	MDD_pool_not_hc	TXNDC9
10211	MDD_pool_not_hc	FLOT1
10213	MDD_pool_not_hc	PSMD14
10227	MDD_pool_not_hc	MFSD10
10244	MDD_pool_not_hc	RABEPK
10246	MDD_pool_not_hc	SLC17A2
10253	MDD_pool_not_hc	SPRY2
10254	MDD_pool_not_hc	STAM2
10261	MDD_pool_not_hc	IGSF6
10279	MDD_pool_not_hc	PRSS16
10293	MDD_pool_not_hc	TRAIP
103	MDD_pool_not_hc	ADAR
10307	MDD_pool_not_hc	APBB3
1031	MDD_pool_not_hc	CDKN2C
10344	MDD_pool_not_hc	CCL26
10368	MDD_pool_not_hc	CACNG3
10369	MDD_pool_not_hc	CACNG2
10384	MDD_pool_not_hc	BTN3A3
10385	MDD_pool_not_hc	BTN2A2
10388	MDD_pool_not_hc	SYCP2
10394	MDD_pool_not_hc	PRG3
10395	MDD_pool_not_hc	DLC1
104	MDD_pool_not_hc	ADARB1
1041	MDD_pool_not_hc	CDSN
10425	MDD_pool_not_hc	ARIH2
10439	MDD_pool_not_hc	OLFM1
10458	MDD_pool_not_hc	BAIAP2
10463	MDD_pool_not_hc	SLC30A9
10472	MDD_pool_not_hc	ZBTB18
10473	MDD_pool_not_hc	HMGN4
10475	MDD_pool_not_hc	TRIM38
10478	MDD_pool_not_hc	SLC25A17
105	MDD_pool_not_hc	ADARB2
10507	MDD_pool_not_hc	SEMA4D
10522	MDD_pool_not_hc	DEAF1
10537	MDD_pool_not_hc	UBD
10540	MDD_pool_not_hc	DCTN2
10541	MDD_pool_not_hc	ANP32B
10562	MDD_pool_not_hc	OLFM4
10564	MDD_pool_not_hc	ARFGEF2
10567	MDD_pool_not_hc	RABAC1
10620	MDD_pool_not_hc	ARID3B
10633	MDD_pool_not_hc	RASL10A
10634	MDD_pool_not_hc	GAS2L1
10641	MDD_pool_not_hc	NPRL2
10642	MDD_pool_not_hc	IGF2BP1
10645	MDD_pool_not_hc	CAMKK2
10658	MDD_pool_not_hc	CELF1
10677	MDD_pool_not_hc	AVIL
10716	MDD_pool_not_hc	TBR1
10725	MDD_pool_not_hc	NFAT5
10728	MDD_pool_not_hc	PTGES3
1075	MDD_pool_not_hc	CTSC
10766	MDD_pool_not_hc	TOB2
10773	MDD_pool_not_hc	ZBTB6
10786	MDD_pool_not_hc	SLC17A3
108	MDD_pool_not_hc	ADCY2
10806	MDD_pool_not_hc	SDCCAG8
10811	MDD_pool_not_hc	NOXA1
10827	MDD_pool_not_hc	FAM114A2
10869	MDD_pool_not_hc	USP19
10874	MDD_pool_not_hc	NMU
10902	MDD_pool_not_hc	BRD8
10905	MDD_pool_not_hc	MAN1A2
10946	MDD_pool_not_hc	SF3A3
10950	MDD_pool_not_hc	BTG3
10956	MDD_pool_not_hc	OS9
10959	MDD_pool_not_hc	TMED2
10973	MDD_pool_not_hc	ASCC3
10978	MDD_pool_not_hc	CLP1
10991	MDD_pool_not_hc	SLC38A3
11020	MDD_pool_not_hc	IFT27
11023	MDD_pool_not_hc	VAX1
11036	MDD_pool_not_hc	GTF2A1L
11046	MDD_pool_not_hc	SLC35D2
11051	MDD_pool_not_hc	NUDT21
11059	MDD_pool_not_hc	WWP1
11060	MDD_pool_not_hc	WWP2
11066	MDD_pool_not_hc	SNRNP35
11068	MDD_pool_not_hc	CYB561D2
1107	MDD_pool_not_hc	CHD3
11070	MDD_pool_not_hc	TMEM115
11074	MDD_pool_not_hc	TRIM31
11091	MDD_pool_not_hc	WDR5
11118	MDD_pool_not_hc	BTN3A2
11119	MDD_pool_not_hc	BTN3A1
11120	MDD_pool_not_hc	BTN2A1
11122	MDD_pool_not_hc	PTPRT
11124	MDD_pool_not_hc	FAF1
11148	MDD_pool_not_hc	HHLA2
11164	MDD_pool_not_hc	NUDT5
11180	MDD_pool_not_hc	WDR6
11186	MDD_pool_not_hc	RASSF1
11188	MDD_pool_not_hc	NISCH
11200	MDD_pool_not_hc	CHEK2
1122	MDD_pool_not_hc	CHML
11252	MDD_pool_not_hc	PACSIN2
11253	MDD_pool_not_hc	MAN1B1
11270	MDD_pool_not_hc	NRM
11274	MDD_pool_not_hc	USP18
11277	MDD_pool_not_hc	TREX1
112840	MDD_pool_not_hc	WDR89
112939	MDD_pool_not_hc	NACC1
11315	MDD_pool_not_hc	PARK7
113189	MDD_pool_not_hc	CHST14
1132	MDD_pool_not_hc	CHRM4
11320	MDD_pool_not_hc	MGAT4A
11334	MDD_pool_not_hc	TUSC2
11340	MDD_pool_not_hc	EXOSC8
11344	MDD_pool_not_hc	TWF2
113829	MDD_pool_not_hc	SLC35A4
1141	MDD_pool_not_hc	CHRNB2
114134	MDD_pool_not_hc	SLC2A13
114294	MDD_pool_not_hc	LACTB
114785	MDD_pool_not_hc	MBD6
114788	MDD_pool_not_hc	CSMD3
114793	MDD_pool_not_hc	FMNL2
114818	MDD_pool_not_hc	KLHL29
114821	MDD_pool_not_hc	SCAND3
114881	MDD_pool_not_hc	OSBPL7
114883	MDD_pool_not_hc	OSBPL9
114900	MDD_pool_not_hc	C1QTNF4
114905	MDD_pool_not_hc	C1QTNF7
114971	MDD_pool_not_hc	PTPMT1
115111	MDD_pool_not_hc	SLC26A7
1152	MDD_pool_not_hc	CKB
115294	MDD_pool_not_hc	PCMTD1
1154	MDD_pool_not_hc	CISH
115548	MDD_pool_not_hc	FCHO2
115557	MDD_pool_not_hc	ARHGEF25
115560	MDD_pool_not_hc	ZNF501
115708	MDD_pool_not_hc	TRMT61A
1158	MDD_pool_not_hc	CKM
1159	MDD_pool_not_hc	CKMT1B
116150	MDD_pool_not_hc	NUS1
116511	MDD_pool_not_hc	MAS1L
116985	MDD_pool_not_hc	ARAP1
116986	MDD_pool_not_hc	AGAP2
117153	MDD_pool_not_hc	
117155	MDD_pool_not_hc	CATSPER2
117283	MDD_pool_not_hc	IP6K3
118670	MDD_pool_not_hc	FAM24A
