method	trait_arm	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
PRSCS	INT	INT	prscs	global_slope	pooled_stratumFE	all	8596	7198	0.0097224939836592	0.010980852538424	0.375964710512085			1	0.375964710512085
PRSCS	INT	INT	prscs	global_slope	within_stratum	EURanchor	4308	3601	0.0142798020400261	0.0154424096760321	0.355170051598488			1	0.355170051598488
PRSCS	INT	INT	prscs	global_slope	within_stratum	EURlike	5665	4676	0.014765795567395	0.0136078139832416	0.277928178854611			1	0.277928178854611
PRSCS	INT	INT	prscs	global_slope	within_stratum	cluster1	1623	1397	-0.0147313742034932	0.0243996805001843	0.546096103615702			1	0.546096103615702
PRSCS	INT	INT	prscs	global_slope	within_stratum	cluster2	928	824	0.0456288893698116	0.034318095542456	0.183996386226085			1	0.183996386226085
PRSCS	INT	INT	prscs	global_slope	within_stratum	cluster3	380	329	0.032089955067519	0.0610013314691619	0.599172095767654			1	0.599172095767654
PRSCS	INT	INT	prscs	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.915018561778867	0.517552782908751	3.0	1	0.915018561778867
PRSCS	INT	INT	prscs	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0066728805928362	0.0113601831572656	0.556956904566571			1	0.556956904566571
PRSCS	INT	INT	prscs	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0125084798305747	0.0160883070740997	0.436916569726893			1	0.436916569726893
PRSCS	INT	INT	prscs	slope_PC1	within_stratum	EURlike	5665	4676	-0.0093187728324385	0.0141203186467833	0.509311664972812			1	0.509311664972812
PRSCS	INT	INT	prscs	slope_PC1	within_stratum	cluster1	1623	1397	0.0055503572163603	0.0249110773384124	0.823715452600757			1	0.823715452600757
PRSCS	INT	INT	prscs	slope_PC1	within_stratum	cluster2	928	824	0.0100135509159881	0.0358627462385713	0.780140127721592			1	0.780140127721592
PRSCS	INT	INT	prscs	slope_PC1	within_stratum	cluster3	380	329	-0.0951766654740535	0.0617387165213552	0.124050770823342			1	0.124050770823342
PRSCS	INT	INT	prscs	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.0836436550740493	6.65777517074821	3.0	1	0.0836436550740493
PRSCS	INT	INT	prscs	slope_PC2	pooled_stratumFE	all	8596	7198	0.0130291097589964	0.0116532274826561	0.263570522875495			1	0.263570522875495
PRSCS	INT	INT	prscs	slope_PC2	within_stratum	EURanchor	4308	3601	0.0009943459901728	0.0165783361029125	0.952175599629031			1	0.952175599629031
PRSCS	INT	INT	prscs	slope_PC2	within_stratum	EURlike	5665	4676	-0.0030456304692701	0.0145165633525355	0.833828872243214			1	0.833828872243214
PRSCS	INT	INT	prscs	slope_PC2	within_stratum	cluster1	1623	1397	0.0541779324711581	0.0257273351372809	0.035375881138278			1	0.035375881138278
PRSCS	INT	INT	prscs	slope_PC2	within_stratum	cluster2	928	824	0.050627954089116	0.0367229966146187	0.168351696142476			1	0.168351696142476
PRSCS	INT	INT	prscs	slope_PC2	within_stratum	cluster3	380	329	-0.0929376842270854	0.062936345422182	0.140636955648026			1	0.140636955648026
PRSCS	INT	INT	prscs	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.777390195048445	1.0986905681857	3.0	1	0.777390195048445
PRSCS	INT	INT	prscs	slope_PC3	pooled_stratumFE	all	8596	7198	0.0095847416863352	0.0115317166411289	0.405905766540302			1	0.405905766540302
PRSCS	INT	INT	prscs	slope_PC3	within_stratum	EURanchor	4308	3601	0.0055313598457425	0.0164937000442412	0.737369409534261			1	0.737369409534261
PRSCS	INT	INT	prscs	slope_PC3	within_stratum	EURlike	5665	4676	0.0042387066770504	0.01442389035371	0.768871029391556			1	0.768871029391556
PRSCS	INT	INT	prscs	slope_PC3	within_stratum	cluster1	1623	1397	0.0101544819188943	0.0254578790316181	0.690042058719506			1	0.690042058719506
PRSCS	INT	INT	prscs	slope_PC3	within_stratum	cluster2	928	824	0.0349401827984644	0.0364679019122545	0.338269993841431			1	0.338269993841431
PRSCS	INT	INT	prscs	slope_PC3	within_stratum	cluster3	380	329	0.0341328668286953	0.0640780198227968	0.594583757077317			1	0.594583757077317
SBayesR	BIP_eur	BIPeur	sbr	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.844502871366307	0.820728597460402	3.0	1	0.844502871366307
SBayesR	BIP_eur	BIPeur	sbr	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0068890382533477	0.0111136582679082	0.535358969326439			1	0.535358969326439
SBayesR	BIP_eur	BIPeur	sbr	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.005288183681433	0.0155912119384881	0.734492829326654			1	0.734492829326654
SBayesR	BIP_eur	BIPeur	sbr	baseline_thickness	within_stratum	EURlike	5665	4676	0.0021453206547424	0.0140056546773047	0.878265496209023			1	0.878265496209023
SBayesR	BIP_eur	BIPeur	sbr	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0227593933500465	0.0269803117378472	0.399044359822444			1	0.399044359822444
SBayesR	BIP_eur	BIPeur	sbr	baseline_thickness	within_stratum	cluster2	928	824	-0.0322398084393255	0.0343481328976045	0.348174893334789			1	0.348174893334789
SBayesR	BIP_eur	BIPeur	sbr	baseline_thickness	within_stratum	cluster3	380	329	-0.0015412498894146	0.053288461671132	0.976942061904958			1	0.976942061904958
SBayesR	BIP_eur	BIPeur	sbr	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.484566033227015	2.44906777189681	3.0	1	0.484566033227015
SBayesR	BIP_eur	BIPeur	sbr	global_slope	pooled_stratumFE	all	8596	7198	-0.005811067891962	0.0107321053457807	0.588201297609994			1	0.588201297609994
SBayesR	BIP_eur	BIPeur	sbr	global_slope	within_stratum	EURanchor	4308	3601	-0.0108063505237688	0.014690497995837	0.462015635246216			1	0.462015635246216
SBayesR	BIP_eur	BIPeur	sbr	global_slope	within_stratum	EURlike	5665	4676	-0.0167484710037641	0.013233771531445	0.205716608571859			1	0.205716608571859
SBayesR	BIP_eur	BIPeur	sbr	global_slope	within_stratum	cluster1	1623	1397	0.024806536119684	0.0256570014287211	0.333768177641493			1	0.333768177641493
SBayesR	BIP_eur	BIPeur	sbr	global_slope	within_stratum	cluster2	928	824	0.0115745086546815	0.0321450196344677	0.718881477820596			1	0.718881477820596
SBayesR	BIP_eur	BIPeur	sbr	global_slope	within_stratum	cluster3	380	329	-0.0256734661541345	0.0514854857944947	0.618325802113145			1	0.618325802113145
SBayesR	BIP_eur	BIPeur	sbr	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.761418233527053	1.16496745317272	3.0	1	0.761418233527053
SBayesR	BIP_eur	BIPeur	sbr	slope_PC1	pooled_stratumFE	all	8596	7198	0.0134736375150617	0.0111023504228078	0.224941936890712			1	0.224941936890712
SBayesR	BIP_eur	BIPeur	sbr	slope_PC1	within_stratum	EURanchor	4308	3601	0.0300891556599895	0.0152981951385378	0.0492703380466084			1	0.0492703380466084
SBayesR	BIP_eur	BIPeur	sbr	slope_PC1	within_stratum	EURlike	5665	4676	0.0215688341485626	0.0137310357197339	0.116286541012124			1	0.116286541012124
SBayesR	BIP_eur	BIPeur	sbr	slope_PC1	within_stratum	cluster1	1623	1397	0.0059867264214333	0.0262021161305362	0.819301551420577			1	0.819301551420577
SBayesR	BIP_eur	BIPeur	sbr	slope_PC1	within_stratum	cluster2	928	824	0.0094360204181536	0.0334743529259033	0.77809315649485			1	0.77809315649485
SBayesR	BIP_eur	BIPeur	sbr	slope_PC1	within_stratum	cluster3	380	329	-0.0244989954569352	0.0521728629619015	0.638948286203993			1	0.638948286203993
SBayesR	BIP_eur	BIPeur	sbr	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.626583748432015	1.74678157720336	3.0	1	0.626583748432015
SBayesR	BIP_eur	BIPeur	sbr	slope_PC2	pooled_stratumFE	all	8596	7198	0.0070749974600418	0.0113898943526665	0.534508723105957			1	0.534508723105957
SBayesR	BIP_eur	BIPeur	sbr	slope_PC2	within_stratum	EURanchor	4308	3601	0.0147716680826192	0.0157701906472753	0.348977123099067			1	0.348977123099067
SBayesR	BIP_eur	BIPeur	sbr	slope_PC2	within_stratum	EURlike	5665	4676	0.0030203397356072	0.01412101393335	0.830641226125364			1	0.830641226125364
SBayesR	BIP_eur	BIPeur	sbr	slope_PC2	within_stratum	cluster1	1623	1397	0.0189196510680844	0.0270954239218919	0.485118102596647			1	0.485118102596647
SBayesR	BIP_eur	BIPeur	sbr	slope_PC2	within_stratum	cluster2	928	824	0.0369233028343587	0.0343257879502623	0.28237324798584			1	0.28237324798584
SBayesR	BIP_eur	BIPeur	sbr	slope_PC2	within_stratum	cluster3	380	329	-0.0608493889853175	0.05304326669532	0.252088657374433			1	0.252088657374433
SBayesR	BIP_eur	BIPeur	sbr	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0692948109673313	7.0831299933925	3.0	1	0.0692948109673313
SBayesR	BIP_eur	BIPeur	sbr	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0003960972627943	0.0112706621988027	0.971965699380171			1	0.971965699380171
SBayesR	BIP_eur	BIPeur	sbr	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0261087465782396	0.0156812071643891	0.0959953828410028			1	0.0959953828410028
SBayesR	BIP_eur	BIPeur	sbr	slope_PC3	within_stratum	EURlike	5665	4676	-0.0194368569180862	0.0140239501343728	0.165812210874221			1	0.165812210874221
SBayesR	BIP_eur	BIPeur	sbr	slope_PC3	within_stratum	cluster1	1623	1397	0.0185953072278509	0.0267746947425328	0.487468219516449			1	0.487468219516449
SBayesR	BIP_eur	BIPeur	sbr	slope_PC3	within_stratum	cluster2	928	824	0.0131826933651895	0.0341046638378197	0.699194581972208			1	0.699194581972208
SBayesR	BIP_eur	BIPeur	sbr	slope_PC3	within_stratum	cluster3	380	329	0.110758361446597	0.0537627741502591	0.0401044261409941			1	0.0401044261409941
SBayesR	BIP_pooled	BIPpooled	sbr	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.69108320438385	1.46193480844522	3.0	1	0.69108320438385
SBayesR	BIP_pooled	BIPpooled	sbr	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0096960830522056	0.0107715198223004	0.368060794684438			1	0.368060794684438
SBayesR	BIP_pooled	BIPpooled	sbr	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0017776345851438	0.0154828652519194	0.908598694114723			1	0.908598694114723
SBayesR	BIP_pooled	BIPpooled	sbr	baseline_thickness	within_stratum	EURlike	5665	4676	0.0002348135986703	0.0136110438251447	0.986236429977228			1	0.986236429977228
SBayesR	BIP_pooled	BIPpooled	sbr	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0333152289401314	0.0252940440823709	0.187988736878617			1	0.187988736878617
SBayesR	BIP_pooled	BIPpooled	sbr	baseline_thickness	within_stratum	cluster2	928	824	-0.0167739259411171	0.0339097727597242	0.620956957129936			1	0.620956957129936
SBayesR	BIP_pooled	BIPpooled	sbr	baseline_thickness	within_stratum	cluster3	380	329	-0.0255736283470522	0.0540193368898219	0.636201389309782			1	0.636201389309782
SBayesR	BIP_pooled	BIPpooled	sbr	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.586596951734654	1.9322021161679	3.0	1	0.586596951734654
SBayesR	BIP_pooled	BIPpooled	sbr	global_slope	pooled_stratumFE	all	8596	7198	-0.0076393519025556	0.0104031171678052	0.462766844939944			1	0.462766844939944
SBayesR	BIP_pooled	BIPpooled	sbr	global_slope	within_stratum	EURanchor	4308	3601	-0.0072829092626576	0.0145914997776883	0.617721771338372			1	0.617721771338372
SBayesR	BIP_pooled	BIPpooled	sbr	global_slope	within_stratum	EURlike	5665	4676	-0.0129287147060395	0.0128729109003453	0.315262463585852			1	0.315262463585852
SBayesR	BIP_pooled	BIPpooled	sbr	global_slope	within_stratum	cluster1	1623	1397	0.017777811379752	0.0240594177100625	0.46007181165261			1	0.46007181165261
SBayesR	BIP_pooled	BIPpooled	sbr	global_slope	within_stratum	cluster2	928	824	-0.023366903469235	0.0316763963993744	0.460913217801653			1	0.460913217801653
SBayesR	BIP_pooled	BIPpooled	sbr	global_slope	within_stratum	cluster3	380	329	-0.011716185425507	0.0521969417007142	0.822525631905101			1	0.822525631905101
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.820798317452133	0.919174295664561	3.0	1	0.820798317452133
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC1	pooled_stratumFE	all	8596	7198	0.0151495763434488	0.0107619460966778	0.159258735235873			1	0.159258735235873
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC1	within_stratum	EURanchor	4308	3601	0.0272747047003523	0.0151957812008532	0.0727472865111707			1	0.0727472865111707
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC1	within_stratum	EURlike	5665	4676	0.0211846757148635	0.0133564000187492	0.1127743702035			1	0.1127743702035
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC1	within_stratum	cluster1	1623	1397	0.0027257756757433	0.0245611743630231	0.911647534261666			1	0.911647534261666
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC1	within_stratum	cluster2	928	824	0.0308348391953717	0.0329638389176456	0.349822012394311			1	0.349822012394311
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC1	within_stratum	cluster3	380	329	-0.0259337123833221	0.0528430689745203	0.623895355745599			1	0.623895355745599
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.841857639604996	0.831754592814832	3.0	1	0.841857639604996
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC2	pooled_stratumFE	all	8596	7198	0.0066956302694548	0.0110410174804621	0.544244501104888			1	0.544244501104888
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC2	within_stratum	EURanchor	4308	3601	0.0122996083216001	0.0156637691337816	0.43236629514287			1	0.43236629514287
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC2	within_stratum	EURlike	5665	4676	0.0048483658722055	0.0137356434702866	0.724119596204686			1	0.724119596204686
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC2	within_stratum	cluster1	1623	1397	0.0037984866016086	0.025407937664796	0.881178372527381			1	0.881178372527381
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC2	within_stratum	cluster2	928	824	0.0408923398758438	0.0338167884805588	0.226905916545446			1	0.226905916545446
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC2	within_stratum	cluster3	380	329	-0.0447373493542873	0.0537451610299561	0.405748388032144			1	0.405748388032144
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.110857066810942	6.01553061576487	3.0	1	0.110857066810942
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0005511921201915	0.0109253745379815	0.959764521809137			1	0.959764521809137
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0229844679230889	0.0155758572193037	0.140115738160725			1	0.140115738160725
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC3	within_stratum	EURlike	5665	4676	-0.0158496842368537	0.0136411951673088	0.245328496035851			1	0.245328496035851
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC3	within_stratum	cluster1	1623	1397	0.0192689151674178	0.0250977491157156	0.442752749408079			1	0.442752749408079
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC3	within_stratum	cluster2	928	824	-0.0030616552122138	0.0336112522767981	0.927442181397959			1	0.927442181397959
SBayesR	BIP_pooled	BIPpooled	sbr	slope_PC3	within_stratum	cluster3	380	329	0.0960628464056478	0.0545862256050216	0.079288068953541			1	0.079288068953541
SBayesR	ADHD	ADHD	sbr	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.201790691770697	4.62049804553681	3.0	1	0.201790691770697
SBayesR	ADHD	ADHD	sbr	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0041692927301912	0.011484958473074	0.716597401821541			1	0.716597401821541
SBayesR	ADHD	ADHD	sbr	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0189579502267639	0.0154837595970875	0.220877452999132			1	0.220877452999132
SBayesR	ADHD	ADHD	sbr	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0070628177566161	0.0142061190982959	0.619090478656415			1	0.619090478656415
SBayesR	ADHD	ADHD	sbr	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0296361151550724	0.0297641447533294	0.319547464942734			1	0.319547464942734
SBayesR	ADHD	ADHD	sbr	baseline_thickness	within_stratum	cluster2	928	824	0.0641456288674201	0.0342461942540919	0.0613779744956258			1	0.0613779744956258
SBayesR	ADHD	ADHD	sbr	baseline_thickness	within_stratum	cluster3	380	329	-0.0207843185845967	0.0597283887505931	0.728057624880893			1	0.728057624880893
SBayesR	ADHD	ADHD	sbr	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.831809759520073	0.873532944173348	3.0	1	0.831809759520073
SBayesR	ADHD	ADHD	sbr	global_slope	pooled_stratumFE	all	8596	7198	-0.0023656797324143	0.0110788284223058	0.830917705812471			1	0.830917705812471
SBayesR	ADHD	ADHD	sbr	global_slope	within_stratum	EURanchor	4308	3601	0.0016089101887594	0.014581202149182	0.912144083624503			1	0.912144083624503
SBayesR	ADHD	ADHD	sbr	global_slope	within_stratum	EURlike	5665	4676	-0.0013776629649246	0.0134115829351281	0.918187577800193			1	0.918187577800193
SBayesR	ADHD	ADHD	sbr	global_slope	within_stratum	cluster1	1623	1397	0.0233415578353931	0.0283292348018651	0.410100219529681			1	0.410100219529681
SBayesR	ADHD	ADHD	sbr	global_slope	within_stratum	cluster2	928	824	-0.0353402753808441	0.0320543506262232	0.270547941151457			1	0.270547941151457
SBayesR	ADHD	ADHD	sbr	global_slope	within_stratum	cluster3	380	329	-0.0225958941066791	0.0576912640950764	0.695535786219079			1	0.695535786219079
SBayesR	ADHD	ADHD	sbr	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.28209792181115	3.81541733598715	3.0	1	0.28209792181115
SBayesR	ADHD	ADHD	sbr	slope_PC1	pooled_stratumFE	all	8596	7198	0.0015145784960873	0.0114602349456995	0.894861471405597			1	0.894861471405597
SBayesR	ADHD	ADHD	sbr	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0007342126985665	0.0151905691574919	0.961452920124177			1	0.961452920124177
SBayesR	ADHD	ADHD	sbr	slope_PC1	within_stratum	EURlike	5665	4676	-0.0068678474076656	0.0139166011718651	0.621679568615581			1	0.621679568615581
SBayesR	ADHD	ADHD	sbr	slope_PC1	within_stratum	cluster1	1623	1397	-0.0017982142507689	0.0289288853527136	0.950443627132875			1	0.950443627132875
SBayesR	ADHD	ADHD	sbr	slope_PC1	within_stratum	cluster2	928	824	0.0570142922314304	0.033333137634139	0.0875241105221757			1	0.0875241105221757
SBayesR	ADHD	ADHD	sbr	slope_PC1	within_stratum	cluster3	380	329	-0.0614039024045553	0.0581518272606906	0.291755686044358			1	0.291755686044358
SBayesR	ADHD	ADHD	sbr	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.926877876611921	0.463295976191148	3.0	1	0.926877876611921
SBayesR	ADHD	ADHD	sbr	slope_PC2	pooled_stratumFE	all	8596	7198	0.0012011232353549	0.0117564926688982	0.918626796751664			1	0.918626796751664
SBayesR	ADHD	ADHD	sbr	slope_PC2	within_stratum	EURanchor	4308	3601	0.0041875838058951	0.0156521644284955	0.789066819283772			1	0.789066819283772
SBayesR	ADHD	ADHD	sbr	slope_PC2	within_stratum	EURlike	5665	4676	0.0013677448013318	0.0143066650285571	0.923840336535347			1	0.923840336535347
SBayesR	ADHD	ADHD	sbr	slope_PC2	within_stratum	cluster1	1623	1397	-0.007560924096142	0.0299133350724088	0.800485956546376			1	0.800485956546376
SBayesR	ADHD	ADHD	sbr	slope_PC2	within_stratum	cluster2	928	824	0.0003846166962088	0.0342676965408846	0.991047420605041			1	0.991047420605041
SBayesR	ADHD	ADHD	sbr	slope_PC2	within_stratum	cluster3	380	329	0.0015649212507515	0.0591446728238054	0.978906805546773			1	0.978906805546773
SBayesR	ADHD	ADHD	sbr	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0132698429942953	10.7315243021767	3.0	1	0.0132698429942953
SBayesR	ADHD	ADHD	sbr	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0124039653442558	0.0116335087808367	0.286352714295285			1	0.286352714295285
SBayesR	ADHD	ADHD	sbr	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0112038239470075	0.0155707373592814	0.471847424856407			1	0.471847424856407
SBayesR	ADHD	ADHD	sbr	slope_PC3	within_stratum	EURlike	5665	4676	-0.0070352683941928	0.0142129481093158	0.620627601513956			1	0.620627601513956
SBayesR	ADHD	ADHD	sbr	slope_PC3	within_stratum	cluster1	1623	1397	-0.0023457364495091	0.0295645279041284	0.93677025606577			1	0.93677025606577
SBayesR	ADHD	ADHD	sbr	slope_PC3	within_stratum	cluster2	928	824	-0.0931550866461875	0.033894738538964	0.0061148859187168			1	0.0061148859187168
SBayesR	ADHD	ADHD	sbr	slope_PC3	within_stratum	cluster3	380	329	0.108823580374204	0.0602597793279559	0.0717868951423493			1	0.0717868951423493
SBayesR	INT	INT	sbr	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.903319120182717	0.569758875270054	3.0	1	0.903319120182717
SBayesR	INT	INT	sbr	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0122746643550743	0.011700490238568	0.294174294590006			1	0.294174294590006
SBayesR	INT	INT	sbr	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0222203714893025	0.0167887783760376	0.185731257653674			1	0.185731257653674
SBayesR	INT	INT	sbr	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0220909478722097	0.0148530706299394	0.136992024875903			1	0.136992024875903
SBayesR	INT	INT	sbr	baseline_thickness	within_stratum	cluster1	1623	1397	0.0118144692392672	0.0265466389076861	0.656347283203297			1	0.656347283203297
SBayesR	INT	INT	sbr	baseline_thickness	within_stratum	cluster2	928	824	-0.0012840372413717	0.0370679946965535	0.972374327762697			1	0.972374327762697
SBayesR	INT	INT	sbr	baseline_thickness	within_stratum	cluster3	380	329	-0.0176964186556463	0.0646885579360536	0.784574767884478			1	0.784574767884478
SBayesR	INT	INT	sbr	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.205077308560321	4.5821661461523	3.0	1	0.205077308560321
SBayesR	INT	INT	sbr	global_slope	pooled_stratumFE	all	8596	7198	0.0079679808912467	0.0112920435360931	0.480439642058609			1	0.480439642058609
SBayesR	INT	INT	sbr	global_slope	within_stratum	EURanchor	4308	3601	0.0189950167262307	0.0158215885282782	0.229985344699831			1	0.229985344699831
SBayesR	INT	INT	sbr	global_slope	within_stratum	EURlike	5665	4676	0.0177083422086302	0.0140127799252983	0.20638302726605			1	0.20638302726605
SBayesR	INT	INT	sbr	global_slope	within_stratum	cluster1	1623	1397	-0.026336733785982	0.0252298125691646	0.296706198455392			1	0.296706198455392
SBayesR	INT	INT	sbr	global_slope	within_stratum	cluster2	928	824	0.0489118414966263	0.0347957794294569	0.160169194130412			1	0.160169194130412
SBayesR	INT	INT	sbr	global_slope	within_stratum	cluster3	380	329	-0.0008865774463716	0.0625741401456792	0.988703362131204			1	0.988703362131204
SBayesR	INT	INT	sbr	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.914885127976973	0.518154930196033	3.0	1	0.914885127976973
SBayesR	INT	INT	sbr	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0022070863835166	0.0116834262079145	0.850170077407742			1	0.850170077407742
SBayesR	INT	INT	sbr	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0142843498464048	0.0164882018805523	0.386356792572888			1	0.386356792572888
SBayesR	INT	INT	sbr	slope_PC1	within_stratum	EURlike	5665	4676	-0.0105958913736786	0.0145418441521763	0.466249011224132			1	0.466249011224132
SBayesR	INT	INT	sbr	slope_PC1	within_stratum	cluster1	1623	1397	0.0174196350935818	0.0257591147916239	0.498982856131955			1	0.498982856131955
SBayesR	INT	INT	sbr	slope_PC1	within_stratum	cluster2	928	824	0.0152430267979021	0.0363628233458149	0.675173870715221			1	0.675173870715221
SBayesR	INT	INT	sbr	slope_PC1	within_stratum	cluster3	380	329	-0.0294143445656964	0.0634994929930416	0.643485929761718			1	0.643485929761718
SBayesR	INT	INT	sbr	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.248499683337711	4.12285760320447	3.0	1	0.248499683337711
SBayesR	INT	INT	sbr	slope_PC2	pooled_stratumFE	all	8596	7198	0.0155435213130657	0.0119837931220646	0.194652172069917			1	0.194652172069917
SBayesR	INT	INT	sbr	slope_PC2	within_stratum	EURanchor	4308	3601	0.002829643792022	0.0169883863746815	0.867721806310965			1	0.867721806310965
SBayesR	INT	INT	sbr	slope_PC2	within_stratum	EURlike	5665	4676	-0.0022460845048054	0.014950514649205	0.880585236463805			1	0.880585236463805
SBayesR	INT	INT	sbr	slope_PC2	within_stratum	cluster1	1623	1397	0.0459262706873727	0.0266190079916781	0.0846671068991605			1	0.0846671068991605
SBayesR	INT	INT	sbr	slope_PC2	within_stratum	cluster2	928	824	0.0720852436088409	0.0371947073816929	0.0529340843547874			1	0.0529340843547874
SBayesR	INT	INT	sbr	slope_PC2	within_stratum	cluster3	380	329	-0.0518034087151589	0.0646820767047707	0.423726180839384			1	0.423726180839384
SBayesR	INT	INT	sbr	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.605119048365145	1.84533742180793	3.0	1	0.605119048365145
SBayesR	INT	INT	sbr	slope_PC3	pooled_stratumFE	all	8596	7198	0.0064736727397142	0.0118587741964587	0.585151499376555			1	0.585151499376555
SBayesR	INT	INT	sbr	slope_PC3	within_stratum	EURanchor	4308	3601	0.0041613595868231	0.0168948129031447	0.805454704953374			1	0.805454704953374
SBayesR	INT	INT	sbr	slope_PC3	within_stratum	EURlike	5665	4676	0.0058156261850302	0.0148531790126004	0.695413232998915			1	0.695413232998915
SBayesR	INT	INT	sbr	slope_PC3	within_stratum	cluster1	1623	1397	1.98521053114295e-05	0.0263294473316529	0.999398502962751			1	0.999398502962751
SBayesR	INT	INT	sbr	slope_PC3	within_stratum	cluster2	928	824	0.0343223956536577	0.0369803321228915	0.353595573339491			1	0.353595573339491
SBayesR	INT	INT	sbr	slope_PC3	within_stratum	cluster3	380	329	-0.0282911961680807	0.0657185058657955	0.667093724440524			1	0.667093724440524
SBayesRC	BIP_eur	BIPeur	sbrc	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.566840746872575	2.02690764686486	3.0	1	0.566840746872575
SBayesRC	BIP_eur	BIPeur	sbrc	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0060596179277071	0.0108132452869038	0.575229113506838			1	0.575229113506838
SBayesRC	BIP_eur	BIPeur	sbrc	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0007736528753593	0.015454476725063	0.96007681216377			1	0.96007681216377
SBayesRC	BIP_eur	BIPeur	sbrc	baseline_thickness	within_stratum	EURlike	5665	4676	0.006085975322473	0.0136626837381198	0.656015201136008			1	0.656015201136008
SBayesRC	BIP_eur	BIPeur	sbrc	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0252201865624035	0.0254945985169014	0.322696882063924			1	0.322696882063924
SBayesRC	BIP_eur	BIPeur	sbrc	baseline_thickness	within_stratum	cluster2	928	824	-0.0427779417915837	0.0339455944461582	0.207922777393894			1	0.207922777393894
