var,x,density
thickness_mm,2.70400102942767,4.86182934164611
thickness_mm,2.70659530585315,5.00815844384198
thickness_mm,2.70918958227863,5.14978044317607
thickness_mm,2.7117838587041,5.28009470493049
thickness_mm,2.71437813512958,5.39331371505483
thickness_mm,2.71697241155505,5.48570289350193
thickness_mm,2.71956668798053,5.55594747865156
thickness_mm,2.722160964406,5.60813675871407
thickness_mm,2.72475524083148,5.64672210943048
thickness_mm,2.72734951725696,5.67654383372921
thickness_mm,2.72994379368243,5.70192557269581
thickness_mm,2.73253807010791,5.72644141418505
thickness_mm,2.73513234653338,5.75241906800103
thickness_mm,2.73772662295886,5.78109718407023
thickness_mm,2.74032089938434,5.81275178494583
thickness_mm,2.74291517580981,5.84641747660826
thickness_mm,2.74550945223529,5.87912669100062
thickness_mm,2.74810372866076,5.90640236180377
thickness_mm,2.75069800508624,5.92283015208719
thickness_mm,2.75329228151172,5.922958555085
thickness_mm,2.75588655793719,5.90146862910728
thickness_mm,2.75848083436267,5.85735199763923
thickness_mm,2.76107511078814,5.7929452934583
thickness_mm,2.76366938721362,5.71288749554552
thickness_mm,2.76626366363909,5.62347656344314
thickness_mm,2.76885794006457,5.53146250629197
thickness_mm,2.77145221649005,5.44238774041293
thickness_mm,2.77404649291552,5.35883756739741
thickness_mm,2.776640769341,5.28101087255562
thickness_mm,2.77923504576647,5.20712668021912
thickness_mm,2.78182932219195,5.13378717806461
thickness_mm,2.78442359861743,5.05702369930714
thickness_mm,2.7870178750429,4.97335236819462
thickness_mm,2.78961215146838,4.87997312289327
thickness_mm,2.79220642789385,4.77487359906919
thickness_mm,2.79480070431933,4.6572564179543
thickness_mm,2.79739498074481,4.52862248294979
thickness_mm,2.79998925717028,4.39086292002749
thickness_mm,2.80258353359576,4.24639835809915
thickness_mm,2.80517781002123,4.09768172766093
thickness_mm,2.80777208644671,3.94707641251704
thickness_mm,2.81036636287219,3.7962243471851
thickness_mm,2.81296063929766,3.64609355044254
thickness_mm,2.81555491572314,3.4973098207399
thickness_mm,2.81814919214861,3.35053199911223
thickness_mm,2.82074346857409,3.2064938863801
thickness_mm,2.82333774499956,3.06606638197571
thickness_mm,2.82593202142504,2.93014971929921
thickness_mm,2.82852629785052,2.79932910028847
thickness_mm,2.83112057427599,2.67380944625708
thickness_mm,2.83371485070147,2.55238724228263
thickness_mm,2.83630912712694,2.43354964413548
thickness_mm,2.83890340355242,2.31572461024199
thickness_mm,2.8414976799779,2.197682507492
thickness_mm,2.84409195640337,2.07888031255432
thickness_mm,2.84668623282885,1.95980631981519
thickness_mm,2.84928050925432,1.84154993236539
thickness_mm,2.8518747856798,1.72552647778598
thickness_mm,2.85446906210528,1.61327949631791
thickness_mm,2.85706333853075,1.50634194887024
thickness_mm,2.85965761495623,1.4054412186076
thickness_mm,2.8622518913817,1.31115879121363
thickness_mm,2.86484616780718,1.22376965101922
thickness_mm,2.86744044423265,1.14347330822921
thickness_mm,2.87003472065813,1.07006612122671
thickness_mm,2.87262899708361,1.00298090098181
thickness_mm,2.87522327350908,0.941952705984869
thickness_mm,2.87781754993456,0.886839407591877
thickness_mm,2.88041182636003,0.837829396386913
thickness_mm,2.88300610278551,0.794619319971711
thickness_mm,2.88560037921099,0.756492325548692
thickness_mm,2.88819465563646,0.72236013611059
thickness_mm,2.89078893206194,0.69071148706879
thickness_mm,2.89338320848741,0.659865035208351
thickness_mm,2.89597748491289,0.628436753595736
thickness_mm,2.89857176133837,0.595928874438635
thickness_mm,2.90116603776384,0.562582633462096
thickness_mm,2.90376031418932,0.529147915854335
thickness_mm,2.90635459061479,0.496599909322387
thickness_mm,2.90894886704027,0.465455353382655
thickness_mm,2.91154314346574,0.435716416380021
thickness_mm,2.91413741989122,0.406949742502776
thickness_mm,2.9167316963167,0.378496753974894
thickness_mm,2.91932597274217,0.34973892881274
thickness_mm,2.92192024916765,0.320512471551402
thickness_mm,2.92451452559312,0.291155064204314
thickness_mm,2.9271088020186,0.262446902445465
thickness_mm,2.92970307844408,0.235533961103526
thickness_mm,2.93229735486955,0.211630442139692
thickness_mm,2.93489163129503,0.191392937007867
thickness_mm,2.9374859077205,0.175004910848148
thickness_mm,2.94008018414598,0.162050640920513
thickness_mm,2.94267446057146,0.15164763845234
thickness_mm,2.94526873699693,0.142433736913259
thickness_mm,2.94786301342241,0.133251293372134
thickness_mm,2.95045728984788,0.123379009421025
thickness_mm,2.95305156627336,0.112582351133391
thickness_mm,2.95564584269884,0.101085911224907
thickness_mm,2.95824011912431,0.0895115379637852
thickness_mm,2.96083439554979,0.078454003242862
thickness_mm,2.96342867197526,0.0683437460710389
thickness_mm,2.96602294840074,0.0593728136233994
thickness_mm,2.96861722482621,0.051561544964073
thickness_mm,2.97121150125169,0.0446424058660771
thickness_mm,2.97380577767717,0.0384295223412938
