gene	PLS1	PLS2	C1	C3
MXRA8	-1.48708	0.206622	-0.465856	-0.420403
MYADM	-8.86676	-0.323463	-0.782481	0.0106332
MYADML2	2.84149	-1.20136	0.616668	0.181712
MYB	-10.6033	-0.332704	-0.779075	0.294605
MYBBP1A	9.2809	2.47858	0.60661	0.36568
MYBL1	1.37245	-0.666116	0.188197	-0.300706
MYBPC1	-1.88481	3.96554	-0.575183	0.127798
MYBPC2	-3.90284	2.65209	-0.269363	0.136646
MYBPHL	7.22433	1.73284	0.750948	0.277686
MYC	4.81488	-1.45116	0.634015	-0.149488
MYCBPAP	5.55814	3.68665	0.464606	0.0148347
MYCN	-5.42775	-2.37823	-0.609156	-0.305469
MYCNOS	-3.77653	-0.614783	-0.732762	0.0759547
MYCT1	-0.0732408	-1.46835	0.0849237	-0.267556
MYDGF	-8.85331	0.071692	-0.745044	0.0567962
MYH10	-5.63422	-1.53986	-0.497827	0.0807199
MYH15	-8.29415	-2.12242	-0.587353	-0.278645
MYH7	-8.71149	5.59886	-0.839912	0.237083
MYH7B	13.4637	0.134653	0.896764	0.0393372
MYL12A	2.9213	-5.51383	0.274807	-0.586704
MYL12B	-17.6103	-1.79016	-0.857553	-0.0480636
MYL3	-2.20174	-0.38566	-0.227285	-0.49323
MYL5	-14.6816	1.01764	-0.909411	-0.073682
MYL6	-11.6739	-3.03528	-0.581659	-0.208718
MYL6B	-6.82451	2.02976	-0.630499	0.166331
MYLIP	-4.15542	-2.75353	-0.559408	-0.0337826
MYLK	3.676	-4.14288	0.389654	-0.581412
MYLK2	3.01576	-2.72825	0.585487	-0.214659
MYMX	6.73687	-2.0189	0.670392	-0.145194
MYNN	6.78607	-0.0281927	0.634194	0.00454518
MYO15A	10.2863	5.08279	0.751009	0.325096
MYO16	-7.62424	-1.32339	-0.740865	-0.0387902
MYO19	4.73937	-2.03867	0.800846	-0.113918
MYO1B	3.47136	1.84186	0.371304	0.359063
MYO1D	3.48415	-3.41541	0.219575	-0.446018
MYO1E	6.13493	-2.4963	0.496075	-0.432238
MYO1F	-4.83606	-4.33304	-0.552925	-0.383451
MYO5B	1.10926	-0.185465	0.271502	0.00604046
MYO5C	7.94628	2.92882	0.254988	0.249181
MYO7A	-0.326459	2.11522	-0.156523	0.451121
MYO9B	4.00844	-4.71755	0.383961	-0.473963
MYOF	-2.99428	-5.94605	-0.119253	-0.647854
MYOM1	-2.96945	-1.67272	-0.496992	-0.46229
MYOM2	-0.559667	0.829167	-0.164265	0.203422
MYOT	6.61424	-2.21085	0.35988	-0.204573
MYOZ3	7.08901	-2.6466	0.757957	0.195202
MYRIP	-7.73488	2.19196	-0.815462	0.159006
MYSM1	5.84734	3.2556	0.551347	0.241518
MYT1	-0.535941	0.402464	-0.268409	-0.211003
MYT1L	3.10709	3.24488	0.531239	0.124585
MZT1	-4.19922	1.84184	-0.375413	0.322899
MZT2A	-14.3635	1.15192	-0.850315	0.0542153
MZT2B	-13.8147	1.78664	-0.825411	0.0739033
N4BP1	4.16196	1.4939	0.600286	0.0937867
N4BP2	3.60468	2.23113	0.31893	0.15067
N4BP2L1	4.20315	4.85369	0.47067	0.239498
N4BP2L2	12.8029	-0.735561	0.553251	-0.183043
NAA10	-7.54806	-0.33579	-0.594013	0.12611
NAA16	10.0362	-2.3264	0.786431	-0.142214
NAA30	0.256484	1.75195	-0.724416	0.270505
NAA38	-5.73406	1.00781	-0.523588	0.0261667
NAAA	8.59988	-0.863758	0.590444	-0.397351
NAALAD2	9.07261	-0.773201	0.774386	-0.106223
NAB1	5.74928	2.32445	0.42033	-0.00786645
NABP1	-15.3336	-3.95216	-0.814559	-0.198629
NACC1	-2.66478	0.0769986	-0.593362	-0.0275986
NACC2	1.71569	-5.43372	0.23819	-0.663473
NADK2	-8.04995	1.58267	-0.814946	-0.072877
NAGK	-11.0797	-0.608122	-0.83381	-0.0911225
NAGLU	-1.13665	-2.92967	-0.24194	-0.41818
NAGPA	8.2672	3.85856	0.69485	0.421228
NANOS1	-13.5788	3.26906	-0.921492	0.0555345
NAP1L1	4.14381	1.73255	0.597801	0.246848
NAP1L2	4.49141	3.39484	0.760026	0.179425
NAP1L3	2.48018	5.20147	0.309281	0.396913
NAP1L5	0.659266	2.24975	0.115105	0.397504
NAPA	1.24699	-1.4767	0.626736	0.142649
NAPB	-2.60039	1.18948	-0.0752838	0.353605
NAPEPLD	4.705	3.86512	0.722668	0.382208
NAPG	-0.249356	-4.29289	0.468389	-0.0885747
NAPSB	1.87749	-2.88297	0.258862	-0.201086
NARS	3.2951	-1.82495	0.828029	-0.0319274
NAT8L	5.68135	-1.16159	0.864592	0.040154
NAV1	-3.98281	0.239254	-0.61916	-0.247475
NAV2	-3.01547	-0.87333	-0.531566	-0.506132
NAV3	-8.44854	5.9292	-0.780597	0.259654
NAXE	-7.20127	0.63596	-0.536148	0.181079
NBAS	-5.89428	-0.226694	-0.525093	0.2561
NBDY	-12.7829	-0.249601	-0.844671	0.0537899
NBPF3	2.85318	-1.09605	0.320108	-0.485003
NCALD	7.63714	5.35079	0.444083	0.498929
NCAM1	-4.64455	-0.140178	-0.67224	-0.0940781
NCAM2	-13.4351	0.370958	-0.825785	0.158837
NCAN	-4.52643	0.780379	-0.809749	-0.0101943
NCAPD2	5.28703	-3.36995	0.63581	-0.262616
NCAPH2	-1.96296	-0.47509	-0.65521	0.218642
NCBP2	-3.23852	-2.70079	-0.349557	-0.132395
NCEH1	3.66077	1.86491	0.661206	0.322186
NCK2	5.35037	2.43086	0.748139	0.150437
NCKIPSD	4.28826	1.33317	0.760534	-0.0140549
NCOA3	19.7579	-2.2197	0.923787	-0.00411498
NCOA6	1.068	1.02307	-0.298735	0.0714285
NCOA7	-0.301964	-1.32969	-0.147386	0.0171745
NCOR2	4.74616	-0.439096	0.466878	0.110297
NCS1	-1.32378	-0.606625	0.110692	-0.0510314
NDE1	3.40664	-5.59962	0.275523	-0.476568
NDEL1	0.632719	3.53842	0.234974	0.571185
NDFIP1	-3.40602	1.0719	-0.671529	0.221684
NDN	-2.74569	0.982174	-0.605679	0.0172218
NDP	-1.81484	4.33381	-0.537186	0.162031
NDRG3	4.59877	-2.48341	0.846577	-0.0153923
NDST2	1.6428	0.851315	-0.519034	0.0520144
NDST3	-1.65559	6.34043	-0.204468	0.434863
NDUFA10	3.9079	1.71666	0.543871	0.00796656
NDUFA11	-8.0208	-0.097869	-0.633621	0.0791139
NDUFA12	-0.106228	-0.86988	0.296011	-0.0664107
NDUFA4L2	-0.994644	-1.17849	0.526035	-0.154897
NDUFA6	-3.34767	-1.61181	-0.0257985	-0.112273
NDUFA6-AS1	-9.98018	-0.668025	-0.552367	0.0673316
NDUFAF2	1.0773	-3.03218	0.435382	-0.224296
NDUFAF4P1	-3.41575	-0.713188	-0.207707	-0.0665092
NDUFAF5	1.94138	2.67251	0.694836	0.0735502
NDUFAF8	-21.1204	0.554982	-0.853047	0.0493717
NDUFB1	-10.7949	0.171206	-0.697557	0.0586647
NDUFB2-AS1	-0.590515	1.25342	-0.578728	0.0959278
NDUFB6	-7.74109	-2.1962	-0.527259	-0.176171
NDUFB8	-6.40803	0.635015	-0.32519	0.127417
NDUFB9	-0.369049	-2.41856	0.31841	-0.29155
NDUFC2	-12.7996	0.682091	-0.847069	0.12573
NDUFS1	5.74299	-3.01044	0.697484	0.00574653
NDUFS7	1.39758	-0.314035	0.332004	-0.0150409
NDUFV3	-3.73822	-3.84498	-0.082434	-0.226266
NEAT1	7.73894	-3.86084	0.55897	-0.500206
NEB	5.46992	-4.69482	0.691773	-0.40099
NEBL-AS1	-10.3965	2.01494	-0.829998	0.0397916
NECAB1	2.05196	3.86953	0.088881	0.553756
NECAB2	-14.0828	3.81394	-0.911404	0.217874
NECAB3	4.08372	-1.15403	0.712968	0.132151
NECAP2	-0.67884	-2.24324	-0.364408	-0.610428
NECTIN1	-1.57784	2.41676	-0.313654	0.407129
NECTIN3	-5.68532	3.12079	-0.442358	0.105796
NEDD4L	-10.278	2.25326	-0.767489	0.315343
NEDD9	5.91898	3.3845	0.547908	0.0570828
NEFH	4.41994	-1.79916	0.804151	-0.017239
NEFL	3.62135	-2.14126	0.729943	0.0596177
NEFM	4.81791	-2.87137	0.766635	-0.0136106
NEGR1	3.47644	3.5813	0.137083	0.181351
NEIL1	12.3526	2.49498	0.584547	0.0879608
NEK10	0.798616	1.23129	-0.0271182	0.155867
NEK11	-4.73221	1.72952	-0.498542	-0.248516
NEK6	-4.29928	2.27902	-0.530851	0.0084163
NELFA	3.07415	1.02725	0.664063	-0.0590619
NELFE	-10.2749	-0.287075	-0.782365	-0.0988874
NELL1	-0.168963	2.93889	0.204971	0.530373
NELL2	-7.32495	4.35954	-0.735273	0.379048
NEMF	5.36519	2.27693	0.337607	0.0695922
NEPRO	1.56049	2.70979	-0.772347	0.214412
NET1	5.04994	-2.77424	0.473844	-0.24991
NETO1	-7.87203	2.13535	-0.472568	0.357424
NETO2	-6.75831	2.69258	-0.503017	0.484647
NEURL1	-3.05767	0.660032	-0.368222	0.371107
NEURL1B	-5.89711	3.05054	-0.863422	-0.0848805
NEUROD1	1.33859	4.60659	-0.073794	0.453463
NEUROD2	-7.28969	1.23835	-0.550157	0.2085
NEUROD6	-2.98269	4.84722	-0.557474	0.45958
NEXMIF	-3.47529	3.73256	-0.620367	0.288931
NEXN	8.32248	-5.71739	0.778607	-0.331319
NF2	4.11098	-0.248466	0.61737	-0.0341865
NFATC2IP	7.22358	-2.53661	0.695973	-0.102139
NFATC3	7.53438	-2.24287	0.591893	-0.354912
NFE2L3	0.865166	-5.49762	-0.00967814	-0.477563
NFIA	-1.48776	0.245708	-0.50814	-0.547215
NFIB	-5.68855	-2.51183	-0.692361	-0.131881
NFIC	10.0505	-2.15518	0.932694	-0.0841109
NFIL3	-0.432491	-0.0797777	0.649151	0.0649725
NFIX	10.6159	0.0323548	0.66314	-0.255175
NFKB1	8.33117	-1.41	0.698561	-0.0698245
NFKBIA	5.99904	0.274593	0.572809	-0.0526966
NFKBIE	-9.56806	6.26352	-0.761873	0.209003
NFKBIZ	2.83982	-2.44767	0.672161	-0.275811
NFYB	2.49543	-0.915386	0.335896	-0.026716
NFYC	5.05389	0.41594	0.599806	0.237814
NGB	0.0712017	12.4747	-0.161497	0.545167
NGDN	0.781412	0.0939397	0.298013	0.116358
NGEF	4.93513	3.7846	0.628929	0.57634
NGLY1	2.28976	-0.331383	0.701284	-0.0568142
NHLRC1	-12.8801	-0.941595	-0.813627	0.0974022
NHLRC2	9.00185	2.27105	0.706287	0.0173613
NHLRC3	1.99832	2.68442	-0.158604	0.154868
NHLRC4	3.53893	0.137474	0.586281	0.0875407
NHP2	-9.5598	-0.711118	-0.673682	0.231901
NHSL1	-4.77132	-0.484974	-0.64868	-0.23549
NICN1	-4.69244	0.951487	-0.504025	0.524974
NIM1K	3.19792	5.07401	0.382989	0.157763
NINJ2	3.12894	-4.92702	0.293193	-0.3576
NINL	-0.586827	-0.535044	-0.42798	-0.461573
NIP7	-5.64977	-0.673363	-0.529219	0.108802
NIPA1	3.71408	-2.31985	0.647293	-0.255768
NIPAL2	13.9346	2.19622	0.841535	0.311008
NIPAL3	5.0759	-3.17068	0.592202	-0.289534
NIPBL	5.64552	1.12625	0.185343	-0.109403
NIPBL-AS1	3.4345	1.24154	0.226019	0.0249753
NIPSNAP1	-3.61646	0.16132	-0.541825	0.174175
NIPSNAP3A	-15.7707	-2.68385	-0.756277	-0.198903
NISCH	-7.52911	0.716635	-0.88471	0.162505
NIT2	-14.2948	-0.034244	-0.891366	0.0483621
NKAIN1	2.57688	3.10947	-0.267467	0.193905
NKAIN2	-7.21436	-2.66872	-0.842915	-0.146932
NKAIN3	-9.69829	0.883549	-0.856624	-0.18543
NKAIN4	-12.7524	0.586707	-0.924501	-0.210342
NKD1	4.01306	-3.88123	0.360473	-0.239392
NKD2	-12.0888	2.82399	-0.755224	0.0845608
NKG7	1.99234	-1.14039	0.455038	-0.03372
NKTR	2.50934	2.80278	0.0645295	-0.147926
NKX1-2	11.1389	0.551178	0.830578	0.159445
NKX3-1	3.45844	-3.23107	0.760152	-0.317015
NKX6-3	10.5814	1.71507	0.852698	0.100707
NLE1	-9.79782	1.63931	-0.727166	0.187922
NLGN1	0.518985	2.06878	-0.0178708	0.0756252
NLGN3	-3.72069	-0.607695	-0.708041	0.0155693
NLK	1.96741	2.08591	0.497131	0.586106
NLN	2.25463	0.789493	0.455588	0.416756
NLRX1	3.99516	0.965324	0.50283	-0.0191136
NME4	-3.47037	-0.918877	-0.666801	0.0107775
NME5	7.50866	0.881159	0.568197	0.100683
NMI	-3.71642	-2.20791	-0.422468	-0.332941
NMNAT3	-7.81266	1.63293	-0.622098	-0.0453237
NMT1	-7.55163	1.54559	-0.656969	0.105848
NMU	-1.93452	7.34767	-0.335146	0.448676
NNAT	-7.84806	0.452921	-0.847657	-0.022857
NNMT	2.70888	3.04374	0.510684	0.590033
NOB1	3.63338	-4.28742	0.633343	-0.218587
NOC3L	1.42474	-0.414844	0.0377169	-0.378545
NOL3	-0.400565	-5.64139	0.137934	-0.415603
NOL4	-12.6226	8.73438	-0.842909	0.379087
NOL4L	-8.57552	1.15511	-0.720992	0.143944
NOL6	-0.742549	-0.542607	0.26617	-0.152026
NOL9	-6.01917	-1.35399	-0.599462	-0.0356294
NOM1	9.93974	-0.438043	0.763464	-0.0437661
NONO	4.76459	-0.770557	0.326673	-0.201339
NOP16	-7.53058	-1.6352	-0.524611	0.11037
NOP2	9.44807	1.41231	0.635775	0.106589
NOP53	8.05233	0.228541	0.527312	-0.129156
NOP56	-1.54549	2.34321	-0.576871	0.247473
NOS1	-0.384755	0.614365	-0.400438	-0.368825
NOS1AP	-3.5454	-0.343189	-0.424374	-0.14387
NOS2	3.96087	2.32025	0.68911	0.521606
NOS3	0.589152	0.459212	0.362908	-0.020723
NOSTRIN	4.59752	-2.19179	0.524007	-0.24456
NOTCH4	2.90505	-0.722414	0.421606	-0.273103
NOV	-11.9343	8.06761	-0.865095	0.226566
NOVA1	4.75275	2.98233	0.646577	0.392304
NOVA2	-11.4752	2.56679	-0.828072	0.0953222
NOXO1	14.4806	4.86453	0.713778	0.312071
NPAS3	-1.4982	-0.253777	-0.623021	-0.156797
NPAT	2.13922	-0.63819	0.311406	-0.191291
NPB	-7.52286	-0.143286	-0.634586	-0.102492
NPC1	4.01217	-3.94499	0.21933	-0.416728
NPC2	-4.06195	-6.58996	-0.376003	-0.602727
NPDC1	-10.825	2.42287	-0.678981	0.289914
NPFFR2	-4.70583	-0.33281	-0.264946	-0.107207
NPHP1	-4.25999	2.91073	-0.61122	0.171189
NPHS1	-11.0798	-2.32014	-0.519346	0.0424006
NPIPA8	10.4196	0.795154	0.607204	-0.109503
NPL	0.417489	0.210192	-0.426312	-0.380761
NPM1	-1.37464	-0.00387422	-0.555197	0.0127574
NPM2	0.65652	2.48572	0.433433	0.238401
NPM3	-6.31059	-0.328581	-0.71974	0.158317
NPNT	-1.38162	-0.939836	-0.447151	-0.335015
NPPA	-4.9129	2.94916	-0.630259	0.463782
NPR3	5.00539	1.62631	0.417787	0.196512
NPTX1	-7.42423	-2.00648	-0.61669	0.215504
NPTX2	-7.01427	0.236196	-0.545831	0.50504
NPTXR	-10.159	0.989318	-0.825382	0.249783
NPY	-10.2728	-3.15528	-0.653443	-0.311634
NPY1R	-11.148	6.1577	-0.738777	0.392324
NPY5R	-6.93177	5.86447	-0.51195	0.536141
NQO1	-5.37698	-1.76599	-0.442786	-0.146447
NR0B1	-4.98408	-1.90345	-0.61581	-0.0316982
NR1D1	6.54877	3.28708	0.647348	0.295952
NR1D2	11.1101	3.326	0.810527	0.292668
NR1H2	5.83364	1.22018	0.741921	-0.0195566
NR1H3	-1.18376	3.10583	-0.386246	0.192247
NR2C1	19.8328	2.43755	0.713832	-0.0442161
NR2C2AP	1.12414	3.38529	-0.330714	0.173716
NR2E1	-3.53027	1.93062	-0.607549	0.0162305
NR2F1	0.43369	1.33622	-0.0919897	0.218467
NR2F1-AS1	-3.63113	6.12578	0.205021	0.304328
NR2F2	-4.03068	-4.94168	-0.550686	0.0881342
NR2F2-AS1	-1.09128	-3.19968	-0.311446	-0.0391215
NR3C1	12.0946	2.84776	0.887207	0.140657
NR3C2	12.6553	2.89441	0.880651	0.200095
NR4A2	-5.87749	-4.61486	-0.405978	-0.261053
NR4A3	-5.58013	3.94889	-0.773693	-0.0483158
NRAP	-6.39775	1.07696	-0.557302	-0.268857
NRAS	-3.5335	-0.985267	-0.520818	-0.316158
NRBF2	1.13276	1.92469	0.687953	0.0895211
NRCAM	-7.43267	4.26321	-0.545439	0.390037
NREP	6.30755	2.86561	0.802804	0.0742988
NRG1	4.03729	-1.15142	0.749758	-0.113878
NRG2	4.86052	-2.31341	0.512745	-0.217875
NRG3	-3.60089	5.08027	-0.501582	0.369308
NRG4	1.92015	2.80658	0.259466	0.206905
NRGN	0.457613	1.45653	0.385147	0.423101
NRIP1	0.517487	5.13899	0.0882921	0.240101
NRIP2	3.76268	-1.13451	0.543418	-0.442678
NRIP3	1.01422	-3.07967	0.399511	-0.0755299
NRL	-2.84349	-0.370693	-0.500562	-0.214231
NRN1	3.84652	1.89065	0.537833	0.63559
NRN1L	-2.52259	-0.477545	-0.166482	-0.106396
NRP1	-2.28618	0.776465	-0.306417	-0.386463
NRP2	-5.19506	0.0933582	-0.689967	0.0678728
NRXN1	1.95901	5.42824	0.290364	0.695588
NRXN2	-1.73627	1.78762	-0.547668	0.248842
NSD2	0.0229239	0.604193	-0.722038	0.0151734
NSD3	1.60595	4.6541	-0.00412822	0.56331
NSDHL	-4.74093	-2.15459	-0.532724	-0.0268359
NSFL1C	-19.5494	1.33589	-0.917651	0.0195729
NSG1	-0.246994	-0.408089	0.49278	0.283664
NSG2	-4.29788	-0.358502	-0.917911	0.149296
NSMAF	6.65887	3.40793	0.524224	0.189273
NSMCE1	-3.77295	1.28706	-0.605979	-0.0916117
NSMCE4A	2.8527	-2.55232	0.0945997	-0.472613
NSMF	-2.33243	1.22178	-0.658296	-0.0235585
NSRP1	6.25789	-3.26764	0.567509	-0.226732
NSUN3	1.01774	-0.70164	0.67423	-0.0279509
NSUN5	3.66596	1.66133	0.472777	0.0950009
NSUN5P2	7.31712	2.01457	0.383337	-0.0174719
NSUN6	-1.13178	2.07342	-0.465241	0.0415896
NT5C3A	-4.41838	0.0726374	-0.520161	0.0952506
NT5DC1	7.53345	-5.1438	0.795085	-0.276946
NT5DC2	-2.43485	4.82765	-0.455918	0.23681
NT5DC3	-10.3378	4.84429	-0.831827	0.242245
NT5E	-2.11207	0.135964	-0.487369	-0.147091
NT5M	10.6357	0.380822	0.928568	0.0798428
NTHL1	1.29116	-0.412846	0.372405	0.194537
NTM	6.28502	4.55308	0.408831	0.310902
NTN4	4.85864	5.83149	0.611625	0.460404
NTNG1	4.50448	0.465874	0.334886	-0.0296258
NTNG2	-11.6714	-0.709823	-0.655848	0.0708402
NTRK2	-0.355307	8.46771	-0.67966	-0.160926
NTRK3	-3.92038	4.17468	-0.558883	0.363705
NTSR1	-9.71072	1.13174	-0.892339	-0.134062
NTSR2	-5.68471	-0.449899	-0.762208	-0.210141
NUAK1	4.08197	6.01137	0.584064	0.542852
NUB1	11.0066	1.04417	0.771485	-0.147021
NUBP1	0.673832	-0.424183	0.320521	-0.0644966
NUCB2	-2.65438	-1.00696	-0.557379	-0.0416266
NUDCD1	-4.14132	2.61757	-0.342963	0.337573
NUDT1	-1.69355	-3.85099	0.0486756	-0.338217
NUDT10	-16.476	1.67229	-0.821585	0.0478715
NUDT11	-18.2775	3.12872	-0.936442	0.120014
NUDT12	7.37607	-0.659903	0.591318	-0.163909
NUDT14	-15.1321	3.094	-0.759161	0.144865
NUDT15	1.99688	-0.975832	0.611741	0.137107
NUDT16	0.574282	-1.80378	-0.698558	0.143678
NUDT16L1	-13.9358	1.94781	-0.828005	0.0308492
NUDT17	-5.71935	-0.761883	-0.645011	-0.0894892
NUDT18	-10.5603	-0.878704	-0.717429	0.165793
NUDT2	-9.38862	-0.859421	-0.729915	0.19743
NUDT22	3.32206	-1.32156	0.685286	0.00158632
NUDT4	-6.27221	6.49325	-0.688113	0.330965
NUDT5	7.7574	-2.97647	0.665765	-0.162502
NUDT6	2.75212	0.1496	0.394982	0.08418
NUDT8	6.46078	-2.84226	0.760293	-0.232563
NUDT9P1	3.06277	7.19416	-0.131571	0.383092
NUMB	1.94638	4.15659	0.365082	0.198085
NUMBL	-5.48367	0.475636	-0.71583	0.218631
NUP107	7.82536	-0.115838	0.303927	-0.260152
NUP153	5.55786	3.00698	0.372498	0.0455033
NUP205	2.93448	0.0155007	0.401546	-0.258962
NUP35	3.72022	1.26345	0.452796	-0.093041
NUP54	10.2474	-0.0680868	0.587273	0.00705898
NUP85	-3.08947	2.96549	-0.694069	0.0453378
NUP88	-0.625162	0.890331	-0.381899	-0.04131
NUP93	0.956936	-3.687	0.463792	-0.0820733
NUPL2	1.61809	1.33299	0.501332	-0.150222
NUPR1	-12.4309	-0.957653	-0.869626	-0.256455
NUPR2	-9.9342	2.39758	-0.899466	0.0933306
NUS1	-9.97352	2.71913	-0.785036	0.167563
NUTF2	-11.4174	-4.89949	-0.731751	0.0371946
NUTM2B-AS1	8.14062	-0.775146	0.486312	-0.244747
NVL	5.11222	-0.18496	0.126883	-0.202463
NWD1	-3.20045	0.858826	-0.58982	-0.191647
NWD2	-12.3617	6.70528	-0.777449	0.492736
NXN	-3.51999	1.11653	-0.615326	-0.0689522
NXPE3	7.96149	-2.70771	0.674541	-0.269152
NXPH1	-4.19523	1.29425	-0.676505	-0.0908116
NXPH3	5.58864	2.4641	0.565269	-0.151343
NYAP2	1.71552	1.78237	-0.399109	0.102325
NYNRIN	-4.31584	2.62138	-0.583876	-0.152823
OAF	-2.97891	2.65754	-0.543859	0.107701
OAZ2	-5.99238	-1.20277	-0.534423	0.0535836
OAZ3	-7.84125	-1.00511	-0.544328	-0.0979984
OBSCN	-2.93749	0.817514	-0.485227	0.270636
OBSL1	-0.271736	3.85921	0.507887	0.0812427
OCA2	-8.40052	2.78551	-0.777127	0.224572
OCEL1	1.66803	-0.732944	0.612318	0.102645
OCLN	2.34001	-0.536717	0.114726	-0.196765
ODF2	9.44454	3.16142	0.611614	0.105912
ODF2L	2.59833	1.36887	0.227674	0.029351
OGDHL	5.68808	1.63338	0.78292	0.0525193
OGFOD2	9.16971	-0.892815	0.536013	-0.116042
OGFOD3	0.259863	-2.3649	0.40345	-0.0884358
OGG1	-3.66731	2.01037	-0.801703	0.15786
OGT	1.02477	2.88464	0.378674	0.137124
OIP5-AS1	7.22481	0.2936	0.924552	0.109811
OLFM1	-0.0671858	1.64397	0.569148	0.402066
OLFM3	-5.4764	7.37587	-0.229431	0.713827
OLFM4	0.51793	4.0589	-0.0226805	0.0018664
OLFML2A	3.31339	-1.23733	0.280531	-0.118391
OLFML2B	-4.94808	-1.21823	-0.520549	-0.011985
OLFML3	-5.48362	-2.19959	-0.370434	-0.216193
OLR1	8.05266	-0.655887	0.640064	-0.0895687
OMA1	2.19053	-0.0282371	0.168302	-0.421186
OMG	3.25064	-2.61514	0.432105	-0.203889
ONECUT1	-6.70438	-2.78465	-0.68201	0.180557
ONECUT2	5.8229	0.554187	0.757432	0.110125
OPA3	-2.73872	-2.4948	-0.0894149	0.0536946
OPHN1	-2.92631	-0.726914	-0.589532	-0.244014
OPN3	6.58073	6.95381	0.733081	0.438744
OPN4	-7.20846	-4.63789	-0.288434	-0.418391
OPRK1	-15.3445	-4.32166	-0.69299	-0.166924
OPRM1	-13.5228	4.03895	-0.774535	0.242022
OPTN	-8.30449	-0.938547	-0.49448	0.545559
OR14I1	-6.48103	3.18508	-0.408328	0.592804
OR2AK2	10.7763	0.66072	0.746229	-0.0263255
OR2L13	4.8875	1.23788	0.678975	0.186609
OR2L3	14.2825	5.93044	0.701965	0.242545
OR2L8	11.3724	3.62487	0.698743	0.200943
OR7E156P	0.953318	-7.15996	0.166378	-0.552129
OR7E24	1.11937	-4.6961	0.26353	-0.403316
OR7E47P	3.4322	-3.34458	0.659843	-0.164523
ORAI2	-0.738781	-5.98321	-0.118765	-0.22752
ORC4	1.58523	1.68697	-0.426849	0.213732
ORC6	-9.25182	2.60923	-0.781548	0.235266
ORMDL2	0.374128	-3.48944	-0.396711	-0.351287
OSBP2	15.78	1.90198	0.764425	0.141268
OSBPL11	-1.77491	0.945068	-0.421064	-0.243104
OSBPL1A	6.08583	0.768081	0.750541	0.105369
OSBPL2	6.1659	-0.539786	0.645106	-0.201475
OSBPL3	3.82434	0.0935313	0.524147	-0.189213
OSBPL5	10.0466	2.10137	0.625376	0.0264361
OSBPL6	12.3613	1.61666	0.919948	0.123944
OSBPL9	0.771022	-1.85893	0.366772	-0.202311
OSGEP	5.2729	2.46265	0.464089	0.0278111
OSGEPL1	12.1031	-0.767229	0.630862	-0.148118
OST4	-16.1841	-3.28538	-0.887872	-0.184025
OSTF1	3.38304	2.57648	0.560112	0.560043
OSTN	0.946587	2.23116	0.096632	-0.261249
OTUB2	-7.96233	2.64425	-0.788612	0.157453
OTUD1	-4.03852	4.91062	-0.631982	0.227574
OTUD6B-AS1	2.23425	3.10202	0.582042	0.452235
OVGP1	15.6963	1.02093	0.816029	0.0116139
OVOL2	-3.936	6.64992	-0.403961	0.176485
OXCT1	-6.65437	0.86684	-0.778763	0.161125
OXCT2	3.13015	1.74213	0.491333	-0.0190307
OXNAD1	9.05249	0.60532	0.611461	-0.396084
OXR1	0.500568	1.71488	0.422169	0.202505
OXSR1	3.83395	1.94751	0.657101	-0.0231386
OXTR	-5.54636	0.432747	-0.780227	-0.20663
P2RX4	1.51529	-2.12786	0.151424	-0.0760911
P2RX5	-10.3873	0.903317	-0.763104	0.271832
P2RX6	8.55482	1.58136	0.750614	-0.18536
P2RX6P	4.24562	1.3377	0.597168	-0.0836456
P2RY12	-9.25695	-0.619826	-0.744368	-0.154408
P2RY13	-8.85692	-1.84936	-0.730132	-0.148625
P2RY14	0.673001	3.05061	0.0696147	0.0992094
P2RY6	-3.9261	0.478466	-0.57017	0.220903
P3H1	7.07018	0.40586	0.507672	-0.0165115
P3H2	-2.65363	0.315988	-0.428007	-0.219392
P3H3	9.11917	1.71013	0.593536	0.175735
P4HA2	-5.40062	-0.545587	-0.668744	-0.208208
PAAF1	-0.928805	-1.14724	-0.283129	-0.254649
PABPC1L	-3.66362	-1.40658	-0.677113	-0.0657878
PACRG	-15.1295	2.71473	-0.893309	0.119901
PACS1	-6.172	-0.675168	-0.679161	0.042514
PACS2	2.5527	-2.90501	0.458441	-0.429423
PACSIN1	-3.05865	1.33337	-0.606075	0.280329
PACSIN2	4.81494	-2.67391	0.485982	-0.433987
PACSIN3	9.66152	-1.05254	0.679832	-0.248011
PADI2	2.88109	-2.82583	0.0473401	-0.441227
PAFAH1B3	-5.21636	0.0848096	-0.769802	-0.0558684
PAG1	9.769	0.309416	0.738729	-0.0630348
PAGR1	5.98418	-0.123428	0.304285	-0.129941
PAIP1	3.38093	3.76728	0.609896	0.363024
PAK3	-8.31311	3.06419	-0.81729	0.20415
PALLD	-1.65857	-0.903498	-0.634915	-0.159139
PALM	-6.87369	3.25892	-0.794492	0.126245
PALM2	-0.722608	0.417478	-0.592804	0.242106
PALMD	-5.81728	-2.91216	-0.707203	-0.178023
PAM	1.7972	1.06063	0.388001	0.0387172
PAMR1	-5.03474	3.62978	-0.630577	-0.000753025
PAN2	12.1035	-0.797431	0.536465	-0.172324
PANK1	5.62263	0.247381	0.732714	-0.0584304
PANK3	-5.35518	0.186958	-0.623455	0.150003
PANX1	-4.45786	1.85217	-0.298285	0.544176
