gene	PLS1	PLS2	C1	C3
NEDD4L	-10.4495	2.12387	-0.767489	0.315343
NEDD9	5.76616	3.41364	0.547908	0.0570828
NEFH	4.66975	-1.73984	0.804151	-0.017239
NEFL	3.89038	-1.9997	0.729943	0.0596177
NEFM	5.20046	-2.88057	0.766635	-0.0136106
NEGR1	3.44624	3.60249	0.137083	0.181351
NEIL1	11.4507	2.78586	0.584547	0.0879608
NEK10	0.803257	1.30021	-0.0271182	0.155867
NEK11	-4.88297	0.518396	-0.498542	-0.248516
NEK2	-10.1826	5.05278	-0.763042	0.417382
NEK6	-4.17184	1.16773	-0.530851	0.0084163
NELFA	7.18448	0.5957	0.664063	-0.0590619
NELFE	-9.13492	-0.246465	-0.782365	-0.0988874
NELL1	3.22008	3.12175	0.204971	0.530373
NELL2	-8.56292	2.79315	-0.735273	0.379048
NEPRO	-9.40029	0.183479	-0.772347	0.214412
NET1	5.25677	-2.51032	0.473844	-0.24991
NETO1	-7.36318	1.95636	-0.472568	0.357424
NETO2	-6.70038	5.66391	-0.503017	0.484647
NEURL1	-0.723149	3.3332	-0.368222	0.371107
NEURL1B	-6.16872	2.96351	-0.863422	-0.0848805
NEUROD1	1.3134	4.67458	-0.073794	0.453463
NEUROD2	-6.45623	1.09792	-0.550157	0.2085
NEUROD6	-4.92178	8.00015	-0.557474	0.45958
NEXMIF	-3.59158	3.67648	-0.620367	0.288931
NEXN	9.57063	-5.86031	0.778607	-0.331319
NF2	4.15472	-0.0830394	0.61737	-0.0341865
NFATC2IP	7.0438	-2.34219	0.695973	-0.102139
NFATC3	6.93253	-1.80662	0.591893	-0.354912
NFE2L3	0.9688	-5.19225	-0.00967814	-0.477563
NFIA	-2.92976	-0.24899	-0.50814	-0.547215
NFIB	-8.58155	-1.7386	-0.692361	-0.131881
NFIC	11.0547	-2.05974	0.932694	-0.0841109
NFIL3	6.34072	2.86938	0.649151	0.0649725
NFIX	9.90413	0.245892	0.66314	-0.255175
NFKB1	7.94893	-1.11362	0.698561	-0.0698245
NFKBIA	6.24101	0.399805	0.572809	-0.0526966
NFKBIE	-8.68477	5.74937	-0.761873	0.209003
NFKBIZ	2.81414	-2.28715	0.672161	-0.275811
NFYB	2.3845	-0.613226	0.335896	-0.026716
NFYC	5.56326	1.73609	0.599806	0.237814
NGB	-0.147348	12.8621	-0.161497	0.545167
NGDN	3.08048	2.07798	0.298013	0.116358
NGEF	4.99986	3.77372	0.628929	0.57634
NGLY1	2.30921	-0.258339	0.701284	-0.0568142
NHLRC1	-13.8057	-1.1734	-0.813627	0.0974022
NHLRC2	10.9764	2.11223	0.706287	0.0173613
NHLRC3	1.96999	2.7008	-0.158604	0.154868
NHP2	-8.34659	-0.655364	-0.673682	0.231901
NHSL1	-4.81243	-0.560012	-0.64868	-0.23549
NICN1	-4.27337	0.921274	-0.504025	0.524974
NIM1K	1.99566	1.0321	0.382989	0.157763
NINJ2	3.81464	-4.51868	0.293193	-0.3576
NIP7	-5.88744	0.162073	-0.529219	0.108802
NIPA1	4.31073	-1.87154	0.647293	-0.255768
NIPAL2	14.5903	2.61569	0.841535	0.311008
NIPAL3	4.97101	-2.65712	0.592202	-0.289534
NIPBL	5.15828	1.22947	0.185343	-0.109403
NIPBL-AS1	3.49864	1.36082	0.226019	0.0249753
NIPSNAP1	-3.59539	0.178202	-0.541825	0.174175
NIPSNAP3A	-16.7981	-2.91888	-0.756277	-0.198903
NISCH	-15.3992	3.52692	-0.88471	0.162505
NIT2	-16.1512	-0.329049	-0.891366	0.0483621
NKAIN1	2.34793	3.09918	-0.267467	0.193905
NKAIN2	-8.76288	-1.73795	-0.842915	-0.146932
NKAIN3	-10.4468	0.775461	-0.856624	-0.18543
NKAIN4	-14.6233	0.442158	-0.924501	-0.210342
NKAPL	8.32691	-3.4559	0.736351	0.0454541
NKD2	-11.5831	2.44171	-0.755224	0.0845608
NKG7	2.05257	-1.06606	0.455038	-0.03372
NKTR	5.18445	1.46558	0.0645295	-0.147926
NKX1-2	12.1452	0.87333	0.830578	0.159445
NKX3-1	3.50996	-3.15991	0.760152	-0.317015
NKX6-3	11.0318	2.0906	0.852698	0.100707
NLE1	-9.1462	1.42632	-0.727166	0.187922
NLGN1	0.27168	-1.22612	-0.0178708	0.0756252
NLGN3	-4.41009	1.24016	-0.708041	0.0155693
NLK	1.95098	2.14001	0.497131	0.586106
NLN	2.12799	0.837743	0.455588	0.416756
NLRX1	3.80463	1.09941	0.50283	-0.0191136
NME4	-4.49653	1.77569	-0.666801	0.0107775
NME5	7.23664	1.162	0.568197	0.100683
NMI	-3.73391	-2.23308	-0.422468	-0.332941
NMNAT3	-7.38311	1.46107	-0.622098	-0.0453237
NMT1	-7.28543	1.44931	-0.656969	0.105848
NMU	-2.03601	6.8701	-0.335146	0.448676
NNAT	-7.98712	0.280471	-0.847657	-0.022857
NNMT	2.45294	3.04383	0.510684	0.590033
NOB1	3.56143	-3.95474	0.633343	-0.218587
NOC3L	1.16263	-1.9683	0.0377169	-0.378545
NOL3	-0.34111	-5.94847	0.137934	-0.415603
NOL4	-16.484	9.20488	-0.842909	0.379087
NOL4L	-8.54388	1.04132	-0.720992	0.143944
NOL6	-1.11807	-2.39654	0.26617	-0.152026
NOL9	-6.00573	-1.39788	-0.599462	-0.0356294
NOM1	9.362	-0.217953	0.763464	-0.0437661
NONO	4.95256	-0.448737	0.326673	-0.201339
NOP16	-6.97005	-1.58011	-0.524611	0.11037
NOP2	8.8568	1.62726	0.635775	0.106589
NOP53	8.09647	0.679689	0.527312	-0.129156
NOP56	-1.43232	2.42656	-0.576871	0.247473
NOS1	-2.01148	-2.06745	-0.400438	-0.368825
NOS1AP	-3.37811	-0.353403	-0.424374	-0.14387
NOS2	3.72325	2.40509	0.68911	0.521606
NOS3	0.576521	0.518833	0.362908	-0.020723
NOSTRIN	4.6638	-1.9835	0.524007	-0.24456
NOTCH4	2.84812	-0.509871	0.421606	-0.273103
NOV	-13.4362	7.64177	-0.865095	0.226566
NOVA1	4.52602	3.14826	0.646577	0.392304
NOVA2	-11.8168	2.30369	-0.828072	0.0953222
NOX4	3.80396	-1.33195	0.706367	-0.0139911
NOXO1	15.4759	5.24098	0.713778	0.312071
NPAS3	-2.8557	0.724768	-0.623021	-0.156797
NPAT	2.05318	-0.430038	0.311406	-0.191291
NPB	-6.32273	-0.332914	-0.634586	-0.102492
NPC2	-3.67374	-6.21836	-0.376003	-0.602727
NPDC1	-8.32959	2.55862	-0.678981	0.289914
NPFFR2	-4.94626	-1.02386	-0.264946	-0.107207
NPHP1	-4.57737	2.90327	-0.61122	0.171189
NPHS1	-11.1826	-2.38108	-0.519346	0.0424006
NPIPA8	10.4677	1.12255	0.607204	-0.109503
NPL	-2.19731	0.166811	-0.426312	-0.380761
NPM1	-3.40613	1.32615	-0.555197	0.0127574
NPM2	4.10992	3.00145	0.433433	0.238401
NPM3	-5.99639	-0.36172	-0.71974	0.158317
NPNT	-1.39515	-0.971358	-0.447151	-0.335015
NPPA	-4.87927	2.69166	-0.630259	0.463782
NPR3	5.273	1.71671	0.417787	0.196512
NPTX1	-7.33192	-2.01192	-0.61669	0.215504
NPTX2	-6.85918	0.0931033	-0.545831	0.50504
NPTXR	-11.2369	0.823642	-0.825382	0.249783
NPY	-10.3504	-2.57406	-0.653443	-0.311634
NPY1R	-13.045	5.84776	-0.738777	0.392324
NPY5R	-6.83355	5.5079	-0.51195	0.536141
NQO1	-5.05016	-1.32524	-0.442786	-0.146447
NR1D1	8.48195	2.43186	0.647348	0.295952
NR1D2	14.1591	2.7514	0.810527	0.292668
NR1H2	6.20524	1.47067	0.741921	-0.0195566
NR1H3	-2.2064	1.41033	-0.386246	0.192247
NR2C1	6.22749	-0.569167	0.713832	-0.0442161
NR2C2AP	1.05809	3.42168	-0.330714	0.173716
NR2E1	-3.62776	1.87936	-0.607549	0.0162305
NR2F1	0.492766	1.39216	-0.0919897	0.218467
NR2F1-AS1	2.65016	5.1534	0.205021	0.304328
NR2F2	-3.96192	-3.61554	-0.550686	0.0881342
NR2F2-AS1	-1.05746	-2.98977	-0.311446	-0.0391215
NR3C1	12.9312	3.36766	0.887207	0.140657
NR3C2	14.9556	3.15043	0.880651	0.200095
NR4A2	-5.70655	-4.51606	-0.405978	-0.261053
NR4A3	-5.83268	3.92008	-0.773693	-0.0483158
NRAP	-6.26142	0.948614	-0.557302	-0.268857
NRAS	-3.46483	-0.994359	-0.520818	-0.316158
NRBF2	2.63205	0.0392635	0.687953	0.0895211
NRCAM	-7.02197	3.88733	-0.545439	0.390037
NREP	8.46872	3.95751	0.802804	0.0742988
NRG1	4.18798	-1.01854	0.749758	-0.113878
NRG2	5.77206	-0.467824	0.512745	-0.217875
NRG3	-3.41514	5.10626	-0.501582	0.369308
NRG4	1.87749	2.84624	0.259466	0.206905
NRGN	0.847981	1.43363	0.385147	0.423101
NRIP1	0.463968	4.8213	0.0882921	0.240101
NRIP2	3.98368	-5.95773	0.543418	-0.442678
NRIP3	-0.351467	-3.78371	0.399511	-0.0755299
NRL	-2.79574	-0.372347	-0.500562	-0.214231
NRN1	3.89639	2.08442	0.537833	0.63559
NRN1L	-2.45805	-0.491776	-0.166482	-0.106396
NRP1	-3.90108	0.117974	-0.306417	-0.386463
NRP2	-5.18061	-0.0122109	-0.689967	0.0678728
NRXN1	2.03358	5.4307	0.290364	0.695588
NRXN2	-3.78669	0.902638	-0.547668	0.248842
NSD2	-11.2124	-1.52002	-0.722038	0.0151734
NSD3	1.60341	4.70842	-0.00412822	0.56331
NSDHL	-4.53002	-2.12414	-0.532724	-0.0268359
NSFL1C	-20.6727	1.00379	-0.917651	0.0195729
NSG1	0.0117361	-0.520847	0.49278	0.283664
NSG2	-14.2214	2.065	-0.917911	0.149296
NSMAF	7.26163	3.43326	0.524224	0.189273
NSMCE1	-9.50137	-0.823198	-0.605979	-0.0916117
NSMCE4A	0.383272	-3.05984	0.0945997	-0.472613
NSMF	-2.26181	1.12	-0.658296	-0.0235585
NSRP1	6.11016	-2.75248	0.567509	-0.226732
NSUN3	5.91107	-0.200295	0.67423	-0.0279509
NSUN5	3.71051	1.74348	0.472777	0.0950009
NSUN5P2	6.54171	2.18062	0.383337	-0.0174719
NSUN6	-1.18671	2.03999	-0.465241	0.0415896
NT5C3A	-4.7288	-0.212403	-0.520161	0.0952506
NT5DC1	8.79677	-3.70524	0.795085	-0.276946
NT5DC2	-2.22603	4.61109	-0.455918	0.23681
NT5DC3	-10.264	4.15151	-0.831827	0.242245
NT5E	-3.88963	0.448224	-0.487369	-0.147091
NT5M	11.2967	0.732285	0.928568	0.0798428
NTHL1	1.44425	0.648201	0.372405	0.194537
NTM	5.87995	4.75087	0.408831	0.310902
NTN4	3.48029	3.2254	0.611625	0.460404
NTNG1	5.5853	-0.0948632	0.334886	-0.0296258
NTNG2	-11.4345	-0.76481	-0.655848	0.0708402
NTRK2	-4.45483	1.36976	-0.67966	-0.160926
NTRK3	-2.25942	1.79968	-0.558883	0.363705
NTSR1	-10.3849	0.860411	-0.892339	-0.134062
NTSR2	-6.09333	2.01379	-0.762208	-0.210141
NUAK1	4.35695	6.14388	0.584064	0.542852
NUB1	11.4585	1.39454	0.771485	-0.147021
NUBP1	0.779641	-0.273267	0.320521	-0.0644966
NUCB2	-2.55302	-0.899963	-0.557379	-0.0416266
NUDCD1	-4.27412	2.43318	-0.342963	0.337573
NUDT1	-1.47557	-3.56969	0.0486756	-0.338217
NUDT10	-16.1833	1.36689	-0.821585	0.0478715
NUDT11	-21.5519	2.72672	-0.936442	0.120014
NUDT12	6.69856	-0.465311	0.591318	-0.163909
NUDT14	-13.6681	2.36091	-0.759161	0.144865
NUDT15	2.06139	-0.852988	0.611741	0.137107
NUDT16	-8.90819	2.25059	-0.698558	0.143678
NUDT16L1	-12.7669	1.79024	-0.828005	0.0308492
NUDT17	-4.65617	-0.370377	-0.645011	-0.0894892
NUDT18	-9.50026	-0.939343	-0.717429	0.165793
NUDT2	-9.07715	-0.888841	-0.729915	0.19743
NUDT22	3.40095	-1.10983	0.685286	0.00158632
NUDT4	-5.45129	5.73925	-0.688113	0.330965
NUDT5	7.75824	-2.57063	0.665765	-0.162502
NUDT6	2.79295	0.319102	0.394982	0.08418
NUDT8	7.00716	-2.6544	0.760293	-0.232563
NUDT9P1	2.72513	7.31075	-0.131571	0.383092
NUMB	1.83241	4.05775	0.365082	0.198085
NUMBL	-5.51432	0.384548	-0.71583	0.218631
NUP107	7.19107	0.144992	0.303927	-0.260152
NUP153	2.1771	0.957052	0.372498	0.0455033
NUP205	2.96924	0.256674	0.401546	-0.258962
NUP35	3.80872	1.43672	0.452796	-0.093041
NUP54	9.57558	0.181051	0.587273	0.00705898
NUP85	-3.07107	2.9965	-0.694069	0.0453378
NUP88	-0.723913	0.922433	-0.381899	-0.04131
NUP93	0.905618	-3.39771	0.463792	-0.0820733
NUPL2	6.26473	0.142192	0.501332	-0.150222
NUPR1	-13.6513	-1.10388	-0.869626	-0.256455
NUPR2	-11.6419	1.85799	-0.899466	0.0933306
NUS1	-10.4162	2.57704	-0.785036	0.167563
NUTF2	-9.77911	-1.7213	-0.731751	0.0371946
NUTM2B-AS1	7.38572	-0.467874	0.486312	-0.244747
NVL	4.79042	0.113804	0.126883	-0.202463
NWD1	-3.27083	0.817119	-0.58982	-0.191647
NWD2	-14.5979	6.9464	-0.777449	0.492736
NXN	-3.60083	1.0267	-0.615326	-0.0689522
NXPE3	7.56074	-2.26124	0.674541	-0.269152
NXPH1	-4.06582	1.34455	-0.676505	-0.0908116
NXPH3	5.08782	2.61833	0.565269	-0.151343
NYAP2	-2.73291	4.02837	-0.399109	0.102325
NYNRIN	-4.60471	2.52699	-0.583876	-0.152823
OAF	-3.06442	2.61386	-0.543859	0.107701
OAZ2	-5.73674	-1.17773	-0.534423	0.0535836
OAZ3	-6.49824	-1.12367	-0.544328	-0.0979984
OBSCN	-2.91759	0.800819	-0.485227	0.270636
OBSL1	6.85817	3.22364	0.507887	0.0812427
OCA2	-8.73893	2.48324	-0.777127	0.224572
OCEL1	1.74907	-0.616347	0.612318	0.102645
OCLN	2.22622	-0.440839	0.114726	-0.196765
ODF2	10.3708	3.35843	0.611614	0.105912
ODF2L	2.57133	1.45473	0.227674	0.029351
OGDHL	5.77399	1.90812	0.78292	0.0525193
OGFOD2	8.64178	-0.65121	0.536013	-0.116042
OGFOD3	5.35543	0.172417	0.40345	-0.0884358
OGG1	-3.70856	1.88087	-0.801703	0.15786
OGN	-1.05911	-2.36242	-0.235168	-0.208929
OGT	2.86178	0.497218	0.378674	0.137124
OIP5-AS1	16.288	1.93949	0.924552	0.109811
OLFM1	3.96427	1.28921	0.569148	0.402066
OLFM3	-3.87521	4.90616	-0.229431	0.713827
OLFM4	0.436201	3.78643	-0.0226805	0.0018664
OLFML2A	3.23627	-1.05086	0.280531	-0.118391
OLFML2B	-4.21934	0.512575	-0.520549	-0.011985
OLFML3	-5.20711	-2.17012	-0.370434	-0.216193
OLR1	7.96196	-0.432354	0.640064	-0.0895687
OMA1	2.14572	0.056997	0.168302	-0.421186
OMG	3.21632	-2.17168	0.432105	-0.203889
ONECUT1	-6.83753	-2.77836	-0.68201	0.180557
ONECUT2	5.90763	0.742996	0.757432	0.110125
OPA3	-2.72899	-2.49518	-0.0894149	0.0536946
OPHN1	-2.82739	-0.694151	-0.589532	-0.244014
OPN3	7.48344	5.37547	0.733081	0.438744
OPN4	-6.76202	-4.72621	-0.288434	-0.418391
OPRD1	2.55949	0.817012	0.543718	0.289418
OPRK1	-15.1818	-4.48503	-0.69299	-0.166924
OPRM1	-13.1593	3.46793	-0.774535	0.242022
OPTN	-7.79974	-0.845518	-0.49448	0.545559
OR13C5	-4.90306	-2.36811	-0.452581	-0.179764
OR14I1	-5.98605	2.87547	-0.408328	0.592804
OR2AK2	9.87435	0.851727	0.746229	-0.0263255
OR2L13	4.60195	1.34226	0.678975	0.186609
OR2L2	7.49495	-2.06797	0.688428	-0.184502
OR2L3	12.8373	6.14152	0.701965	0.242545
OR2L8	10.2219	3.75374	0.698743	0.200943
OR2M4	6.15981	-1.99125	0.684714	-0.0504246
OR7E156P	1.15283	-6.66453	0.166378	-0.552129
OR7E24	1.18626	-4.54423	0.26353	-0.403316
OR7E47P	3.46725	-3.1343	0.659843	-0.164523
ORAI2	-0.631273	-5.70292	-0.118765	-0.22752
ORC4	-1.79029	2.41445	-0.426849	0.213732
ORC6	-9.46703	2.24778	-0.781548	0.235266
ORMDL2	-5.36426	-3.65243	-0.396711	-0.351287
OSBP2	11.4616	0.0458337	0.764425	0.141268
OSBPL11	-1.84476	0.92039	-0.421064	-0.243104
OSBPL1A	5.9917	1.05766	0.750541	0.105369
OSBPL2	6.01089	-0.292424	0.645106	-0.201475
OSBPL3	3.77946	0.23696	0.524147	-0.189213
OSBPL5	9.84424	2.2886	0.625376	0.0264361
OSBPL6	13.5208	2.10155	0.919948	0.123944
OSBPL9	4.58379	-0.523033	0.366772	-0.202311
OSGEP	8.41947	2.65375	0.464089	0.0278111
OSGEPL1	11.3259	-0.469232	0.630862	-0.148118
OSR1	-13.2701	5.65555	-0.809937	0.0344784
OST4	-17.4456	-3.5016	-0.887872	-0.184025
OSTF1	3.18209	2.65764	0.560112	0.560043
OSTN	0.88933	2.21407	0.096632	-0.261249
OTUB2	-8.33824	2.3967	-0.788612	0.157453
OTUD1	-4.14376	4.76932	-0.631982	0.227574
OTUD6B-AS1	2.47507	3.36396	0.582042	0.452235
OVGP1	16.535	1.49533	0.816029	0.0116139
OVOL2	-3.86587	5.86963	-0.403961	0.176485
OXCT1	-6.78785	0.812028	-0.778763	0.161125
OXCT2	3.22866	1.87768	0.491333	-0.0190307
OXGR1	2.62763	-3.58755	0.572003	-0.249379
OXNAD1	5.36257	-2.82705	0.611461	-0.396084
OXR1	0.553422	1.8343	0.422169	0.202505
OXSR1	3.51572	-0.0785138	0.657101	-0.0231386
OXTR	-5.58277	0.353271	-0.780227	-0.20663
P2RX4	1.5069	-1.95672	0.151424	-0.0760911
P2RX5	-9.63997	0.646959	-0.763104	0.271832
P2RX6	8.75445	1.82048	0.750614	-0.18536
P2RX6P	4.09793	1.42846	0.597168	-0.0836456
P2RY12	-12.8566	-2.21776	-0.744368	-0.154408
P2RY13	-9.44717	-1.93371	-0.730132	-0.148625
P2RY14	0.597968	2.97374	0.0696147	0.0992094
P2RY6	-3.90658	0.381802	-0.57017	0.220903
P3H1	7.56992	0.644087	0.507672	-0.0165115
P3H2	-2.73639	0.337943	-0.428007	-0.219392
P3H3	9.26461	1.3881	0.593536	0.175735
P4HA2	-5.58841	-0.528263	-0.668744	-0.208208
PABPC1L	-1.51856	0.473555	-0.677113	-0.0657878
PACRG	-16.3639	2.44262	-0.893309	0.119901
PACS1	-5.94179	-0.713694	-0.679161	0.042514
PACS2	2.67491	-2.83706	0.458441	-0.429423
PACSIN1	-2.75238	1.26173	-0.606075	0.280329
PACSIN2	4.88761	-2.41199	0.485982	-0.433987
PACSIN3	9.21903	-0.79346	0.679832	-0.248011
PADI2	1.21944	-2.88113	0.0473401	-0.441227
PAFAH1B3	-5.07065	0.0512143	-0.769802	-0.0558684
PAG1	9.91862	0.670704	0.738729	-0.0630348
PAGR1	5.88922	0.139192	0.304285	-0.129941
PAH	-0.166081	5.51786	-0.134684	0.432943
PAIP1	3.61255	4.10861	0.609896	0.363024
PAK3	-7.45455	3.9562	-0.81729	0.20415
PALLD	-4.95318	-0.279813	-0.634915	-0.159139
PALM	-6.20803	3.02625	-0.794492	0.126245
PALM2	-2.85039	1.86548	-0.592804	0.242106
PALMD	-5.71628	-2.92569	-0.707203	-0.178023
PAM	2.92569	0.744858	0.388001	0.0387172
PAMR1	-5.43495	3.55392	-0.630577	-0.000753025
PAN2	10.8751	-0.57153	0.536465	-0.172324
PANK1	5.78611	0.478198	0.732714	-0.0584304
PANK3	-5.31061	0.193373	-0.623455	0.150003
PANX1	-4.27273	2.16049	-0.298285	0.544176
PANX2	10.7412	-3.20651	0.908136	-0.0446848
PAPSS2	1.07475	1.43149	0.287088	0.260723
PAQR4	4.10508	-5.62999	0.417906	-0.182849
PAQR6	1.82777	-6.35066	0.410233	-0.461282
PAQR8	4.73572	-1.50702	0.453155	-0.418951
PAQR9	6.80922	-3.57197	0.787795	-0.18967
PARD3	-4.46754	-1.14834	-0.488745	-0.227047
PARD3B	-2.20902	0.823245	-0.480415	-0.307956
PARD6A	0.883425	0.243657	0.368071	0.215289
PARD6B	9.39305	3.21961	0.653131	0.34831
PARD6G	7.09859	-0.0449608	0.444562	-0.321568
PARG	6.99201	3.18352	0.399651	0.142772
PARM1	2.48199	3.66103	0.346322	0.369175
PARP14	-1.63227	-2.28863	-0.369156	-0.535189
PARP2	1.19395	4.64997	0.0288974	0.374924
PARP3	4.94726	-1.23154	0.66864	-0.209018
PARP4	3.42075	-3.18684	0.272255	-0.472282
PARP8	-5.59788	3.94246	-0.427995	0.196837
PARS2	2.31949	1.13044	0.31925	0.255741
PART1	1.98511	5.25666	0.229219	0.410435
PARVA	-4.99488	-1.06124	-0.608322	-0.0365969
PARVB	-3.01197	-1.15832	-0.39859	0.128851
PASK	6.33353	0.108357	0.824774	-0.0438765
PATE2	6.75231	1.70282	0.463279	0.240918
PATJ	2.81071	-3.28708	0.325753	-0.331532
PAWR	-0.331983	-2.71449	-0.0442399	-0.487512
PAX6	-9.60603	-0.450056	-0.686913	-0.205906
PAX8	0.633943	-1.03198	0.225288	0.157857
PAX8-AS1	0.747095	-1.93824	0.197917	0.128848
PAXBP1-AS1	-6.3362	3.96022	-0.713844	0.0681376
PAXIP1	7.79465	-0.543287	0.516113	-0.0228534
PAXIP1-AS1	-4.3601	2.21637	-0.663831	0.0347614
PBLD	-2.59438	-2.6013	-0.483783	-0.437223
PBX1	1.10103	5.08816	-0.043139	0.125724
PBX3	2.10924	-4.50381	0.500411	-0.273835
PBX4	-2.92265	-0.166754	-0.720368	-0.0917066
PBXIP1	-6.40785	1.03851	-0.679395	-0.227741
PC	2.37385	-1.79108	0.537346	-0.174409
PCAT19	1.49312	-3.65684	0.472389	-0.369224
PCBD1	-17.5237	2.68413	-0.861476	0.0801836
PCBP3	-6.99409	3.15367	-0.580281	-0.0648854
PCCA	1.10513	0.0398949	0.351354	-0.0261919
PCDH10	-3.75959	3.48272	-0.392501	0.250184
PCDH11X	1.93954	-0.180301	0.0455124	-0.0574957
PCDH11Y	0.328467	-1.08808	-0.160597	-0.0572022
PCDH12	3.51878	-3.79487	0.744894	-0.122415
PCDH15	-10.1019	-0.975341	-0.831216	-0.203316
PCDH17	-19.5473	-3.32584	-0.770683	-0.323131
PCDH18	-3.08361	1.15042	-0.455765	0.113725
PCDH19	-13.1372	7.47851	-0.773958	0.491666
PCDH20	-18.4691	5.52415	-0.867314	0.156829
PCDH7	4.42328	-1.46979	0.635327	0.113778
PCDH8	-3.71577	5.44033	-0.43456	0.116256
PCDHB10	3.80737	3.46159	0.562855	0.245438
PCDHB11	10.0625	4.01907	0.658079	0.16781
PCDHB12	2.95909	1.15516	0.509047	0.288511
PCDHB14	4.82213	1.77941	0.404677	0.324235
PCDHB16	8.12127	-0.847443	0.752487	0.00268729
PCDHB18P	3.76075	1.23026	0.642864	0.211723
PCDHB2	2.97185	2.29672	0.359768	0.0447781
PCDHB6	4.84254	1.84061	0.527781	0.214918
PCDHB9	1.58228	1.9165	0.339408	0.161588
PCDHGA3	3.78873	-0.104247	0.282956	-0.360892
PCDHGB4	7.73752	0.593463	0.439377	-0.319145
PCDHGC5	-6.03327	-1.35744	-0.433764	0.236107
PCED1B	-16.9743	2.26289	-0.891446	-0.0419277
PCGF1	5.11958	-0.721271	0.774611	0.1075
PCGF3	-0.117748	-1.34776	0.323176	0.138616
PCK2	-3.26733	-0.375952	-0.755024	-0.0891663
PCLAF	-0.0501057	-2.73793	-0.017689	-0.400946
PCLO	-4.21159	1.93727	-0.662406	0.280389
PCMT1	-7.97624	-0.489263	-0.459953	0.270139
PCMTD2	-1.08042	3.66811	-0.433072	0.0238009
PCNA	6.87417	-0.566178	0.512842	-0.203325
PCNT	9.47994	-1.2752	0.675468	-0.226164
PCNX2	8.48109	1.81996	0.753363	0.28344
PCNX4	3.60347	1.37598	0.344961	-0.113079
PCOLCE2	-5.66865	-4.98072	-0.723287	-0.444068
PCP4	1.56479	-4.05616	0.618095	-0.242085
PCP4L1	3.46736	-0.315579	0.825938	-0.0849384
PCSK1	14.5125	4.37161	0.883201	0.0793791
PCSK2	-2.09635	-1.76316	0.148577	-0.051114
PCSK5	-7.58923	1.09733	-0.826498	-0.227616
PCSK6	2.97554	-1.70807	0.334703	-0.439458
PCTP	2.41566	-2.28332	0.519357	-0.371763
PCYT1B	-1.49752	-3.34316	-0.438407	-0.123914
PCYT2	-2.92204	-0.47945	-0.169955	0.0285772
PDCD4	0.646204	0.926214	-0.274261	-0.06836
PDCD6IP	9.08715	-0.303705	0.7225	0.00633623
PDCD7	8.12588	1.96722	0.523903	0.0880086
PDCL	2.15806	-2.84026	0.494329	-0.443257
PDCL3	6.56181	2.97188	0.524724	0.18518
PDCL3P4	6.411	-0.183711	0.62195	-0.0447698
PDE10A	4.70043	3.81778	0.529711	-0.0239482
PDE11A	0.593186	-6.46762	-0.127636	-0.61191
PDE1A	-9.57447	2.04869	-0.68923	-0.0258702
PDE1B	-1.10863	2.91669	-0.106054	0.569395
PDE2A	-15.715	1.07549	-0.90051	0.146404
PDE3A	-1.16374	-1.57892	-0.320851	-0.303851
PDE4A	10.7912	0.322731	0.84802	-0.0872006
PDE4B	5.88237	1.49023	0.327509	0.0682615
PDE4C	-4.57256	4.46017	-0.407515	0.457621
PDE4D	3.00742	3.70259	0.470622	0.137682
PDE4DIP	-12.1221	0.621214	-0.82647	0.00855978
PDE4DIPP1	4.01829	0.177575	0.218583	-0.0970344
PDE7A	9.07248	0.401483	0.670978	0.0831164
PDE7B	6.13887	2.08157	0.528647	0.423539
PDE8B	2.29512	1.66853	0.205692	0.0227442
PDGFB	-6.13519	1.09457	-0.735101	0.185772
PDGFC	-13.6677	2.8793	-0.816533	0.0384128
PDGFD	-0.249598	1.13849	-0.0157001	0.299076
PDGFRA	-8.76304	-2.79576	-0.671929	-0.19106
PDGFRL	-3.71943	-1.327	-0.563746	-0.279661
PDHB	-4.76159	-1.46669	-0.418644	0.092027
PDIA3P1	-2.1721	-3.48909	-0.567386	-0.0420552
PDIA5	11.7214	2.23714	0.610025	0.345767
PDK1	2.02855	0.551224	0.320624	0.160074
PDK2	-7.23874	0.95533	-0.794625	0.20718
PDK3	-1.24657	2.10675	0.0195008	0.452382
PDLIM2	0.614276	-1.49152	0.293116	-0.299721
PDLIM3	-4.78389	2.04698	-0.691531	-0.337897
PDLIM5	-6.80778	0.327925	-0.754424	-0.16685
PDLIM7	-3.07935	0.121041	-0.0328468	0.0549816
PDP1	6.7571	2.72497	0.748425	0.405922
PDP2	12.0897	-1.05327	0.816704	0.0421052
PDPK1	-1.44224	-0.945751	-0.239044	0.340164
PDPN	1.4994	-2.17202	0.451326	-0.500387
PDRG1	-3.05487	-2.00918	-0.620011	-0.0582834
PDS5A	-7.22916	2.46436	-0.707591	0.151001
PDS5B	6.90509	2.35207	0.688884	0.049694
PDSS1	3.41828	2.34385	0.703049	0.090757
PDYN	-4.34618	-0.143295	-0.684499	-0.100506
PDZD2	-1.60479	3.02396	-0.205784	0.649279
PDZD7	1.79381	-2.67512	0.55129	-0.0265875
PDZD8	10.8058	-4.23577	0.72895	-0.358457
PDZRN3	0.892391	5.67486	-0.0788078	0.548674
PDZRN4	-2.00337	2.70853	-0.362236	0.239448
PEA15	-18.0914	0.777465	-0.959907	0.0176141
