outcome	map	label	d	t	p	n_case	n_ctrl
anxdep	absolute	lh_IP1	-0.0053582	-0.14049	0.88828	782	6288
anxdep	absolute	lh_IP2	0.057359	1.504	0.13264	782	6288
anxdep	absolute	lh_IPS1	0.014392	0.37736	0.70592	782	6288
anxdep	absolute	lh_Ig	0.052878	1.3865	0.16565	782	6288
anxdep	absolute	lh_LBelt	0.048872	1.2814	0.20009	782	6288
anxdep	absolute	lh_LIPd	0.063616	1.668	0.095356	782	6288
anxdep	absolute	lh_LIPv	-0.0058255	-0.15274	0.8786	782	6288
anxdep	absolute	lh_LO1	0.057159	1.4987	0.13399	782	6288
anxdep	absolute	lh_LO2	0.037362	0.97963	0.3273	782	6288
anxdep	absolute	lh_LO3	0.067861	1.7793	0.07523	782	6288
anxdep	absolute	lh_MBelt	0.064419	1.6891	0.091248	782	6288
anxdep	absolute	lh_MI	0.046127	1.2095	0.22653	782	6288
anxdep	absolute	lh_MIP	0.036878	0.96695	0.3336	782	6288
anxdep	absolute	lh_MST	0.073323	1.9225	0.054579	782	6288
anxdep	absolute	lh_MT	0.10259	2.69	0.0071625	782	6288
anxdep	absolute	lh_OFC	-0.090938	-2.3844	0.017132	782	6288
anxdep	absolute	lh_OP1	0.025118	0.6586	0.51017	782	6288
anxdep	absolute	lh_OP2-3	0.099821	2.6173	0.0088811	782	6288
anxdep	absolute	lh_OP4	0.056149	1.4722	0.141	782	6288
anxdep	absolute	lh_PBelt	0.052447	1.3752	0.16912	782	6288
anxdep	absolute	lh_PCV	0.027339	0.71684	0.4735	782	6288
anxdep	absolute	lh_PEF	-0.0077105	-0.20217	0.83979	782	6288
anxdep	absolute	lh_PF	0.069787	1.8298	0.067317	782	6288
anxdep	absolute	lh_PFcm	0.063583	1.6672	0.095528	782	6288
anxdep	absolute	lh_PFm	0.055321	1.4505	0.14696	782	6288
anxdep	absolute	lh_PFop	0.08758	2.2964	0.021685	782	6288
anxdep	absolute	lh_PFt	0.091444	2.3977	0.016526	782	6288
anxdep	absolute	lh_PGi	0.0014447	0.037879	0.96979	782	6288
anxdep	absolute	lh_PGp	-0.03117	-0.81727	0.4138	782	6288
anxdep	absolute	lh_PGs	0.00097386	0.025535	0.97963	782	6288
anxdep	absolute	lh_PH	0.10354	2.7149	0.006645	782	6288
anxdep	absolute	lh_PHA1	-0.00018408	-0.0048267	0.99615	782	6288
anxdep	absolute	lh_PHA2	0.048663	1.2759	0.20202	782	6288
anxdep	absolute	lh_PHA3	0.063322	1.6603	0.096898	782	6288
anxdep	absolute	lh_PHT	-0.0017999	-0.047194	0.96236	782	6288
anxdep	absolute	lh_PI	0.10629	2.7869	0.0053353	782	6288
anxdep	absolute	lh_PIT	-0.0051066	-0.1339	0.89349	782	6288
anxdep	absolute	lh_POS1	0.086152	2.2589	0.023919	782	6288
anxdep	absolute	lh_POS2	0.091958	2.4112	0.015927	782	6288
anxdep	absolute	lh_PSL	0.031273	0.81999	0.41225	782	6288
anxdep	absolute	lh_PeEc	-0.0039275	-0.10298	0.91798	782	6288
anxdep	absolute	lh_Pir	-0.058593	-1.5363	0.1245	782	6288
anxdep	absolute	lh_PoI1	0.083991	2.2023	0.027679	782	6288
anxdep	absolute	lh_PoI2	0.020844	0.54654	0.58471	782	6288
anxdep	absolute	lh_PreS	-0.0012177	-0.03193	0.97453	782	6288
anxdep	absolute	lh_ProS	0.012884	0.33782	0.73551	782	6288
anxdep	absolute	lh_RI	0.039422	1.0336	0.30134	782	6288
anxdep	absolute	lh_RSC	0.031604	0.82866	0.40733	782	6288
anxdep	absolute	lh_SCEF	0.040637	1.0655	0.28668	782	6288
anxdep	absolute	lh_SFL	-0.021106	-0.55341	0.58	782	6288
anxdep	absolute	lh_STGa	-0.01405	-0.36839	0.71259	782	6288
anxdep	absolute	lh_STSda	-0.014349	-0.37624	0.70675	782	6288
anxdep	absolute	lh_STSdp	0.043938	1.1521	0.24933	782	6288
anxdep	absolute	lh_STSva	0.036773	0.96419	0.33499	782	6288
anxdep	absolute	lh_STSvp	0.014037	0.36805	0.71285	782	6288
anxdep	absolute	lh_STV	0.04187	1.0978	0.27231	782	6288
anxdep	absolute	lh_TA2	0.039543	1.0368	0.29985	782	6288
anxdep	absolute	lh_TE1a	0.051813	1.3586	0.17433	782	6288
anxdep	absolute	lh_TE1m	0.063412	1.6627	0.096423	782	6288
anxdep	absolute	lh_TE1p	-0.0089478	-0.23461	0.81452	782	6288
anxdep	absolute	lh_TE2a	0.004731	0.12405	0.90128	782	6288
anxdep	absolute	lh_TE2p	0.0096658	0.25344	0.79994	782	6288
anxdep	absolute	lh_TF	0.079139	2.075	0.03802	782	6288
anxdep	absolute	lh_TGd	-0.0058784	-0.15413	0.87751	782	6288
anxdep	absolute	lh_TGv	0.0086537	0.2269	0.82051	782	6288
anxdep	absolute	lh_TPOJ1	0.027547	0.7223	0.47014	782	6288
anxdep	absolute	lh_TPOJ2	0.045626	1.1963	0.23162	782	6288
anxdep	absolute	lh_TPOJ3	0.0063444	0.16635	0.86789	782	6288
anxdep	absolute	lh_V1	0.046119	1.2092	0.22661	782	6288
anxdep	absolute	lh_V2	0.084277	2.2098	0.027154	782	6288
anxdep	absolute	lh_V3	0.054106	1.4187	0.15604	782	6288
anxdep	absolute	lh_V3A	0.015389	0.4035	0.68659	782	6288
anxdep	absolute	lh_V3B	0.03959	1.038	0.29928	782	6288
anxdep	absolute	lh_V3CD	0.043877	1.1505	0.24999	782	6288
anxdep	absolute	lh_V4	0.07003	1.8362	0.066369	782	6288
anxdep	absolute	lh_V4t	0.045909	1.2038	0.22873	782	6288
anxdep	absolute	lh_V6	0.10058	2.6371	0.0083793	782	6288
anxdep	absolute	lh_V6A	0.023966	0.62838	0.52977	782	6288
anxdep	absolute	lh_V7	0.031735	0.8321	0.40538	782	6288
anxdep	absolute	lh_V8	-0.006092	-0.15973	0.87309	782	6288
anxdep	absolute	lh_VIP	-0.069035	-1.8101	0.070322	782	6288
anxdep	absolute	lh_VMV1	0.081671	2.1414	0.032273	782	6288
anxdep	absolute	lh_VMV2	0.010299	0.27003	0.78714	782	6288
anxdep	absolute	lh_VMV3	0.050983	1.3368	0.18134	782	6288
anxdep	absolute	lh_VVC	0.14557	3.8169	0.00013631	782	6288
anxdep	absolute	lh_a10p	-0.005032	-0.13194	0.89504	782	6288
anxdep	absolute	lh_a24	0.031278	0.82012	0.41217	782	6288
anxdep	absolute	lh_a24pr	0.056802	1.4894	0.13644	782	6288
anxdep	absolute	lh_a32pr	0.055065	1.4438	0.14884	782	6288
anxdep	absolute	lh_a47r	-0.034	-0.89149	0.3727	782	6288
anxdep	absolute	lh_a9-46v	-0.043042	-1.1286	0.25912	782	6288
anxdep	absolute	lh_d23ab	0.00097113	0.025463	0.97969	782	6288
anxdep	absolute	lh_d32	0.04337	1.1372	0.25551	782	6288
anxdep	absolute	lh_i6-8	0.042125	1.1045	0.26941	782	6288
anxdep	absolute	lh_p10p	-0.017845	-0.4679	0.63987	782	6288
anxdep	absolute	lh_p24	0.023977	0.62867	0.52959	782	6288
anxdep	absolute	lh_p24pr	0.050245	1.3174	0.18774	782	6288
anxdep	absolute	lh_p32	-0.024637	-0.64597	0.51832	782	6288
anxdep	absolute	lh_p32pr	0.049168	1.2892	0.19738	782	6288
anxdep	absolute	lh_p47r	0.014354	0.37636	0.70666	782	6288
anxdep	absolute	lh_p9-46v	0.026302	0.68963	0.49045	782	6288
anxdep	absolute	lh_pOFC	-0.071181	-1.8664	0.062031	782	6288
anxdep	absolute	lh_s32	0.026024	0.68235	0.49504	782	6288
anxdep	absolute	lh_s6-8	0.047245	1.2388	0.21547	782	6288
anxdep	absolute	lh_v23ab	0.09534	2.4998	0.012448	782	6288
anxdep	relative	lh_1	-0.0040255	-0.10553	0.91596	782	6288
anxdep	relative	lh_10d	-0.066668	-1.7477	0.080557	782	6288
anxdep	relative	lh_10pp	-0.066115	-1.7332	0.083101	782	6288
anxdep	relative	lh_10r	0.034421	0.90234	0.36691	782	6288
anxdep	relative	lh_10v	-0.040102	-1.0513	0.29316	782	6288
anxdep	relative	lh_11l	-0.10859	-2.8468	0.0044293	782	6288
anxdep	relative	lh_13l	-0.074815	-1.9613	0.049885	782	6288
anxdep	relative	lh_2	0.078554	2.0593	0.039502	782	6288
anxdep	relative	lh_23c	-0.005939	-0.15569	0.87628	782	6288
anxdep	relative	lh_23d	-0.039569	-1.0373	0.29963	782	6288
anxdep	relative	lh_24dd	0.086334	2.2633	0.023649	782	6288
anxdep	relative	lh_24dv	0.017919	0.46976	0.63854	782	6288
anxdep	relative	lh_25	-0.035115	-0.92055	0.35732	782	6288
anxdep	relative	lh_31a	-0.031919	-0.83677	0.40275	782	6288
anxdep	relative	lh_31pd	-0.039043	-1.0235	0.30609	782	6288
anxdep	relative	lh_31pv	0.038751	1.0159	0.30973	782	6288
anxdep	relative	lh_33pr	-0.071007	-1.8615	0.062719	782	6288
anxdep	relative	lh_3a	0.0054464	0.14278	0.88647	782	6288
anxdep	relative	lh_3b	0.028048	0.73529	0.46219	782	6288
anxdep	relative	lh_4	-0.00084295	-0.022098	0.98237	782	6288
anxdep	relative	lh_43	-0.035156	-0.92162	0.35676	782	6288
anxdep	relative	lh_44	-0.029175	-0.76482	0.4444	782	6288
anxdep	relative	lh_45	-0.0031987	-0.083855	0.93317	782	6288
anxdep	relative	lh_46	0.0053383	0.13995	0.88871	782	6288
anxdep	relative	lh_47l	-0.083449	-2.1876	0.028729	782	6288
anxdep	relative	lh_47m	-0.055705	-1.4603	0.14425	782	6288
anxdep	relative	lh_47s	0.0097466	0.25551	0.79834	782	6288
anxdep	relative	lh_52	0.087249	2.2872	0.022211	782	6288
anxdep	relative	lh_55b	0.046084	1.2081	0.22705	782	6288
anxdep	relative	lh_5L	0.009399	0.2464	0.80538	782	6288
anxdep	relative	lh_5m	0.053236	1.3956	0.16289	782	6288
anxdep	relative	lh_5mv	0.0074032	0.19408	0.84612	782	6288
anxdep	relative	lh_6a	0.010483	0.27481	0.78347	782	6288
anxdep	relative	lh_6d	-0.013979	-0.36646	0.71403	782	6288
anxdep	relative	lh_6ma	-0.032677	-0.85663	0.39168	782	6288
anxdep	relative	lh_6mp	0.017713	0.46436	0.6424	782	6288
anxdep	relative	lh_6r	0.054912	1.4395	0.15004	782	6288
anxdep	relative	lh_6v	-0.034172	-0.89584	0.37037	782	6288
anxdep	relative	lh_7AL	0.049406	1.2952	0.1953	782	6288
anxdep	relative	lh_7Am	-0.094601	-2.48	0.013162	782	6288
anxdep	relative	lh_7PC	-0.057692	-1.5124	0.13047	782	6288
anxdep	relative	lh_7PL	-0.035924	-0.94176	0.34635	782	6288
anxdep	relative	lh_7Pm	-0.01641	-0.4302	0.66706	782	6288
anxdep	relative	lh_7m	0.072086	1.8898	0.058832	782	6288
anxdep	relative	lh_8Ad	-0.023903	-0.62662	0.53093	782	6288
anxdep	relative	lh_8Av	-0.0062479	-0.16379	0.8699	782	6288
anxdep	relative	lh_8BL	0.0073369	0.19234	0.84748	782	6288
anxdep	relative	lh_8BM	0.0036163	0.094803	0.92447	782	6288
anxdep	relative	lh_8C	0.014654	0.38414	0.70088	782	6288
anxdep	relative	lh_9-46d	-0.022197	-0.58189	0.56066	782	6288
anxdep	relative	lh_9a	-0.038393	-1.0065	0.31422	782	6288
anxdep	relative	lh_9m	0.025076	0.65737	0.51096	782	6288
anxdep	relative	lh_9p	-0.031299	-0.82051	0.41196	782	6288
anxdep	relative	lh_A1	0.049777	1.3049	0.19197	782	6288
anxdep	relative	lh_A4	0.034914	0.91527	0.36008	782	6288
anxdep	relative	lh_A5	0.025515	0.66887	0.5036	782	6288
anxdep	relative	lh_AAIC	-0.047372	-1.2419	0.21433	782	6288
anxdep	relative	lh_AIP	-0.010373	-0.27192	0.78569	782	6288
anxdep	relative	lh_AVI	-0.032361	-0.84834	0.39628	782	6288
anxdep	relative	lh_DVT	0.0446	1.1692	0.24236	782	6288
anxdep	relative	lh_EC	0.0030162	0.07907	0.93698	782	6288
anxdep	relative	lh_FEF	0.055845	1.464	0.14324	782	6288
anxdep	relative	lh_FFC	0.011882	0.3115	0.75543	782	6288
anxdep	relative	lh_FOP1	-0.012329	-0.32322	0.74654	782	6288
anxdep	relative	lh_FOP2	0.0050305	0.13187	0.89509	782	6288
anxdep	relative	lh_FOP3	0.019448	0.50984	0.61018	782	6288
anxdep	relative	lh_FOP4	-0.010091	-0.26453	0.79138	782	6288
anxdep	relative	lh_FOP5	0.045602	1.1955	0.23195	782	6288
anxdep	relative	lh_FST	0.020711	0.54293	0.58719	782	6288
anxdep	relative	lh_IFJa	0.053003	1.3895	0.16473	782	6288
anxdep	relative	lh_IFJp	-0.0099791	-0.2616	0.79363	782	6288
anxdep	relative	lh_IFSa	-0.038286	-1.0037	0.31556	782	6288
anxdep	relative	lh_IFSp	0.0080827	0.21189	0.8322	782	6288
anxdep	relative	lh_IP0	-0.012157	-0.3187	0.74996	782	6288
anxdep	relative	lh_IP1	-0.047199	-1.2373	0.216	782	6288
anxdep	relative	lh_IP2	0.030359	0.79586	0.42614	782	6288
anxdep	relative	lh_IPS1	-0.01805	-0.47319	0.63609	782	6288
anxdep	relative	lh_Ig	0.033704	0.88356	0.37696	782	6288
anxdep	relative	lh_LBelt	0.026032	0.68244	0.49499	782	6288
anxdep	relative	lh_LIPd	0.039876	1.0453	0.2959	782	6288
anxdep	relative	lh_LIPv	-0.037508	-0.98328	0.3255	782	6288
anxdep	relative	lh_LO1	0.033227	0.87104	0.38376	782	6288
anxdep	relative	lh_LO2	0.01179	0.30907	0.75728	782	6288
anxdep	relative	lh_LO3	0.044134	1.157	0.24732	782	6288
anxdep	relative	lh_MBelt	0.042113	1.104	0.26963	782	6288
anxdep	relative	lh_MI	0.027779	0.72824	0.46649	782	6288
anxdep	relative	lh_MIP	0.0068528	0.17965	0.85744	782	6288
anxdep	relative	lh_MST	0.050562	1.3255	0.18505	782	6288
anxdep	relative	lh_MT	0.083054	2.1773	0.029494	782	6288
anxdep	relative	lh_OFC	-0.11059	-2.8992	0.0037528	782	6288
anxdep	relative	lh_OP1	0.0049409	0.12953	0.89694	782	6288
anxdep	relative	lh_OP2-3	0.084078	2.2041	0.027549	782	6288
anxdep	relative	lh_OP4	0.030297	0.79423	0.42709	782	6288
anxdep	relative	lh_PBelt	0.026268	0.68863	0.49108	782	6288
anxdep	relative	lh_PCV	-0.0058451	-0.15323	0.87822	782	6288
anxdep	relative	lh_PEF	-0.030391	-0.79671	0.42565	782	6288
anxdep	relative	lh_PF	0.04438	1.1634	0.2447	782	6288
anxdep	relative	lh_PFcm	0.03909	1.0247	0.30552	782	6288
anxdep	relative	lh_PFm	0.023404	0.61355	0.53953	782	6288
anxdep	relative	lh_PFop	0.068224	1.7885	0.073738	782	6288
anxdep	relative	lh_PFt	0.071316	1.8696	0.061586	782	6288
anxdep	relative	lh_PGi	-0.045738	-1.199	0.23056	782	6288
anxdep	relative	lh_PGp	-0.069989	-1.8348	0.06658	782	6288
anxdep	relative	lh_PGs	-0.038281	-1.0035	0.31564	782	6288
anxdep	relative	lh_PH	0.083385	2.1859	0.028853	782	6288
anxdep	relative	lh_PHA1	-0.011541	-0.30256	0.76224	782	6288
anxdep	relative	lh_PHA2	0.031158	0.81681	0.41407	782	6288
anxdep	relative	lh_PHA3	0.044766	1.1736	0.24061	782	6288
anxdep	relative	lh_PHT	-0.037256	-0.97668	0.32876	782	6288
anxdep	relative	lh_PI	0.09151	2.3989	0.016468	782	6288
anxdep	relative	lh_PIT	-0.034388	-0.90149	0.36736	782	6288
anxdep	relative	lh_POS1	0.064984	1.7036	0.088506	782	6288
anxdep	relative	lh_POS2	0.068719	1.8015	0.07167	782	6288
anxdep	relative	lh_PSL	0.0046419	0.12169	0.90315	782	6288
anxdep	relative	lh_PeEc	-0.022516	-0.59027	0.55503	782	6288
anxdep	relative	lh_Pir	-0.067169	-1.7608	0.078308	782	6288
anxdep	relative	lh_PoI1	0.073237	1.9199	0.054908	782	6288
anxdep	relative	lh_PoI2	0.0093252	0.24446	0.80688	782	6288
anxdep	relative	lh_PreS	-0.0052224	-0.13691	0.89111	782	6288
anxdep	relative	lh_ProS	-0.0025973	-0.068088	0.94572	782	6288
anxdep	relative	lh_RI	0.013389	0.351	0.7256	782	6288
anxdep	relative	lh_RSC	0.022519	0.59035	0.55497	782	6288
anxdep	relative	lh_SCEF	0.013086	0.34305	0.73157	782	6288
anxdep	relative	lh_SFL	-0.046655	-1.2231	0.22135	782	6288
anxdep	relative	lh_STGa	-0.038909	-1.02	0.30776	782	6288
anxdep	relative	lh_STSda	-0.049859	-1.3071	0.19124	782	6288
anxdep	relative	lh_STSdp	0.014218	0.37272	0.70937	782	6288
anxdep	relative	lh_STSva	0.012012	0.31489	0.75285	782	6288
anxdep	relative	lh_STSvp	-0.016909	-0.44326	0.65759	782	6288
anxdep	relative	lh_STV	0.014426	0.37819	0.7053	782	6288
anxdep	relative	lh_TA2	0.020547	0.53865	0.59014	782	6288
anxdep	relative	lh_TE1a	0.028682	0.75191	0.45213	782	6288
anxdep	relative	lh_TE1m	0.042641	1.1179	0.26367	782	6288
anxdep	relative	lh_TE1p	-0.040433	-1.06	0.2892	782	6288
anxdep	relative	lh_TE2a	-0.02825	-0.74058	0.45897	782	6288
anxdep	relative	lh_TE2p	-0.017266	-0.45262	0.65084	782	6288
anxdep	relative	lh_TF	0.060342	1.5819	0.11372	782	6288
anxdep	relative	lh_TGd	-0.028979	-0.75968	0.44747	782	6288
anxdep	relative	lh_TGv	-0.014083	-0.36919	0.712	782	6288
anxdep	relative	lh_TPOJ1	-0.0084402	-0.22126	0.8249	782	6288
anxdep	relative	lh_TPOJ2	0.014891	0.39038	0.69626	782	6288
anxdep	relative	lh_TPOJ3	-0.028027	-0.73472	0.46253	782	6288
anxdep	relative	lh_V1	0.030274	0.79365	0.42743	782	6288
anxdep	relative	lh_V2	0.061697	1.6174	0.10584	782	6288
anxdep	relative	lh_V3	0.028214	0.73965	0.45954	782	6288
anxdep	relative	lh_V3A	-0.01994	-0.52274	0.60117	782	6288
anxdep	relative	lh_V3B	0.013438	0.35228	0.72464	782	6288
anxdep	relative	lh_V3CD	0.016919	0.44352	0.6574	782	6288
anxdep	relative	lh_V4	0.041241	1.0811	0.27967	782	6288
anxdep	relative	lh_V4t	0.021172	0.55502	0.5789	782	6288
anxdep	relative	lh_V6	0.080112	2.1002	0.035751	782	6288
anxdep	relative	lh_V6A	-0.0015008	-0.039345	0.96862	782	6288
anxdep	relative	lh_V7	0.0028768	0.075415	0.93989	782	6288
anxdep	relative	lh_V8	-0.038438	-1.0077	0.31366	782	6288
anxdep	relative	lh_VIP	-0.10672	-2.7976	0.0051617	782	6288
anxdep	relative	lh_VMV1	0.06593	1.7284	0.083967	782	6288
anxdep	relative	lh_VMV2	-0.012151	-0.31854	0.75009	782	6288
anxdep	relative	lh_VMV3	0.02894	0.75866	0.44808	782	6288
anxdep	relative	lh_VVC	0.13217	3.4648	0.00053382	782	6288
anxdep	relative	lh_a10p	-0.030173	-0.79098	0.42898	782	6288
anxdep	relative	lh_a24	0.013564	0.35557	0.72217	782	6288
anxdep	relative	lh_a24pr	0.038339	1.0051	0.31491	782	6288
anxdep	relative	lh_a32pr	0.033175	0.86968	0.38451	782	6288
anxdep	relative	lh_a47r	-0.075409	-1.9769	0.048096	782	6288
anxdep	relative	lh_a9-46v	-0.082506	-2.1629	0.030582	782	6288
anxdep	relative	lh_d23ab	-0.023718	-0.62177	0.53411	782	6288
anxdep	relative	lh_d32	0.017716	0.46443	0.64236	782	6288
anxdep	relative	lh_i6-8	0.016843	0.44154	0.65884	782	6288
anxdep	relative	lh_p10p	-0.04796	-1.2573	0.2087	782	6288
anxdep	relative	lh_p24	0.0069591	0.18243	0.85525	782	6288
anxdep	relative	lh_p24pr	0.03042	0.79747	0.4252	782	6288
anxdep	relative	lh_p32	-0.051473	-1.3494	0.17726	782	6288
anxdep	relative	lh_p32pr	0.02438	0.63912	0.52276	782	6288
anxdep	relative	lh_p47r	-0.012902	-0.33823	0.7352	782	6288
anxdep	relative	lh_p9-46v	-0.0063401	-0.16621	0.868	782	6288
anxdep	relative	lh_pOFC	-0.081451	-2.1353	0.032775	782	6288
anxdep	relative	lh_s32	0.010368	0.27179	0.78579	782	6288
anxdep	relative	lh_s6-8	0.024663	0.64654	0.51795	782	6288
anxdep	relative	lh_v23ab	0.078042	2.0459	0.040805	782	6288
anxdisord	absolute	lh_1	0.033974	0.85879	0.39049	741	4914
anxdisord	absolute	lh_10d	-0.018794	-0.47507	0.63476	741	4914
anxdisord	absolute	lh_10pp	-0.021567	-0.54517	0.58566	741	4914
anxdisord	absolute	lh_10r	0.081375	2.057	0.039734	741	4914
anxdisord	absolute	lh_10v	0.054973	1.3896	0.16471	741	4914
anxdisord	absolute	lh_11l	-0.059467	-1.5032	0.13285	741	4914
anxdisord	absolute	lh_13l	-0.0081166	-0.20517	0.83745	741	4914
anxdisord	absolute	lh_2	0.10563	2.6702	0.0076026	741	4914
anxdisord	absolute	lh_23c	0.0087027	0.21998	0.82589	741	4914
anxdisord	absolute	lh_23d	0.016695	0.42202	0.67303	741	4914
anxdisord	absolute	lh_24dd	0.11593	2.9304	0.0033983	741	4914
anxdisord	absolute	lh_24dv	0.0744	1.8806	0.060071	741	4914
anxdisord	absolute	lh_25	-0.034404	-0.86966	0.38452	741	4914
anxdisord	absolute	lh_31a	0.047955	1.2122	0.22549	741	4914
anxdisord	absolute	lh_31pd	-0.012243	-0.30947	0.75698	741	4914
anxdisord	absolute	lh_31pv	0.044702	1.13	0.25854	741	4914
anxdisord	absolute	lh_33pr	-0.0031957	-0.080781	0.93562	741	4914
anxdisord	absolute	lh_3a	0.016476	0.41648	0.67707	741	4914
anxdisord	absolute	lh_3b	0.039604	1.0011	0.31683	741	4914
anxdisord	absolute	lh_4	0.048708	1.2312	0.21829	741	4914
anxdisord	absolute	lh_43	0.033663	0.85092	0.39485	741	4914
anxdisord	absolute	lh_44	0.01655	0.41833	0.67572	741	4914
anxdisord	absolute	lh_45	0.029895	0.75568	0.44987	741	4914
anxdisord	absolute	lh_46	0.080699	2.0399	0.041408	741	4914
anxdisord	absolute	lh_47l	0.013927	0.35205	0.72481	741	4914
anxdisord	absolute	lh_47m	-0.02662	-0.6729	0.50104	741	4914
anxdisord	absolute	lh_47s	0.049676	1.2557	0.20928	741	4914
anxdisord	absolute	lh_52	0.031561	0.7978	0.42502	741	4914
anxdisord	absolute	lh_55b	0.089413	2.2602	0.02385	741	4914
anxdisord	absolute	lh_5L	0.043103	1.0895	0.27596	741	4914
anxdisord	absolute	lh_5m	0.12063	3.0493	0.0023043	741	4914
anxdisord	absolute	lh_5mv	0.054977	1.3897	0.16468	741	4914
anxdisord	absolute	lh_6a	0.10416	2.6329	0.008488	741	4914
anxdisord	absolute	lh_6d	0.04321	1.0922	0.27477	741	4914
anxdisord	absolute	lh_6ma	-0.044503	-1.1249	0.26067	741	4914
anxdisord	absolute	lh_6mp	0.052584	1.3292	0.18383	741	4914
anxdisord	absolute	lh_6r	0.05691	1.4386	0.15033	741	4914
anxdisord	absolute	lh_6v	0.0051643	0.13054	0.89614	741	4914
anxdisord	absolute	lh_7AL	0.017364	0.43893	0.66073	741	4914
anxdisord	absolute	lh_7Am	-0.044252	-1.1186	0.26336	741	4914
anxdisord	absolute	lh_7PC	-0.015489	-0.39152	0.69543	741	4914
anxdisord	absolute	lh_7PL	0.015401	0.38931	0.69706	741	4914
anxdisord	absolute	lh_7Pm	0.082584	2.0875	0.036884	741	4914
anxdisord	absolute	lh_7m	0.07799	1.9714	0.048727	741	4914
anxdisord	absolute	lh_8Ad	0.041397	1.0464	0.29541	741	4914
anxdisord	absolute	lh_8Av	-0.016609	-0.41985	0.67461	741	4914
anxdisord	absolute	lh_8BL	0.014406	0.36414	0.71577	741	4914
anxdisord	absolute	lh_8BM	0.045999	1.1627	0.24498	741	4914
anxdisord	absolute	lh_8C	0.059441	1.5025	0.13302	741	4914
anxdisord	absolute	lh_9-46d	0.055452	1.4017	0.16106	741	4914
anxdisord	absolute	lh_9a	-0.02195	-0.55483	0.57903	741	4914
anxdisord	absolute	lh_9m	0.046356	1.1718	0.24134	741	4914
anxdisord	absolute	lh_9p	0.0082243	0.20789	0.83532	741	4914
anxdisord	absolute	lh_A1	0.088224	2.2301	0.02578	741	4914
anxdisord	absolute	lh_A4	0.076498	1.9337	0.0532	741	4914
anxdisord	absolute	lh_A5	0.062924	1.5906	0.11176	741	4914
anxdisord	absolute	lh_AAIC	-0.019327	-0.48854	0.62519	741	4914
anxdisord	absolute	lh_AIP	0.013968	0.35308	0.72404	741	4914
anxdisord	absolute	lh_AVI	0.0089554	0.22637	0.82092	741	4914
anxdisord	absolute	lh_DVT	0.073913	1.8684	0.061764	741	4914
anxdisord	absolute	lh_EC	0.00089616	0.022653	0.98193	741	4914
anxdisord	absolute	lh_FEF	0.10793	2.7281	0.006389	741	4914
anxdisord	absolute	lh_FFC	0.083131	2.1014	0.035653	741	4914
anxdisord	absolute	lh_FOP1	0.035376	0.89421	0.37125	741	4914
anxdisord	absolute	lh_FOP2	0.046515	1.1758	0.23972	741	4914
anxdisord	absolute	lh_FOP3	0.01232	0.31142	0.75549	741	4914
anxdisord	absolute	lh_FOP4	0.030214	0.76374	0.44506	741	4914
anxdisord	absolute	lh_FOP5	0.12907	3.2627	0.0011102	741	4914
anxdisord	absolute	lh_FST	0.036431	0.92089	0.35715	741	4914
anxdisord	absolute	lh_IFJa	0.04795	1.2121	0.22554	741	4914
anxdisord	absolute	lh_IFJp	0.015743	0.39795	0.69068	741	4914
anxdisord	absolute	lh_IFSa	-0.0092346	-0.23343	0.81544	741	4914
anxdisord	absolute	lh_IFSp	0.076997	1.9463	0.051668	741	4914
anxdisord	absolute	lh_IP0	0.054495	1.3775	0.16841	741	4914
anxdisord	absolute	lh_IP1	-0.0056434	-0.14265	0.88657	741	4914
anxdisord	absolute	lh_IP2	0.081682	2.0647	0.038993	741	4914
anxdisord	absolute	lh_IPS1	0.0046163	0.11669	0.90711	741	4914
anxdisord	absolute	lh_Ig	0.030803	0.77862	0.43624	741	4914
anxdisord	absolute	lh_LBelt	0.048239	1.2194	0.22276	741	4914
anxdisord	absolute	lh_LIPd	0.090668	2.2919	0.02195	741	4914
anxdisord	absolute	lh_LIPv	-0.0099653	-0.2519	0.80113	741	4914
anxdisord	absolute	lh_LO1	0.040637	1.0272	0.30436	741	4914
anxdisord	absolute	lh_LO2	0.079653	2.0135	0.044115	741	4914
anxdisord	absolute	lh_LO3	0.02895	0.73179	0.46433	741	4914
anxdisord	absolute	lh_MBelt	0.038336	0.96904	0.33257	741	4914
anxdisord	absolute	lh_MI	0.033698	0.8518	0.39436	741	4914
anxdisord	absolute	lh_MIP	0.037418	0.94583	0.34428	741	4914
anxdisord	absolute	lh_MST	0.068609	1.7343	0.082925	741	4914
anxdisord	absolute	lh_MT	0.11025	2.7868	0.0053405	741	4914
anxdisord	absolute	lh_OFC	0.009644	0.24378	0.80741	741	4914
anxdisord	absolute	lh_OP1	-0.012344	-0.31202	0.75503	741	4914
anxdisord	absolute	lh_OP2-3	0.039094	0.98821	0.32309	741	4914
anxdisord	absolute	lh_OP4	0.055259	1.3968	0.16252	741	4914
anxdisord	absolute	lh_PBelt	0.057075	1.4427	0.14916	741	4914
anxdisord	absolute	lh_PCV	0.029634	0.74908	0.45384	741	4914
anxdisord	absolute	lh_PEF	0.018824	0.47583	0.63422	741	4914
anxdisord	absolute	lh_PF	0.048077	1.2153	0.22432	741	4914
anxdisord	absolute	lh_PFcm	0.080416	2.0327	0.042126	741	4914
