gene	DK_PLS2_matchedX	DK_PLS1_dCTonly_matchedX
TCTA	0.832419	-0.800071
TCTE1	-0.843501	-2.53516
TCTEX1D1	0.282756	1.72927
TCTN1	-0.317691	-0.826245
TCTN2	1.63956	3.23415
TDG	1.66383	2.49982
TDP2	-1.22744	0.842869
TDRD1	1.8906	3.19074
TDRD10	-2.48343	-3.28294
TDRD3	-4.10449	0.203934
TDRD6	-3.20133	0.106453
TDRD7	3.15662	2.99456
TDRD9	1.58406	-1.23985
TDRKH	4.97615	1.43853
TECPR2	0.603862	-0.953759
TECTA	-1.26753	0.142314
TEDC2	3.00381	3.61103
TEK	-0.635	-1.72039
TEKT2	1.078	-0.633979
TEKT4	-0.276649	-0.538162
TENM1	-3.0623	-3.47853
TENM2	-0.692703	0.261098
TENM3	1.44645	-0.150652
TENM4	-3.34058	-1.05624
TEPSIN	-1.29664	0.880436
TERF1	0.793264	-1.01445
TERF2IP	4.9311	2.312
TES	-1.34711	-0.131258
TESC	-0.632888	0.267471
TESPA1	3.29732	3.48616
TEX26	0.855184	0.885107
TEX29	4.20582	4.05393
TEX30	4.19365	3.83754
TEX47	2.5223	2.74409
TEX9	-0.931874	-1.59729
TF	-0.903607	-0.125749
TFAM	0.794513	1.99424
TFB2M	2.43662	2.94151
TFDP2	-0.356832	-1.31844
TFEB	-1.42618	0.329614
TFEC	-1.753	-2.30504
TFPT	4.80088	-0.166526
TFRC	0.950324	0.346657
TG	-0.838164	-2.69215
TGFBI	0.351579	-0.686958
TGFBR1	-1.85546	-0.455839
TGFBR3L	4.49084	1.71772
TGFBRAP1	5.53514	4.96951
TGM1	1.24907	2.02968
TGM2	0.712602	1.39792
TGOLN2	4.68151	1.83571
THAP10	0.966086	2.10698
THAP8	2.06097	0.495964
THBD	2.09429	0.47135
THBS3	1.19435	1.9452
THBS4	-3.13512	-4.20717
THEM4	0.0493106	1.50889
THEM5	2.96131	1.49386
THEM6	1.5477	2.19824
THEMIS	1.29751	1.71431
THEMIS2	-0.384008	0.562774
THG1L	-3.16042	-0.171425
THNSL2	1.70662	-0.736802
THOC1	-1.29067	0.679445
THOC2	-2.09913	-0.84871
THRA	1.57386	-1.25809
THRB	3.27587	0.334238
THSD4	-2.72701	0.57764
THSD7A	-1.39134	-0.387956
THTPA	-1.30286	-2.49816
THY1	3.94282	2.92086
TIA1	1.67859	2.61203
TIAM1	-2.09282	-0.69497
TIAM2	2.20398	2.61843
TICAM1	4.07942	4.17756
TIE1	0.735619	1.36415
TIFA	-2.09878	0.347445
TIGAR	-0.47905	0.914329
TIGD3	3.34773	3.8838
TIMM10	3.76257	-0.688212
TIMM13	2.12188	-0.614298
TIMM17B	2.58303	-0.180821
TIMM21	0.502448	0.637159
TIMM23B	-1.5831	0.733854
TIMM8A	1.71014	2.54077
TIMM8B	-0.456949	-1.8571
TIMP1	-2.91123	-3.26107
TIMP2	-2.93347	-3.35204
TIMP3	-3.51024	-3.66542
TIMP4	-1.46494	-2.32985
TINCR	-0.673852	-1.99739
TIPARP	-1.13399	-1.28661
TK1	0.0181619	-0.333144
TK2	-1.3693	-2.16002
TKFC	-0.73416	-1.85377
TLCD2	-1.67966	-3.07238
TLDC1	0.39675	-0.731071
TLE1	-1.74412	-2.17145
TLE2	-1.69604	1.05031
TLE4	-1.04204	0.0878325
TLK1	-0.0730079	-0.762902
TLL1	1.86395	-0.293675
TLL2	-0.79689	-1.52392
TLN2	2.5362	0.52795
TLR1	-2.518	-3.12212
TLR2	-4.65936	-4.13599
TLR3	-0.502251	-1.26031
TLR4	-1.89334	-2.44612
TLR6	-1.05903	-1.534
TLR7	-0.66598	-1.78019
TLX2	0.34372	0.853371
TM2D3	4.62731	0.996218
TM4SF18	-1.2071	0.0147352
TM6SF1	4.34697	3.57489
TM7SF2	4.22663	1.26377
TMA16	4.03069	4.44312
TMC6	-1.72907	-0.462417
TMC7	-0.713802	0.20378
TMC8	-5.35406	-4.14332
TMCC1	-2.1748	0.148147
TMCC2	-1.35391	0.0446682
TMCO6	-2.19586	0.0105365
TMED10	2.36253	-0.535737
TMED3	1.27897	0.964992
TMEFF2	1.85474	-0.979587
TMEM100	-3.68719	-3.97502
TMEM106A	-5.15032	-4.32704
TMEM106C	3.68022	-0.243937
TMEM107	1.60149	-0.315489
TMEM108	1.60509	-0.298074
TMEM109	1.13934	2.23194
TMEM117	3.22231	1.44235
TMEM120A	0.189887	-1.56441
TMEM121	3.89026	2.99437
TMEM125	-0.200462	0.251266
TMEM127	-0.169583	1.39881
TMEM128	0.151923	-1.33177
TMEM130	5.66414	0.731139
TMEM132A	2.18464	-0.17774
TMEM132C	-0.948936	-0.298372
TMEM132D	1.53764	1.18303
TMEM132E	-0.806549	0.997715
TMEM136	-2.58568	-3.21966
TMEM140	-0.0419843	0.781288
TMEM141	1.39833	0.575819
TMEM145	-1.77098	1.01729
TMEM14C	-1.38157	0.15727
TMEM150C	3.93352	0.849399
TMEM151A	1.52551	1.34187
TMEM155	3.46802	3.73266
TMEM158	0.495581	-1.35906
TMEM159	1.22199	-1.17015
TMEM161B-AS1	-0.238622	1.02766
TMEM164	0.717584	-0.915998
TMEM165	-1.25623	0.240007
TMEM169	1.18095	1.6883
TMEM17	-0.0151531	-1.6464
TMEM170A	-1.89795	-2.59825
TMEM170B	3.09998	4.00945
TMEM173	-0.0156664	-1.25751
TMEM176A	-2.39283	-2.68928
TMEM176B	-1.14879	-2.00488
TMEM178A	-1.41405	0.312769
TMEM179B	-3.89316	-4.24691
TMEM18	0.60862	-1.29798
TMEM181	2.07515	0.566337
TMEM182	0.263518	-0.552943
TMEM184B	2.32208	1.43853
TMEM184C	1.55477	2.25159
TMEM187	1.02421	-0.483669
TMEM189	-1.64329	-1.52869
TMEM191A	0.0233521	0.588517
TMEM196	4.12858	3.07299
TMEM200A	-2.74081	-3.26131
TMEM200C	5.08294	2.39832
TMEM201	-0.4948	0.676419
TMEM204	0.276496	1.3195
TMEM205	3.13455	0.626037
TMEM206	-1.70568	-1.78929
TMEM208	2.11123	-1.0128
TMEM209	-0.567284	-1.19798
TMEM215	-0.308011	-0.579191
TMEM218	-2.97556	-3.24731
TMEM219	0.0965406	-1.13898
TMEM223	1.36143	2.13004
TMEM229A	-0.118411	0.39272
TMEM229B	-1.51612	-0.424102
TMEM232	3.1629	2.95163
TMEM233	-0.538946	-1.73528
TMEM234	2.75323	0.310709
TMEM237	2.97698	3.87088
TMEM238	-0.253901	-1.61309
TMEM241	1.39356	2.37369
TMEM242	2.068	0.154279
TMEM243	1.96525	1.49645
TMEM244	-3.07588	-3.72415
TMEM249	-1.81249	-1.90424
TMEM255B	-2.35896	-0.0661971
TMEM256	1.00259	-1.07482
TMEM263	3.22954	-0.983631
TMEM265	-0.289231	1.4026
TMEM268	2.2004	2.64479
TMEM35A	-0.163635	1.0606
TMEM35B	-3.78763	-3.73522
TMEM38A	2.00121	2.58303
TMEM39A	-0.780005	1.07176
TMEM39B	2.04797	2.56941
TMEM42	0.0594288	-1.50736
TMEM43	-1.00466	-2.28492
TMEM44	1.35061	1.35226
TMEM45B	-3.15862	-1.2424
TMEM47	-0.0640998	-1.18817
TMEM51	-3.03688	-3.26659
TMEM52	1.36631	-0.831047
TMEM53	3.28911	0.496907
TMEM54	2.62275	-0.101889
TMEM56	3.3748	3.05146
TMEM59	1.11932	1.9482
TMEM59L	3.96576	1.11573
TMEM61	-4.66331	-4.13757
TMEM63A	-0.871358	-0.00982496
TMEM65	2.01517	0.490935
TMEM67	0.996511	2.10704
TMEM68	0.0879265	-1.12392
TMEM70	1.63864	0.968086
TMEM74B	1.66877	2.34079
TMEM81	2.55141	3.04954
TMEM86A	1.61892	0.396341
TMEM86B	1.20768	2.08829
TMEM87A	-0.00838103	1.05923
TMEM88	-1.62387	0.288979
TMEM8B	-0.754676	-1.53627
TMEM9	0.982336	-1.18692
TMEM91	-0.240198	-0.576578
TMEM94	-0.269764	-1.21901
TMEM97	2.1737	0.530715
TMEM98	-2.36712	-1.06743
TMF1	-1.70864	0.231255
TMIGD3	-1.09657	-1.88432
TMOD1	1.92872	1.61442
TMOD3	-0.992392	-1.68139
TMPO	5.00574	5.40105
TMPRSS5	-0.962125	-1.77437
TMSB10	4.08124	-0.761268
TMSB15A	-2.34854	-2.15861
TMSB15B	-0.786435	-0.73532
TMSB4X	-0.133725	-1.67293
TMSB4Y	-0.251128	-1.6273
TMTC1	-0.280177	-1.92611
TMTC2	0.886395	1.29366
TMTC4	0.437932	1.87212
TMX1	-0.904356	-1.08042
TMX2	1.07637	1.6615
TMX4	1.69636	2.07907
TNC	-0.241273	0.594523
TNF	-5.03323	-0.942773
TNFAIP1	4.2119	4.35769
TNFAIP2	-2.73247	-3.23944
TNFAIP8L1	5.43937	1.15578
TNFAIP8L2	-2.02815	-2.47785
TNFAIP8L3	-2.95095	-3.75803
TNFRSF10B	-3.49073	-3.7531
TNFRSF11A	4.85791	0.215698
TNFRSF12A	-5.07153	-2.61473
TNFRSF14	3.11743	2.26306
TNFRSF21	0.514432	0.669351
TNFRSF25	3.26671	3.36832
TNFRSF4	3.18698	3.10269
TNFSF12	1.41045	0.100102
TNFSF13B	4.64049	2.78617
TNIK	-0.775871	-1.6142
TNIP1	-1.91813	0.326782
TNIP2	0.265246	-0.00255088
TNKS	0.214051	1.17467
TNKS2	0.297446	-0.943278
TNNC2	5.88667	4.30459
TNNI3	0.980172	-0.963247
TNNT1	0.844843	-1.45432
TNNT2	4.65701	3.99638
TNR	-1.26335	-1.78773
TNRC6A	0.211309	1.58299
TNRC6B	-0.568074	0.978752
TNRC6C	0.642004	1.64884
TNS1	-3.02933	-0.573914
TNS3	-0.526518	-1.315
TNXB	0.0557066	1.55049
TOB1	-0.419284	1.13468
TOB1-AS1	-1.20929	1.10628
TOE1	1.58296	2.45398
TOLLIP	3.66252	1.14298
TOM1L1	4.36899	1.71173
TOMM34	-1.30791	-2.04163
TOMM40	-0.278647	0.732307
TOMM6	2.74221	-0.211374
TOP1MT	-2.82681	-2.64334
TOP1P2	0.184627	1.66453
TOR1AIP2	-0.412603	0.353191
TOX	6.56162	4.70207
TOX2	2.54169	3.37217
TOX3	-0.612064	-1.87715
TOX4	2.98009	0.668058
TP53AIP1	-1.50052	-0.83106
TP53BP1	2.85437	0.714462
TP53BP2	-0.402796	-1.35102
TP53I11	-0.648105	-1.67355
TP53I3	-0.964197	-2.45387
TP53INP2	-3.42888	-2.6832
TP53TG1	-2.22971	-2.72635
TP53TG3D	2.67299	2.9407
TPBG	3.21306	2.98599
TPCN1	-4.2517	-2.18487
TPD52	7.2159	3.55415
TPD52L1	-3.59395	-3.44243
TPGS2	0.525515	0.564605
TPI1	2.71093	1.27092
TPK1	6.68255	4.60734
TPM1	-1.36271	-2.53552
TPM3	4.51532	-1.07393
TPM3P9	-1.54123	-2.42752
TPO	0.372938	-1.14309
TPP1	-1.26775	-2.10533
TPP2	-2.56591	0.645994
TPPP3	-0.119158	-1.29684
TPRKB	-2.60023	-0.164258
TPST1	7.06368	1.57078
TPST2	3.03752	3.62333
TPTE2P1	-1.03951	0.333904
TPTE2P5	0.667323	1.53009
TPTE2P6	0.746265	1.68654
TPX2	3.02901	1.70531
TRABD	-0.493938	1.19884
TRABD2A	6.07905	3.92725
TRADD	-2.34636	-1.6464
TRAF3	1.38347	2.12709
TRAF3IP1	3.47108	3.6739
TRAF3IP2	-1.47054	-2.07295
TRAF3IP3	-4.16757	-4.02297
TRAF5	-0.606098	-0.565183
TRAIP	-0.167699	-1.03064
TRAK2	-5.65944	-0.901341
TRAM1	-2.50388	-2.03766
TRAM2	6.87389	5.59838
TRAM2-AS1	1.38275	2.41829
TRANK1	-1.66112	0.708329
TRAPPC2L	2.44115	-1.08368
TRAPPC5	3.75101	1.68664
TRAPPC6A	1.72457	-0.907955
TRAPPC6B	1.30934	-0.338568
TREM2	-2.39633	-2.88584
TRERF1	0.13032	1.60847
TRH	1.68581	0.670471
TRIAP1	-1.72909	0.633493
TRIB1	-1.52077	-2.4724
TRIB3	2.57521	0.24422
TRIL	-1.43457	-2.28183
TRIM11	2.21562	1.76652
TRIM13	1.82403	3.73641
TRIM14	-0.941771	-0.376681
TRIM17	4.69194	2.49158
TRIM2	0.25738	0.937788
TRIM22	0.688826	-1.02026
TRIM24	2.53315	0.139436
TRIM26	-0.0276457	1.59589
TRIM27	4.50153	0.494581
TRIM32	4.85719	4.56364
TRIM33	-1.8163	-0.0921708
TRIM35	1.64323	2.4297
TRIM36	1.75292	-1.06325
TRIM37	0.936831	1.68471
TRIM44	-0.184049	1.21562
TRIM45	0.229865	0.343694
TRIM47	-0.907593	0.181382
TRIM52	1.48821	2.27678
TRIM54	1.3434	2.33254
TRIM58	-2.26411	-0.503605
TRIM61	-2.40195	-2.28425
TRIM62	-3.52258	-1.33616
TRIM67	-4.49225	-3.0686
TRIM68	3.60786	-0.348274
TRIM7	1.42538	2.8599
TRIM71	1.04128	-0.764342
TRIM9	3.70047	4.18453
TRIML2	4.40224	1.17384
TRIO	-0.892229	-0.128687
TRIP11	-2.34854	0.856224
TRIP12	0.942511	-0.899958
TRIP4	-3.61815	-0.22533
TRIP6	-3.91636	-3.97288
TRIT1	0.659095	1.45024
TRMT10A	-0.139327	1.12427
TRMT11	0.205704	1.84747
TRMT112	1.76428	-0.610793
TRMT12	1.58896	-0.41768
TRMT2B	-4.03319	-0.203601
TRMT61B	1.26006	2.03737
TRMT9B	0.389594	1.9798
TRMU	1.17359	1.84549
TRNP1	-2.30375	-0.424981
TRPC1	-1.31012	-0.656736
TRPC3	-4.89194	0.675091
TRPC4	-3.33018	-4.32126
TRPC5	3.26672	3.21147
TRPC6	-0.448709	-1.18277
TRPM2	1.16465	1.90339
TRPM3	-2.46605	0.259029
TRPM7	2.77819	2.86283
TRPS1	-1.92869	-2.4999
TRPT1	-0.132456	0.764724
TRPV2	3.09751	0.701994
TRPV5	-0.757969	0.279558
TRRAP	-0.659344	0.762454
TSC22D1	0.0559467	1.50279
TSEN15	0.873228	2.42415
TSEN2	1.7939	3.02173
TSEN34	0.486005	-1.18243
TSEN54	-2.15757	0.153338
TSHZ1	0.436146	1.69912
TSHZ2	5.80735	3.91519
TSHZ3	1.58018	2.61676
TSKU	-2.44819	-3.72065
TSN	3.00138	0.142629
TSNARE1	-3.062	-0.846501
TSPAN1	-1.2128	0.301758
TSPAN11	-2.0511	-2.54425
TSPAN13	2.82283	3.24791
TSPAN14	1.32296	-0.444136
TSPAN18	-0.572324	-1.58304
TSPAN2	-0.0608628	-1.6101
TSPAN33	6.94184	2.4387
TSPAN4	-3.69306	-3.68373
TSPAN5	3.58094	3.71906
TSPAN6	-1.60957	-2.26734
TSPAN8	-1.69502	-0.596557
TSPAN9	-0.0249346	1.56538
TSPOAP1	0.986475	-0.70275
TSPYL1	4.74073	4.58153
TSPYL2	3.38626	2.72709
TSPYL4	5.07833	5.49099
TSTD1	0.623821	-0.977172
TSTD2	0.715175	2.00851
TTBK2	-0.447394	1.27447
TTC1	-0.889421	-1.9717
TTC12	0.221568	0.750948
TTC21A	0.799668	1.62069
TTC21B	-0.801244	1.45325
TTC23L	-0.263283	-0.746627
TTC3	0.203072	-0.864331
TTC30B	-1.83007	-0.946813
TTC39A	-1.40314	0.185801
TTC39B	-0.333826	1.80765
TTC39C	0.807381	2.02715
TTC3P1	-0.220229	-0.843174
TTC7B	-0.793574	-1.62614
TTC8	0.426804	-0.283347
TTC9	2.22743	2.18085
TTC9B	-1.23257	-1.79828
TTC9C	1.66696	0.900834
TTF2	2.6263	0.7471
TTLL1	1.57269	-0.909852
TTLL11	0.990735	1.86926
TTLL12	3.57856	3.87886
TTN	0.0934547	-0.210718
TTPAL	2.76437	0.699507
TTR	-2.43774	-2.1528
TTTY15	3.23283	3.31407
TTYH1	-0.254032	-1.37672
TTYH3	0.704736	-0.859012
TUBA1A	1.72604	-0.0230589
TUBA1B	4.05092	1.08925
TUBA3D	0.994327	-0.565744
TUBA4A	2.58244	0.919167
TUBA4B	4.15682	2.94933
TUBA8	1.82112	2.33093
TUBB	2.87053	-0.486144
TUBB2A	3.58249	-0.203225
TUBB2B	-1.6905	-2.3438
TUBB3	3.01761	0.286608
TUBB4B	3.09867	0.997248
TUBB6	3.31823	-0.0187391
TUBB8	2.10015	-0.433157
TUBB8P12	2.42989	-0.699644
TUBD1	1.48672	2.38568
TUBE1	-0.138627	1.39843
TUBGCP4	2.76728	2.83254
TUBGCP5	1.66497	2.23613
TUFM	1.35845	0.0710644
TUNAR	0.801937	-0.756857
TUSC1	-0.680886	-1.81618
TUSC2	0.816834	-0.457619
TUSC3	2.84818	0.0910137
TVP23A	3.1204	0.691997
TWIST1	0.613905	-0.394007
TWIST2	3.47533	0.230608
TWNK	-1.62371	0.90409
TXLNB	1.56804	-0.227679
TXLNG	-0.826399	0.547765
TXLNGY	-4.8124	-1.47067
TXN	2.56746	-1.07727
TXNDC11	2.52166	2.53765
TXNL4A	-1.13648	-2.20362
TXNRD3	2.83481	-0.0501111
TYMP	0.414619	-0.949265
TYRO3	3.92509	0.672397
TYROBP	-2.84821	-3.0884
TYRP1	6.72613	3.55658
TYW5	1.0662	-0.649683
UBA3	-3.76219	0.233694
UBA5	-1.66258	0.0848738
UBA52	1.0012	-1.30635
UBAP1	-1.28306	0.711059
UBAP1L	1.28501	2.20472
UBE2A	-2.36117	-3.02779
UBE2B	4.30317	0.0665737
UBE2D1	-2.82668	-0.0617045
UBE2D2	1.77053	-0.772181
UBE2D4	1.87845	2.83424
UBE2F	-0.899325	-1.72612
UBE2G1	-4.76835	-0.86473
UBE2I	0.644613	-0.813994
UBE2L5	-0.923158	-2.12384
UBE2L6	0.474927	-1.05521
UBE2M	2.36104	0.28433
UBE2MP1	4.67908	1.38117
UBE2O	-0.288521	0.929992
UBE2Q2P1	-2.16513	-1.31047
UBE2QL1	3.15872	3.31592
UBE2S	1.60048	-0.65834
UBE2Z	3.99942	0.210827
UBE3A	2.22622	-0.177931
UBE3D	3.6206	0.305841
UBE4A	0.910972	1.54731
UBE4B	-0.124052	0.968241
UBFD1	1.45097	1.99074
UBL3	-1.22792	0.162101
UBL5	0.32831	-1.42364
UBLCP1	1.76203	2.52372
UBN1	-3.90934	-0.664025
UBN2	1.64261	2.66601
UBP1	2.6571	3.5346
UBQLN2	2.25887	1.1552
UBQLNL	3.1174	0.774606
UBR2	0.45676	1.67479
UBXN10	6.66081	4.83516
UBXN6	3.54186	1.14709
UBXN8	-0.558507	-1.99141
UCHL1	3.78676	0.768367
UCHL3	-0.363831	-1.72555
UCHL5	2.85273	3.39293
UCP3	0.935686	2.12644
UFC1	0.397781	-1.41502
UFD1	-0.829089	-1.87489
UFL1	-2.2084	-2.67573
UFM1	-3.17096	-3.61619
UG0898H09	-0.0162978	-1.3755
UGCG	2.59738	2.61144
UGP2	1.05837	1.35045
UGT8	-1.29762	-0.284613
UHMK1	0.928662	-0.849691
UHRF1BP1L	-1.495	0.444772
UHRF2	3.8982	1.8303
UIMC1	-1.1157	0.790547
ULK1	-0.301408	0.510932
ULK3	-1.37445	0.73462
UMODL1-AS1	8.30778	5.19476
UMPS	-0.834287	-1.81138
UNC13A	4.01404	1.87989
UNC13B	-1.36416	-0.549761
UNC13C	-2.14655	-0.406844
UNC5B-AS1	0.448928	-1.67088
UNC5C	0.765555	1.17003
UNC5D	2.81913	2.80807
UNC93B1	-2.6351	-3.33473
UNK	-1.21472	-0.449428
UPF3A	-0.827056	1.32508
UPP1	-2.2532	1.08754
UPP2	2.17769	-0.213601
UQCC2	-1.44663	-2.26959
UQCC3	3.38822	0.658524
UQCR11	-1.77227	-2.59173
UQCRC1	1.02607	1.50179
UQCRFS1	0.634998	-0.875797
URM1	-1.25932	1.39078
UROS	0.197875	-1.37401
USB1	0.838861	1.33854
USF2	-2.17659	0.617842
USF3	2.07214	0.384323
USH1C	-2.95269	-0.676288
USHBP1	0.966956	1.61778
USO1	-2.24329	-0.13309
USP1	1.63183	2.58915
USP11	3.29165	2.40303
USP12	2.55831	-0.120568
USP13	-0.207011	1.4609
USP14	-0.223644	-2.06051
USP16	-2.44562	0.202946
USP18	-0.864017	-1.40567
USP2	-2.64325	0.377231
USP25	-1.03471	-1.15713
USP28	1.78226	2.88661
USP3	-5.91894	-3.93624
USP31	1.12367	1.93678
USP32P1	0.934342	0.449217
USP32P2	1.91395	1.35056
USP33	1.92437	2.47182
USP35	0.72155	0.294806
USP36	1.01102	2.02513
USP37	-0.19723	-0.228933
USP42	-1.35773	0.210759
USP45	0.124559	2.08846
USP49	-0.322475	0.724532
USP51	1.2555	-0.0767647
USP54	-4.44078	-1.43594
USP6NL	-0.933617	-1.77658
USP9X	1.25602	-0.0647229
USPL1	1.9919	2.47324
UST	0.767417	2.05094
UTRN	-4.54679	-1.81847
UVRAG	-0.451584	1.2384
UXS1	-2.19131	-0.223956
VAMP1	-0.690213	1.167
VAMP2	1.66841	-0.534806
VAMP7	0.669911	-0.775545
VAMP8	-5.01592	-4.72456
VANGL1	-7.27275	-3.99611
VANGL2	-2.62217	-3.20662
VAPA	5.30762	5.68061
VAPB	-2.07479	-0.338761
VARS2	-0.655781	-0.414355
VASH2	0.32012	0.998006
VASN	1.26605	0.251222
VAT1	2.00023	0.293975
VAT1L	0.35515	-1.23471
VAV1	-0.174778	-1.47094
VAV2	-2.35819	-3.07628
VAV3	-6.48743	-0.760681
VAX1	1.56446	1.71224
VBP1	-1.62602	-2.43186
VCL	1.64053	1.27837
VCPKMT	0.429022	1.49748
VCX	-2.39107	-0.125685
VCX2	-1.76504	0.286538
VEGFA	-3.12858	-0.871452
VEGFB	-1.61056	-2.13348
VEGFC	-7.60293	-3.4069
VEZT	3.89843	0.547646
VGF	3.71118	3.61393
VHL	-1.63165	-2.13685
VILL	0.830607	1.31483
VIP	3.7885	1.49312
VIPR2	-0.767716	1.13688
VIT	3.31756	1.84203
VKORC1L1	-0.0323851	-1.72741
VLDLR	-0.0825208	-1.27811
VMA21	-0.330349	-1.12914
VMP1	-0.137158	0.680398
VOPP1	1.04204	-0.850443
VPS11	1.44227	2.13838
VPS13D	2.19436	2.07135
VPS18	3.55601	3.03744
VPS26B	2.59607	-0.436618
VPS29	2.12255	-0.485362
VPS35	2.44767	1.43441
VPS36	-0.910166	0.670856
VPS37B	0.00101433	-1.10548
VPS37C	0.0845009	-1.16765
VPS37D	3.70425	-0.0129655
VPS51	-0.948341	0.847057
VPS54	-0.388248	1.54499
VSIG10	-1.82337	-0.182419
VSIG10L	-0.0259844	-1.57471
VSIG4	-2.01593	-2.47466
VSNL1	3.69403	3.83991
VSTM1	-2.16497	-0.62699
VSTM2A	0.146749	1.76962
VSTM2L	4.25862	1.77235
VTI1B	-0.755952	-1.75053
VWA3A	1.57631	2.80641
VWA5A	-2.02604	-2.9352
VWA8	-4.01137	-0.324238
VWC2	2.20865	2.51652
VWC2L	0.499815	0.980529
VWCE	3.9222	2.1868
VWDE	-1.85878	-0.757312
VWF	0.23303	1.03824
WAC	8.14854	3.40883
WAC-AS1	6.11842	3.50517
WAPL	0.676562	1.94633
WARS	-1.24383	-0.00334637
WASF1	4.6351	3.05591
WASHC1	0.348002	1.75066
WASHC2A	-2.46292	-0.342661
WASHC2C	-5.21348	-1.30831
WASHC3	-1.70365	-2.32078
WASHC4	-0.730695	0.857226
WDFY2	-3.05496	-3.79618
WDFY3-AS2	-1.824	-1.51678
WDFY4	-5.98656	-4.02926
WDPCP	0.750817	1.73331
WDR1	-3.05594	-3.2658
WDR13	-0.302369	-1.51896
WDR17	3.92645	0.548573
WDR19	0.197643	1.63704
WDR25	1.98979	0.00298365
WDR26	-0.772976	-1.84761
WDR31	2.60101	-0.231685
WDR33	2.62901	3.13039
WDR34	4.13988	2.91656
WDR4	0.248844	1.08083
WDR45	1.54064	1.57102
WDR45B	-3.66736	-4.25294
WDR48	0.950439	-0.0409424
WDR49	-0.717979	-1.00633
WDR54	3.96405	0.519669
WDR6	1.12871	-0.699171
WDR66	1.76251	-1.03015
WDR70	-1.16949	0.93514
WDR73	-0.739371	-0.317144
WDR75	0.244389	1.81661
WDR78	-0.416907	-1.36249
WDR86	2.47879	-0.975418
WDR90	0.426807	1.74333
WDR91	-1.35895	0.825739
WDR97	-2.09537	-1.25706
WDSUB1	0.657724	1.41796
WDYHV1	2.48744	3.21826
WFDC1	2.58272	0.421132
WFDC2	0.804466	1.984
WFIKKN1	-0.477665	0.678085
WFIKKN2	1.2775	1.35656
WFS1	0.0445367	-1.33515
WHAMMP3	-1.37653	-0.012048
WHRN	-3.31514	-0.457367
WIF1	0.678053	-0.934136
WIPF2	8.85872	4.61396
WIPF3	0.0913571	0.466808
WIPI1	-2.99954	-1.85365
WIPI2	-0.489	-1.64318
WISP2	2.93957	1.22032
WIZ	-0.418369	-1.39658
WLS	-2.11494	-2.64324
WNT10A	1.36455	1.71107
WNT10B	3.53109	-0.669938
WNT2B	-0.185627	-0.112063
WNT3	-1.13375	0.516572
WNT4	0.487924	-0.461522
WNT6	0.0892693	-0.141272
WNT7A	2.52225	1.90914
WNT7B	-2.9284	-2.94926
WRAP73	1.28007	2.05456
WRB	0.576847	-1.2275
WRN	-0.311418	-0.843758
WSB2	7.24088	2.20619
WSCD1	-6.92811	-5.67365
WTAP	2.43566	-0.657387
WTIP	2.33339	-0.464081
WWC1	-0.712837	-1.79891
WWC2	-1.12138	-0.490467
WWOX	-0.649014	-1.20348
WWP1	0.0300754	0.63557
XK	7.8365	2.15283
XKR4	-0.675015	-1.73982
XKR6	4.99932	3.80143
XKR8	-5.3937	-3.07228
XKR9	2.63604	4.26729
XPA	-0.0378077	1.48084
XPO4	0.10072	1.61614
XPR1	1.86558	2.59144
XRCC4	-2.13906	-3.06127
XYLT1	1.59102	-0.490157
XYLT2	-2.84503	0.596588
YAF2	-3.81733	-4.43438
YAP1	-1.1188	-1.83464
YARS	-1.30097	1.07341
YBEY	-2.23476	0.845459
YBX2	3.18731	2.58196
YEATS4	-2.00199	0.167323
YIPF1	1.58905	0.394457
YJEFN3	2.11391	-0.780164
YKT6	1.35737	-0.654148
YLPM1	0.823164	-0.101836
YOD1	5.5038	5.26483
YPEL1	0.588243	-1.27308
YPEL2	5.27593	4.01689
YPEL3	2.632	3.11736
YPEL4	2.659	3.34883
YPEL5	4.32053	3.16668
YTHDC1	2.80539	3.2918
YTHDC2	-0.529462	0.723477
YTHDF2	4.81382	2.28008
YWHAB	3.46753	1.00455
YWHAE	0.623589	-0.965414
YWHAH	6.04062	0.897038
YWHAQ	0.519774	-1.28485
YWHAZ	1.26259	-0.538111
ZADH2	2.04421	3.06669
ZAP70	1.43147	0.714229
ZBBX	5.3886	5.18256
ZBED1	-1.33862	-0.236189
ZBED5	1.58834	2.57269
ZBED8	1.97171	2.10824
ZBED9	2.87283	3.51942
ZBTB1	0.316101	1.66864
ZBTB16	5.11062	4.16338
ZBTB18	-1.64019	-1.81681
ZBTB21	4.45183	4.40157
ZBTB24	3.82686	3.75866
ZBTB25	1.12444	2.00746
ZBTB34	0.771515	1.92011
ZBTB38	0.634268	1.70274
ZBTB39	0.823485	1.94844
ZBTB40	-1.24861	0.729665
ZBTB43	-0.438812	1.2665
ZBTB44	5.09356	0.603927
ZBTB47	-2.06057	-0.717944
ZBTB7A	-1.45382	0.977289
ZBTB7B	-1.10691	-0.0252545
ZBTB8A	0.0495181	0.617524
ZBTB8OS	0.382066	1.75296
ZC2HC1A	2.1911	1.51878
ZC3H10	0.544264	1.98803
ZC3H12A	-3.38942	-0.723647
ZC3H12C	0.141476	1.65441
ZC3H18	-4.0406	-2.73813
ZC3H6	2.28637	3.03317
ZC3H7A	-1.34748	-1.45574
ZC3H7B	-1.75348	0.405386
