method	trait_arm	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
CT	ADHD	ADHD	5e-8	slope_PC2	pooled_stratumFE	all	8596	7198	-0.0121868577876914	0.0109560893416742	0.266025592724257			8	1.0
CT	ADHD	ADHD	0p001	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0234882347334302	0.015552359659196	0.131052837099438			8	1.0
CT	ADHD	ADHD	0p01	slope_PC2	within_stratum	EURanchor	4308	3601	-0.01723949383271	0.0156271757351571	0.270016665855093			8	1.0
CT	ADHD	ADHD	0p05	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0219569296942234	0.0156751733422313	0.161366496714829			8	1.0
CT	ADHD	ADHD	0p1	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0141393870178237	0.015761199587103	0.369718509888893			8	1.0
CT	ADHD	ADHD	0p5	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0007783857058045	0.0158570874315627	0.960851946720171			8	1.0
CT	ADHD	ADHD	1	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0015260977015923	0.0158558643883603	0.923328260379857			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0189119868221519	0.0154982396414946	0.22243348854639			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC2	within_stratum	EURanchor	4308	3601	-0.0089378794622975	0.0154654228620488	0.563344925463151			8	1.0
CT	ADHD	ADHD	0p001	slope_PC2	within_stratum	EURlike	5665	4676	-0.0236196646743847	0.0136830801273062	0.0843702827359887			8	0.67496226188791
CT	ADHD	ADHD	0p01	slope_PC2	within_stratum	EURlike	5665	4676	-0.0184799647002631	0.0142203394089943	0.193812963426919			8	1.0
CT	ADHD	ADHD	0p05	slope_PC2	within_stratum	EURlike	5665	4676	-0.013999850046282	0.0142963929151774	0.327497057262108			8	1.0
CT	ADHD	ADHD	0p1	slope_PC2	within_stratum	EURlike	5665	4676	-0.0088427138458736	0.0143950971813501	0.539052239796979			8	1.0
CT	ADHD	ADHD	0p5	slope_PC2	within_stratum	EURlike	5665	4676	-0.0008210000887326	0.0145937905191391	0.95513933940782			8	1.0
CT	ADHD	ADHD	1	slope_PC2	within_stratum	EURlike	5665	4676	-0.0008136341031305	0.0145917617236853	0.955535233845096			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC2	within_stratum	EURlike	5665	4676	-0.0195517574406567	0.013509680161421	0.147887633997336			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC2	within_stratum	EURlike	5665	4676	-0.0174720910428804	0.0135160406965035	0.196172215003291			8	1.0
CT	ADHD	ADHD	0p001	slope_PC2	within_stratum	cluster1	1623	1397	-0.019004299365473	0.0256581803322848	0.459001072511057			8	1.0
CT	ADHD	ADHD	0p01	slope_PC2	within_stratum	cluster1	1623	1397	-0.0329600306776134	0.0287424266478685	0.251662878954807			8	1.0
CT	ADHD	ADHD	0p05	slope_PC2	within_stratum	cluster1	1623	1397	0.0075605399137502	0.0291954735343792	0.795697443539895			8	1.0
CT	ADHD	ADHD	0p1	slope_PC2	within_stratum	cluster1	1623	1397	0.0102654160636873	0.0291427502395456	0.724700369318361			8	1.0
CT	ADHD	ADHD	0p5	slope_PC2	within_stratum	cluster1	1623	1397	-0.0167608703088735	0.0308257991082447	0.586704531212315			8	1.0
CT	ADHD	ADHD	1	slope_PC2	within_stratum	cluster1	1623	1397	-0.0200189072395645	0.0305661204246291	0.512602661715763			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC2	within_stratum	cluster1	1623	1397	-0.0146503214028657	0.0251004907039077	0.559527030876872			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC2	within_stratum	cluster1	1623	1397	-0.0308852351607863	0.025320826812534	0.22273828538932			8	1.0
CT	ADHD	ADHD	0p001	slope_PC2	within_stratum	cluster2	928	824	0.0331776472597496	0.0333501582305698	0.32008356847209			8	1.0
CT	ADHD	ADHD	0p01	slope_PC2	within_stratum	cluster2	928	824	0.0351377078251999	0.0347716671092433	0.312510315512401			8	1.0
CT	ADHD	ADHD	0p05	slope_PC2	within_stratum	cluster2	928	824	0.0400062930211432	0.0342478279441168	0.243054490568854			8	1.0
CT	ADHD	ADHD	0p1	slope_PC2	within_stratum	cluster2	928	824	0.0261683397746651	0.0344207371200563	0.447301667497727			8	1.0
CT	ADHD	ADHD	0p5	slope_PC2	within_stratum	cluster2	928	824	0.0205666248952946	0.0347677870419311	0.554303236746286			8	1.0
CT	ADHD	ADHD	1	slope_PC2	within_stratum	cluster2	928	824	0.0195817155133956	0.0349322926746166	0.57523354692583			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC2	within_stratum	cluster2	928	824	0.0482277421787507	0.0331267721116863	0.145776386764187			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC2	within_stratum	cluster2	928	824	0.0271474901327481	0.033362010733586	0.416014647696326			8	1.0
CT	ADHD	ADHD	0p001	slope_PC2	within_stratum	cluster3	380	329	-0.0364058498521672	0.0546642803233329	0.505837668313304			8	1.0
CT	ADHD	ADHD	0p01	slope_PC2	within_stratum	cluster3	380	329	-0.067287761432112	0.0606680918813952	0.26812395731786			8	1.0
CT	ADHD	ADHD	0p05	slope_PC2	within_stratum	cluster3	380	329	-0.0901278078181505	0.0597632753677823	0.132397691964012			8	1.0
CT	ADHD	ADHD	0p1	slope_PC2	within_stratum	cluster3	380	329	-0.101604409508027	0.0603287332003134	0.0930123146308656			8	0.744098517046925
CT	ADHD	ADHD	0p5	slope_PC2	within_stratum	cluster3	380	329	-0.110068718595228	0.0630401785987353	0.081678670430216			8	0.653429363441728
CT	ADHD	ADHD	1	slope_PC2	within_stratum	cluster3	380	329	-0.11551977147606	0.0637817845517702	0.070958505326943			8	0.567668042615544
CT	ADHD	ADHD	1e-5	slope_PC2	within_stratum	cluster3	380	329	-0.0479011879650879	0.05320463123148	0.368543061007341			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC2	within_stratum	cluster3	380	329	0.0411738352211931	0.0523012077813431	0.431650890594925			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0455066565729413	8.0245690770571	3.0	8	0.36405325258353
CT	ADHD	ADHD	0p01	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.117858106086112	5.87489401103085	3.0	8	0.942864848688897
CT	ADHD	ADHD	0p05	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.441758228031308	2.69100404527126	3.0	8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.487259567194285	2.43441970708955	3.0	8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.51786568280679	2.27220971827046	3.0	8	1.0
CT	ADHD	ADHD	1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.439960200142601	2.7015720905838	3.0	8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.980521087644578	0.18148709246816	3.0	8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.700155461642546	1.42298676781138	3.0	8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	pooled_stratumFE	all	8596	7198	-0.009876443468928	0.0109936142220815	0.369008948339396			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	pooled_stratumFE	all	8596	7198	0.0039565106766138	0.0116059336511005	0.733184351948192			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	pooled_stratumFE	all	8596	7198	0.0066034908768956	0.0116406162843383	0.570539131276528			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	pooled_stratumFE	all	8596	7198	0.0100736850922834	0.0117054808670692	0.389485664099471			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	pooled_stratumFE	all	8596	7198	0.0032553718788072	0.0119638108680945	0.78555070911942			8	1.0
CT	ADHD	ADHD	1	slope_PC3	pooled_stratumFE	all	8596	7198	0.0040690606924514	0.0119587054470263	0.733669912038206			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0144284134345406	0.0108317567753316	0.182880880444054			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0006848990297541	0.0108537842671709	0.949686522372929			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0013195501912661	0.0154911699275243	0.932121757396293			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	EURanchor	4308	3601	0.0284519959622342	0.0155505009434982	0.0673733454059984			8	0.538986763247987
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	EURanchor	4308	3601	0.0280382544256708	0.0156045279864018	0.0724395032703326			8	0.579516026162661
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	EURanchor	4308	3601	0.0297886900767706	0.0156940915025369	0.0577546149204512			8	0.46203691936361
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	EURanchor	4308	3601	0.0235461548776312	0.0157904845743484	0.135995358440635			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	EURanchor	4308	3601	0.0261959003776069	0.0157878113131865	0.097141416105544			8	0.777131328844352
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0144136029628459	0.0154113555280182	0.349708582302498			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	EURanchor	4308	3601	0.0091446264652675	0.0153680007440342	0.551846321247224			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	EURlike	5665	4676	0.0039187346150233	0.013632465830305	0.773774163425914			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	EURlike	5665	4676	0.0195116352252986	0.0141586766954384	0.168238569631956			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	EURlike	5665	4676	0.01090943083913	0.0142367478958478	0.443539024366952			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	EURlike	5665	4676	0.0158574812606872	0.014335925250117	0.268716846222206			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	EURlike	5665	4676	0.0100398417671019	0.0145363739548595	0.489802414075103			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	EURlike	5665	4676	0.0122050594701688	0.0145340625799621	0.401082614232581			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	EURlike	5665	4676	-0.0147748194669038	0.0134487898987168	0.271991552922726			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	EURlike	5665	4676	0.0032929298626164	0.0134513130572191	0.806617638491201			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	cluster1	1623	1397	-0.0595941804656904	0.0254720548900143	0.0194280714081385			8	0.155424571265108
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	cluster1	1623	1397	-0.0300234958536183	0.0285690399196874	0.293460916542592			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	cluster1	1623	1397	0.0116855882479988	0.0290201986285757	0.687244740904023			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	cluster1	1623	1397	0.0175466672956558	0.0289685394978374	0.544791029361873			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	cluster1	1623	1397	-0.0030033255589577	0.0306389993231152	0.921926507593601			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	cluster1	1623	1397	-0.0053367101880592	0.0303821713869584	0.860589338166168			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	cluster1	1623	1397	-0.0134157266347274	0.0249540939411772	0.59091741477801			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	cluster1	1623	1397	-0.0206195368244916	0.0251732562593985	0.412850132509182			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	cluster2	928	824	-0.0237761704321301	0.0332066440959383	0.474175391535428			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	cluster2	928	824	-0.0474628196027676	0.0345753853697496	0.170178769404484			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	cluster2	928	824	-0.0481585415409751	0.0340768248750742	0.157935642169499			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	cluster2	928	824	-0.0449228672749976	0.0342370229064892	0.189819368719446			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	cluster2	928	824	-0.0401194089434168	0.0345616294863717	0.246031169995256			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	cluster2	928	824	-0.0420965848961798	0.0347171416128347	0.225619817548936			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	cluster2	928	824	-0.0186129402787013	0.0330092455144053	0.572984867160172			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	cluster2	928	824	0.014567867603443	0.0331580075856546	0.660516048038497			8	1.0
CT	ADHD	ADHD	0p001	slope_PC3	within_stratum	cluster3	380	329	0.0535435987244111	0.0551844573405093	0.332556110542514			8	1.0
CT	ADHD	ADHD	0p01	slope_PC3	within_stratum	cluster3	380	329	0.0529659071050979	0.0614060303873693	0.38895676374321			8	1.0
CT	ADHD	ADHD	0p05	slope_PC3	within_stratum	cluster3	380	329	0.0864625196239413	0.0604171467419029	0.153257433129434			8	1.0
CT	ADHD	ADHD	0p1	slope_PC3	within_stratum	cluster3	380	329	0.0553913614107982	0.0611537382570002	0.365659122018738			8	1.0
CT	ADHD	ADHD	0p5	slope_PC3	within_stratum	cluster3	380	329	0.0615757371956799	0.0639400109012889	0.33618906481189			8	1.0
CT	ADHD	ADHD	1	slope_PC3	within_stratum	cluster3	380	329	0.0644145344655145	0.064699624236303	0.320120419374998			8	1.0
CT	ADHD	ADHD	1e-5	slope_PC3	within_stratum	cluster3	380	329	-0.0217164594954424	0.0538195947800486	0.686812783851707			8	1.0
CT	ADHD	ADHD	5e-8	slope_PC3	within_stratum	cluster3	380	329	-0.0103875427943664	0.0529080950827035	0.844459781498386			8	1.0
CT	INT	INT	0p001	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.971697135815207	0.23531088380696	3.0	8	1.0
CT	INT	INT	0p01	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.984749500699029	0.153309113269643	3.0	8	1.0
CT	INT	INT	0p05	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.688360598200169	1.47366947362389	3.0	8	1.0
CT	INT	INT	0p1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.546981554079316	2.12445331603521	3.0	8	1.0
CT	INT	INT	0p5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.748544612640043	1.21860916486185	3.0	8	1.0
CT	INT	INT	1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.746333642021821	1.22784636338838	3.0	8	1.0
CT	INT	INT	1e-5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.739958575200657	1.25452603158192	3.0	8	1.0
CT	INT	INT	5e-8	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.357450226621818	3.23038250409809	3.0	8	1.0
CT	INT	INT	0p001	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0045079710996828	0.010918327756423	0.679704085753926			8	1.0
CT	INT	INT	0p01	baseline_thickness	pooled_stratumFE	all	8596	7198	0.011726191044105	0.0113539486119903	0.301733605267125			8	1.0
CT	INT	INT	0p05	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0098335366047699	0.0118294159655218	0.405839656701201			8	1.0
CT	INT	INT	0p1	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0155170298380114	0.012104516289481	0.199905235228643			8	1.0
CT	INT	INT	0p5	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0186537834362956	0.0123950430916927	0.132376760923519			8	1.0
CT	INT	INT	1	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0181531661141522	0.0124151694637592	0.143729721711625			8	1.0
CT	INT	INT	1e-5	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0038201242378489	0.0107120302837863	0.721385077179317			8	1.0
CT	INT	INT	5e-8	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0050619239076297	0.0107745307011094	0.638506589961283			8	1.0
CT	INT	INT	0p001	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0164920162646442	0.0158786737311618	0.299037004604267			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0191317032299563	0.0164061024089822	0.243625528410323			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0001323443101861	0.0168244819003648	0.993724132167158			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.00142855212044	0.0170391732497753	0.933188135464576			8	1.0
CT	INT	INT	0p5	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0001973665318215	0.0172683099513278	0.990881385178425			8	1.0
CT	INT	INT	1	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0006448174417302	0.0172490953526433	0.970181626287063			8	1.0
CT	INT	INT	1e-5	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0145927166394416	0.0154825496789876	0.345976180414218			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0263782904671865	0.0153346078400668	0.0854718358980715			8	0.683774687184572
CT	INT	INT	0p001	baseline_thickness	within_stratum	EURlike	5665	4676	0.0030224071311696	0.0138394741422131	0.827132955268876			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	EURlike	5665	4676	0.0113440472664427	0.0143526264620048	0.42933858963546			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0022148234277053	0.0148225541652968	0.881225609092467			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0003530945908106	0.015038209435596	0.981268362662897			8	1.0
CT	INT	INT	0p5	baseline_thickness	within_stratum	EURlike	5665	4676	0.0065059194929658	0.0153002530132673	0.670695211994378			8	1.0
CT	INT	INT	1	baseline_thickness	within_stratum	EURlike	5665	4676	0.0058115140695129	0.0153118321174554	0.704298314266095			8	1.0
CT	INT	INT	1e-5	baseline_thickness	within_stratum	EURlike	5665	4676	0.0059856977363471	0.0135371596416391	0.658384714416511			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	EURlike	5665	4676	0.0078282557018686	0.0135197524170327	0.562596442169343			8	1.0
CT	INT	INT	0p001	baseline_thickness	within_stratum	cluster1	1623	1397	0.0145643279878874	0.0252307533048357	0.563855364712131			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	cluster1	1623	1397	0.0190691879959345	0.025626723649214	0.456917037815091			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	cluster1	1623	1397	0.0276617971085196	0.0273162965240164	0.311381775682833			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	cluster1	1623	1397	0.0528572865555038	0.0294902913616556	0.0732642063591816			8	0.586113650873453
CT	INT	INT	0p5	baseline_thickness	within_stratum	cluster1	1623	1397	0.0526733755057053	0.030136883895357	0.0806900871857921			8	0.645520697486337
CT	INT	INT	1	baseline_thickness	within_stratum	cluster1	1623	1397	0.0518289218900253	0.0304822749277248	0.0892697104043951			8	0.714157683235161
CT	INT	INT	1e-5	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0057891118870638	0.0251828853580631	0.818212224513022			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	cluster1	1623	1397	-0.0326022962559527	0.0253447229180084	0.198505029267516			8	1.0
CT	INT	INT	0p001	baseline_thickness	within_stratum	cluster2	928	824	0.0034240904051511	0.0337625990180934	0.919241958227111			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	cluster2	928	824	0.0020662343546827	0.0357831699959222	0.953965815463548			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	cluster2	928	824	0.0465347539345786	0.0371653241606613	0.210853233657668			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	cluster2	928	824	0.0395878781453098	0.0371016162477953	0.286248114371148			8	1.0
CT	INT	INT	0p5	baseline_thickness	within_stratum	cluster2	928	824	0.0371665521982666	0.0394837129173556	0.346793142373927			8	1.0
CT	INT	INT	1	baseline_thickness	within_stratum	cluster2	928	824	0.0397247229096706	0.039249050935815	0.31174921357591			8	1.0
CT	INT	INT	1e-5	baseline_thickness	within_stratum	cluster2	928	824	0.0271238020033638	0.0331972197922182	0.414112825611764			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	cluster2	928	824	-0.0127215252771577	0.034115430435923	0.709311968993971			8	1.0
CT	INT	INT	0p001	baseline_thickness	within_stratum	cluster3	380	329	-0.0311989368066982	0.0556039839344191	0.575078367786728			8	1.0
CT	INT	INT	0p01	baseline_thickness	within_stratum	cluster3	380	329	-0.0170747658274626	0.0665285756427976	0.797592208964898			8	1.0
CT	INT	INT	0p05	baseline_thickness	within_stratum	cluster3	380	329	0.0103611571232039	0.0768427365834362	0.892816210826196			8	1.0
CT	INT	INT	0p1	baseline_thickness	within_stratum	cluster3	380	329	0.0544265438516876	0.0777366400209477	0.484286012260569			8	1.0
CT	INT	INT	0p5	baseline_thickness	within_stratum	cluster3	380	329	0.0237409224476898	0.0847870973244453	0.779632449973706			8	1.0
CT	INT	INT	1	baseline_thickness	within_stratum	cluster3	380	329	0.0268745363419297	0.0845317752127186	0.750726236518058			8	1.0
CT	INT	INT	1e-5	baseline_thickness	within_stratum	cluster3	380	329	-0.0434538001488551	0.0523706244109327	0.40722890767749			8	1.0
CT	INT	INT	5e-8	baseline_thickness	within_stratum	cluster3	380	329	-0.0396688381560381	0.0551168103198367	0.472155534174633			8	1.0
CT	INT	INT	0p001	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.766970981722236	1.14189625946892	3.0	8	1.0
CT	INT	INT	0p01	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.97826203007655	0.195815160186612	3.0	8	1.0
CT	INT	INT	0p05	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.820792501734965	0.919198371990205	3.0	8	1.0
CT	INT	INT	0p1	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.427706159527076	2.77455261639989	3.0	8	1.0
CT	INT	INT	0p5	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.486399674905588	2.43908912349434	3.0	8	1.0
CT	INT	INT	1	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.438973004397136	2.70738939478906	3.0	8	1.0
CT	INT	INT	1e-5	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.0484285811628594	7.88594760887645	3.0	8	0.387428649302875
CT	INT	INT	5e-8	global_slope	heterogeneity_PRSxStratum	all	8596	7198			0.257350533344901	4.03837025248504	3.0	8	1.0
CT	INT	INT	0p001	global_slope	pooled_stratumFE	all	8596	7198	0.0085216965948866	0.0105646693688153	0.419907481722975			8	1.0
CT	INT	INT	0p01	global_slope	pooled_stratumFE	all	8596	7198	0.0001636504762784	0.0109835165579845	0.988112606656407			8	1.0
CT	INT	INT	0p05	global_slope	pooled_stratumFE	all	8596	7198	-0.0019551720123542	0.0114440780701102	0.864349265289206			8	1.0
CT	INT	INT	0p1	global_slope	pooled_stratumFE	all	8596	7198	-0.0047778337482588	0.0117119112433989	0.68332352906302			8	1.0
CT	INT	INT	0p5	global_slope	pooled_stratumFE	all	8596	7198	-0.0097174309370939	0.0119871206564697	0.417586742004259			8	1.0
CT	INT	INT	1	global_slope	pooled_stratumFE	all	8596	7198	-0.0098676785550015	0.0120063643916135	0.411174366866742			8	1.0
CT	INT	INT	1e-5	global_slope	pooled_stratumFE	all	8596	7198	0.0114611882332146	0.0103819082044053	0.269643460359606			8	1.0
CT	INT	INT	5e-8	global_slope	pooled_stratumFE	all	8596	7198	0.0114067843503948	0.0104399562660049	0.274597499679584			8	1.0
CT	INT	INT	0p001	global_slope	within_stratum	EURanchor	4308	3601	0.0033831005493847	0.0150321076112368	0.821945155431445			8	1.0
CT	INT	INT	0p01	global_slope	within_stratum	EURanchor	4308	3601	-0.0015157777106686	0.0155229387751751	0.922216930105613			8	1.0
CT	INT	INT	0p05	global_slope	within_stratum	EURanchor	4308	3601	0.0020415483088267	0.0159207917466274	0.897972023921502			8	1.0
CT	INT	INT	0p1	global_slope	within_stratum	EURanchor	4308	3601	0.0051049096843721	0.0161178828253478	0.751469754005475			8	1.0
CT	INT	INT	0p5	global_slope	within_stratum	EURanchor	4308	3601	0.0028189826028906	0.0163296666029208	0.86295120722275			8	1.0
CT	INT	INT	1	global_slope	within_stratum	EURanchor	4308	3601	0.0023514805756062	0.0163161482336678	0.885412954140269			8	1.0
CT	INT	INT	1e-5	global_slope	within_stratum	EURanchor	4308	3601	-0.0039546581505961	0.0146688761412933	0.787485259920306			8	1.0
CT	INT	INT	5e-8	global_slope	within_stratum	EURanchor	4308	3601	-0.0091477114937398	0.0145423887889177	0.529359192657345			8	1.0
CT	INT	INT	0p001	global_slope	within_stratum	EURlike	5665	4676	0.0075381732610598	0.0131173976213803	0.565538715837026			8	1.0
CT	INT	INT	0p01	global_slope	within_stratum	EURlike	5665	4676	0.0022073953339463	0.0135942194014169	0.871014746600387			8	1.0
CT	INT	INT	0p05	global_slope	within_stratum	EURlike	5665	4676	0.0073219541898028	0.0140532549384862	0.602377958886674			8	1.0
CT	INT	INT	0p1	global_slope	within_stratum	EURlike	5665	4676	0.0091116844465101	0.0142580408482522	0.522813868181018			8	1.0
CT	INT	INT	0p5	global_slope	within_stratum	EURlike	5665	4676	0.004132201788313	0.0144991232810035	0.775657707997788			8	1.0
CT	INT	INT	1	global_slope	within_stratum	EURlike	5665	4676	0.0044934809807735	0.0145111051132073	0.756833017390166			8	1.0
CT	INT	INT	1e-5	global_slope	within_stratum	EURlike	5665	4676	0.0017498395393108	0.0128407929626322	0.891611426133938			8	1.0
CT	INT	INT	5e-8	global_slope	within_stratum	EURlike	5665	4676	-0.0030879239991402	0.0128309484694078	0.80982611023513			8	1.0
CT	INT	INT	0p001	global_slope	within_stratum	cluster1	1623	1397	0.0060863341411351	0.0239845470705165	0.799714005575626			8	1.0
CT	INT	INT	0p01	global_slope	within_stratum	cluster1	1623	1397	0.0033034863209114	0.0243900839555642	0.89227840730657			8	1.0
CT	INT	INT	0p05	global_slope	within_stratum	cluster1	1623	1397	-0.0207797727608922	0.0259726189379073	0.423795373736625			8	1.0
CT	INT	INT	0p1	global_slope	within_stratum	cluster1	1623	1397	-0.0372071826746264	0.0280586256590289	0.185016558630075			8	1.0
CT	INT	INT	0p5	global_slope	within_stratum	cluster1	1623	1397	-0.0378024177528387	0.0286707155093223	0.187528889640832			8	1.0
CT	INT	INT	1	global_slope	within_stratum	cluster1	1623	1397	-0.0375936608644644	0.02899991670701	0.195051125253161			8	1.0
CT	INT	INT	1e-5	global_slope	within_stratum	cluster1	1623	1397	0.0403883281292338	0.0239402569237136	0.0917937648154405			8	0.734350118523524
CT	INT	INT	5e-8	global_slope	within_stratum	cluster1	1623	1397	0.0428692481107721	0.0241245549997493	0.0757621970850188			8	0.60609757668015
CT	INT	INT	0p001	global_slope	within_stratum	cluster2	928	824	0.0108061550290085	0.0321492831804527	0.736856785142094			8	1.0
CT	INT	INT	0p01	global_slope	within_stratum	cluster2	928	824	0.0060390519244333	0.0341241511494211	0.859570287965637			8	1.0
