method	trait	arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	5e-8	baseline_thickness	full	8082	6789	1250	1339	0.0159238095785015	0.0284478715569511	0.575739290376558	-0.0171604132743396	0.0119127817055399	0.149770786226076	-0.0330842228528411	0.0308454489270432	-1.07258036448402	0.283459438604016
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p001	global_slope	EUR	4116	3447	655	686	-0.0138720863806939	0.050955070057531	0.785503965859147	-0.0252168011678365	0.0157132238638398	0.108627329804098	-0.0113447147871426	0.0532948489891955	-0.212867003140257	0.831430700198643
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p01	global_slope	EUR	4116	3447	655	686	-0.0605354490977916	0.0500321467735827	0.226651201424395	-0.0216327054481244	0.0157088282465863	0.168568811637465	0.0389027436496672	0.0524334584286333	0.741945025476763	0.458120644234899
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p05	global_slope	EUR	4116	3447	655	686	-0.0640751022076326	0.0495011278042407	0.195882272813337	-0.0414767677634696	0.0157187601580721	0.00836045976172928	0.022598334444163	0.0519374708904704	0.435106562886362	0.66348507993762
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p1	global_slope	EUR	4116	3447	655	686	-0.0305298637041207	0.0492496589698068	0.535493958925016	-0.038917627129117	0.0157577648759831	0.0135693016159648	-0.0083877634249963	0.0517087984156219	-0.162211532311729	0.871139278601881
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p5	global_slope	EUR	4116	3447	655	686	-0.00635277783509635	0.0507416076019481	0.900396627472208	-0.0406128169101226	0.015782058483458	0.0101138037690645	-0.0342600390750263	0.0531381556833599	-0.644735193279483	0.519098805539657
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1	global_slope	EUR	4116	3447	655	686	-0.0110998063262937	0.0511673888461517	0.828315200376624	-0.0379750350848745	0.0157685672563961	0.0160810520279379	-0.0268752287585809	0.0535401238178391	-0.501964262354326	0.615692659974682
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1e-5	global_slope	EUR	4116	3447	655	686	0.0442648601223086	0.0500209385032965	0.376452623260505	0.0026877568405474	0.0157944829912672	0.86488608620063	-0.0415771032817612	0.0523563072486885	-0.794118330085295	0.427126547500986
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	5e-8	global_slope	EUR	4116	3447	655	686	0.0593635715592162	0.0491629457347064	0.227590674070205	0.00770652553355622	0.0157133713616695	0.62385155008799	-0.05165704602566	0.0516064112697088	-1.00098117180996	0.31683591110017
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p001	global_slope	full	8082	6789	1250	1339	-0.0197854369498526	0.0354087862567031	0.576395461704284	-0.0230972544540325	0.0112481717607195	0.0400702896517541	-0.0033118175041799	0.0371411584534468	-0.08916839544278	0.928948082081607
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p01	global_slope	full	8082	6789	1250	1339	-0.0202475597994708	0.0360901098988273	0.574857093848815	-0.0161898833818238	0.0112617201205901	0.15059311501042	0.004057676417647	0.0378037976802736	0.107335153255366	0.914523097356224
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p05	global_slope	full	8082	6789	1250	1339	-0.0413214932667178	0.0363616157412279	0.255957755856615	-0.0321428295049345	0.0112627059181425	0.0043315310665085	0.00917866376178334	0.038065005336502	0.241131287928169	0.809453363844137
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p1	global_slope	full	8082	6789	1250	1339	-0.00635286458209041	0.0362905636436342	0.861058131112495	-0.0206387479735822	0.0112978675753936	0.0677766432997815	-0.0142858833914917	0.0380081049023829	-0.375864132878567	0.707017906425567
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p5	global_slope	full	8082	6789	1250	1339	0.00266765596601114	0.0363854947389732	0.94156344294179	-0.0212040330784151	0.0113196368067194	0.061083176873653	-0.0238716890444262	0.0381111133687917	-0.626370812456353	0.531071749392236
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1	global_slope	full	8082	6789	1250	1339	-0.00465181734472144	0.0364341501438193	0.898420315128006	-0.0201719323186633	0.0113188186142303	0.0747687005466122	-0.0155201149739418	0.0381559660481712	-0.406754606981984	0.684188229250724
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1e-5	global_slope	full	8082	6789	1250	1339	0.000461978511186138	0.0344721075026238	0.989309125162561	-0.00629562563021733	0.0112663238416948	0.576316572601392	-0.00675760414140347	0.0362460415331504	-0.186437024722355	0.852102059851502
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	5e-8	global_slope	full	8082	6789	1250	1339	0.0365221739705985	0.0351219830113564	0.298559232156498	0.00584519626844264	0.0112520951024567	0.603445840826387	-0.0306769777021558	0.0368835842682873	-0.831724419162051	0.405564513962229
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p001	slope_PC1	EUR	4116	3447	655	686	-0.0744351246771103	0.0545862362929473	0.173080607371673	0.00984090383986603	0.0162401051662991	0.544580876632239	0.0842760285169763	0.0569225312798775	1.48053901718823	0.138729456190658
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p01	slope_PC1	EUR	4116	3447	655	686	-0.0163988518417015	0.0536704855827748	0.760031386154875	0.00858411950735112	0.0162424639665572	0.597188066931122	0.0249829713490526	0.0560674681363296	0.445587649656408	0.65589513342999
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p05	slope_PC1	EUR	4116	3447	655	686	0.0295353841517942	0.0531481687857262	0.578563704500796	0.0204381248668211	0.0162563667847366	0.208755087777822	-0.00909725928497313	0.0555792956093939	-0.163680722924375	0.869982493741239
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p1	slope_PC1	EUR	4116	3447	655	686	0.01679310659314	0.0528295044074423	0.750666100853059	0.014058422990106	0.0162964916378634	0.388383281790593	-0.00273468360303401	0.05528557116545	-0.049464689346341	0.960548976555988
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p5	slope_PC1	EUR	4116	3447	655	686	0.0602814703386367	0.0543939457080006	0.268101455293384	0.0186042281094494	0.0163171549711288	0.254300779284072	-0.0416772422291874	0.0567875953414111	-0.733914545573216	0.463000821428366
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1	slope_PC1	EUR	4116	3447	655	686	0.0636996052865576	0.0548465116833647	0.245829323998529	0.0176622663290846	0.0163011704170255	0.278667175574148	-0.046037338957473	0.0572158540792727	-0.804625565733723	0.421035784506293
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1e-5	slope_PC1	EUR	4116	3447	655	686	-0.111743820735972	0.0534604139507066	0.0369228200525844	0.00175136460158365	0.0163226363401616	0.914560136929373	0.113495185337555	0.0557970841298673	2.03407018677528	0.0419445193787945
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	5e-8	slope_PC1	EUR	4116	3447	655	686	-0.0754346024350242	0.0526394593467545	0.152247726081429	0.00457918915590345	0.016239585750166	0.777978834863876	0.0800137915909276	0.0550808274097535	1.45266139514744	0.146317790592327
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p001	slope_PC1	full	8082	6789	1250	1339	-0.0246333859426505	0.0370582154872135	0.506326700952957	0.00781777481015506	0.0116105132606082	0.500757113193109	0.0324511607528055	0.0388229342441267	0.835876045554566	0.403224639746381
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p01	slope_PC1	full	8082	6789	1250	1339	-0.0529640816952662	0.0377461970889446	0.160767003275267	0.00621682441478149	0.0116237073662849	0.592778265666087	0.0591809061100477	0.0394927464365396	1.49852596869009	0.133996650810477
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p05	slope_PC1	full	8082	6789	1250	1339	0.00363698400674777	0.03808001961512	0.923922806584623	0.0202902540437378	0.0116269164859157	0.0810116093026138	0.0166532700369901	0.0398145550650913	0.418270906450274	0.675749058500898
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p1	slope_PC1	full	8082	6789	1250	1339	-0.0162259482589291	0.0379834377158178	0.669303559450797	0.0106513206195295	0.0116610897004483	0.36106152257317	0.0268772688784585	0.0397327447894104	0.676451350665859	0.49875412382904
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p5	slope_PC1	full	8082	6789	1250	1339	0.013361891195319	0.0380852575183762	0.725754459694645	0.0123059889289459	0.0116827398763605	0.292219972844742	-0.00105590226637305	0.0398424636405412	-0.0265019321068949	0.97885699254312
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1	slope_PC1	full	8082	6789	1250	1339	0.020224967320686	0.0381344016725972	0.595937553056935	0.0120845639467953	0.011681436445576	0.300935571522732	-0.00814040337389066	0.0398876708424026	-0.204083196686356	0.838288485102103
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1e-5	slope_PC1	full	8082	6789	1250	1339	-0.0664547062435391	0.036044752514171	0.0654201870092774	-0.00773484123470467	0.0116257407438471	0.505868678202121	0.0587198650088344	0.0378524054031521	1.55128490206714	0.120833423363006
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	5e-8	slope_PC1	full	8082	6789	1250	1339	-0.0655660172143496	0.0367239178522292	0.0743943514568712	-0.00608400957672314	0.0116118916240585	0.600333298323438	0.0594820076376264	0.0385192668420221	1.5442144286281	0.122536394550882
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p001	slope_PC2	EUR	4116	3447	655	686	-0.061633636497014	0.0531026042577768	0.246123614788411	0.0238477399582525	0.0167008371144434	0.153401345634388	0.0854813764552665	0.0556368037701198	1.53641781451822	0.124435940336854
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p01	slope_PC2	EUR	4116	3447	655	686	-0.0528679506268226	0.0521473109211243	0.310970154838621	0.0303921069798651	0.0166923134980637	0.0687347826056969	0.0832600576066878	0.054746452526928	1.52083018649902	0.128302457082827
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p05	slope_PC2	EUR	4116	3447	655	686	0.0329800617669689	0.051663044214271	0.523413337606955	0.0208080064152954	0.0167180936122111	0.213348683638106	-0.0121720553516735	0.054301321511957	-0.224157626605703	0.822634653577411
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p1	slope_PC2	EUR	4116	3447	655	686	0.0148210303060754	0.0513509551183006	0.772943814798625	0.0102710730636367	0.0167619743229031	0.540075292414592	-0.00454995724243868	0.0540170574867687	-0.0842318603443584	0.932872087299868
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p5	slope_PC2	EUR	4116	3447	655	686	0.087184611239943	0.0528421544334772	0.0993483922529825	0.0232741619221855	0.0167840224077081	0.165628283262043	-0.0639104493177575	0.0554423588897179	-1.15273683511345	0.249018417491039
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1	slope_PC2	EUR	4116	3447	655	686	0.0982834155135741	0.0532640043316637	0.0653704371426005	0.024079810556488	0.0167673669961087	0.151062389976608	-0.0742036049570861	0.0558387379544732	-1.32889115469598	0.183883882474101
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	1e-5	slope_PC2	EUR	4116	3447	655	686	-0.101458856969919	0.052026119816872	0.0515006619813775	0.024575069832809	0.0167841019207701	0.14323489736998	0.126033926802728	0.0545594879200377	2.31002767085063	0.0208866222278426
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	5e-8	slope_PC2	EUR	4116	3447	655	686	-0.0472163694794599	0.0512253181531343	0.356937541102764	0.0187733370133579	0.0167029735972741	0.26111255359856	0.0659897064928178	0.0538725830412753	1.22492189472814	0.220604650122526
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p001	slope_PC2	full	8082	6789	1250	1339	-0.0272097202207102	0.0367097338191276	0.458671332724609	0.0166158153857847	0.0118850211612998	0.162144819951956	0.0438255356064949	0.0385736474997752	1.13615222949166	0.255892859282337
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p01	slope_PC2	full	8082	6789	1250	1339	-0.0429052703786816	0.0373977353073406	0.251439107481578	0.00950219504188427	0.0118984340125052	0.424545100041311	0.0524074654205659	0.0392421553567867	1.33548896445879	0.181716364732396
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p05	slope_PC2	full	8082	6789	1250	1339	0.0226511837367066	0.0377093767704614	0.548138342290813	0.0161853202164731	0.0119033897501176	0.1739624053417	-0.00646586352023355	0.0395424664275356	-0.16351695036734	0.870111428299393
CT	ALZnoAPOE	pooled	zanc	ALZnoAPOE	0p1	slope_PC2	full	8082	6789	1250	1339	-0.00882593322534116	0.0376255479558299	0.814569770945096	0.0128005556561555	0.0119368088729993	0.283596412995804	0.0216264888814967	0.0394731967733158	0.547877817084133	0.58377580147066
