GENE	thinning_Z_ds0	thinning_Z_ds25	thinning_Z_ds50	AHBA_C3
11153	-0.45688	-0.36973	NA	NA
9414	-0.36938	-0.37062	NA	NA
29803	-0.4921	-0.37071	-0.23623	-0.154034
83707	-0.44279	-0.3712	-0.29836	-0.183376
6801	-0.62377	-0.37192	-0.060037	-0.0429706
5629	-0.43444	-0.37251	NA	NA
9636	-0.24667	-0.37304	-0.52001	0.294954
4548	-0.49441	-0.37333	-0.23961	NA
521	-0.17996	-0.37335	-0.55327	-0.184653
81618	-0.30533	-0.37403	NA	NA
9792	-0.51359	-0.37446	NA	NA
84984	-0.46627	-0.37514	NA	NA
23034	-0.2756	-0.37556	-0.47171	-0.336141
2861	-0.44136	-0.37664	NA	NA
4205	-0.52555	-0.37712	-0.21847	0.06524
6233	-0.24052	-0.37726	NA	NA
7993	-0.23052	-0.37862	-0.51163	-0.225634
654790	-0.52271	-0.37869	-0.2133	-0.0849384
6284	-0.23068	-0.37922	-0.54318	-0.198493
151790	-0.35695	-0.38008	-0.40562	-0.31148
5528	-0.552	-0.38023	-0.18855	0.136177
55277	-0.13138	-0.38031	-0.66474	-0.123546
140578	-0.32595	-0.38103	-0.44174	-0.235997
10052	-0.54207	-0.38269	-0.21574	-0.125581
3572	-0.49653	-0.38293	-0.2601	-0.154502
874	-0.27304	-0.3831	-0.49844	NA
57763	-0.27523	-0.38369	NA	-0.273997
55172	-0.64619	-0.38384	-0.11596	0.0741178
80212	-0.41413	-0.38556	-0.35804	-0.0786794
26298	-0.46586	-0.38763	-0.30902	-0.360103
115361	-0.40976	-0.38968	NA	-0.12642
6651	-0.51902	-0.39019	-0.25366	NA
126074	-0.35237	-0.39025	NA	-0.176552
10347	-0.5029	-0.39069	-0.27433	-0.0413689
5720	-0.12639	-0.39184	-0.72713	-0.125824
9686	-0.56679	-0.39228	-0.22194	NA
25950	-0.29897	-0.39245	NA	NA
7571	-0.43853	-0.39263	NA	NA
5913	-0.24347	-0.39267	NA	NA
57494	-0.27666	-0.39376	-0.52574	-0.229388
57050	-0.35586	-0.39537	NA	NA
57510	-0.46843	-0.39545	NA	NA
9725	-0.45714	-0.39574	NA	-0.423722
8999	-0.47475	-0.39599	NA	NA
9882	-0.55336	-0.39623	-0.22565	-0.0476432
10277	-0.51204	-0.39666	-0.27595	-0.218123
163404	-0.30492	-0.39748	-0.50473	0.141831
10243	-0.49506	-0.39764	-0.29362	0.0687053
8636	-0.44105	-0.39784	NA	NA
7100	-0.29482	-0.39812	-0.51371	NA
54964	-0.31626	-0.39856	NA	NA
10319	-0.32172	-0.39858	-0.47829	NA
3297	-0.41314	-0.39915	NA	NA
167555	-0.30929	-0.39937	NA	0.0159701
85463	-0.53279	-0.39987	NA	-0.262671
55608	-0.37574	-0.40045	NA	NA
6575	-0.47401	-0.40061	-0.32642	-0.190409
23554	-0.31638	-0.40158	NA	NA
4323	-0.42079	-0.40177	NA	NA
388962	-0.42358	-0.40265	NA	0.0261255
4820	-0.49288	-0.40329	-0.30668	-0.147926
11341	-0.29653	-0.40353	-0.50806	-0.355819
7013	-0.35502	-0.4041	-0.46034	0.0277452
56246	-0.41581	-0.40436	NA	-0.323467
5453	-0.51149	-0.40441	-0.29637	-0.393879
26167	-0.45216	-0.40507	NA	NA
4716	-0.37186	-0.40518	NA	NA
10464	-0.55017	-0.40543	-0.25233	NA
84803	-0.53587	-0.40565	-0.26257	0.0139545
53637	-0.46263	-0.4063	NA	-0.340162
10000	-0.50274	-0.40764	-0.31177	0.0892405
26258	-0.16956	-0.40776	-0.66082	0.138692
390243	-0.5361	-0.40813	NA	NA
22823	-0.43281	-0.40818	NA	NA
84327	-0.52499	-0.40867	NA	NA
5450	-0.41952	-0.40889	NA	-0.397945
7098	-0.31696	-0.40929	-0.51116	-0.26431
11059	-0.45931	-0.40973	-0.36198	-0.114224
9856	-0.38504	-0.40987	-0.4374	0.0727343
7625	-0.47178	-0.41071	-0.34465	0.139722
127254	-0.26981	-0.41085	-0.5762	-0.0122265
23198	-0.50509	-0.41134	NA	-0.136896
1910	-0.21687	-0.41166	-0.65077	-0.175016
79647	-0.24158	-0.41257	NA	NA
152273	-0.48776	-0.41275	-0.3351	-0.141154
142678	-0.64796	-0.41355	-0.18641	NA
81671	-0.49496	-0.41389	-0.33203	0.0178784
151126	-0.61762	-0.41393	-0.19679	0.226267
130340	-0.51558	-0.41477	-0.30689	NA
57695	-0.40373	-0.41514	-0.42905	0.0462856
399948	-0.33273	-0.41549	-0.50509	-0.194416
151246	-0.58546	-0.41612	-0.24522	-0.0579546
340385	-0.3363	-0.41616	-0.49825	NA
162993	-0.34547	-0.41749	NA	NA
3146	-0.26022	-0.41808	-0.5958	0.126268
91977	-0.49113	-0.4184	-0.34562	0.195202
54888	-0.55053	-0.41909	NA	NA
4087	-0.22509	-0.4191	-0.66318	-0.122435
51053	-0.51192	-0.41918	NA	-0.267096
135398	-0.36485	-0.41929	-0.47957	0.180588
515	-0.32876	-0.41942	-0.50614	NA
4599	-0.52899	-0.41963	-0.30615	-0.238913
1418	-0.44096	-0.41996	NA	NA
1755	-0.47779	-0.42122	-0.36547	-0.484651
51372	-0.25786	-0.42171	-0.59573	NA
79149	-0.35094	-0.42257	-0.49392	-0.22307
4008	-0.44359	-0.42312	-0.40647	-0.333138
1820	-0.503	-0.42322	NA	NA
595	-0.43854	-0.42419	NA	-0.346081
54331	-0.0047662	-0.42449	-0.91002	0.01701
23743	-0.25581	-0.42516	-0.58837	-0.0776953
3337	-0.40839	-0.42522	-0.44494	NA
55540	-0.34316	-0.4254	-0.51499	-0.296885
5868	-0.34198	-0.42641	NA	NA
170384	-0.54815	-0.42706	-0.30263	-0.0880247
54520	-0.52282	-0.42712	NA	NA
54816	-0.6269	-0.42767	-0.22127	0.0231502
2140	-0.59441	-0.42792	-0.24557	-0.00375207
51506	-0.12374	-0.42817	-0.71803	0.00828345
55347	-0.52443	-0.42979	NA	NA
51754	-0.33738	-0.4298	-0.53587	0.218774
23474	-0.47083	-0.42994	-0.38938	-0.0511355
1522	-0.52174	-0.43063	-0.33839	-0.328388
55596	-0.7202	-0.43155	-0.13298	-0.142393
727936	-0.29717	-0.43159	-0.56323	-0.421436
4255	-0.19533	-0.43227	-0.69843	-0.162511
3275	-0.16661	-0.43353	-0.7146	-0.243247
254956	-0.26833	-0.43358	-0.5953	-0.138336
1901	-0.33572	-0.43492	-0.54732	-0.157843
2322	-0.56528	-0.43525	-0.29436	-0.158635
9235	-0.46482	-0.43592	NA	NA
124975	-0.4926	-0.43743	NA	0.0173181
126432	-0.45425	-0.44024	-0.42738	-0.214388
133022	-0.33969	-0.44086	NA	NA
862	-0.40123	-0.44089	-0.48555	0.167404
57677	-0.687	-0.44195	-0.18895	0.0519797
51573	-0.2893	-0.44228	-0.58104	0.0855906
57708	-0.6368	-0.44254	-0.2249	-0.033818
51455	-0.50729	-0.44286	-0.37463	-0.0770049
3148	-0.55641	-0.44342	-0.33021	0.0475163
9482	-0.54264	-0.44486	-0.34113	0.0343093
975	-0.35383	-0.44604	NA	-0.12304
2184	-0.20286	-0.4466	-0.72984	-0.0616979
11019	-0.55524	-0.44762	-0.3401	-0.0643739
84701	-0.46602	-0.44834	NA	NA
3359	-0.29947	-0.44868	-0.62681	NA
79605	-0.39855	-0.44883	NA	0.2925
25980	-0.5333	-0.44934	NA	NA
401494	-0.17844	-0.44998	-0.77229	-0.0827023
27243	-0.24158	-0.45014	-0.64643	0.00542903
64327	-0.64805	-0.45046	-0.25093	-0.0444555
949	-0.49427	-0.45134	NA	NA
950	-0.53593	-0.45159	NA	NA
90806	-0.52225	-0.45159	-0.37483	0.0386017
23632	-0.49976	-0.45191	NA	-0.402708
1111	-0.44634	-0.45224	-0.45912	-0.263807
10622	-0.51737	-0.45455	-0.39458	-0.611804
23619	-0.61913	-0.45504	-0.27654	-0.058734
4145	-0.55044	-0.45705	-0.36223	0.0605939
63928	-0.42146	-0.45716	-0.49302	-0.405872
23753	-0.34143	-0.45753	-0.56814	NA
4729	-0.4609	-0.45839	NA	NA
56941	-0.60705	-0.45841	-0.29075	0.115875
4651	-0.381	-0.45855	NA	NA
80790	-0.33674	-0.45889	-0.60361	-0.0168471
2107	-0.32382	-0.45907	NA	NA
4893	-0.35242	-0.45944	-0.5797	-0.316158
10021	-0.38537	-0.45956	-0.53388	-0.231665
60681	-0.41619	-0.45959	NA	NA
2896	-0.38184	-0.45959	-0.53845	-0.119732
51191	-0.30906	-0.46137	-0.63585	-0.21156
55893	-0.48761	-0.4615	-0.43349	-0.153695
123169	-0.61949	-0.46153	-0.29586	0.225987
4705	-0.69554	-0.46206	-0.22043	0.00796656
26278	-0.54306	-0.46231	-0.38225	0.0357145
64582	-0.52758	-0.46389	NA	NA
79962	-0.51226	-0.46409	-0.41753	-0.170808
10015	-0.63576	-0.46419	-0.27308	0.00633623
131583	-0.64923	-0.46484	-0.25365	-0.0839326
9455	-0.49596	-0.46546	NA	NA
7095	-0.67847	-0.46555	-0.24793	-0.0121844
152110	-0.4987	-0.46597	-0.4303	0.155867
9942	-0.54406	-0.46657	-0.38283	NA
5592	-0.38873	-0.46706	-0.55676	-0.136935
4043	-0.63291	-0.46723	-0.28037	0.023479
9677	-0.58062	-0.46732	-0.34635	0.00190027
10066	-0.46105	-0.46738	NA	NA
5922	-0.5316	-0.46764	NA	NA
55970	-0.30817	-0.46804	-0.65212	-0.21339
23224	-0.56755	-0.46842	-0.36034	NA
29945	-0.5526	-0.46944	-0.38032	-0.0126403
23539	-0.35133	-0.46948	-0.60852	-0.0452271
1525	-0.37504	-0.46973	-0.5819	-0.0986718
10445	-0.64896	-0.47007	-0.27099	0.231307
4495	-0.31715	-0.47057	-0.64419	-0.186044
6623	-0.26251	-0.47092	-0.67867	0.319076
10124	-0.46746	-0.47213	-0.48004	0.267587
4826	-0.32789	-0.47408	-0.6496	-0.022857
26002	-0.3703	-0.47434	-0.57003	-0.0671141
4726	-0.3017	-0.4744	NA	NA
23043	-0.321	-0.47518	-0.6578	-0.108555
3475	-0.52273	-0.47584	NA	NA
3643	-0.72711	-0.47591	-0.19281	-0.109791
8470	-0.35658	-0.47755	-0.62103	0.138289
5519	-0.48712	-0.47785	NA	-0.614836
55299	-0.57893	-0.4779	-0.37152	NA
91179	-0.68364	-0.4783	-0.27131	NA
223082	-0.4128	-0.47908	NA	NA
79109	-0.36437	-0.48039	-0.6018	NA
84159	-0.7767	-0.48059	-0.17769	-0.127833
117608	-0.64782	-0.48163	-0.31316	-0.126708
60490	-0.48648	-0.48168	NA	NA
3945	-0.48008	-0.48206	-0.48443	0.0616354
85363	-0.47268	-0.48537	NA	NA
4830	-0.43196	-0.4856	NA	NA
221937	-0.72828	-0.48576	-0.23917	-0.190663
2676	-0.51291	-0.48625	NA	NA
84902	-0.33902	-0.48721	-0.65149	-0.113982
22921	-0.38581	-0.48731	-0.591	-0.313925
5142	-0.62053	-0.48846	-0.35334	0.0682615
93323	-0.66127	-0.48863	-0.29772	0.0563958
54756	-0.33475	-0.48926	-0.67258	-0.234373
1608	-0.4846	-0.48941	-0.49746	-0.467753
112942	-0.53635	-0.49172	NA	NA
221294	-0.60381	-0.49181	-0.37636	-0.276946
157922	-0.42565	-0.4926	NA	0.00517075
23759	-0.40604	-0.49341	-0.59514	0.0676666
145853	-0.50613	-0.49465	NA	NA
55317	-0.38406	-0.49518	NA	-0.117037
284348	-0.66862	-0.49539	-0.30398	-0.00679574
2135	-0.70861	-0.49552	-0.2477	0.0918569
9685	-0.41814	-0.49552	NA	NA
254050	-0.55268	-0.49573	NA	NA
3002	-0.5608	-0.49605	NA	NA
80209	-0.61817	-0.49635	-0.36473	NA
2356	-0.42732	-0.4974	NA	-0.355939
4901	-0.39179	-0.49816	-0.61373	-0.214231
1384	-0.50393	-0.49825	NA	NA
1382	-0.52308	-0.49883	NA	NA
89765	-0.33699	-0.49923	-0.6928	0.00311124
6497	-0.58212	-0.49928	NA	NA
256471	-0.59886	-0.50048	NA	NA
55051	-0.64092	-0.50082	-0.36212	NA
55698	-0.61975	-0.50115	-0.37777	0.0790448
7275	-0.41655	-0.50183	-0.59828	NA
786	-0.33746	-0.50273	-0.69491	-0.0361323
51326	-0.56164	-0.50313	-0.44059	-0.0427977
84243	-0.60584	-0.50336	-0.39048	0.203494
143689	-0.47961	-0.50382	-0.53115	-0.0396436
5594	-0.33521	-0.5042	-0.71464	0.0982676
5549	-0.3526	-0.50532	-0.64341	-0.12185
11224	-0.35599	-0.50578	-0.67161	-0.00113222
26100	-0.41827	-0.50579	-0.60783	0.0202766
8884	-0.63925	-0.50582	-0.35764	-0.0510246
4792	-0.6608	-0.50596	-0.3326	-0.0526966
91392	-0.62362	-0.50665	-0.37835	0.0991142
200728	-0.21833	-0.50731	-0.85301	-0.0517104
10890	-0.48553	-0.50733	NA	NA
4833	-0.3736	-0.5076	-0.65553	0.0107775
11340	-0.45465	-0.50776	-0.5687	-0.185428
84645	-0.33458	-0.5082	-0.70226	-0.0639063
79958	-0.41649	-0.50882	-0.61524	0.0725276
6640	-0.39798	-0.50897	-0.63235	0.0486071
54555	-0.40151	-0.50915	NA	NA
4884	-0.44788	-0.50933	-0.58211	0.215504
6605	-0.42651	-0.50972	-0.6064	-0.0596322
84279	-0.58359	-0.51031	-0.43665	NA
8034	-0.63011	-0.51232	-0.39459	-0.0280109
23221	-0.60213	-0.51269	-0.42238	-0.0804218
1978	-0.35167	-0.51284	-0.70774	-0.086345
7699	-0.53787	-0.51288	NA	NA
688	-0.53711	-0.51305	NA	0.00442847
29889	-0.60418	-0.51499	-0.42229	0.102453
55696	-0.61757	-0.51618	-0.4077	0.0754267
58512	-0.4207	-0.51618	-0.62387	0.366415
10128	-0.63861	-0.51717	-0.39183	NA
10195	-0.62341	-0.5176	-0.40566	-0.0526651
56937	-0.63495	-0.51765	-0.39453	-0.275367
55048	-0.32637	-0.51821	-0.75126	0.0105316
2178	-0.54071	-0.5184	NA	-0.254594
89782	-0.67812	-0.51909	-0.34517	-0.0980491
10655	-0.56583	-0.52077	NA	-0.573326
51018	-0.39944	-0.52165	NA	NA
152789	-0.36117	-0.52198	-0.71534	-0.0727726
28974	-0.42845	-0.52219	-0.61957	NA
3632	-0.61825	-0.52225	-0.42266	-0.0438272
7022	-0.52533	-0.52258	NA	NA
2230	-0.61702	-0.52259	-0.42719	-0.0498877
5348	-0.38277	-0.52265	-0.67298	NA
55612	-0.44607	-0.52269	-0.59564	-0.369244
79058	-0.69187	-0.52286	-0.33693	-0.149409
6048	-0.27819	-0.52294	-0.76107	-0.0784982
29058	-0.43308	-0.52303	NA	NA
54882	-0.61615	-0.52325	NA	NA
100131390	-0.65416	-0.52421	-0.3806	0.152016
55967	-0.51843	-0.5248	-0.53187	-0.0664107
114885	-0.50819	-0.52575	-0.54587	-0.243104
2130	-0.64212	-0.52642	-0.41274	NA
26012	-0.43679	-0.52798	-0.63088	-0.0235585
79955	-0.58099	-0.52934	-0.47947	-0.0265875
84310	-0.402	-0.52942	NA	NA
8027	-0.67429	-0.52957	NA	NA
6272	-0.64669	-0.52984	-0.41225	-0.129508
64175	-0.67624	-0.53176	-0.37349	-0.0165115
93474	-0.75262	-0.53235	-0.28738	0.0586871
9632	-0.67667	-0.53309	NA	NA
29886	-0.56995	-0.53329	-0.49652	0.0320211
9537	-0.441	-0.53348	-0.64235	0.166606
1620	-0.69502	-0.534	-0.36143	0.316034
6478	-0.67437	-0.53456	-0.38217	-0.0421701
442213	-0.66277	-0.53475	-0.39825	0.0388939
8295	-0.68138	-0.53513	-0.38329	-0.0939923
64759	-0.41764	-0.5352	-0.66595	-0.0220924
22989	-0.3555	-0.53535	-0.71816	-0.278645
8774	-0.58722	-0.53553	-0.48705	-0.0885747
926	-0.54067	-0.53558	-0.53229	-0.298235
80896	-0.46487	-0.53565	NA	-0.380761
85313	-0.46295	-0.53587	NA	NA
83482	-0.68718	-0.53589	-0.36776	0.0202091
51175	-0.77487	-0.53706	-0.30229	-0.13993
2639	-0.47088	-0.53826	NA	NA
55244	-0.63985	-0.53901	-0.43659	-0.255478
2944	-0.40086	-0.54113	-0.70298	-0.0597089
8819	-0.52927	-0.54195	-0.55495	-0.219622
54986	-0.70298	-0.54389	NA	NA
8322	-0.67083	-0.54542	-0.4074	-0.117338
2895	-0.40939	-0.54651	-0.70311	-0.161823
6539	-0.57286	-0.54698	NA	-0.0700218
285381	-0.58486	-0.54744	-0.51223	-0.0380866
80760	-0.59881	-0.54826	-0.5009	-0.132587
10795	-0.74705	-0.54886	-0.32269	-0.00607297
199953	-0.656	-0.54926	-0.44419	-0.225585
8909	-0.38223	-0.54983	-0.72799	0.0907779
6320	-0.59525	-0.54984	-0.50671	-0.356974
103910	-0.20653	-0.54987	-0.86376	-0.0480636
55131	-0.69741	-0.55025	NA	NA
8480	-0.47706	-0.55187	-0.63617	0.121437
9863	-0.58437	-0.55224	NA	NA
6925	-0.60661	-0.55254	-0.49645	NA
284417	-0.49053	-0.55356	NA	NA
2842	-0.64471	-0.5536	-0.45665	-0.00466946
348094	-0.48038	-0.55385	-0.63608	-0.24595
23165	-0.71141	-0.55392	NA	-0.258962
92312	-0.37758	-0.55417	-0.73789	-0.295675
5478	-0.54962	-0.5544	NA	NA
3856	-0.6824	-0.55466	-0.41655	NA
26249	-0.711	-0.55507	-0.39293	-0.0656828
54620	-0.5101	-0.5557	NA	NA
2587	-0.75282	-0.55609	-0.34775	0.142313
55270	-0.63378	-0.55778	-0.48281	0.137107
3192	-0.67284	-0.55857	-0.4367	-0.0831904
84131	-0.62307	-0.55917	NA	NA
80119	-0.69218	-0.56021	-0.41697	-0.135225
26521	-0.045442	-0.56027	-1.08	-0.124652
9205	-0.80236	-0.56236	-0.32414	-0.0985545
10443	-0.75791	-0.56256	-0.35392	-0.183043
6168	-0.45809	-0.56262	-0.67988	-0.0975701
260434	-0.37478	-0.56293	-0.80097	0.107609
10274	-0.71855	-0.5636	-0.39865	-0.0785155
5096	-0.5153	-0.56403	NA	NA
8531	-0.56981	-0.56417	NA	NA
6509	-0.38328	-0.56423	-0.77709	-0.0650398
4720	-0.60663	-0.56453	NA	NA
7008	-0.49651	-0.56581	NA	NA
79728	-0.76525	-0.56686	-0.37425	NA
9289	-0.3687	-0.56725	-0.7933	-0.0567319
79581	-0.53644	-0.56788	-0.60357	-0.1014
3310	-0.50632	-0.56794	NA	NA
1719	-0.6014	-0.56808	NA	NA
162494	-0.74891	-0.56861	-0.36878	-0.0185635
10268	-0.65918	-0.56917	-0.48046	-0.439061
6903	-0.66554	-0.57314	NA	NA
285855	-0.4593	-0.57388	NA	NA
66002	-0.53391	-0.57403	-0.62008	NA
5652	-0.55876	-0.57416	NA	NA
80758	-0.48689	-0.5742	-0.67049	-0.00101073
256933	-0.54458	-0.57461	-0.61017	-0.102492
5184	-0.65786	-0.57464	-0.49191	-0.217011
2829	-0.57827	-0.57513	NA	NA
8309	-0.4137	-0.57535	-0.75205	-0.157822
9077	-0.44051	-0.57772	-0.74523	-0.0682407
92196	-0.29631	-0.57797	-0.92629	-0.159316
57129	-0.61629	-0.57862	-0.5434	-0.119573
154807	-0.29089	-0.57862	-0.85508	0.0441737
55870	-0.71354	-0.57891	-0.42857	0.16517
2272	-0.56145	-0.57919	NA	-0.472222
200172	-0.64406	-0.57923	NA	NA
1318	-0.65378	-0.57996	NA	-0.379133
9611	-0.67147	-0.5809	NA	NA
85439	-0.41525	-0.58161	-0.77481	-0.150434
23062	-0.73573	-0.58195	-0.40463	0.183761
11033	-0.54508	-0.58288	NA	NA
257218	-0.67362	-0.58333	-0.48519	0.131207
285349	-0.65566	-0.5836	-0.50562	-0.0081081
5316	-0.52707	-0.58415	-0.65072	-0.0822311
114786	-0.45374	-0.58431	-0.7446	-0.0592545
3736	-0.69074	-0.58431	-0.47473	-0.0512114
5028	-0.51265	-0.58506	NA	NA
904	-0.70287	-0.58518	-0.46372	-0.0550337
80829	-0.63108	-0.58611	NA	-0.00218012
26155	-0.6636	-0.58622	NA	NA
56896	-0.58572	-0.58668	-0.59187	-0.433684
1643	-0.65258	-0.58822	-0.52621	-0.351569
8382	-0.76271	-0.58854	-0.40008	0.100683
285382	-0.48592	-0.58891	-0.70658	-0.119025
5754	-0.66675	-0.59061	NA	NA
1054	-0.69849	-0.59127	NA	NA
124152	-0.43851	-0.59184	-0.77006	-0.377932
6662	-0.46807	-0.59191	NA	NA
112858	-0.66451	-0.59289	NA	NA
2189	-0.64007	-0.59411	-0.54283	-0.133248
140458	-0.57292	-0.5946	-0.62304	0.0740679
2268	-0.64502	-0.59468	-0.54663	-0.284532
6293	-0.72258	-0.59512	NA	NA
137868	-0.6429	-0.59514	-0.55198	NA
4700	-0.54457	-0.59527	-0.64248	-0.112273
7772	-0.45644	-0.59628	-0.75012	-0.103754
6900	-0.69114	-0.59697	NA	-0.359376
1025	-0.63416	-0.59754	NA	NA
25948	-0.82268	-0.59827	-0.38129	-0.0619198
836	-0.77749	-0.59879	-0.41168	-0.019332
23210	-0.82225	-0.59943	-0.37457	NA
63027	-0.71223	-0.59947	-0.48471	-0.044313
246213	-0.42257	-0.6002	-0.74866	-0.185122
51300	-0.59519	-0.6004	NA	NA
6205	-0.4845	-0.60043	NA	-0.0796186
60	-0.4701	-0.60097	-0.74235	0.0661299
5445	-0.43121	-0.60205	-0.79419	-0.224126
55214	-0.5207	-0.60373	-0.69852	-0.219392
9373	-0.67125	-0.60392	NA	NA
56302	-0.68305	-0.60447	-0.52875	-0.314818
80221	-0.42644	-0.6045	-0.8001	-0.127451
144108	-0.52703	-0.60461	NA	NA
11274	-0.55961	-0.60464	-0.65552	-0.166455
11232	-0.75832	-0.60474	NA	NA
28957	-0.5532	-0.6051	NA	NA
22845	-0.49378	-0.60513	NA	NA
4931	-0.69603	-0.60651	-0.50796	-0.202463
2731	-0.56883	-0.60675	-0.64966	-0.273583
64101	-0.88616	-0.60709	-0.27994	0.0652982
9080	-0.68359	-0.60775	NA	NA
5272	-0.72508	-0.60884	-0.489	-0.112326
4493	-0.44339	-0.60968	-0.80534	-0.193988
131034	-0.65803	-0.60973	-0.56326	0.0710885
3984	-0.63002	-0.61005	-0.59186	-0.101446
2172	-0.551	-0.61034	-0.66549	-0.340805
10234	-0.69628	-0.61046	-0.51845	NA
2323	-0.60975	-0.61074	NA	NA
51444	-0.72922	-0.61084	NA	NA
55757	-0.81129	-0.61106	NA	NA
3069	-0.52104	-0.61139	-0.70044	NA
84153	-0.27039	-0.61167	-1.0065	-0.0889847
55031	-0.80462	-0.61177	-0.41475	NA
5993	-0.74605	-0.61186	-0.4701	-0.0898324
23505	-0.60128	-0.61213	NA	NA
124842	-0.76702	-0.61331	-0.44406	0.241322
359948	-0.76316	-0.61399	-0.46318	-0.242772
10766	-0.57251	-0.61413	NA	NA
701	-0.65343	-0.61539	-0.57465	0.220232
55854	-0.48564	-0.61578	-0.74703	NA
200933	-0.77771	-0.61581	-0.45412	0.13592
8671	-0.4839	-0.61689	-0.76742	-0.0974058
51012	-0.61303	-0.61693	-0.62204	-0.329063
6209	-0.46782	-0.61768	NA	NA
661	-0.69939	-0.61774	-0.53965	NA
84912	-0.74105	-0.61849	-0.49929	0.0353704
4358	-0.51441	-0.61874	NA	NA
79086	-0.40966	-0.62011	-0.84341	NA
9201	-0.75155	-0.62073	-0.48766	-0.133808
143684	-0.86249	-0.62077	-0.37098	-0.126818
23164	-0.82526	-0.62079	-0.42309	-0.0242168
1827	-0.69208	-0.62081	-0.55309	0.0938392
400410	-0.47975	-0.62088	-0.78792	-0.0619141
965	-0.51951	-0.62134	-0.71407	-0.184987
55173	-0.56699	-0.62166	NA	NA
4056	-0.50576	-0.62174	-0.74498	-0.226475
57720	-0.38231	-0.62262	-0.86843	-0.17312
6150	-0.43247	-0.62294	-0.80936	-0.0319208
11060	-0.78958	-0.62313	NA	NA
466	-0.68726	-0.62365	NA	NA
3931	-0.57151	-0.62386	NA	NA
7038	-0.49448	-0.62444	-0.73818	-0.196527
8632	-0.69761	-0.62452	-0.55481	-0.399118
1874	-0.70482	-0.62513	-0.54223	NA
5782	-0.83224	-0.62519	-0.41997	-0.118284
3141	-0.58204	-0.62585	-0.67017	-0.508537
10553	-0.74345	-0.62596	-0.50696	-0.126484
2954	-0.64941	-0.62616	NA	NA
200765	-0.76712	-0.62618	NA	NA
9310	-0.68724	-0.62746	NA	NA
10871	-0.64429	-0.62752	NA	NA
114783	-0.69682	-0.6282	NA	NA
7390	-0.33431	-0.62899	-0.94766	0.23881
55610	-0.78582	-0.62956	NA	NA
6440	-0.65369	-0.63219	NA	NA
11061	-0.44742	-0.63253	-0.85086	-0.333393
444	-0.54759	-0.63272	-0.72078	NA
1676	-0.60807	-0.63294	NA	NA
150590	-0.71182	-0.63335	NA	NA
55349	-0.54713	-0.63442	NA	-0.243423
5423	-0.62139	-0.63488	NA	-0.161879
81858	-0.6965	-0.63529	NA	NA
1060	-0.7056	-0.6355	-0.55832	-0.0207694
56341	-0.87434	-0.63587	-0.39794	-0.0130153
9267	-0.75219	-0.63659	NA	-0.357685
5163	-0.70894	-0.63715	-0.56139	0.160074
22931	-0.51258	-0.63852	NA	NA
27303	-0.6656	-0.63914	NA	-0.351917
286319	-0.59076	-0.63942	NA	0.0424329
388799	-0.68343	-0.64059	-0.60089	NA
116983	-0.61728	-0.64098	-0.66964	0.141286
1981	-0.47163	-0.64141	NA	NA
79026	-0.45064	-0.64144	-0.87837	-0.199723
23099	-0.89029	-0.64192	-0.39424	-0.0707598
6506	-0.52209	-0.64207	NA	NA
25962	-0.75643	-0.64275	NA	NA
53615	-0.81883	-0.64361	-0.46637	0.0624647
284406	-0.73204	-0.64408	NA	NA
137209	-0.44979	-0.6445	-0.88238	-0.201388
2232	-0.5093	-0.64496	-0.80487	-0.168782
79811	-0.77132	-0.64575	NA	-0.207864
133690	-0.35126	-0.64586	-0.97696	0.0161309
23047	-0.93533	-0.64594	-0.34057	0.049694
23279	-0.80442	-0.64659	NA	NA
728819	-0.70121	-0.64684	-0.59572	NA
344758	-0.71059	-0.64767	NA	-0.00785908
6664	-0.48904	-0.64793	-0.8358	-0.177084
57561	-0.77753	-0.6485	NA	NA
2139	-0.48502	-0.6485	-0.8272	-0.171064
375704	-0.52473	-0.64877	NA	NA
219844	-0.83698	-0.64961	-0.44183	0.193603
107	-0.75379	-0.64971	-0.54646	-0.0140702
3433	-0.6612	-0.64999	NA	-0.399302
494143	-0.63916	-0.64999	NA	NA
79134	-0.6019	-0.65086	NA	NA
9435	-0.71862	-0.65177	-0.58775	-0.0448918
203	-0.70036	-0.65192	NA	-0.127999
998	-0.39934	-0.65275	-0.93648	0.0442835
57179	-0.54425	-0.6532	-0.77129	0.0751402
4499	-0.49659	-0.65321	-0.83169	-0.226679
1329	-0.65221	-0.65355	NA	NA
10747	-0.84473	-0.65492	-0.43814	0.0512385
115811	-0.53596	-0.6574	-0.79275	NA
80332	-0.78966	-0.65778	NA	NA
6161	-0.52306	-0.65791	-0.81286	-0.080407
23456	-0.81305	-0.65809	-0.48656	0.071163
10692	-0.71688	-0.65834	-0.60482	NA
55850	-0.55959	-0.65902	NA	NA
51065	-0.57353	-0.6591	NA	NA
80314	-0.7621	-0.66	-0.5504	-0.0177018
8224	-0.77448	-0.66108	-0.53314	0.364745
259293	-0.9717	-0.66111	-0.35572	-0.179921
11316	-0.57223	-0.66242	NA	NA
124222	-0.7496	-0.66258	NA	-0.182849
6508	-0.40563	-0.66261	-0.99851	-0.0745197
64080	-0.74967	-0.66451	-0.58117	-0.415051
361	-0.50171	-0.66578	-0.86294	-0.236719
286	-0.83603	-0.66657	-0.47472	-0.0360068
27098	-0.62995	-0.66667	NA	NA
