method	trait	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	baseline_thickness	full	8596	7198	1350	1449	-0.0104118868319091	0.0329294890845608	0.751905310426262	-0.00324101789878183	0.011678980215301	0.781397525543252	0.00717086893312726	0.0349435961173723	0.205212677854935	0.837405964732072
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	global_slope	EUR	4308	3601	691	726	-0.0122509644364336	0.0491488245962434	0.803225616428103	-0.0251676563268311	0.0155820260427547	0.106363544333773	-0.0129166918903975	0.0515783756552146	-0.250428434907326	0.802256042149937
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	global_slope	full	8596	7198	1350	1449	-0.0101814192507304	0.0381306629152785	0.789493217917644	-0.0233338146287532	0.0110301008110032	0.0344249031648409	-0.0131523953780228	0.0396973383846635	-0.33131680644625	0.74040519782484
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	slope_PC1	EUR	4308	3601	691	726	0.00933194831823476	0.0560369382149103	0.867783138685232	-0.0237524820023149	0.0161748583372478	0.142066522665832	-0.0330844303205497	0.0583424561896957	-0.567072977061137	0.570664601561499
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	slope_PC1	full	8596	7198	1350	1449	-0.0380450768842695	0.0416900717682738	0.361606159294398	-0.0168699291354705	0.0114833927813554	0.141858170835682	0.021175147748799	0.0432460288201703	0.489643750570751	0.624386011743605
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	slope_PC2	EUR	4308	3601	691	726	-0.0341200203537382	0.053374758188291	0.522852348566221	0.00536766603430654	0.0166129917787079	0.746638535793219	0.0394876863880448	0.055919969677777	0.706146419885086	0.480097086671153
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	slope_PC2	full	8596	7198	1350	1449	-0.000130584865560871	0.0413908855190378	0.997483133347626	0.00457403133050614	0.0116689654633027	0.695082882573664	0.00470461619606701	0.0430077807481259	0.10938988513775	0.912893256095039
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	slope_PC3	EUR	4308	3601	691	726	-0.00376439740647798	0.0489602824306818	0.938735346928769	0.0245280419643576	0.0166882704072161	0.14171176079117	0.0282924393708355	0.0517475147743593	0.546740060739194	0.58455732757791
SBayesR	MDD	MDD_eur	zanc	MDDeur	sbr	slope_PC3	full	8596	7198	1350	1449	-0.030237682976877	0.0395539533877456	0.444702257403341	0.0181464886343346	0.0116074857196258	0.118016141337857	0.0483841716112115	0.0412255546292949	1.17364513458431	0.240537194776055
SBayesR	ASD	ASD	raw	ASD	sbr	baseline_thickness	EUR	4308	3601	691	726	-0.0208361988655475	0.0379752223533015	0.583388574173842	-0.00926969952998146	0.0167690545455731	0.580444009914186	0.0115664993355661	0.0415125172853026	0.278626787580072	0.780531252976568
SBayesR	ASD	ASD	raw	ASD	sbr	baseline_thickness	full	8596	7198	1350	1449	0.0158845274356296	0.0336648415744101	0.637108726028312	0.0111243591038409	0.0143931346511564	0.43961058881069	-0.00476016833178863	0.0364457208978594	-0.130609800396848	0.896083989550176
SBayesR	ASD	ASD	raw	ASD	sbr	global_slope	EUR	4308	3601	691	726	0.0734298907642612	0.0443438538229578	0.0981556574759016	-0.00203104257512823	0.0154331770119131	0.895306339390872	-0.0754609333393895	0.046952856983339	-1.60716382745711	0.10801843474123
SBayesR	ASD	ASD	raw	ASD	sbr	global_slope	full	8596	7198	1350	1449	0.0365074513457404	0.0389720238199595	0.349024762030067	-0.0114372240782199	0.0136076667712704	0.400657029684011	-0.0479446754239603	0.0411465008220571	-1.16521877841576	0.243930446313213
SBayesR	ASD	ASD	raw	ASD	sbr	slope_PC1	EUR	4308	3601	691	726	0.0587713982875789	0.0506111442055819	0.245917219017567	-0.0161419633561328	0.0160216907051608	0.313762801624707	-0.0749133616437116	0.0530870091232228	-1.4111430061887	0.158202451353286
SBayesR	ASD	ASD	raw	ASD	sbr	slope_PC1	full	8596	7198	1350	1449	0.0260510953467917	0.0426393142475578	0.541309730716745	-0.0235080521572291	0.0141642222049037	0.0970235874111377	-0.0495591475040208	0.0447979678223573	-1.10628115321087	0.268604846642424
SBayesR	ASD	ASD	raw	ASD	sbr	slope_PC2	EUR	4308	3601	691	726	-0.0707271303258061	0.0481739202369758	0.142478636166899	-0.000410238567681555	0.0164503108808326	0.98010580305947	0.0703168917581245	0.0509053796264079	1.38132535842335	0.167178944586631
SBayesR	ASD	ASD	raw	ASD	sbr	slope_PC2	full	8596	7198	1350	1449	-0.0347528172296135	0.0423031277579924	0.411472048967163	0.00572767788289555	0.0143935844304216	0.6906917156231	0.040480495112509	0.0445473818919851	0.908706491678072	0.363505076590393
SBayesR	ASD	ASD	raw	ASD	sbr	slope_PC3	EUR	4308	3601	691	726	-0.0125689207488775	0.0442377044756976	0.776399622996559	-0.00351564741043481	0.0165257066932944	0.831543556558798	0.00905327333844267	0.0472235753601266	0.191710883163812	0.847968680585615
SBayesR	ASD	ASD	raw	ASD	sbr	slope_PC3	full	8596	7198	1350	1449	-0.0330224539969057	0.0404317529431127	0.414195744934681	-0.0190503565238528	0.0143164854649067	0.183343544256279	0.013972097473053	0.042750069118731	0.326832161001842	0.743794833112772
SBayesR	ASD	ASD	zanc	ASD	sbr	baseline_thickness	EUR	4308	3601	691	726	-0.0208362031946676	0.0379752220150903	0.583388492614455	-0.00926969413335043	0.0167690545730512	0.580444230905503	0.0115665090613172	0.0415125169967253	0.278627023801751	0.780531071674803
SBayesR	ASD	ASD	zanc	ASD	sbr	baseline_thickness	full	8596	7198	1350	1449	0.00730253371026922	0.0283034322512396	0.79643629663661	0.0142592235740734	0.0115795527015197	0.218208089917276	0.00695668986380421	0.0305690917703418	0.227572670986372	0.81997846788833
SBayesR	ASD	ASD	zanc	ASD	sbr	global_slope	EUR	4308	3601	691	726	0.0734298959034642	0.0443438534410579	0.0981556311048511	-0.00203103071773507	0.0154331770282708	0.895306947190031	-0.0754609266211993	0.0469528566354776	-1.60716369628043	0.1080184635093
SBayesR	ASD	ASD	zanc	ASD	sbr	global_slope	full	8596	7198	1350	1449	0.0371137130006072	0.0327622099939511	0.257461338720043	-0.00908063130781072	0.0109445298795048	0.406738507114874	-0.046194344308418	0.0345327041939817	-1.33769843360453	0.180994761816729
SBayesR	ASD	ASD	zanc	ASD	sbr	slope_PC1	EUR	4308	3601	691	726	0.0587714167774373	0.0506111437254986	0.245917066100884	-0.0161419530572859	0.016021690722127	0.313763110837692	-0.0749133698347232	0.0530870086777415	-1.41114317232444	0.158202402376257
SBayesR	ASD	ASD	zanc	ASD	sbr	slope_PC1	full	8596	7198	1350	1449	0.0222961151003289	0.0358484821487193	0.534060308554629	-0.017205913966932	0.0113922657379184	0.131007756750064	-0.0395020290672609	0.0376059225997984	-1.05042042147565	0.293524860637853
SBayesR	ASD	ASD	zanc	ASD	sbr	slope_PC2	EUR	4308	3601	691	726	-0.0707271354402938	0.0481739209551391	0.142478613293527	-0.000410240814698437	0.0164503108124325	0.980105694032038	0.0703168946255954	0.0509053802918329	1.38132539669637	0.167178932824044
SBayesR	ASD	ASD	zanc	ASD	sbr	slope_PC2	full	8596	7198	1350	1449	-0.0281440483117857	0.0355664394220909	0.428879888688612	0.00323889179401602	0.0115765634057744	0.779654368192462	0.0313829401058017	0.0373935077377532	0.839261732969675	0.401322452045608
SBayesR	ASD	ASD	zanc	ASD	sbr	slope_PC3	EUR	4308	3601	691	726	-0.0125689402416904	0.0442377040442165	0.776399283341547	-0.00351565403469066	0.0165257067171012	0.831543244149662	0.00905328620699973	0.0472235749727068	0.191711157239412	0.847968465886824
SBayesR	ASD	ASD	zanc	ASD	sbr	slope_PC3	full	8596	7198	1350	1449	-0.0343902721480553	0.033991951443692	0.311826348762318	-0.0140154004400958	0.0115148116602816	0.223582324946606	0.0203748717079596	0.0358794997820075	0.567869447226156	0.570123619287978
SBayesR	ALZ	ALZ	raw	ALZ	sbr	baseline_thickness	EUR	4308	3601	691	726	0.0890153979646006	0.0411306671657617	0.0307621461359879	-0.0220461731112262	0.0165593382503667	0.183159468486047	-0.111061571075827	0.0443154253390994	-2.50616055754829	0.0122050183945618
SBayesR	ALZ	ALZ	raw	ALZ	sbr	baseline_thickness	full	8596	7198	1350	1449	0.0409195629950547	0.0317572323123735	0.197770957159657	0.00185924973666959	0.0127263771558561	0.883851102948155	-0.0390603132583851	0.0341938423790701	-1.14232009451777	0.253320991608841
SBayesR	ALZ	ALZ	raw	ALZ	sbr	global_slope	EUR	4308	3601	691	726	-0.0158178577732908	0.048222226930774	0.742987542245361	-0.0164675992621744	0.0152494936799896	0.280269926033569	-0.000649741488883617	0.0505579682129067	-0.012851416143692	0.989746335722586
SBayesR	ALZ	ALZ	raw	ALZ	sbr	global_slope	full	8596	7198	1350	1449	0.0207792014483122	0.0367712648268196	0.572090203170893	-0.0210653315390238	0.01202666332182	0.0798937551653199	-0.041844532987336	0.0386732738279912	-1.08200131112379	0.279251945354998
SBayesR	ALZ	ALZ	raw	ALZ	sbr	slope_PC1	EUR	4308	3601	691	726	0.0383375596552852	0.054987485525378	0.485890687177134	-0.0267099243464343	0.0158325797788299	0.0916898614374352	-0.0650474840017195	0.0572042300410148	-1.1371096849845	0.25549243570533
SBayesR	ALZ	ALZ	raw	ALZ	sbr	slope_PC1	full	8596	7198	1350	1449	0.0817310802974293	0.0401834382366353	0.0421210534087241	-0.0095859092048198	0.0125214802940728	0.44396545026427	-0.0913169895022491	0.0420743416946958	-2.17037238906488	0.0299786467423423
SBayesR	ALZ	ALZ	raw	ALZ	sbr	slope_PC2	EUR	4308	3601	691	726	0.00816740983023213	0.0524012444982394	0.876182884711434	0.0219617497912613	0.0162515952189516	0.176667090899858	0.0137943399610292	0.0548446280219353	0.251516701973292	0.80141465083546
SBayesR	ALZ	ALZ	raw	ALZ	sbr	slope_PC2	full	8596	7198	1350	1449	-0.0583611827634001	0.0399094125129847	0.143842456178774	0.00922339548042183	0.0127212313881157	0.468451637972794	0.0675845782438219	0.0418725163101686	1.61405581033613	0.106515321212993
SBayesR	ALZ	ALZ	raw	ALZ	sbr	slope_PC3	EUR	4308	3601	691	726	-0.0387453645928789	0.0480183586092594	0.420002399159641	0.00116506115250505	0.0163281953282464	0.943121069863941	0.0399104257453839	0.0506980812065244	0.78721767758437	0.431154450649293
SBayesR	ALZ	ALZ	raw	ALZ	sbr	slope_PC3	full	8596	7198	1350	1449	-0.0380011407232288	0.0381629134904157	0.319517398976739	-2.09730990938898e-05	0.0126551925714396	0.998677734803142	0.0379801676241349	0.0401907467423017	0.944997809263393	0.344659994465926
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	baseline_thickness	EUR	4308	3601	691	726	0.0890153812681735	0.0411306713861215	0.0307621945233928	-0.022046170168341	0.0165593379608231	0.183159519270662	-0.111061551436515	0.0443154291427533	-2.50615989927012	0.0122050411184495
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	baseline_thickness	full	8596	7198	1350	1449	0.0346552195024134	0.0289393465199715	0.231300282821183	0.00518925711582854	0.0114985101808672	0.651788182729427	-0.0294659623865849	0.0311395779499721	-0.946254391563173	0.344018849790869
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	global_slope	EUR	4308	3601	691	726	-0.0158178408018231	0.0482222275875649	0.742987811616418	-0.0164676069556004	0.0152494936688315	0.280269701024583	-0.000649766153777376	0.0505579688314773	-0.0128519038401881	0.989745946629215
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	global_slope	full	8596	7198	1350	1449	0.0189666288323039	0.0335069713327428	0.571439799444447	-0.0188451167728275	0.0108643788165387	0.0828587487316545	-0.0378117456051314	0.0352238714524791	-1.07346932764457	0.283060593437531
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	slope_PC1	EUR	4308	3601	691	726	0.038337542403555	0.05498748627075	0.485890889287941	-0.0267099312387757	0.0158325797643572	0.0916897774290438	-0.0650474736423307	0.0572042307491605	-1.13710948981313	0.255492517284792
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	slope_PC1	full	8596	7198	1350	1449	0.0737443052666223	0.0366167925057915	0.0441818005168815	-0.00919892127241589	0.0113109395929836	0.416087042526894	-0.0829432265390382	0.0383235058424619	-2.16429120237581	0.0304420074991679
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	slope_PC2	EUR	4308	3601	691	726	0.00816743804008826	0.0524012343463778	0.876182436704702	0.0219617485087575	0.0162515959358304	0.176667135253964	0.0137943104686693	0.0548446185285697	0.251516207765827	0.801415032878695
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	slope_PC2	full	8596	7198	1350	1449	-0.0552173485318095	0.0363645264051648	0.129099471322082	0.00958800876585723	0.011491440680096	0.40410570044653	0.0648053572976667	0.0381365485941023	1.6992979093994	0.0892630662955674
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	slope_PC3	EUR	4308	3601	691	726	-0.0387453913553522	0.0480183592287418	0.420002084237334	0.00116505542372975	0.0163281953205576	0.943121349044752	0.0399104467790819	0.050698081785711	0.787218083472548	0.431154213086888
SBayesR	ALZ	ALZ	zanc	ALZ	sbr	slope_PC3	full	8596	7198	1350	1449	-0.0428548154714874	0.0347691770913038	0.217924757064148	-0.000884220621763486	0.011432210269527	0.938351510992812	0.0419705948497239	0.0365999685574831	1.14673854934618	0.251489693135098
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	baseline_thickness	EUR	4308	3601	691	726	0.0612010312559402	0.038317250594275	0.110636201096358	-0.00392471216124042	0.0167105399919386	0.814327209910673	-0.0651257434171806	0.0417886067451004	-1.55845692139082	0.11912497228166
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	baseline_thickness	full	8596	7198	1350	1449	0.0683921328069186	0.0338327891684654	0.0434116813772511	0.0121987713086062	0.0142825315350285	0.393075396627787	-0.0561933614983124	0.0366399326986053	-1.53366443002368	0.125112228736322
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	global_slope	EUR	4308	3601	691	726	-0.0371192877534762	0.0448413401496562	0.408050381085427	-0.0176324442369577	0.015374895850981	0.25152858483329	0.0194868435165185	0.0473934784044497	0.411171413716891	0.680946847920716
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	global_slope	full	8596	7198	1350	1449	-0.0434103391716503	0.0391838255570362	0.268088708609654	-0.0267612101588137	0.0135000462016346	0.0474833965872504	0.0166491290128366	0.0413772384241364	0.402374098584712	0.687408729199178
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	slope_PC1	EUR	4308	3601	691	726	-0.00395704148563836	0.0511771824098731	0.938389283221967	-0.0149375576656953	0.0159607211541289	0.349393837121332	-0.0109805161800569	0.0535983020603047	-0.204866866261966	0.837676143025278
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	slope_PC1	full	8596	7198	1350	1449	0.0218119466832744	0.0428883566156107	0.611119900800084	-0.0184342249078371	0.0140547913766053	0.189698814796415	-0.0402461715911115	0.0450657505754049	-0.893054505411395	0.371827984604088
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	slope_PC2	EUR	4308	3601	691	726	0.0218521147395471	0.0487400033268783	0.654036483619996	0.00952463869717827	0.0163878771236814	0.561142972107704	-0.0123274760423689	0.0514103458949025	-0.239785899662487	0.810496238563766
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	slope_PC2	full	8596	7198	1350	1449	-0.0148019242257597	0.0425759201312206	0.728141155299859	0.0231806175693212	0.0142778004904028	0.104517792849746	0.0379825417950809	0.0448369495047432	0.847125913217242	0.396924942826382
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	slope_PC3	EUR	4308	3601	691	726	0.0417411322148421	0.0446711488623079	0.350410930157777	0.00367508492764908	0.0164658993290461	0.823397721039814	-0.038066047287193	0.0475972864250815	-0.799752467971242	0.423854227241813
SBayesR	ALZnoAPOE	ALZ_noAPOE	raw	ALZnoAPOE	sbr	slope_PC3	full	8596	7198	1350	1449	0.0583246991341144	0.0406796816893143	0.151838274515169	0.0035215786376937	0.0142052305000905	0.804213323915858	-0.0548031204964207	0.0430172785472421	-1.27397925548069	0.202670768124287
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	baseline_thickness	EUR	4308	3601	691	726	0.0612010432709296	0.0383172504898452	0.110636130244795	-0.00392470970518204	0.0167105399733726	0.814327323779562	-0.0651257529761116	0.0417886066520634	-1.55845715360543	0.119124917273778
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	baseline_thickness	full	8596	7198	1350	1449	0.0583885993275237	0.0280461572691094	0.0375265908676606	0.0139366479784252	0.0115705001568505	0.228436477683036	-0.0444519513490985	0.0303448952827485	-1.46489058323988	0.142950772397442
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	global_slope	EUR	4308	3601	691	726	-0.0371193108114741	0.0448413400207368	0.40805008865859	-0.0176324488644422	0.0153748958386548	0.251528460054125	0.0194868619470319	0.0473934782862885	0.411171803624924	0.68094656203604
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	global_slope	full	8596	7198	1350	1449	-0.0377853952386214	0.0324817758451283	0.244890933247008	-0.0234097619329689	0.010933581680253	0.0323007310029076	0.0143756333056524	0.0342769883267395	0.419396044034534	0.674926714772968
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	slope_PC1	EUR	4308	3601	691	726	-0.00395706214208547	0.0511771822985133	0.938388962110711	-0.0149375594554526	0.0159607211454811	0.349393779127477	-0.0109804973133671	0.0535983019588523	-0.204866514648112	0.837676417746553
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	slope_PC1	full	8596	7198	1350	1449	0.0171808314227111	0.0355534232415401	0.628991181148368	-0.0182253300880291	0.0113826896033015	0.109389752939612	-0.0354061615107403	0.0373354433393861	-0.948325728688734	0.342963656722777
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	slope_PC2	EUR	4308	3601	691	726	0.0218521216126832	0.0487400032173842	0.654036381182994	0.00952463663050095	0.0163878771126329	0.561143056818359	-0.0123274849821822	0.0514103457957626	-0.239786074016221	0.810496103392019
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	slope_PC2	full	8596	7198	1350	1449	-0.0129246244006321	0.0352949059040654	0.714271569397587	0.022027163982165	0.0115631299474974	0.0568271223859453	0.0349517883827971	0.0371452934253679	0.940947968361646	0.34673152398793
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	slope_PC3	EUR	4308	3601	691	726	0.0417411532648107	0.0446711433942543	0.350410628365764	0.00367508444040821	0.0164658997264198	0.823397748259499	-0.0380660688244025	0.0475972814389635	-0.799753004238627	0.423853916476093
SBayesR	ALZnoAPOE	ALZ_noAPOE	zanc	ALZnoAPOE	sbr	slope_PC3	full	8596	7198	1350	1449	0.0342030761266924	0.0337351141846073	0.310797750778032	0.00165034421591035	0.0115053375331835	0.885945453011743	-0.0325527319107821	0.0356478220889615	-0.913175896960679	0.3611500384347
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	baseline_thickness	EUR	4308	3601	691	726	0.0827650933716311	0.0413190427015754	0.0455278284620092	-0.0247285776055646	0.0165820612500005	0.135973449428518	-0.107493670977196	0.0444911184061202	-2.41607032657576	0.015689030792862
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	baseline_thickness	full	8596	7198	1350	1449	0.0722606996164104	0.0437996885995662	0.0991977315140749	0.000746626130715823	0.0177102551019461	0.966374017963868	-0.0715140734856946	0.0469332468593878	-1.52374016866873	0.127573630905197
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	global_slope	EUR	4308	3601	691	726	0.0143307382071829	0.0484245875790681	0.767357950055535	-0.0159507306139188	0.0152751979997592	0.296452852579431	-0.0302814688211017	0.0507527319001838	-0.59664707075585	0.550743037540295
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	global_slope	full	8596	7198	1350	1449	0.0299560383319144	0.0507374670643678	0.554998277938565	-0.021854868167384	0.0167565123996911	0.192186283169537	-0.0518109064992984	0.0531858348728893	-0.974148598459029	0.329982762297053
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	slope_PC1	EUR	4308	3601	691	726	0.0462407565250841	0.0552181591100755	0.402624169435257	-0.0322200032692556	0.0158578370742035	0.0422502567126156	-0.0784607597943397	0.0574270439213534	-1.36626847625645	0.17185471160541
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	slope_PC1	full	8596	7198	1350	1449	0.092007860221354	0.055462107855373	0.0973248713397464	-0.00995482847004201	0.0174485577708987	0.568340101407825	-0.101962688691396	0.0578957352025383	-1.76114334388702	0.0782141444653009
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	slope_PC2	EUR	4308	3601	691	726	0.0125192823662742	0.052622947874652	0.812019283114821	0.0198347023431684	0.016279796152267	0.223167464667872	0.00731541997689415	0.0550584855726168	0.132866349315871	0.894299080256815
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	slope_PC2	full	8596	7198	1350	1449	-0.0245884932641417	0.0550912685130776	0.655423836153339	0.0066200683221404	0.0177257546346224	0.708808423553083	0.0312085615862821	0.0576173984594167	0.541651695854754	0.588058471847496
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	slope_PC3	EUR	4308	3601	691	726	-0.0593916658316837	0.0481819970350911	0.218114067390465	-0.00564710937100991	0.0163544102301916	0.72989247027414	0.0537445564606738	0.0508547856961234	1.0568239689735	0.290591933041855
SBayesR	ALZigap	ALZ_IGAP	raw	ALZIGAP	sbr	slope_PC3	full	8596	7198	1350	1449	-0.0730966842036234	0.0526297831748441	0.165061845548529	-0.00380616565699103	0.0176302646309376	0.829081005619177	0.0692905185466324	0.0552410183767658	1.25433094071589	0.209721742267749
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	baseline_thickness	EUR	4308	3601	691	726	0.0827650920391778	0.0413190392201621	0.0455278137426492	-0.0247285726915422	0.0165820615066135	0.135973533257176	-0.10749366473072	0.0444911152638879	-2.41607035681502	0.0156890294898848
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	baseline_thickness	full	8596	7198	1350	1449	0.0457555357405794	0.0299756907459285	0.127120394710686	0.00720765712086761	0.0115484607250907	0.532566728600712	-0.0385478786197118	0.0321291869592125	-1.19977759377004	0.230225728346914
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	global_slope	EUR	4308	3601	691	726	0.0143307219437122	0.0484245877155244	0.767358207082663	-0.0159507319408848	0.0152751979791596	0.296452811751251	-0.0302814538845969	0.0507527320209705	-0.596646775036366	0.550743235018098
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	global_slope	full	8596	7198	1350	1449	0.0248584807112173	0.0347244194108469	0.474171699609962	-0.0131030044365776	0.0109085611568738	0.229726519986934	-0.0379614851477949	0.0364023246541369	-1.0428313441098	0.297026411703444
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	slope_PC1	EUR	4308	3601	691	726	0.0462407182074048	0.0552181593058464	0.402624560773896	-0.0322200070831218	0.0158578370540746	0.0422502320795977	-0.0784607252905266	0.0574270441009346	-1.36626787115532	0.171854901460271
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	slope_PC1	full	8596	7198	1350	1449	0.0621900922928527	0.0379602801763193	0.101556556598603	-0.00635214932977518	0.0113548318582818	0.575891248617941	-0.0685422416226279	0.0396269229317696	-1.72968872048545	0.0836859050349963
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	slope_PC2	EUR	4308	3601	691	726	0.0125193309924308	0.0526229479975966	0.812018567098577	0.019834709636292	0.0162797961290961	0.223167293865583	0.00731537864386116	0.0550584856799071	0.132865598345557	0.894299674178867
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	slope_PC2	full	8596	7198	1350	1449	-0.0188276636134052	0.0377049038146083	0.617606105311343	0.00480482978044573	0.0115370887198068	0.677080130966437	0.0236324933938509	0.0394354361697657	0.599270496010626	0.548992519227367
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	slope_PC3	EUR	4308	3601	691	726	-0.0593916721620111	0.0481819971542218	0.218114019517683	-0.00564711613317862	0.0163544102056748	0.729892159097596	0.0537445560288325	0.0508547857974793	1.05682395837555	0.290591937879514
SBayesR	ALZigap	ALZ_IGAP	zanc	ALZIGAP	sbr	slope_PC3	full	8596	7198	1350	1449	-0.0697463906912723	0.0360013336336613	0.0528819522442333	-0.00113726263219851	0.0114782947473801	0.921078009469686	0.0686091280590738	0.0377919443916678	1.81544318937452	0.0694558289673116
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	raw	ALZIGAPnoAPOE	sbr	baseline_thickness	EUR	4308	3601	691	726	0.0366467186298054	0.0392706531685571	0.351024592873668	-0.00799129468132222	0.0172623282456657	0.643440523934151	-0.0446380133111276	0.0428306930977379	-1.04219684722975	0.29732042447261
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	raw	ALZIGAPnoAPOE	sbr	baseline_thickness	full	8596	7198	1350	1449	0.0968627257336006	0.0660158590757668	0.142515230154159	0.0164849801502354	0.0302225460092255	0.585457813086625	-0.0803777455833652	0.0702941557081823	-1.14344848122287	0.252852433271727
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	raw	ALZIGAPnoAPOE	sbr	global_slope	EUR	4308	3601	691	726	0.018743406704415	0.0459163308984957	0.683237010481151	-0.0152565685417079	0.015880060585198	0.33675060955075	-0.0339999752461229	0.0485346883875983	-0.7005293816785	0.483596762686604
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	raw	ALZIGAPnoAPOE	sbr	global_slope	full	8596	7198	1350	1449	-0.00282957217226591	0.0763883391802226	0.970456192349404	-0.0187628622892456	0.0287280155641	0.513698609750335	-0.0159332901169797	0.0797577668827576	-0.199771015911232	0.841659670330954
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	raw	ALZIGAPnoAPOE	sbr	slope_PC1	EUR	4308	3601	691	726	0.0234686856957855	0.0523902337015553	0.654312238209892	-0.0239352361650802	0.0164765715759485	0.146404830465644	-0.0474039218608657	0.0548723088928546	-0.863895156178468	0.387645487972712
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	raw	ALZIGAPnoAPOE	sbr	slope_PC1	full	8596	7198	1350	1449	0.064680661451403	0.083523286384048	0.438805617262295	-0.027736425883968	0.0299389474498341	0.354251471904592	-0.092417087335371	0.0868756175913942	-1.06378624863469	0.287425542228209
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	raw	ALZIGAPnoAPOE	sbr	slope_PC2	EUR	4308	3601	691	726	0.0292144543826563	0.0499026666438128	0.558435115170144	0.00981129024088338	0.0169235417398356	0.562126089133739	-0.0194031641417729	0.0526417177766109	-0.368589114513924	0.712434010520752
