ensembl,feature_name,PC1_herringV3,PC1_U01V2
ENSG00000159200,RCAN1,0.0023285085,0.004102493
ENSG00000124201,ZNFX1,0.0013023035,0.003845366
ENSG00000100147,CCDC134,0.0004107595,0.0008861973
ENSG00000167210,LOXHD1,0.0019514005,0.0015275939
ENSG00000100281,HMGXB4,-0.0005568818,0.0032618865
ENSG00000177410,ZFAS1,0.0014610167,-0.00077728287
ENSG00000011132,APBA3,0.0001677793,0.0006380422
ENSG00000232118,BACH1-AS1,1.9086253e-08,4.6686808e-05
ENSG00000228817,BACH1-IT2,-0.0,-0.0
ENSG00000171189,GRIK1,0.015386807,0.017072318
ENSG00000124171,PARD6B,0.001455095,0.0014406596
ENSG00000100297,MCM5,-0.00058482797,-0.00023142027
ENSG00000105289,TJP3,0.00028776686,0.0006953224
ENSG00000124217,MOCS3,9.074947e-05,4.4276643e-05
ENSG00000173418,NAA20,0.0007840186,0.0027394178
ENSG00000101343,CRNKL1,0.0004922652,0.0012513627
ENSG00000174680,GRIK1-AS1,-0.00022059694,0.00011874215
ENSG00000142192,APP,0.007312261,0.022205234
ENSG00000176225,RTTN,-0.0022030317,0.0043161972
ENSG00000100292,HMOX1,-0.00011892057,1.7774893e-05
ENSG00000138867,GUCD1,-0.00022408816,0.00033251286
ENSG00000167476,JSRP1,0.00026093554,0.0003339904
ENSG00000189169,KRTAP10-12,-0.0,-0.0
ENSG00000105428,ZNRF4,1.3800374e-05,2.0223028e-05
ENSG00000141905,NFIC,-0.004736951,0.0059837825
ENSG00000132669,RIN2,-0.012334944,0.00070475263
ENSG00000101236,RNF24,0.016280986,0.0135422535
ENSG00000166862,CACNG2,0.020761989,0.012935793
ENSG00000100191,SLC5A4,0.00077345234,0.0015361292
ENSG00000088833,NSFL1C,0.002038808,0.0019568729
ENSG00000171222,SCAND1,0.00028105284,-0.0009977232
ENSG00000101336,HCK,0.00021514397,0.0007103229
ENSG00000031823,RANBP3,0.0007675674,0.0015136881
ENSG00000100298,APOBEC3H,3.3609875e-05,0.00026403388
ENSG00000197641,SERPINB13,-5.061268e-07,2.5127585e-05
ENSG00000185264,CIMIP4,-1.2972329e-06,0.00010129083
ENSG00000206073,SERPINB4,2.658465e-07,8.132306e-07
ENSG00000128309,MPST,-0.0019324725,-0.00063435314
ENSG00000128346,C22orf23,9.887387e-05,0.00063386804
ENSG00000124228,DDX27,0.0016847512,0.0017103592
ENSG00000100142,POLR2F,-0.03171356,-0.0008531414
ENSG00000057149,SERPINB3,1.3297016e-06,2.6697442e-06
ENSG00000100151,PICK1,0.0017393765,0.0035657394
ENSG00000176533,GNG7,-0.02149375,0.0045394255
ENSG00000178690,DYNAP,6.0594157e-06,4.9949845e-06
ENSG00000142173,COL6A2,0.00026619004,0.00027675234
ENSG00000101746,NOL4,0.022201832,0.021472014
ENSG00000101181,MTG2,0.0016033998,0.0042742924
ENSG00000060558,GNA15,0.00015707468,0.0004403857
ENSG00000101224,CDC25B,0.004046177,0.006078728
ENSG00000160633,SAFB,-8.786967e-05,0.0029026326
ENSG00000128298,BAIAP2L2,0.0026608524,0.013281202
ENSG00000161179,YDJC,0.00083895103,0.0005514875
ENSG00000082397,EPB41L3,0.018144963,0.022022502
ENSG00000177692,DNAJC28,-1.2664673e-05,0.0006461718
ENSG00000161180,CCDC116,-1.2541652e-05,1.0227684e-05
ENSG00000128228,SDF2L1,-0.00042387855,0.0003978019
ENSG00000100023,PPIL2,0.004504416,0.006049334
ENSG00000149488,TMC2,0.0015910927,0.0027145415
ENSG00000177732,SOX12,0.003224601,0.00030289867
ENSG00000170373,CST1,3.2841758e-09,-5.6613595e-07
ENSG00000101441,CST4,-0.0,-0.0
ENSG00000105519,CAPS,-0.0012965205,0.00019310067
ENSG00000124257,NEURL2,-7.296966e-05,0.00027411082
ENSG00000171105,INSR,-0.0048034536,0.010794536
ENSG00000100027,YPEL1,0.013877082,0.006420224
ENSG00000089048,ESF1,0.002445315,0.008916201
ENSG00000185252,ZNF74,0.0019315924,0.0011394927
ENSG00000000419,DPM1,0.0012669655,0.0039235204
ENSG00000026559,KCNG1,0.0062941685,0.0037357742
ENSG00000099910,KLHL22,0.008045064,0.0077127526
ENSG00000127663,KDM4B,0.008075354,0.0073573585
ENSG00000168634,WFDC13,1.0602871e-05,1.9684036e-05
ENSG00000149651,SPINT4,6.706565e-06,8.92314e-05
ENSG00000124160,NCOA5,0.0009783133,0.003049907
ENSG00000133433,GSTT2B,-5.008456e-06,0.00034560397
ENSG00000101347,SAMHD1,0.0014952879,0.0027489464
ENSG00000099974,DDTL,-8.353914e-06,5.743949e-05
ENSG00000099991,CABIN1,0.0072358777,0.0095809065
ENSG00000075336,TIMM21,0.00042331743,0.0009843151
ENSG00000206043,C18orf63,2.0073796e-05,0.0003801211
ENSG00000161082,CELF5,0.03766029,0.025210159
ENSG00000166347,CYB5A,0.00030457813,0.001095457
ENSG00000134769,DTNA,-0.0022589937,0.024237452
ENSG00000167858,TEKT1,0.0003975421,0.0009623921
ENSG00000177993,ZNRF3-AS1,-0.00016973936,0.0001978196
ENSG00000183762,KREMEN1,-0.0006609064,-0.0
ENSG00000141968,VAV1,0.00012782845,0.001362813
ENSG00000186998,EMID1,0.0010498362,0.0026671747
ENSG00000101216,GMEB2,0.00063623977,0.0010715312
ENSG00000197457,STMN3,0.010728601,0.010201576
ENSG00000243509,TNFRSF6B,-0.0,-0.0
ENSG00000101246,ARFRP1,0.000967971,0.0021318283
ENSG00000100263,RHBDD3,0.0022288763,0.0029351877
ENSG00000100276,RASL10A,0.002923044,0.003211781
ENSG00000225465,RFPL1S,0.013391853,0.0105887195
ENSG00000100285,NEFH,0.000760108,0.0022601578
ENSG00000100296,THOC5,0.0023193907,0.0017418992
ENSG00000105278,ZFR2,0.01683055,0.010845492
ENSG00000175691,ZNF77,0.0005392711,0.0008784492
ENSG00000197114,ZGPAT,5.992698e-06,2.3998791e-05
ENSG00000088256,GNA11,0.0016262289,0.0024833912
ENSG00000133243,BTBD2,0.004031381,0.005524948
ENSG00000141040,ZNF287,7.1470306e-05,0.000983711
ENSG00000125520,SLC2A4RG,-0.00027686064,0.0005783279
ENSG00000105549,SPMAP2,9.966332e-05,0.00036475062
ENSG00000088882,CPXM1,-3.4705325e-05,-0.0003814207
ENSG00000007264,MATK,0.0061103394,0.0060431994
ENSG00000258713,C20orf141,-0.0,-0.0
ENSG00000198326,TMEM239,-0.0,-0.0
ENSG00000184117,NIPSNAP1,0.00421653,0.00339164
ENSG00000132635,PCED1A,-0.00016482256,0.0011087946
ENSG00000100314,CABP7,4.7796784e-05,7.040866e-05
ENSG00000100319,ZMAT5,0.00041406823,0.00021843369
ENSG00000184076,UQCR10,0.0017796183,0.0025366559
ENSG00000215305,VPS16,0.00084941013,0.0011415561
ENSG00000099992,TBC1D10A,-0.0015163306,0.00049387844
ENSG00000125878,TCF15,5.2633844e-05,4.651723e-05
ENSG00000124243,BCAS4,0.00301937,0.00309963
ENSG00000149634,SPATA25,-3.962811e-05,5.9785856e-07
ENSG00000244274,DBNDD2,-0.0,-0.0
ENSG00000142347,MYO1F,0.001015365,0.0018712975
ENSG00000099995,SF3A1,-0.00031697814,0.0013481285
ENSG00000101255,TRIB3,0.0010328195,0.0011668056
ENSG00000125508,SRMS,8.037478e-07,7.751985e-07
ENSG00000149599,DUSP15,1.6014075e-05,0.00052367226
ENSG00000099999,RNF215,0.00030026044,0.0018049199
ENSG00000182087,TMEM259,0.00028342145,0.0040186928
ENSG00000100003,SEC14L2,-0.00052229245,0.000632366
ENSG00000174306,ZHX3,-0.014113885,0.008277625
ENSG00000166634,SERPINB12,1.8315851e-06,0.000102032514
ENSG00000183617,MRPL54,0.00014393721,0.0003874559
ENSG00000129932,DOHH,-0.0022387672,0.0005129306
ENSG00000080845,DLGAP4,0.02923991,0.01980791
ENSG00000065989,PDE4A,0.012734151,0.008796254
ENSG00000242114,MTFP1,1.3955279e-05,0.00013718706
ENSG00000189152,GRAPL,5.1896673e-06,0.00019976385
ENSG00000088899,LZTS3,0.006125505,0.0045346036
ENSG00000125895,TMEM74B,0.0028044784,0.00241929
ENSG00000142494,SLC47A1,0.0011788108,0.0026559408
ENSG00000132670,PTPRA,0.0057294234,0.01990298
ENSG00000100012,SEC14L3,-6.3161833e-06,0.00017914332
ENSG00000134755,DSC2,0.001544675,0.0010540222
ENSG00000105401,CDC37,0.0029542556,0.0058777393
ENSG00000133488,SEC14L4,2.7930742e-05,0.00023478165
ENSG00000109046,WSB1,-0.011811447,0.013172549
ENSG00000197933,ZNF823,0.00028142994,0.0014571819
ENSG00000171295,ZNF440,0.0012963212,0.0019164765
ENSG00000197044,ZNF441,0.0014557217,0.0021595815
ENSG00000244588,RAD21L1,4.05913e-05,0.00010116651
ENSG00000123136,DDX39A,-0.0004577072,-4.933236e-05
ENSG00000128242,GAL3ST1,-0.0047705867,-0.00014531234
ENSG00000206418,RAB12,0.0018113751,0.004471725
ENSG00000066926,FECH,-0.0010456999,0.001773517
ENSG00000124203,ZNF831,0.0019288652,0.0018274847
ENSG00000078699,CBFA2T2,0.0010485788,0.014658114
ENSG00000133027,PEMT,0.0013433961,0.001404961
ENSG00000134508,CABLES1,-0.0065444233,0.0028257817
ENSG00000100029,PES1,0.0003878386,0.0019527631
ENSG00000118276,B4GALT6,0.0076695746,0.009446296
ENSG00000091542,ALKBH5,-0.00031200156,0.0025403937
ENSG00000288649,ACTL10,-1.2633043e-05,-2.7095268e-05
ENSG00000177599,ZNF491,-0.00011226055,0.00038524013
ENSG00000124181,PLCG1,-0.0045194062,0.001466098
ENSG00000105137,SYDE1,-0.00019579842,-3.6730067e-05
ENSG00000160994,TEKTL1,9.8842385e-05,0.000138328
ENSG00000265681,RPL17,8.3337494e-05,-0.0
ENSG00000099994,SUSD2,3.9176208e-05,3.0165096e-05
ENSG00000100284,TOM1,-0.00021878471,0.0023948725
ENSG00000101665,SMAD7,-0.00044556352,0.0011165537
ENSG00000177294,FBXO39,-0.0001692954,-5.7793313e-06
ENSG00000141429,GALNT1,0.0017586077,0.009214685
ENSG00000172216,CEBPB,0.0008811514,0.0018210806
ENSG00000196396,PTPN1,0.006035169,0.0073134964
ENSG00000108582,CPD,-0.001704972,0.007752854
ENSG00000215421,ZNF407,0.002142506,0.012011012
ENSG00000100216,TOMM22,0.0007111108,-6.7335466e-05
ENSG00000226742,HSBP1L1,8.471796e-05,0.0009279864
ENSG00000141759,TXNL4A,0.0059248684,0.0058042877
ENSG00000108578,BLMH,0.00088074844,0.0025349797
ENSG00000132661,NXT1,0.0003881353,-0.00057921954
ENSG00000125812,GZF1,5.0886807e-05,0.0006354742
ENSG00000101546,RBFA,-0.0,-0.0
ENSG00000123159,GIPC1,-0.0030259062,0.0049386756
ENSG00000125814,NAPB,0.004934528,0.01231202
ENSG00000100427,MLC1,-0.008355127,-0.0029895722
ENSG00000101544,ADNP2,-0.00013089694,0.0032931357
ENSG00000178184,PARD6G,0.0015979261,0.0010368498
ENSG00000125823,CSTL1,-2.5141973e-09,-5.2718553e-07
ENSG00000125831,CST11,-0.0,-0.0
ENSG00000178342,KCNG2,0.0007257593,0.00042887166
ENSG00000198783,ZNF830,0.00026040577,8.4218955e-06
ENSG00000127529,OR7C2,-0.0,-0.0
ENSG00000186115,CYP4F2,1.4860493e-05,3.1034826e-05
ENSG00000101557,USP14,0.0015633607,0.008500561
ENSG00000126653,NSRP1,-0.0060144807,0.0035276096
ENSG00000101333,PLCB4,0.012973682,0.010592054
ENSG00000196576,PLXNB2,0.0025633478,0.0020880124
ENSG00000141433,ADCYAP1,0.0013444136,0.0016295621
ENSG00000141642,ELAC1,2.874691e-06,7.686298e-08
ENSG00000101574,METTL4,0.00018416939,0.0017706634
ENSG00000186204,CYP4F12,-6.544971e-05,9.377985e-05
ENSG00000080986,NDC80,3.829451e-05,0.00026626757
ENSG00000006125,AP2B1,0.011214886,0.012891857
ENSG00000206203,TSSK2,5.5503097e-07,-1.5721513e-06
ENSG00000063515,GSC2,-8.9346265e-08,-0.0
ENSG00000100075,SLC25A1,0.0003057408,0.00019604151
ENSG00000101596,SMCHD1,0.0032228155,0.012670688
ENSG00000160951,PTGER1,-4.5891647e-06,8.604151e-06
ENSG00000105135,ILVBL,-0.0006444269,0.00066902844
ENSG00000183785,TUBA8,0.0009136505,0.0009475233
ENSG00000239900,ADSL,0.0011904594,0.00074062723
ENSG00000161031,PGLYRP2,0.00010269355,0.0010049471
ENSG00000198551,ZNF627,-0.00062294933,0.0010372713
ENSG00000160961,ZNF333,0.00027621217,0.0023827243
ENSG00000078142,PIK3C3,0.0033185685,0.01290468
ENSG00000141977,CIB3,2.9260127e-05,0.00016003395
ENSG00000128266,GNAZ,0.0055294908,0.004872798
ENSG00000099330,OCEL1,0.00027637536,0.0008078733
ENSG00000186716,BCR,0.0056049204,0.005930405
ENSG00000079134,THOC1,-0.00020842967,0.0059381635
ENSG00000127527,EPS15L1,0.00490972,0.007820327
ENSG00000132141,CCT6B,-0.0007704258,0.0007765865
ENSG00000100116,GCAT,-0.00040356658,0.00084332377
ENSG00000128310,GALR3,4.5551427e-05,3.0632666e-05
ENSG00000100129,EIF3L,0.00250011,0.0018302352
ENSG00000141447,OSBPL1A,-0.003562501,0.019768871
ENSG00000005156,LIG3,0.0005056023,0.0012141439
ENSG00000141738,GRB7,0.0001229648,0.0001768934
ENSG00000100139,MICALL1,-0.0017035427,0.00079814956
ENSG00000101605,MYOM1,-0.0029303383,0.0012788277
ENSG00000100412,ACO2,0.0006219228,0.005356749
ENSG00000105141,CASP14,1.6019976e-05,4.8450696e-05
ENSG00000064490,RFXANK,-0.00053434883,-0.000116998635
ENSG00000091157,WDR7,0.0035441488,0.022243345
ENSG00000176231,OR10H4,-0.0,-0.0
ENSG00000101680,LAMA1,-0.006558557,-0.00045794772
ENSG00000105058,FAM32A,0.0018630776,-0.00080492906
ENSG00000100280,AP1B1,0.0019500571,0.0053610266
ENSG00000105393,BABAM1,1.1781136e-06,1.1960454e-06
ENSG00000185608,MRPL40,-0.00014715921,-0.00015709344
ENSG00000100033,PRODH,-0.008431489,-0.0022410753
ENSG00000177143,CETN1,-0.0,-0.0
ENSG00000176890,TYMS,-0.0010439383,-0.00037111487
ENSG00000132199,ENOSF1,-0.02133097,-0.001138982
ENSG00000178093,TSSK6,-0.00010604127,9.73169e-05
ENSG00000186010,NDUFA13,0.00023060493,-0.0022066294
ENSG00000243811,APOBEC3D,-1.0012031e-06,1.590126e-05
ENSG00000215193,PEX26,0.002843754,0.0030143682
ENSG00000130287,NCAN,-0.00076469616,0.002748846
ENSG00000099937,SERPIND1,0.0003135711,0.0006325179
ENSG00000105705,SUGP1,0.0024333023,0.0034335835
ENSG00000099940,SNAP29,0.0011447284,0.002894934
ENSG00000099942,CRKL,0.0013428634,0.0026757068
ENSG00000184436,THAP7,8.750037e-05,0.00067352987
ENSG00000171532,NEUROD2,0.00722367,-0.0040962156
ENSG00000094804,CDC6,0.00056788797,0.0003766538
ENSG00000206422,LRRC30,-0.0,-0.0
ENSG00000134775,FHOD3,0.02136284,0.0171755
ENSG00000100336,APOL4,8.0846024e-07,-6.50644e-05
ENSG00000108344,PSMD3,0.0015003472,0.0018221595
ENSG00000099954,CECR2,-0.020024715,-0.0014637196
ENSG00000105122,RASAL3,2.708783e-06,4.9898303e-05
ENSG00000161405,IKZF3,8.426537e-05,0.0004142249
ENSG00000183773,AIFM3,-0.00031115374,3.4683864e-05
ENSG00000105072,C19orf44,0.00089016993,0.0009445227
ENSG00000141385,AFG3L2,0.0008667165,0.0036836376
ENSG00000171954,CYP4F22,6.867396e-05,0.0007037133
ENSG00000250067,YJEFN3,0.0033746338,0.005394805
ENSG00000130307,USHBP1,0.000970322,0.0024418759
ENSG00000100258,LMF2,0.0007999822,0.0021283843
ENSG00000025770,NCAPH2,0.00068018644,0.00092419935
ENSG00000085872,CHERP,-0.0,-0.0
ENSG00000152217,SETBP1,0.03797602,0.02884593
ENSG00000132623,ANKEF1,0.00024964937,0.0005398522
ENSG00000049759,NEDD4L,0.027600333,0.02105711
ENSG00000161395,PGAP3,0.0019510929,0.0022689144
ENSG00000160352,ZNF714,0.002420859,0.0032299438
ENSG00000149635,OCSTAMP,-8.536758e-06,2.8525443e-05
ENSG00000158296,SLC13A3,-0.005535177,0.00844975
ENSG00000160161,CILP2,0.00017408413,0.000112158144
ENSG00000105717,PBX4,0.0061432323,0.003856569
ENSG00000171475,WIPF2,0.005372241,0.01079625
ENSG00000284194,SCO2,0.0002613946,0.00020833043
ENSG00000025708,TYMP,0.0001759496,0.00052104157
ENSG00000105662,CRTC1,0.008231099,0.008971767
ENSG00000108599,AKAP10,-0.0017026832,0.007158368
ENSG00000197134,ZNF257,-0.00022243337,0.00058339
ENSG00000124091,GCNT7,0.00015500163,0.00049042545
ENSG00000101180,HRH3,0.000926872,0.0010541404
ENSG00000229676,ZNF492,8.4679596e-05,0.00021976056
ENSG00000188559,RALGAPA2,0.00091300136,0.010907993
ENSG00000167487,KLHL26,0.00037126904,0.0010708153
ENSG00000127526,SLC35E1,-0.0,-0.0
ENSG00000130487,KLHDC7B,8.177042e-07,2.454433e-06
ENSG00000217442,SYCE3,3.9257367e-05,0.00011483534
ENSG00000205560,CPT1B,-2.0462817e-06,2.9214842e-05
ENSG00000064545,TMEM161A,0.0014779877,0.0025647632
ENSG00000125991,ERGIC3,-0.00086827803,0.0011365953
ENSG00000131771,PPP1R1B,-0.00053406693,-0.0012407957
ENSG00000105676,ARMC6,0.0008017419,0.0009614793
ENSG00000183153,GJD3,8.018847e-06,7.316049e-07
ENSG00000108306,FBXL20,0.008147546,0.016978726
ENSG00000100288,CHKB,0.00070741156,0.00067751785
ENSG00000244687,UBE2V1,-0.0,-0.0
ENSG00000149451,ADAM33,0.0001750783,0.00051738566
ENSG00000008735,MAPK8IP2,0.0070291394,0.0062674494
ENSG00000141741,MIEN1,0.00016808326,0.00045582012
ENSG00000108576,SLC6A4,0.0001657596,0.00043202064
ENSG00000100299,ARSA,-0.00041309194,0.0014477273
ENSG00000167232,ZNF91,0.011165189,0.013456544
ENSG00000186529,CYP4F3,-9.6345204e-05,5.85438e-05
ENSG00000124140,SLC12A5,0.01056198,0.013919118
ENSG00000206140,TMEM191C,0.0009551633,0.0020479546
ENSG00000188895,MSL1,0.0044438336,0.006579483
ENSG00000100228,RAB36,0.0006647066,0.00081971916
ENSG00000197372,ZNF675,0.0055749225,0.0073446864
ENSG00000184113,CLDN5,0.00016401384,0.0003059321
ENSG00000184949,FAM227A,0.002562024,0.0037741107
ENSG00000213996,TM6SF2,0.00018258767,-0.0
ENSG00000131759,RARA,0.0017373852,0.0016098655
ENSG00000064607,SUGP2,0.009643394,0.0136977965
ENSG00000183246,RIMBP3C,9.889505e-06,-2.2577456e-06
ENSG00000100249,C22orf31,2.6531205e-07,4.4689587e-05
ENSG00000100034,PPM1F,0.0047305278,0.0028543796
ENSG00000125844,RRBP1,-0.009763625,0.00010777676
ENSG00000100038,TOP3B,0.00020119257,0.00083854684
ENSG00000126353,CCR7,8.802658e-06,3.295142e-06
ENSG00000213999,MEF2B,-0.0,-0.0
ENSG00000141744,PNMT,0.0007453636,0.00057683216
ENSG00000167914,GSDMA,3.2454922e-05,0.00014788062
ENSG00000172057,ORMDL3,0.00092360785,0.0013408378
ENSG00000101049,SGK2,-0.0035125015,-0.00014205498
ENSG00000196705,ZNF431,-0.0010335721,0.002967682
ENSG00000131746,TNS4,2.9646224e-05,0.00018420181
ENSG00000172301,COPRS,0.0035071226,0.0039079036
ENSG00000197360,ZNF98,-0.007211358,-0.0009079515
ENSG00000169575,VPREB1,-3.577979e-07,-0.0
ENSG00000131471,AOC3,4.8459166e-05,4.4203283e-05
ENSG00000182141,ZNF708,-0.00823685,0.008162512
ENSG00000183850,ZNF730,0.00061776646,0.0011835219
ENSG00000187860,CCDC157,0.0013637468,0.0015361514
ENSG00000187664,HAPLN4,0.0007153718,-0.0
ENSG00000131748,STARD3,0.0004849301,0.0032699918
ENSG00000177989,CIMAP1B,4.1275657e-06,1.1785151e-05
ENSG00000269067,ZNF728,-0.000375756,3.1377527e-05
ENSG00000234965,SHISA8,0.00030628123,0.0005835308
ENSG00000125780,TGM3,0.00012165268,0.00024125821
ENSG00000172967,XKR3,4.27467e-06,1.8354454e-05
ENSG00000166948,TGM6,8.648414e-05,0.00024827672
ENSG00000100221,JOSD1,0.004126741,0.0036886325
ENSG00000121297,TSHZ3,0.018836668,0.010687544
ENSG00000125835,SNRPB,0.0004419312,-0.0005092069
ENSG00000126249,PDCD2L,0.00032704632,0.00046490194
ENSG00000130540,SULT4A1,0.012400725,0.014072019
ENSG00000124302,CHST8,0.0049349233,0.0038168016
ENSG00000100341,PNPLA5,0.00031470633,0.00024372425
ENSG00000170471,RALGAPB,0.0012460185,0.009183771
ENSG00000100345,MYH9,-0.0010092923,0.004467859
ENSG00000141753,IGFBP4,0.0013918113,0.0013634383
ENSG00000100302,RASD2,0.0016696347,0.0014893387
ENSG00000182271,TMIGD1,1.3985313e-05,5.1602154e-05
ENSG00000198125,MB,5.1371726e-06,7.0167785e-05
ENSG00000126581,BECN1,0.00086935033,0.002436735
ENSG00000161249,DMKN,0.00038781948,0.0007332412
ENSG00000221963,APOL6,-0.00043040776,-6.9356654e-05
ENSG00000128335,APOL2,0.00024098739,0.0014545523
ENSG00000101438,SLC32A1,0.0011877542,0.0012955077
ENSG00000101442,ACTR5,0.00030572296,0.0007289093
ENSG00000215529,EFCAB8,0.00021826875,0.0005339972
ENSG00000149646,CNBD2,6.192063e-05,0.00089476997
ENSG00000214491,SEC14L6,-0.00018345713,0.00015242539
ENSG00000176563,CNTD1,0.00032210167,0.0007545218
ENSG00000197077,KIAA1671,0.007947084,0.009238318
ENSG00000197566,ZNF624,-0.00022543226,0.0008238382
ENSG00000101203,COL20A1,-0.00077007804,-0.00021327048
ENSG00000100053,CRYBB3,0.00010903153,0.00010520299
ENSG00000244752,CRYBB2,0.00040656357,0.00039845303
ENSG00000128272,ATF4,0.00096730876,0.004549931
ENSG00000100368,CSF2RB,1.8414418e-06,7.141317e-05
ENSG00000126562,WNK4,2.0513948e-05,0.00020266531
ENSG00000229637,PRAC2,-0.0,-0.0
ENSG00000182931,WFDC10B,2.5941028e-05,0.00076969713
ENSG00000223979,SMCR2,9.862139e-06,2.7509499e-05
ENSG00000100206,DMC1,0.00023064067,0.0011562485
ENSG00000108848,LUC7L3,-0.001510933,0.015692461
ENSG00000215595,C20orf202,-3.0660117e-06,3.5899916e-06
ENSG00000124143,ARHGAP40,3.7683567e-05,9.103255e-05
ENSG00000158901,WFDC8,6.837064e-05,8.5344895e-05
ENSG00000124155,PIGT,-0.0011876395,0.001262983
ENSG00000100380,ST13,0.0010811196,0.0015921713
ENSG00000159307,SCUBE1,0.0037109423,0.00090028543
ENSG00000159182,PRAC1,-0.0,-8.214634e-07
ENSG00000244486,SCARF2,0.0018012769,0.0008285472
ENSG00000108349,CASC3,0.0015162112,0.0039457683
ENSG00000130538,OR11H1,-0.0,-0.0
ENSG00000126368,NR1D1,-0.0001982572,0.0014363799
ENSG00000108651,UTP6,0.0022413286,0.0038667882
ENSG00000183206,POTEC,7.723879e-06,8.540889e-05
ENSG00000131480,AOC2,0.00030300423,0.00022868806
ENSG00000173991,TCAP,0.0012380301,0.0016047476
ENSG00000154945,ANKRD40,-0.000632274,0.0020384286
ENSG00000108798,ABI3,1.3131825e-05,0.00016966836
ENSG00000180777,ANKRD30B,0.0033541499,0.0055445214
ENSG00000173714,WFIKKN2,3.5448193e-05,5.9583377e-05
ENSG00000159202,UBE2Z,-0.00043142808,0.0043489044
ENSG00000168454,TXNDC2,1.1655209e-06,6.440217e-06
ENSG00000101558,VAPA,0.0018614666,0.00648082
ENSG00000183978,COA3,0.0007883753,-0.00037797983
ENSG00000167083,GNGT2,1.1777886e-05,3.681875e-05
ENSG00000154864,PIEZO2,-0.020017613,0.001241322
ENSG00000215568,GAB4,1.3115691e-05,-0.0
ENSG00000108846,ABCC3,0.001866061,0.0018027792
ENSG00000100154,TTC28,0.0057439865,0.011615079
ENSG00000184459,BPIFC,9.949226e-05,0.00076817436
ENSG00000100379,KCTD17,0.0037092569,0.0047483305
ENSG00000128165,ADM2,4.232864e-06,3.3317892e-06
ENSG00000100253,MIOX,6.1694896e-06,4.1858824e-05
ENSG00000166960,CCDC178,0.0021440936,0.0030105142
ENSG00000100241,SBF1,-0.00077465054,0.0017161334
ENSG00000073584,SMARCE1,0.00044833397,-0.0003089774
ENSG00000167216,KATNAL2,-0.003047251,0.0040277936
ENSG00000176136,MC5R,6.092573e-05,2.471377e-05
ENSG00000134046,MBD2,0.0013198755,0.0051523265
ENSG00000101751,POLI,-0.00023341012,0.0025421188
ENSG00000166845,C18orf54,-0.0009334562,-6.8598856e-05
ENSG00000142279,WTIP,0.0017932174,0.0021952554
ENSG00000174448,STARD6,1.1534341e-05,0.0006878129
ENSG00000249861,LGALS16,1.392806e-05,1.0594461e-05
ENSG00000134278,SPIRE1,0.012166564,0.018668203
ENSG00000196357,ZNF565,-0.00046231007,0.007448829
ENSG00000161558,TMEM143,-0.00015485552,0.0028484901
ENSG00000182035,ADIG,1.4174091e-05,2.5508309e-05
ENSG00000019186,CYP24A1,6.315715e-05,0.00015620641
ENSG00000079974,RABL2B,0.0023611747,0.004189913
ENSG00000237440,ZNF737,0.0012439579,0.002988781
ENSG00000064787,BCAS1,-0.036604133,-0.0040588873
ENSG00000105176,URI1,-0.002846568,0.008094705
ENSG00000159882,ZNF230,0.000102229686,0.00070430693
ENSG00000131116,ZNF428,0.0060309563,-0.006477311
ENSG00000159885,ZNF222,-2.7708286e-06,1.0665984e-06
ENSG00000131941,RHPN2,-0.0025320644,0.0008161011
ENSG00000215251,FASTKD5,-0.0,-0.0
ENSG00000172315,TP53RK,0.0009345952,-0.00035299244
ENSG00000101161,PRPF6,0.00029733454,0.0018293665
ENSG00000101752,MIB1,0.005325519,0.014355203
ENSG00000269858,EGLN2,-0.0,-0.0
ENSG00000061656,SPAG4,0.00016555289,0.0003215018
ENSG00000105767,CADM4,-0.0028861843,0.0016678788
ENSG00000198185,ZNF334,-0.00024911744,0.0013959333
ENSG00000100983,GSS,0.0016483989,0.0028591268
ENSG00000206432,TMEM200C,0.0027921053,0.0017167825
ENSG00000213373,LINC00671,5.469475e-05,0.0002855553
ENSG00000134443,GRP,0.0024758258,0.00014285452
ENSG00000105738,SIPA1L3,0.005780631,0.012433912
ENSG00000186951,PPARA,-0.006855385,0.0009996631
ENSG00000011260,UTP18,0.0009602223,0.0024037594
ENSG00000134438,RAX,2.2199845e-06,-5.51968e-07
ENSG00000166569,CPLX4,2.979166e-05,0.00012873617
ENSG00000205643,CDPF1,6.560557e-06,0.00029997487
ENSG00000074695,LMAN1,-0.0008909049,0.0015271847
ENSG00000183569,SERHL2,0.0011774343,0.001649736
ENSG00000168813,ZNF507,0.0014758151,0.003908018
ENSG00000141200,KIF2B,3.5391624e-06,3.832213e-06
ENSG00000154975,CA10,0.03051072,0.028880877
ENSG00000183287,CCBE1,0.025381366,0.012588061
ENSG00000011422,PLAUR,0.00054214365,0.0013017866
ENSG00000141469,SLC14A1,-0.0017884906,-0.00031039436
ENSG00000075429,CACNG5,0.000108776025,0.0006723215
ENSG00000128274,A4GALT,8.172713e-06,9.06168e-05
ENSG00000178904,DPY19L3,-0.0013540994,0.0036682123
ENSG00000100991,TRPC4AP,-0.0066203973,0.0077092904
ENSG00000242247,ARFGAP3,0.0011225105,0.0036398077
ENSG00000154229,PRKCA,-0.00412927,0.015767349
ENSG00000231749,ABCA9-AS1,8.287773e-05,0.0012815415
