GENE	C1	C2	C3	C1+	C2+	C3+	C1-	C2-	C3-
93624	0.741354	0.000839732	-0.0671533	0.741354	0.000839732	0	0	0	0.0671533
6881	-0.702226	0.268225	-0.0399397	0	0.268225	0	0.702226	0	0.0399397
6883	0.494168	0.212253	-0.112763	0.494168	0.212253	0	0	0	0.112763
6884	0.678502	0.159112	-0.107307	0.678502	0.159112	0	0	0	0.107307
9015	-0.327891	-0.334816	0.119178	0	0	0.119178	0.327891	0.334816	0
9013	0.582359	-0.192786	-0.0350532	0.582359	0	0	0	0.192786	0.0350532
79101	0.540993	-0.0921049	0.060645	0.540993	0	0.060645	0	0.0921049	0
83860	0.678212	0.0560505	-0.131982	0.678212	0.0560505	0	0	0	0.131982
6875	0.842463	-0.210206	0.110024	0.842463	0	0.110024	0	0.210206	0
27097	0.458423	-0.198785	-0.0945976	0.458423	0	0	0	0.198785	0.0945976
51616	-0.865022	0.135559	-0.122087	0	0.135559	0	0.865022	0	0.122087
8407	-0.505456	-0.15107	-0.442504	0	0	0	0.505456	0.15107	0.442504
29114	-0.685111	-0.00247247	0.175937	0	0	0.175937	0.685111	0.00247247	0
6888	-0.326361	0.17169	-0.427811	0	0.17169	0	0.326361	0	0.427811
132001	-0.740612	0.0564768	0.248694	0	0.0564768	0.248694	0.740612	0	0
85461	0.539334	0.220388	-0.470183	0.539334	0.220388	0	0	0	0.470183
128989	0.677902	-0.0772154	-0.202677	0.677902	0	0	0	0.0772154	0.202677
79613	-0.438785	0.238609	0.219301	0	0.238609	0.219301	0.438785	0	0
57551	-0.540363	0.463342	0.0569201	0	0.463342	0.0569201	0.540363	0	0
6890	0.497478	-0.061684	-0.582285	0.497478	0	0	0	0.061684	0.582285
202018	-0.383836	0.082909	0.123738	0	0.082909	0.123738	0.383836	0	0
6894	-0.152152	-0.405712	0.313554	0	0	0.313554	0.152152	0.405712	0
23435	0.689621	-0.229815	0.0979289	0.689621	0	0.0979289	0	0.229815	0
50839	0.608448	-0.149499	0.159039	0.608448	0	0.159039	0	0.149499	0
50838	0.664088	-0.200836	-0.187892	0.664088	0	0	0	0.200836	0.187892
50840	0.709506	-0.341893	-0.0872788	0.709506	0	0	0	0.341893	0.0872788
259293	0.661733	-0.426495	-0.179921	0.661733	0	0	0	0.426495	0.179921
259290	0.636008	-0.373815	-0.081591	0.636008	0	0	0	0.373815	0.081591
259289	0.593506	-0.349606	-0.101711	0.593506	0	0	0	0.349606	0.101711
54429	0.584093	-0.322544	-0.197189	0.584093	0	0	0	0.322544	0.197189
259296	0.538016	-0.208931	-0.118035	0.538016	0	0	0	0.208931	0.118035
55617	0.385793	-0.0982981	0.32066	0.385793	0	0.32066	0	0.0982981	0
83940	-0.436144	0.509971	-0.0895413	0	0.509971	0	0.436144	0	0.0895413
8887	0.207477	0.638442	0.0360677	0.207477	0.638442	0.0360677	0	0	0
23216	0.576185	-0.0136849	0.140233	0.576185	0	0.140233	0	0.0136849	0
83874	-0.826883	0.0276908	0.0498926	0	0.0276908	0.0498926	0.826883	0	0
374403	-0.288701	0.217668	-0.251968	0	0.217668	0	0.288701	0	0.251968
23232	0.417354	0.22326	-0.370768	0.417354	0.22326	0	0	0	0.370768
54662	-0.71862	-0.00229286	-0.0736754	0	0	0	0.71862	0.00229286	0.0736754
57533	-0.681979	-0.0842848	-0.0272276	0	0	0	0.681979	0.0842848	0.0272276
64786	0.0125068	0.12784	0.0495719	0.0125068	0.12784	0.0495719	0	0	0
125058	0.718657	-0.011647	-0.0663244	0.718657	0	0	0	0.011647	0.0663244
55296	0.745055	0.154498	0.00150443	0.745055	0.154498	0.00150443	0	0	0
25771	-0.545623	0.233793	0.0216184	0	0.233793	0.0216184	0.545623	0	0
57465	-0.828889	-0.0958532	0.303404	0	0	0.303404	0.828889	0.0958532	0
353149	-0.84565	-0.264312	0.0228778	0	0	0.0228778	0.84565	0.264312	0
23329	0.713245	-0.00126341	-0.123213	0.713245	0	0	0	0.00126341	0.123213
93594	-0.180009	-0.3556	-0.121375	0	0	0	0.180009	0.3556	0.121375
9882	0.837668	0.13577	-0.0476432	0.837668	0.13577	0	0	0	0.0476432
11138	0.633943	0.0961844	-0.271424	0.633943	0.0961844	0	0	0	0.271424
54885	0.408329	-0.0388288	-0.205571	0.408329	0	0	0	0.0388288	0.205571
23158	-0.0905461	-0.107333	0.515358	0	0	0.515358	0.0905461	0.107333	0
23061	0.0988817	0.525177	-0.316521	0.0988817	0.525177	0	0	0	0.316521
6902	-0.83559	0.167821	-0.0828389	0	0.167821	0	0.83559	0	0.0828389
1155	-0.618528	0.199522	0.0631734	0	0.199522	0.0631734	0.618528	0	0
6905	0.822199	0.226456	-0.0179982	0.822199	0.226456	0	0	0	0.0179982
219899	0.555673	-0.206008	-0.122243	0.555673	0	0	0	0.206008	0.122243
6907	-0.0390749	-0.233104	-0.507508	0	0	0	0.0390749	0.233104	0.507508
90665	0.195515	-0.353968	-0.446733	0.195515	0	0	0	0.353968	0.446733
26608	-0.516234	0.195636	0.211945	0	0.195636	0.211945	0.516234	0	0
10716	0.777031	-0.179628	0.175206	0.777031	0	0.175206	0	0.179628	0
84897	0.468263	0.169682	0.205442	0.468263	0.169682	0.205442	0	0	0
9095	-0.510117	-0.0270875	-0.526085	0	0	0	0.510117	0.0270875	0.526085
6909	0.210035	0.453657	-0.256246	0.210035	0.453657	0	0	0	0.256246
6926	0.428255	0.276054	-0.225592	0.428255	0.276054	0	0	0	0.225592
6915	-0.549459	0.227063	-0.0627133	0	0.227063	0	0.549459	0	0.0627133
123036	0.288069	0.276972	-0.00558196	0.288069	0.276972	0	0	0	0.00558196
8557	-0.650008	-0.485989	0.1625	0	0	0.1625	0.650008	0.485989	0
6920	-0.933035	0.123563	0.0336076	0	0.123563	0.0336076	0.933035	0	0
51186	-0.404565	0.285849	-0.22727	0	0.285849	0	0.404565	0	0.22727
10915	0.495118	-0.439168	-0.0296981	0.495118	0	0	0	0.439168	0.0296981
256536	-0.119622	0.684278	0.186302	0	0.684278	0.186302	0.119622	0	0
83439	-0.664994	-0.00628333	-0.10521	0	0	0	0.664994	0.00628333	0.10521
6934	0.806683	-0.116607	0.157734	0.806683	0	0.157734	0	0.116607	0
10732	-0.137344	0.233711	-0.217227	0	0.233711	0	0.137344	0	0.217227
7062	0.772428	0.155095	0.10477	0.772428	0.155095	0.10477	0	0	0
84260	0.670921	-0.351845	-0.141935	0.670921	0	0	0	0.351845	0.141935
56892	0.358352	0.33829	-0.0629564	0.358352	0.33829	0	0	0	0.0629564
6949	0.708078	0.207939	0.365399	0.708078	0.207939	0.365399	0	0	0
6988	-0.664263	0.452753	-0.0872793	0	0.452753	0	0.664263	0	0.0872793
202500	-0.624995	0.0908061	0.017015	0	0.0908061	0.017015	0.624995	0	0
79600	-0.663007	-0.441933	0.0215287	0	0	0.0215287	0.663007	0.441933	0
79867	0.439159	-0.245521	0.155291	0.439159	0	0.155291	0	0.245521	0
6996	0.518374	-0.362138	0.183712	0.518374	0	0.183712	0	0.362138	0
51567	0.737781	0.152868	-0.0129391	0.737781	0.152868	0	0	0	0.0129391
56165	0.709765	-0.33394	0.422054	0.709765	0	0.422054	0	0.33394	0
126668	-0.245089	0.108949	-0.365396	0	0.108949	0	0.245089	0	0.365396
81550	0.791381	-0.221067	-0.276329	0.791381	0	0	0	0.221067	0.276329
221400	0.605314	-0.490244	-0.217203	0.605314	0	0	0	0.490244	0.217203
23424	0.343834	0.438302	0.162901	0.343834	0.438302	0.162901	0	0	0
122402	-0.859286	-0.018058	0.0597743	0	0	0.0597743	0.859286	0.018058	0
11022	-0.724309	0.344882	0.352002	0	0.344882	0.352002	0.724309	0	0
9895	-0.797979	-0.209305	-0.0630818	0	0	0	0.797979	0.209305	0.0630818
7007	0.132999	0.288068	-0.511455	0.132999	0.288068	0	0	0	0.511455
80178	0.41168	-0.240982	0.405732	0.41168	0	0.405732	0	0.240982	0
7010	-0.743753	-0.267402	-0.0287015	0	0	0	0.743753	0.267402	0.0287015
27285	-0.776272	-0.346832	-0.00182959	0	0	0	0.776272	0.346832	0.00182959
150483	0.381902	0.375942	-0.0732375	0.381902	0.375942	0	0	0	0.0732375
10178	-0.6439	0.0893177	-0.391547	0	0.0893177	0	0.6439	0	0.391547
57451	0.202602	-0.852175	0.188393	0.202602	0	0.188393	0	0.852175	0
55714	-0.837033	-0.253	0.0285483	0	0	0.0285483	0.837033	0.253	0
26011	0.478959	-0.400457	-0.00365113	0.478959	0	0	0	0.400457	0.00365113
146705	0.650082	-0.0996492	-0.183766	0.650082	0	0	0	0.0996492	0.183766
7013	-0.707248	-0.0371426	0.0277452	0	0	0.0277452	0.707248	0.0371426	0
54386	-0.587058	-0.0618351	0.310715	0	0	0.310715	0.587058	0.0618351	0
26136	0.265433	0.330122	-0.248126	0.265433	0.330122	0	0	0	0.248126
54997	0.639056	0.542743	0.0307477	0.639056	0.542743	0.0307477	0	0	0
9840	0.57994	0.600875	0.399068	0.57994	0.600875	0.399068	0	0	0
122046	-0.154683	0.54713	-0.428209	0	0.54713	0	0.154683	0	0.428209
121793	0.574476	0.543356	0.488768	0.574476	0.543356	0.488768	0	0	0
93081	0.10062	0.67123	0.082033	0.10062	0.67123	0.082033	0	0	0
219557	0.195199	0.611909	0.0270973	0.195199	0.611909	0.0270973	0	0	0
374618	-0.541454	-0.118217	-0.260319	0	0	0	0.541454	0.118217	0.260319
7018	0.24648	0.281981	-0.429184	0.24648	0.281981	0	0	0	0.429184
7019	0.897745	0.150404	0.0825663	0.897745	0.150404	0.0825663	0	0	0
64216	0.674708	-0.088681	0.249686	0.674708	0	0.249686	0	0.088681	0
7029	-0.232976	0.687718	-0.220077	0	0.687718	0	0.232976	0	0.220077
7942	0.441444	0.0616144	-0.387173	0.441444	0.0616144	0	0	0	0.387173
22797	-0.601169	-0.224999	-0.162216	0	0	0	0.601169	0.224999	0.162216
29844	-0.788919	0.318846	0.185969	0	0.318846	0.185969	0.788919	0	0
7037	-0.183114	0.774739	0.0023906	0	0.774739	0.0023906	0.183114	0	0
7038	-0.786595	0.25963	-0.196527	0	0.25963	0	0.786595	0	0.196527
7045	-0.622337	0.466815	-0.257937	0	0.466815	0	0.622337	0	0.257937
7046	0.513244	0.127316	-0.403017	0.513244	0.127316	0	0	0	0.403017
100507588	-0.428551	-0.183494	0.647263	0	0	0.647263	0.428551	0.183494	0
9392	0.357014	0.19023	0.557585	0.357014	0.19023	0.557585	0	0	0
7051	0.739596	-0.0305983	0.024686	0.739596	0	0.024686	0	0.0305983	0
7052	0.279576	0.280362	-0.114243	0.279576	0.280362	0	0	0	0.114243
10618	-0.55614	0.252752	0.162767	0	0.252752	0.162767	0.55614	0	0
56906	0.93621	0.0414702	0.0624592	0.93621	0.0414702	0.0624592	0	0	0
199745	-0.550702	0.282946	0.0900623	0	0.282946	0.0900623	0.550702	0	0
7056	-0.434291	0.355979	-0.123163	0	0.355979	0	0.434291	0	0.123163
7059	0.650531	-0.184237	0.167961	0.650531	0	0.167961	0	0.184237	0
7060	-0.376932	0.240939	-0.57092	0	0.240939	0	0.376932	0	0.57092
117145	0.455289	0.13251	-0.169095	0.455289	0.13251	0	0	0	0.169095
284486	-0.420576	0.492643	0.1856	0	0.492643	0.1856	0.420576	0	0
51337	0.647373	0.387642	0.132609	0.647373	0.387642	0.132609	0	0	0
387357	0.583336	0.480176	0.0685325	0.583336	0.480176	0.0685325	0	0	0
9473	0.54199	0.580927	-0.359484	0.54199	0.580927	0	0	0	0.359484
54974	0.591052	-0.229947	-0.0120306	0.591052	0	0	0	0.229947	0.0120306
55258	-0.543335	0.0545276	0.084392	0	0.0545276	0.084392	0.543335	0	0
9984	0.527339	-0.595802	-0.16061	0.527339	0	0	0	0.595802	0.16061
57187	0.31541	-0.473483	-0.153051	0.31541	0	0	0	0.473483	0.153051
7067	-0.902759	-0.161219	0.0276107	0	0	0.0276107	0.902759	0.161219	0
7068	-0.653734	-0.238507	0.298829	0	0	0.298829	0.653734	0.238507	0
79875	0.589979	-0.252939	-0.25828	0.589979	0	0	0	0.252939	0.25828
221981	0.31068	-0.791217	0.0307881	0.31068	0	0.0307881	0	0.791217	0
79178	-0.833499	-0.159499	0.0342849	0	0	0.0342849	0.833499	0.159499	0
7070	-0.199716	0.442181	0.473942	0	0.442181	0.473942	0.199716	0	0
7072	0.451304	-0.401054	-0.00733172	0.451304	0	0	0	0.401054	0.00733172
7074	0.595937	-0.61844	0.00613909	0.595937	0	0.00613909	0	0.61844	0
26230	0.601212	0.282558	0.257027	0.601212	0.282558	0.257027	0	0	0
148022	0.567372	0.216534	0.158769	0.567372	0.216534	0.158769	0	0	0
7075	0.36871	0.39799	-0.123157	0.36871	0.39799	0	0	0	0.123157
92610	0.849417	0.200202	-0.125534	0.849417	0.200202	0	0	0	0.125534
57103	0.720271	0.374284	-0.0914915	0.720271	0.374284	0	0	0	0.0914915
220359	0.741477	0.141191	0.359826	0.741477	0.141191	0.359826	0	0	0
26519	-0.828757	0.243341	0.170764	0	0.243341	0.170764	0.828757	0	0
26517	-0.659136	0.309475	0.0431128	0	0.309475	0.0431128	0.659136	0	0
10245	-0.571495	0.0991822	0.219827	0	0.0991822	0.219827	0.571495	0	0
29090	0.229361	0.425664	-0.0588419	0.229361	0.425664	0	0	0	0.0588419
100652748	0.6439	-0.205506	-0.25831	0.6439	0	0	0	0.205506	0.25831
1678	0.338021	0.211883	0.226911	0.338021	0.211883	0.226911	0	0	0
26521	-0.902287	0.272401	-0.124652	0	0.272401	0	0.902287	0	0.124652
7076	-0.734088	0.00704279	-0.275915	0	0.00704279	0	0.734088	0	0.275915
7077	-0.740361	-0.27764	-0.298906	0	0	0	0.740361	0.27764	0.298906
7078	-0.483714	-0.0386058	-0.430946	0	0	0	0.483714	0.0386058	0.430946
7079	-0.612125	0.304488	-0.320651	0	0.304488	0	0.612125	0	0.320651
257000	-0.822694	-0.0751627	-0.126656	0	0	0	0.822694	0.0751627	0.126656
25976	-0.0177212	0.408036	-0.455413	0	0.408036	0	0.0177212	0	0.455413
7083	0.113523	-0.300339	0.137025	0.113523	0	0.137025	0	0.300339	0
7084	-0.19711	0.170791	-0.249167	0	0.170791	0	0.19711	0	0.249167
26007	-0.902064	-0.0651695	-0.0994721	0	0	0	0.902064	0.0651695	0.0994721
727910	-0.425233	0.264393	-0.066894	0	0.264393	0	0.425233	0	0.066894
7088	-0.289542	-0.735617	0.201621	0	0	0.201621	0.289542	0.735617	0
7089	0.833314	-0.0792474	-0.0969422	0.833314	0	0	0	0.0792474	0.0969422
7091	0.116068	0.128251	-0.441201	0.116068	0.128251	0	0	0	0.441201
9874	-0.354029	0.341639	-0.282329	0	0.341639	0	0.354029	0	0.282329
7092	-0.572996	-0.372181	0.319195	0	0	0.319195	0.572996	0.372181	0
7093	-0.176075	0.221289	-0.473718	0	0.221289	0	0.176075	0	0.473718
83660	-0.706231	-0.136293	0.469853	0	0	0.469853	0.706231	0.136293	0
7096	-0.382483	0.0242868	-0.283522	0	0.0242868	0	0.382483	0	0.283522
7097	-0.501408	0.0588579	-0.311203	0	0.0588579	0	0.501408	0	0.311203
7098	-0.479062	0.174411	-0.26431	0	0.174411	0	0.479062	0	0.26431
7099	-0.478525	0.0624868	-0.0902088	0	0.0624868	0	0.478525	0	0.0902088
10333	-0.320015	0.0910781	-0.423575	0	0.0910781	0	0.320015	0	0.423575
51284	-0.561712	0.330551	-0.0098542	0	0.330551	0	0.561712	0	0.0098542
3196	0.459183	-0.00690486	0.176608	0.459183	0	0.176608	0	0.00690486	0
80213	-0.864097	0.151488	0.198461	0	0.151488	0.198461	0.864097	0	0
116441	0.448686	0.26339	-0.270114	0.448686	0.26339	0	0	0	0.270114
53346	0.114744	0.71432	0.259073	0.114744	0.71432	0.259073	0	0	0
7108	-0.565624	0.365802	0.260899	0	0.365802	0.260899	0.565624	0	0
55319	0.298826	-0.141392	0.151943	0.298826	0	0.151943	0	0.141392	0
11322	0.235302	0.179492	-0.393791	0.235302	0.179492	0	0	0	0.393791
79905	0.264128	0.0838935	-0.398047	0.264128	0.0838935	0	0	0	0.398047
147138	-0.521106	0.0695114	-0.313955	0	0.0695114	0	0.521106	0	0.313955
23023	0.503232	-0.145812	0.0886056	0.503232	0	0.0886056	0	0.145812	0
9911	0.816481	0.321193	-0.203672	0.816481	0.321193	0	0	0	0.203672
55374	0.436148	-0.15607	-0.246449	0.436148	0	0	0	0.15607	0.246449
10972	-0.699336	-0.126948	-0.0376176	0	0	0	0.699336	0.126948	0.0376176
23423	-0.396549	0.481607	-0.00653486	0	0.481607	0	0.396549	0	0.00653486
23671	-0.866709	0.196483	-0.0880473	0	0.196483	0	0.866709	0	0.0880473
55273	-0.590986	-0.278074	-0.320471	0	0	0	0.590986	0.278074	0.320471
113277	-0.608382	0.070838	-0.340235	0	0.070838	0	0.608382	0	0.340235
79022	-0.845477	-0.104322	0.128694	0	0	0.128694	0.845477	0.104322	0
84314	-0.763685	-0.361783	0.347267	0	0	0.347267	0.763685	0.361783	0
66000	-0.831054	-0.164344	0.183193	0	0	0.183193	0.831054	0.164344	0
79073	0.395482	-0.223007	0.220846	0.395482	0	0.220846	0	0.223007	0
84216	-0.601784	0.433772	-0.0606542	0	0.433772	0	0.601784	0	0.0606542
83862	-0.623717	0.424576	-0.111903	0	0.424576	0	0.623717	0	0.111903
80757	-0.408838	-0.0255227	0.256288	0	0	0.256288	0.408838	0.0255227	0
128218	0.144519	0.176728	-0.350768	0.144519	0.176728	0	0	0	0.350768
55654	0.766555	0.108959	0.0917148	0.766555	0.108959	0.0917148	0	0	0
85013	-0.656558	-0.084644	-0.250085	0	0	0	0.656558	0.084644	0.250085
222865	-0.872939	-0.0104318	0.227993	0	0	0.227993	0.872939	0.0104318	0
54972	-0.785473	-0.185363	0.316581	0	0	0.316581	0.785473	0.185363	0
92293	0.760601	0.301233	-0.0836021	0.760601	0.301233	0	0	0	0.0836021
121256	-0.230528	-0.000405933	0.596953	0	0	0.596953	0.230528	0.000405933	0
124842	0.673848	-0.590298	0.241322	0.673848	0	0.241322	0	0.590298	0
55281	0.359155	0.348005	-0.33018	0.359155	0.348005	0	0	0	0.33018
85014	-0.255223	0.666472	0.110129	0	0.666472	0.110129	0.255223	0	0
284339	0.778851	-0.263731	-0.0829773	0.778851	0	0	0	0.263731	0.0829773
51522	0.752584	0.209173	-0.0464543	0.752584	0.209173	0	0	0	0.0464543
441027	-0.533583	0.567229	0.306415	0	0.567229	0.306415	0.533583	0	0
256472	-0.173066	0.519077	-0.0994002	0	0.519077	0	0.173066	0	0.0994002
25907	-0.936984	-0.140637	0.118701	0	0	0.118701	0.936984	0.140637	0
84187	-0.71985	0.0119211	0.217207	0	0.0119211	0.217207	0.71985	0	0
55858	0.315722	0.101395	-0.462321	0.315722	0.101395	0	0	0	0.462321
92691	0.535486	0.363107	0.0444694	0.535486	0.363107	0.0444694	0	0	0
200728	-0.853869	-0.00954012	-0.0517104	0	0	0	0.853869	0.00954012	0.0517104
124491	-0.583432	-0.175053	-0.317718	0	0	0	0.583432	0.175053	0.317718
100113407	0.607068	0.00751467	0.433494	0.607068	0.00751467	0.433494	0	0	0
55365	-0.793052	0.0199226	-0.17138	0	0.0199226	0	0.793052	0	0.17138
28959	-0.787283	0.0521136	-0.145158	0	0.0521136	0	0.787283	0	0.145158
130733	0.546442	-0.00587316	-0.109463	0.546442	0	0	0	0.00587316	0.109463
374395	-0.300971	0.0482712	-0.463251	0	0.0482712	0	0.300971	0	0.463251
129787	-0.723628	0.0105146	0.0933929	0	0.0105146	0.0933929	0.723628	0	0
57583	-0.52015	0.0526431	0.29444	0	0.0526431	0.29444	0.52015	0	0
130827	-0.252794	0.638502	-0.234687	0	0.638502	0	0.252794	0	0.234687
25829	-0.226851	0.439658	-0.0181436	0	0.439658	0	0.226851	0	0.0181436
55751	0.598279	0.564315	0.0289273	0.598279	0.564315	0.0289273	0	0	0
8269	-0.386227	0.238352	-0.0794648	0	0.238352	0	0.386227	0	0.0794648
256130	-0.426088	0.214276	0.0429079	0	0.214276	0.0429079	0.426088	0	0
114801	-0.884644	-0.0833583	-0.012864	0	0	0	0.884644	0.0833583	0.012864
645369	-0.324661	0.12944	0.56518	0	0.12944	0.56518	0.324661	0	0
199953	0.654687	0.258309	-0.225585	0.654687	0.258309	0	0	0	0.225585
79652	0.632214	0.362978	-0.0575606	0.632214	0.362978	0	0	0	0.0575606
374882	-0.734767	0.0487764	0.256143	0	0.0487764	0.256143	0.734767	0	0
29100	-0.787503	0.272656	-0.0169692	0	0.272656	0	0.787503	0	0.0169692
84928	-0.478505	-0.106483	-0.324811	0	0	0	0.478505	0.106483	0.324811
401498	-0.583925	-0.298099	0.0884525	0	0	0.0884525	0.583925	0.298099	0
219854	-0.51972	-0.0981936	-0.381738	0	0	0	0.51972	0.0981936	0.381738
124446	-0.53124	0.1831	-0.102445	0	0.1831	0	0.53124	0	0.102445
79064	0.77733	-0.103166	0.194683	0.77733	0	0.194683	0	0.103166	0
730130	0.538841	0.161851	-0.111339	0.538841	0.161851	0	0	0	0.111339
161145	0.743076	0.271517	-0.121681	0.743076	0.271517	0	0	0	0.121681
642987	0.299827	0.149418	0.198256	0.299827	0.149418	0.198256	0	0	0
387890	-0.684082	-0.142593	-0.103071	0	0	0	0.684082	0.142593	0.103071
56063	-0.677234	-0.0392108	0.209361	0	0	0.209361	0.677234	0.0392108	0
65062	0.78558	-0.0233	0.122978	0.78558	0	0.122978	0	0.0233	0
388564	-0.811903	-0.0729695	-0.0890336	0	0	0	0.811903	0.0729695	0.0890336
85019	0.364209	-0.647494	0.38706	0.364209	0	0.38706	0	0.647494	0
729515	-0.602331	-0.0869241	0.309194	0	0	0.309194	0.602331	0.0869241	0
79161	0.341721	0.522406	0.400913	0.341721	0.522406	0.400913	0	0	0
253582	-0.334359	-0.287242	-0.360891	0	0	0	0.334359	0.287242	0.360891
348013	0.707214	0.27687	-0.305944	0.707214	0.27687	0	0	0	0.305944
254863	-0.676956	0.282241	-0.0284033	0	0.282241	0	0.676956	0	0.0284033
90488	-0.957682	0.0145913	0.0925478	0	0.0145913	0.0925478	0.957682	0	0
100862671	0.47799	-0.285656	-0.00156087	0.47799	0	0	0	0.285656	0.00156087
203197	0.667191	-0.140177	0.490005	0.667191	0	0.490005	0	0.140177	0
59353	0.654259	0.0701292	-0.0164911	0.654259	0.0701292	0	0	0	0.0164911
100506144	-0.211995	-0.483361	-0.511065	0	0	0	0.211995	0.483361	0.511065
79041	0.68213	-0.0926466	0.464219	0.68213	0	0.464219	0	0.0926466	0
55254	0.510668	-0.360856	-0.181967	0.510668	0	0	0	0.360856	0.181967
55116	-0.148353	-0.381816	0.272049	0	0	0.272049	0.148353	0.381816	0
131616	-0.527538	0.142825	-0.158257	0	0.142825	0	0.527538	0	0.158257
79188	-0.586864	-0.165191	-0.190848	0	0	0	0.586864	0.165191	0.190848
93109	-0.122108	0.549489	-0.0606907	0	0.549489	0	0.122108	0	0.0606907
120224	0.406985	0.296339	-0.337848	0.406985	0.296339	0	0	0	0.337848
83604	-0.711744	-0.222957	0.0388421	0	0	0.0388421	0.711744	0.222957	0
55092	-0.374009	-0.0602698	-0.329515	0	0	0	0.374009	0.0602698	0.329515
339456	-0.882594	0.0318457	0.0188098	0	0.0318457	0.0188098	0.882594	0	0
79639	-0.753511	0.267066	0.215662	0	0.267066	0.215662	0.753511	0	0
113452	-0.638153	0.142314	0.275028	0	0.142314	0.275028	0.638153	0	0
9528	0.734582	0.257238	0.0816381	0.734582	0.257238	0.0816381	0	0	0
25789	-0.7399	0.114789	0.337955	0	0.114789	0.337955	0.7399	0	0
199964	-0.330427	0.123197	-0.195931	0	0.123197	0	0.330427	0	0.195931
9725	0.184583	0.256095	-0.423722	0.184583	0.256095	0	0	0	0.423722
157378	-0.583678	0.427584	0.0726266	0	0.427584	0.0726266	0.583678	0	0
91147	0.205953	-0.316307	0.086514	0.205953	0	0.086514	0	0.316307	0
137695	-0.737163	-0.199603	-0.0849817	0	0	0	0.737163	0.199603	0.0849817
54968	-0.432821	0.633685	0.0432136	0	0.633685	0.0432136	0.432821	0	0
55321	-0.135418	-0.331168	0.299441	0	0	0.299441	0.135418	0.331168	0
388730	0.834507	0.308346	0.192887	0.834507	0.308346	0.192887	0	0	0
144110	-0.50632	0.0710405	0.289709	0	0.0710405	0.289709	0.50632	0	0
255043	0.840984	-0.189374	0.101051	0.840984	0	0.101051	0	0.189374	0
25963	0.269414	0.0834958	-0.332997	0.269414	0.0834958	0	0	0	0.332997
92162	0.471726	0.276913	-0.266455	0.471726	0.276913	0	0	0	0.266455
51754	-0.576863	-0.363078	0.218774	0	0	0.218774	0.576863	0.363078	0
252839	-0.748319	0.139104	0.058842	0	0.139104	0.058842	0.748319	0	0
641649	-0.389021	-0.682171	0.120253	0	0	0.120253	0.389021	0.682171	0
9772	-0.600349	-0.306266	0.0476578	0	0	0.0476578	0.600349	0.306266	0
27346	-0.412895	0.235181	0.387279	0	0.235181	0.387279	0.412895	0	0
26022	0.220723	0.178484	-0.476516	0.220723	0.178484	0	0	0	0.476516
7110	0.562919	-0.326628	-0.01666	0.562919	0	0	0	0.326628	0.01666
7111	-0.0266446	-0.488606	0.600149	0	0	0.600149	0.0266446	0.488606	0
29766	-0.63844	-0.399292	-0.119829	0	0	0	0.63844	0.399292	0.119829
7112	0.698325	-0.182784	0.359467	0.698325	0	0.359467	0	0.182784	0
80975	-0.64373	-0.235764	-0.304262	0	0	0	0.64373	0.235764	0.304262
9168	-0.876026	0.141543	0.290053	0	0.141543	0.290053	0.876026	0	0
11013	-0.100475	-0.776114	-0.129151	0	0	0	0.100475	0.776114	0.129151
286527	-0.306457	-0.633187	0.0175191	0	0	0.0175191	0.306457	0.633187	0
7114	-0.774388	0.188851	-0.163071	0	0.188851	0	0.774388	0	0.163071
9087	-0.532441	-0.041762	0.0151584	0	0	0.0151584	0.532441	0.041762	0
83857	-0.651533	0.482095	-0.14539	0	0.482095	0	0.651533	0	0.14539
160335	0.0705272	0.00338277	-0.274902	0.0705272	0.00338277	0	0	0	0.274902
84899	0.708933	-0.308606	0.0845141	0.708933	0	0.0845141	0	0.308606	0
81542	0.0999725	0.444998	-0.378174	0.0999725	0.444998	0	0	0	0.378174
51075	0.512394	0.402711	-0.0304182	0.512394	0.402711	0	0	0	0.0304182
56255	0.613158	0.513638	0.133858	0.613158	0.513638	0.133858	0	0	0
3371	0.048487	0.405056	-0.374819	0.048487	0.405056	0	0	0	0.374819
7124	0.755837	-0.159078	-0.173547	0.755837	0	0	0	0.159078	0.173547
7126	0.499523	0.139653	0.362741	0.499523	0.139653	0.362741	0	0	0
7127	-0.701114	-0.255077	-0.129063	0	0	0	0.701114	0.255077	0.129063
126282	-0.583047	0.168313	0.53318	0	0.168313	0.53318	0.583047	0	0
